1.47493,2920,4124
1.47493,4124,5330
1.47493,5330,6536
1.47493,6536,7568
1.47493,7568,8092
1.47493,8092,8616
1.47493,8616,9140
1.50593,9140,9664
1.52393,9664,10188
1.52393,10188,10712
1.52393,10712,11236
1.52393,11236,11760
1.52394,11760,12284
1.52394,12284,12808
1.52394,12808,13332
1.52394,13332,13856
1.52493,13856,14380
1.52494,14380,14904
1.52494,14904,15428
1.52494,15428,15952
1.52494,15952,16476
1.52494,16476,17000
1.52494,17000,17524
1.52494,17524,18048
1.57593,18048,19508
1.57593,19508,20967
1.57593,20967,22427
1.57793,22427,23886
1.57993,23886,25346
1.63693,25346,26806
1.63693,26806,28266
1.63693,28266,29726
1.64093,29726,31186
1.64093,31186,31197
1.64093,31197,32657
1.64093,32657,33787
1.64193,33787,35247
1.64793,35247,36706
1.64793,36706,38166
1.64893,38166,39032
1.64893,39032,40068
1.64993,40068,40596
1.65093,40596,41124
1.65093,41124,41652
1.65193,41652,42180
1.65293,42180,42708
1.65293,42708,43236
1.65393,43236,43764
1.65493,43764,44292
1.65593,44292,44820
1.65893,44820,46280
1.65893,46280,47732
1.66293,47732,49192
1.66293,49192,50644
1.70293,50644,52104
1.70293,52104,53556
1.71593,53556,55016
1.71793,55016,55412
1.71993,55412,56872
1.71993,56872,57996
1.71993,57996,59036
1.72193,59036,29518
1.78694,29518,29589
1.78793,29589,29661
1.78793,29661,29732
1.79193,29732,29803
1.79193,29803,29874
1.79193,29874,29945
1.79194,29945,29976
1.79194,29976,30047
1.79194,30047,30051
1.79194,30051,30101
1.79293,30101,30126
1.79293,30126,30151
1.79393,30151,30221
1.83493,30221,30252
1.83693,30252,30277
1.83693,30277,30302
1.83693,30302,30327
1.83693,30327,30352
1.83693,30352,30377
1.83793,30377,30402
1.83893,30402,30427
1.83993,30427,30452
1.83993,30452,30501
1.84093,30501,30526
1.84193,30526,30551
1.84593,30551,30601
1.84593,30601,30650
1.84593,30650,30675
1.84593,30675,30700
1.84693,30700,30725
1.84693,30725,30750
1.84793,30750,30775
1.85093,30775,30800
1.85093,30800,30825
1.85093,30825,30850
1.85093,30850,30874
1.85093,30874,30898
1.85193,30898,30947
1.85393,30947,30996
1.88093,30996,15498
1.98493,15498,15547
1.98593,15547,15683
1.98593,15683,15818
1.98893,15818,15952
1.98893,15952,16048
1.98893,16048,16180
1.98893,16180,16189
1.99093,16189,16282
1.99093,16282,16329
1.99093,16329,16376
1.99093,16376,16423
1.99093,16423,16515
1.99293,16515,16561
1.99293,16561,16607
1.99293,16607,16653
1.99293,16653,16699
1.99293,16699,16745
1.99393,16745,16791
2.02693,16791,16836
2.02693,16836,16881
2.02693,16881,16926
2.02793,16926,16971
2.02793,16971,17060
2.02893,17060,17105
2.02893,17105,17150
2.02893,17150,17194
2.03093,17194,17317
2.03093,17317,17439
2.03293,17439,17505
2.03293,17505,17626
2.03393,17626,17720
2.03393,17720,17840
2.03493,17840,17891
2.03593,17891,18010
2.03593,18010,18128
2.05793,18128,18245
2.05793,18245,18358
2.10093,18358,18474
2.10093,18474,18588
2.10093,18588,18702
2.10094,18702,18815
2.10194,18815,18928
2.10393,18928,19039
2.10393,19039,19150
2.10394,19150,19260
2.10394,19260,19370
2.34493,19370,19479
2.34593,19479,19588
2.34693,19588,19696
2.34893,19696,19804
2.34893,19804,19911
2.34893,19911,20018
2.34893,20018,20123
2.34993,20123,20228
2.35093,20228,20332
2.35093,20332,20436
2.35093,20436,20539
2.35093,20539,20642
2.35193,20642,20744
2.35293,20744,20846
2.35294,20846,20947
2.42693,20947,21048
2.43293,21048,21148
2.43293,21148,21248
2.43293,21248,21347
2.43293,21347,21446
2.43493,21446,21544
2.43893,21544,21642
2.43893,21642,21739
2.44193,21739,21837
2.44393,21837,21934
2.44893,21934,22031
2.44893,22031,22127
2.45293,22127,22223
2.45293,22223,22318
2.54593,22318,11159
2.59493,11159,11350
2.64993,11350,11537
2.64993,11537,11721
2.64993,11721,11830
2.65093,11830,12010
2.65193,12010,12022
2.65293,12022,12148
2.65793,12148,12211
2.65993,12211,12335
2.65993,12335,12397
2.65993,12397,12459
2.65993,12459,12520
2.66093,12520,12581
2.66193,12581,12642
2.70493,12642,12702
2.70594,12702,12869
2.70594,12869,13033
2.70694,13033,13121
2.70793,13121,13283
2.70893,13283,13443
2.70994,13443,13601
2.70994,13601,13757
2.70994,13757,13867
2.71393,13867,14020
2.72193,14020,14171
2.90493,14171,14302
2.90693,14302,14451
2.90693,14451,14597
2.90793,14597,14743
2.90893,14743,14887
2.91093,14887,14937
2.91093,14937,15079
2.91093,15079,15088
2.91093,15088,15188
2.91193,15188,15238
2.91293,15238,15288
2.91293,15288,15387
2.91393,15387,15487
2.91393,15487,15585
3.14893,15585,15634
3.14893,15634,15683
3.14993,15683,15781
3.14993,15781,15877
3.14993,15877,15925
