% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
11209	1	2	1	0	6	645	0	1	1	0
11210	1	2	1	0	6	645	0	1	1	0
11211	1	2	1	0	6	645	0	1	1	0
11212	1	2	1	0	6	645	0	1	1	0
11213	1	2	1	0	6	645	0	1	1	0
11214	1	2	1	0	6	645	0	1	1	0
11215	1	2	1	0	6	645	0	1	1	0
11216	1	2	1	0	6	645	0	1	1	0
11217	1	2	1	0	6	645	0	1	1	0
11218	1	2	1	0	6	645	0	1	1	0
11219	1	2	1	0	6	645	0	1	1	0
11220	1	2	1	0	6	645	0	1	1	0
11221	1	2	1	0	6	645	0	1	1	0
11222	1	2	1	0	6	645	0	1	1	0
11223	1	2	1	0	6	645	0	1	1	0
11224	1	2	1	0	6	645	0	1	1	0
11225	1	2	1	0	6	645	0	1	1	0
11226	1	2	1	0	6	645	0	1	1	0
11227	1	2	1	0	6	645	0	1	1	0
11228	1	2	1	0	6	645	0	1	1	0
11229	1	2	1	0	6	645	0	1	1	0
11230	1	2	1	0	6	645	0	1	1	0
11231	1	2	1	0	6	645	0	1	1	0
11232	1	2	1	0	6	645	0	1	1	0
11233	1	2	1	0	6	645	0	1	1	0
11234	1	2	1	0	6	645	0	1	1	0
11235	1	2	1	0	6	645	0	1	1	0
11236	1	2	1	0	6	645	0	1	1	0
11237	1	2	1	0	6	645	0	1	1	0
11238	1	2	1	0	6	645	0	1	1	0
11239	1	2	1	0	6	645	0	1	1	0
11248	1	1	2	0	2	277	0	1	1	0
11249	1	1	2	0	2	277	0	1	1	0
11269	1	1	2	0	2	277	0	1	1	0
11368	1	1	2	0	0	173	0	1	1	0
11369	1	1	2	0	0	173	0	1	1	0
11370	1	1	2	0	0	173	0	1	1	0
11371	1	1	2	0	0	173	0	1	1	0
11398	1	1	2	0	0	173	0	1	1	0
11407	1	2	1	0	0	349	0	1	1	0
11408	1	2	1	0	0	349	0	1	1	0
11409	1	2	1	0	0	349	0	1	1	0
11410	1	2	1	0	0	349	0	1	1	0
11411	1	2	1	0	0	349	0	1	1	0
11412	1	2	1	0	0	349	0	1	1	0
11413	1	2	1	0	0	349	0	1	1	0
11414	1	2	1	0	0	349	0	1	1	0
11415	1	2	1	0	0	349	0	1	1	0
11416	1	2	1	0	0	349	0	1	1	0
11417	1	2	1	0	0	173	0	1	1	0
11418	1	2	1	0	0	173	0	1	1	0
11419	1	2	1	0	0	173	0	1	1	0
11420	1	2	1	0	0	173	0	1	1	0
11421	1	2	1	0	0	173	0	1	1	0
11422	1	2	1	0	0	173	0	1	1	0
11423	1	2	1	0	0	173	0	1	1	0
11424	1	2	1	0	0	173	0	1	1	0
11425	1	2	1	0	0	173	0	1	1	0
11426	1	2	1	0	0	173	0	1	1	0
11427	1	2	1	0	0	173	0	1	1	0
11428	1	2	1	0	0	173	0	1	1	0
11429	1	2	1	0	0	173	0	1	1	0
11430	1	2	1	0	0	173	0	1	1	0
11431	1	2	1	0	0	173	0	1	1	0
11432	1	2	1	0	0	173	0	1	1	0
11433	1	2	1	0	0	173	0	1	1	0
11434	1	2	1	0	0	173	0	1	1	0
11435	1	2	1	0	0	173	0	1	1	0
11436	1	2	1	0	0	173	0	1	1	0
11437	1	2	1	0	0	173	0	1	1	0
11438	1	2	1	0	0	173	0	1	1	0
11439	1	2	1	0	0	173	0	1	1	0
11440	1	2	1	0	0	173	0	1	1	0
11441	1	2	1	0	0	173	0	1	1	0
11442	1	2	1	0	0	173	0	1	1	0
11443	1	2	1	0	0	173	0	1	1	0
11444	1	2	1	0	0	173	0	1	1	0
11445	1	2	1	0	0	173	0	1	1	0
11446	1	2	1	0	0	173	0	1	1	0
11487	1	2	1	0	2	277	0	1	1	0
11488	1	2	1	0	2	277	0	1	1	0
11488	1	1	2	0	8	871	0	1	1	0
11489	1	2	1	0	2	573	0	1	1	0
11490	1	2	1	0	2	573	0	1	1	0
11491	1	2	1	0	2	573	0	1	1	0
11492	1	2	1	0	2	573	0	1	1	0
11493	1	2	1	0	2	573	0	1	1	0
11494	1	2	1	0	2	573	0	1	1	0
11495	1	2	1	0	2	573	0	1	1	0
11496	1	2	1	0	2	573	0	1	1	0
11497	1	2	1	0	2	573	0	1	1	0
11498	1	2	1	0	2	573	0	1	1	0
11499	1	2	1	0	2	573	0	1	1	0
11500	1	2	1	0	2	573	0	1	1	0
11501	1	2	1	0	2	573	0	1	1	0
11502	1	2	1	0	2	277	0	1	1	0
11502	1	1	2	0	8	871	0	1	0	0
11503	1	2	1	0	2	573	0	1	1	0
11504	1	2	1	0	2	573	0	1	1	0
11505	1	2	1	0	2	573	0	1	1	0
11506	1	2	1	0	2	573	0	1	1	0
11507	1	2	1	0	2	573	0	1	1	0
11508	1	2	1	0	2	573	0	1	1	0
11509	1	2	1	0	2	573	0	1	1	0
11510	1	2	1	0	2	573	0	1	1	0
11511	1	2	1	0	2	573	0	1	1	0
11512	1	2	1	0	2	573	0	1	1	0
11513	1	2	1	0	2	573	0	1	1	0
11514	1	2	1	0	2	573	0	1	1	0
11515	1	2	1	0	2	573	0	1	1	0
11516	1	2	1	0	2	573	0	1	1	0
11517	1	2	1	0	2	573	0	1	1	0
11518	1	2	1	0	2	573	0	1	1	0
11519	1	2	1	0	2	573	0	1	1	0
11520	1	2	1	0	2	573	0	1	1	0
11568	1	1	2	0	8	871	0	1	1	0
11617	1	1	2	0	0	173	0	1	1	0
11618	1	1	2	0	0	173	0	1	1	0
11619	1	1	2	0	0	173	0	1	1	0
11620	1	1	2	0	0	173	0	1	1	0
11621	1	1	2	0	0	173	0	1	1	0
11622	1	1	2	0	0	173	0	1	1	0
11623	1	1	2	0	0	173	0	1	1	0
11640	1	1	2	0	0	173	0	1	1	0
11727	1	2	1	0	0	173	0	1	1	0
11728	1	2	1	0	0	173	0	1	1	0
11729	1	2	1	0	0	173	0	1	1	0
11730	1	2	1	0	0	173	0	1	1	0
11731	1	2	1	0	0	173	0	1	1	0
11732	1	2	1	0	0	173	0	1	1	0
11733	1	2	1	0	0	173	0	1	1	0
11734	1	2	1	0	0	173	0	1	1	0
11735	1	2	1	0	0	173	0	1	1	0
11736	1	2	1	0	0	173	0	1	1	0
11737	1	2	1	0	0	173	0	1	1	0
11738	1	2	1	0	0	173	0	1	1	0
11739	1	2	1	0	0	173	0	1	1	0
11740	1	2	1	0	0	173	0	1	1	0
11741	1	2	1	0	0	173	0	1	1	0
11742	1	2	1	0	0	173	0	1	1	0
11743	1	2	1	0	0	173	0	1	1	0
11744	1	2	1	0	0	173	0	1	1	0
11745	1	2	1	0	0	173	0	1	1	0
11746	1	2	1	0	0	173	0	1	1	0
11747	1	2	1	0	0	173	0	1	1	0
11748	1	2	1	0	0	173	0	1	1	0
11749	1	2	1	0	0	173	0	1	1	0
11750	1	2	1	0	0	173	0	1	1	0
11751	1	2	1	0	0	173	0	1	1	0
11752	1	2	1	0	0	173	0	1	1	0
11753	1	2	1	0	0	173	0	1	1	0
11754	1	2	1	0	0	173	0	1	1	0
11755	1	2	1	0	0	173	0	1	1	0
11756	1	2	1	0	0	173	0	1	1	0
11757	1	2	1	0	0	173	0	1	1	0
11758	1	2	1	0	0	173	0	1	1	0
11759	1	2	1	0	0	173	0	1	1	0
11760	1	2	1	0	0	173	0	1	1	0
11761	1	2	1	0	0	173	0	1	1	0
11762	1	2	1	0	0	173	0	1	1	0
11763	1	2	1	0	0	173	0	1	1	0
11764	1	2	1	0	0	173	0	1	1	0
11765	1	2	1	0	0	173	0	1	1	0
11766	1	2	1	0	0	173	0	1	1	0
11768	1	1	2	0	6	645	0	1	1	0
11778	1	1	2	0	6	645	0	1	1	0
11817	1	2	1	0	6	645	0	1	1	0
11818	1	2	1	0	6	645	0	1	1	0
11819	1	2	1	0	6	645	0	1	1	0
11820	1	2	1	0	6	645	0	1	1	0
11821	1	2	1	0	6	645	0	1	1	0
11822	1	2	1	0	6	645	0	1	1	0
11823	1	2	1	0	6	645	0	1	1	0
11824	1	2	1	0	6	645	0	1	1	0
11825	1	2	1	0	6	645	0	1	1	0
11826	1	2	1	0	6	645	0	1	1	0
11827	1	2	1	0	6	645	0	1	1	0
11828	1	2	1	0	6	645	0	1	1	0
11829	1	2	1	0	6	645	0	1	1	0
11830	1	2	1	0	6	645	0	1	1	0
11831	1	2	1	0	6	645	0	1	1	0
11832	1	2	1	0	6	645	0	1	1	0
11833	1	2	1	0	6	645	0	1	1	0
11834	1	2	1	0	6	645	0	1	1	0
11835	1	2	1	0	6	645	0	1	1	0
11836	1	2	1	0	6	645	0	1	1	0
11837	1	2	1	0	6	645	0	1	1	0
11838	1	2	1	0	6	645	0	1	1	0
11839	1	2	1	0	6	645	0	1	1	0
11840	1	2	1	0	6	645	0	1	1	0
11841	1	2	1	0	6	645	0	1	1	0
11842	1	2	1	0	6	645	0	1	1	0
11843	1	2	1	0	6	645	0	1	1	0
11844	1	2	1	0	6	645	0	1	1	0
11845	1	2	1	0	6	645	0	1	1	0
11846	1	2	1	0	6	645	0	1	1	0
11848	1	1	2	0	6	645	0	1	1	0
11859	1	1	2	0	6	645	0	1	1	0
11968	1	1	2	0	6	645	0	1	1	0
12017	1	1	2	0	4	453	0	1	1	0
12066	1	2	1	0	0	173	0	1	1	0
12066	1	1	2	0	4	453	0	1	1	0
12067	1	2	1	0	0	173	0	1	1	0
12067	1	1	2	0	4	453	0	1	0	0
12208	1	1	2	0	0	173	0	1	1	0
12209	1	1	2	0	0	173	0	1	1	0
12237	1	1	2	0	0	173	0	1	1	0
12257	1	1	2	0	4	453	0	1	1	0
12408	1	1	2	0	2	277	0	1	1	0
12409	1	1	2	0	2	277	0	1	1	0
12429	1	1	2	0	2	277	0	1	1	0
12457	1	2	1	0	4	453	0	1	1	0
12458	1	2	1	0	4	453	0	1	1	0
12459	1	2	1	0	4	453	0	1	1	0
12460	1	2	1	0	4	453	0	1	1	0
12461	1	2	1	0	4	453	0	1	1	0
12462	1	2	1	0	4	453	0	1	1	0
12463	1	2	1	0	4	453	0	1	1	0
12464	1	2	1	0	4	453	0	1	1	0
12465	1	2	1	0	4	453	0	1	1	0
12466	1	2	1	0	4	453	0	1	1	0
12467	1	2	1	0	4	453	0	1	1	0
12468	1	2	1	0	4	453	0	1	1	0
12469	1	2	1	0	4	453	0	1	1	0
12470	1	2	1	0	4	453	0	1	1	0
12499	1	2	1	0	2	277	0	1	1	0
12500	1	2	1	0	2	277	0	1	1	0
12501	1	2	1	0	2	277	0	1	1	0
12502	1	2	1	0	2	277	0	1	1	0
12506	1	2	1	0	2	277	0	1	1	0
12509	1	2	1	0	2	277	0	1	1	0
12510	1	2	1	0	2	277	0	1	1	0
12511	1	2	1	0	2	277	0	1	1	0
12512	1	2	1	0	2	277	0	1	1	0
12513	1	2	1	0	2	277	0	1	1	0
12514	1	2	1	0	2	277	0	1	1	0
12515	1	2	1	0	2	277	0	1	1	0
12516	1	2	1	0	2	277	0	1	1	0
12517	1	2	1	0	2	277	0	1	1	0
12518	1	2	1	0	2	277	0	1	1	0
12519	1	2	1	0	2	277	0	1	1	0
12520	1	2	1	0	2	277	0	1	1	0
12521	1	2	1	0	2	277	0	1	1	0
12522	1	2	1	0	2	277	0	1	1	0
12523	1	2	1	0	2	277	0	1	1	0
12524	1	2	1	0	2	277	0	1	1	0
12525	1	2	1	0	2	277	0	1	1	0
12526	1	2	1	0	2	277	0	1	1	0
12528	1	1	2	0	2	277	0	1	1	0
12529	1	1	2	0	2	277	0	1	1	0
12557	1	1	2	0	2	277	0	1	1	0
12648	1	1	2	0	2	277	0	1	1	0
12649	1	1	2	0	2	277	0	1	1	0
12677	1	1	2	0	2	277	0	1	1	0
12687	1	2	1	0	0	349	0	1	1	0
12688	1	2	1	0	0	349	0	1	1	0
12689	1	2	1	0	0	349	0	1	1	0
12690	1	2	1	0	0	349	0	1	1	0
12691	1	2	1	0	0	349	0	1	1	0
12692	1	2	1	0	0	349	0	1	1	0
12693	1	2	1	0	0	349	0	1	1	0
12694	1	2	1	0	0	349	0	1	1	0
12695	1	2	1	0	0	349	0	1	1	0
12696	1	2	1	0	0	349	0	1	1	0
12697	1	2	1	0	2	277	0	1	1	0
12698	1	2	1	0	2	277	0	1	1	0
12699	1	2	1	0	2	277	0	1	1	0
12700	1	2	1	0	2	277	0	1	1	0
12701	1	2	1	0	2	277	0	1	1	0
12702	1	2	1	0	2	277	0	1	1	0
12703	1	2	1	0	2	277	0	1	1	0
12704	1	2	1	0	2	277	0	1	1	0
12705	1	2	1	0	2	277	0	1	1	0
12706	1	2	1	0	2	277	0	1	1	0
12707	1	2	1	0	2	277	0	1	1	0
12708	1	2	1	0	2	277	0	1	1	0
12709	1	2	1	0	2	277	0	1	1	0
12710	1	2	1	0	2	277	0	1	1	0
12711	1	2	1	0	2	277	0	1	1	0
12712	1	2	1	0	2	277	0	1	1	0
12713	1	2	1	0	2	277	0	1	1	0
12714	1	2	1	0	2	277	0	1	1	0
12767	1	2	1	0	0	173	0	1	1	0
12768	1	2	1	0	0	173	0	1	1	0
12768	1	1	2	0	2	277	0	1	1	0
12769	1	2	1	0	0	173	0	1	1	0
12769	1	1	2	0	2	277	0	1	1	0
12781	1	2	1	0	0	173	0	1	1	0
12781	1	1	2	0	2	277	0	1	0	0
12782	1	2	1	0	0	173	0	1	1	0
12782	1	1	2	0	2	277	0	1	0	0
12797	1	2	1	0	0	173	0	1	1	0
12797	1	1	2	0	2	277	0	1	1	0
12801	1	2	1	0	0	173	0	1	1	0
12801	1	1	2	0	2	277	0	1	0	0
12928	1	1	2	0	4	453	0	1	1	0
13007	1	2	1	0	4	453	0	1	1	0
13008	1	2	1	0	4	453	0	1	1	0
13009	1	2	1	0	4	453	0	1	1	0
13010	1	2	1	0	4	453	0	1	1	0
13011	1	2	1	0	4	453	0	1	1	0
13012	1	2	1	0	4	453	0	1	1	0
13013	1	2	1	0	4	453	0	1	1	0
13014	1	2	1	0	4	453	0	1	1	0
13015	1	2	1	0	4	453	0	1	1	0
13016	1	2	1	0	4	453	0	1	1	0
13017	1	2	1	0	4	453	0	1	1	0
13018	1	2	1	0	4	453	0	1	1	0
13019	1	2	1	0	4	453	0	1	1	0
13020	1	2	1	0	4	453	0	1	1	0
13021	1	2	1	0	4	453	0	1	1	0
13022	1	2	1	0	4	453	0	1	1	0
13023	1	2	1	0	4	453	0	1	1	0
13024	1	2	1	0	4	453	0	1	1	0
13025	1	2	1	0	4	453	0	1	1	0
13026	1	2	1	0	4	453	0	1	1	0
13027	1	2	1	0	4	453	0	1	1	0
13028	1	2	1	0	4	453	0	1	1	0
13029	1	2	1	0	4	453	0	1	1	0
13030	1	2	1	0	4	453	0	1	1	0
13041	1	2	1	0	4	453	0	1	1	0
13128	1	1	2	0	0	173	0	1	1	0
13129	1	1	2	0	0	173	0	1	1	0
13130	1	1	2	0	0	173	0	1	1	0
13158	1	1	2	0	0	173	0	1	1	0
13159	1	1	2	0	0	173	0	1	1	0
13167	1	2	1	0	2	573	0	1	1	0
13168	1	2	1	0	2	573	0	1	1	0
13169	1	2	1	0	2	573	0	1	1	0
13170	1	2	1	0	2	573	0	1	1	0
13171	1	2	1	0	2	573	0	1	1	0
13172	1	2	1	0	2	573	0	1	1	0
13173	1	2	1	0	2	573	0	1	1	0
13174	1	2	1	0	2	573	0	1	1	0
13175	1	2	1	0	2	573	0	1	1	0
13176	1	2	1	0	2	573	0	1	1	0
13177	1	2	1	0	2	277	0	1	1	0
13178	1	2	1	0	2	277	0	1	1	0
13179	1	2	1	0	2	277	0	1	1	0
13180	1	2	1	0	2	277	0	1	1	0
13181	1	2	1	0	2	277	0	1	1	0
13182	1	2	1	0	2	277	0	1	1	0
13183	1	2	1	0	2	277	0	1	1	0
13184	1	2	1	0	2	277	0	1	1	0
13185	1	2	1	0	2	277	0	1	1	0
13186	1	2	1	0	2	277	0	1	1	0
13187	1	2	1	0	2	277	0	1	1	0
13188	1	2	1	0	2	277	0	1	1	0
13189	1	2	1	0	2	277	0	1	1	0
13190	1	2	1	0	2	277	0	1	1	0
13191	1	2	1	0	2	277	0	1	1	0
13192	1	2	1	0	2	277	0	1	1	0
13193	1	2	1	0	2	277	0	1	1	0
13194	1	2	1	0	2	277	0	1	1	0
13195	1	2	1	0	2	277	0	1	1	0
13247	1	2	1	0	0	173	0	1	1	0
13248	1	2	1	0	0	173	0	1	1	0
13248	1	1	2	0	0	173	0	1	1	0
13249	1	2	1	0	0	173	0	1	1	0
13249	1	1	2	0	0	173	0	1	1	0
13250	1	2	1	0	0	173	0	1	1	0
13250	1	1	2	0	0	173	0	1	1	0
13251	1	2	1	0	0	349	0	1	1	0
13252	1	2	1	0	0	349	0	1	1	0
13253	1	2	1	0	0	349	0	1	1	0
13254	1	2	1	0	0	349	0	1	1	0
13255	1	2	1	0	0	349	0	1	1	0
13256	1	2	1	0	0	349	0	1	1	0
13257	1	2	1	0	0	349	0	1	1	0
13258	1	2	1	0	0	349	0	1	1	0
13259	1	2	1	0	0	173	0	1	1	0
13259	1	1	2	0	0	173	0	1	0	0
13260	1	2	1	0	0	173	0	1	1	0
13260	1	1	2	0	0	173	0	1	0	0
13261	1	2	1	0	0	173	0	1	1	0
13261	1	1	2	0	0	173	0	1	0	0
13262	1	2	1	0	0	349	0	1	1	0
13263	1	2	1	0	0	349	0	1	1	0
13264	1	2	1	0	0	349	0	1	1	0
13265	1	2	1	0	0	349	0	1	1	0
13266	1	2	1	0	0	349	0	1	1	0
13267	1	2	1	0	0	349	0	1	1	0
13268	1	2	1	0	0	349	0	1	1	0
13269	1	2	1	0	0	349	0	1	1	0
13270	1	2	1	0	0	349	0	1	1	0
13271	1	2	1	0	0	349	0	1	1	0
13272	1	2	1	0	0	349	0	1	1	0
13273	1	2	1	0	0	349	0	1	1	0
13274	1	2	1	0	0	349	0	1	1	0
13275	1	2	1	0	0	349	0	1	1	0
13276	1	2	1	0	0	349	0	1	1	0
13277	1	2	1	0	0	349	0	1	1	0
13278	1	2	1	0	0	173	0	1	1	0
13278	1	1	2	0	0	173	0	1	1	0
13279	1	2	1	0	0	173	0	1	1	0
13279	1	1	2	0	0	173	0	1	1	0
13280	1	2	1	0	0	173	0	1	1	0
13280	1	1	2	0	0	173	0	1	0	0
13281	1	2	1	0	0	349	0	1	1	0
13282	1	2	1	0	0	349	0	1	1	0
13283	1	2	1	0	0	349	0	1	1	0
13284	1	2	1	0	0	349	0	1	1	0
13285	1	2	1	0	0	349	0	1	1	0
13286	1	2	1	0	0	349	0	1	1	0
13287	1	2	1	0	0	349	0	1	1	0
13288	1	2	1	0	0	349	0	1	1	0
13291	1	2	1	0	0	349	0	1	1	0
13293	1	2	1	0	0	349	0	1	1	0
13294	1	2	1	0	0	349	0	1	1	0
13295	1	2	1	0	0	349	0	1	1	0
13297	1	2	1	0	0	173	0	1	1	0
13297	1	1	2	0	6	645	0	1	1	0
13298	1	2	1	0	0	173	0	1	1	0
13298	1	1	2	0	6	645	0	1	0	0
13299	1	2	1	0	0	173	0	1	1	0
13299	1	1	2	0	6	645	0	1	0	0
13300	1	2	1	0	0	349	0	1	1	0
13301	1	2	1	0	0	349	0	1	1	0
13302	1	2	1	0	0	349	0	1	1	0
13303	1	2	1	0	0	349	0	1	1	0
13304	1	2	1	0	0	349	0	1	1	0
13305	1	2	1	0	0	349	0	1	1	0
13306	1	2	1	0	0	349	0	1	1	0
13308	1	2	1	0	0	349	0	1	1	0
13309	1	2	1	0	0	349	0	1	1	0
13310	1	2	1	0	0	349	0	1	1	0
13311	1	2	1	0	0	349	0	1	1	0
13312	1	2	1	0	0	349	0	1	1	0
13313	1	2	1	0	0	349	0	1	1	0
13314	1	2	1	0	0	349	0	1	1	0
13315	1	2	1	0	0	349	0	1	1	0
13316	1	2	1	0	0	349	0	1	1	0
13317	1	2	1	0	0	349	0	1	1	0
13319	1	2	1	0	0	349	0	1	1	0
13320	1	2	1	0	0	349	0	1	1	0
13321	1	2	1	0	0	349	0	1	1	0
13322	1	2	1	0	0	349	0	1	1	0
13323	1	2	1	0	0	349	0	1	1	0
13324	1	2	1	0	0	349	0	1	1	0
13325	1	2	1	0	0	349	0	1	1	0
13326	1	2	1	0	0	349	0	1	1	0
13346	1	1	2	0	2	277	0	1	1	0
13348	1	1	2	0	2	277	0	1	1	0
13408	1	1	2	0	6	645	0	1	1	0
13488	1	1	2	0	0	173	0	1	1	0
13489	1	1	2	0	0	173	0	1	1	0
13490	1	1	2	0	0	173	0	1	1	0
13518	1	1	2	0	0	173	0	1	1	0
13519	1	1	2	0	0	173	0	1	1	0
13527	1	2	1	0	2	573	0	1	1	0
13528	1	2	1	0	2	573	0	1	1	0
13529	1	2	1	0	2	573	0	1	1	0
13530	1	2	1	0	2	573	0	1	1	0
13531	1	2	1	0	2	573	0	1	1	0
13532	1	2	1	0	2	573	0	1	1	0
13533	1	2	1	0	2	573	0	1	1	0
13534	1	2	1	0	2	573	0	1	1	0
13535	1	2	1	0	2	573	0	1	1	0
13536	1	2	1	0	2	573	0	1	1	0
13537	1	2	1	0	2	277	0	1	1	0
13538	1	2	1	0	2	277	0	1	1	0
13539	1	2	1	0	2	277	0	1	1	0
13540	1	2	1	0	2	277	0	1	1	0
13541	1	2	1	0	2	277	0	1	1	0
13561	1	2	1	0	2	277	0	1	1	0
13562	1	2	1	0	2	277	0	1	1	0
13563	1	2	1	0	2	277	0	1	1	0
13569	1	2	1	0	0	173	0	1	1	0
13570	1	2	1	0	0	173	0	1	1	0
13576	1	2	1	0	0	173	0	1	1	0
13580	1	2	1	0	0	173	0	1	1	0
13581	1	2	1	0	0	173	0	1	1	0
13582	1	2	1	0	0	173	0	1	1	0
13583	1	2	1	0	0	173	0	1	1	0
13584	1	2	1	0	0	173	0	1	1	0
13585	1	2	1	0	0	173	0	1	1	0
13586	1	2	1	0	0	173	0	1	1	0
13587	1	2	1	0	0	173	0	1	1	0
13588	1	2	1	0	0	173	0	1	1	0
13589	1	2	1	0	0	173	0	1	1	0
13590	1	2	1	0	0	173	0	1	1	0
13591	1	2	1	0	0	173	0	1	1	0
13592	1	2	1	0	0	173	0	1	1	0
13593	1	2	1	0	0	173	0	1	1	0
13594	1	2	1	0	0	173	0	1	1	0
13647	1	2	1	0	2	277	0	1	1	0
13648	1	2	1	0	2	277	0	1	1	0
13649	1	2	1	0	2	277	0	1	1	0
13650	1	2	1	0	2	277	0	1	1	0
13651	1	2	1	0	2	277	0	1	1	0
13652	1	2	1	0	2	277	0	1	1	0
13653	1	2	1	0	2	277	0	1	1	0
13654	1	2	1	0	2	277	0	1	1	0
13655	1	2	1	0	2	277	0	1	1	0
13656	1	2	1	0	2	277	0	1	1	0
13657	1	2	1	0	2	277	0	1	1	0
13658	1	2	1	0	2	277	0	1	1	0
13659	1	2	1	0	2	277	0	1	1	0
13660	1	2	1	0	2	277	0	1	1	0
13661	1	2	1	0	2	277	0	1	1	0
13662	1	2	1	0	2	277	0	1	1	0
13663	1	2	1	0	2	277	0	1	1	0
13664	1	2	1	0	2	277	0	1	1	0
13665	1	2	1	0	2	277	0	1	1	0
13666	1	2	1	0	2	277	0	1	1	0
13667	1	2	1	0	2	277	0	1	1	0
13668	1	2	1	0	2	277	0	1	1	0
13669	1	2	1	0	2	277	0	1	1	0
13670	1	2	1	0	2	277	0	1	1	0
13688	1	1	2	0	2	277	0	1	1	0
13689	1	1	2	0	2	277	0	1	1	0
13737	1	1	2	0	2	277	0	1	1	0
13738	1	1	2	0	2	277	0	1	1	0
13759	1	1	2	0	2	277	0	1	1	0
13767	1	2	1	0	4	903	0	1	1	0
13768	1	2	1	0	4	903	0	1	1	0
13769	1	2	1	0	4	903	0	1	1	0
13770	1	2	1	0	4	903	0	1	1	0
13771	1	2	1	0	4	903	0	1	1	0
13772	1	2	1	0	4	903	0	1	1	0
13773	1	2	1	0	4	903	0	1	1	0
13774	1	2	1	0	4	903	0	1	1	0
13775	1	2	1	0	4	903	0	1	1	0
13786	1	2	1	0	4	453	0	1	0	0
13786	1	1	2	0	2	277	0	1	1	0
13787	1	2	1	0	4	453	0	1	0	0
13787	1	1	2	0	2	277	0	1	1	0
13788	1	2	1	0	4	453	0	1	1	0
13788	1	1	2	0	2	277	0	1	1	0
13789	1	2	1	0	4	453	0	1	0	0
13789	1	1	2	0	2	277	0	1	1	0
13847	1	2	1	0	0	173	0	1	1	0
13848	1	2	1	0	0	173	0	1	1	0
13848	1	1	2	0	0	173	0	1	1	0
13849	1	2	1	0	0	173	0	1	1	0
13849	1	1	2	0	0	173	0	1	1	0
13850	1	2	1	0	0	349	0	1	1	0
13851	1	2	1	0	0	349	0	1	1	0
13852	1	2	1	0	0	349	0	1	1	0
13853	1	2	1	0	0	349	0	1	1	0
13854	1	2	1	0	0	349	0	1	1	0
13855	1	2	1	0	0	349	0	1	1	0
13856	1	2	1	0	0	349	0	1	1	0
13857	1	2	1	0	0	349	0	1	1	0
13858	1	2	1	0	0	173	0	1	1	0
13858	1	1	2	0	0	173	0	1	1	0
13859	1	2	1	0	0	173	0	1	1	0
13859	1	1	2	0	0	173	0	1	0	0
13860	1	2	1	0	0	349	0	1	1	0
13861	1	2	1	0	0	349	0	1	1	0
13862	1	2	1	0	0	349	0	1	1	0
13863	1	2	1	0	0	349	0	1	1	0
13864	1	2	1	0	0	349	0	1	1	0
13865	1	2	1	0	0	349	0	1	1	0
13866	1	2	1	0	0	349	0	1	1	0
13867	1	2	1	0	0	349	0	1	1	0
13868	1	2	1	0	0	349	0	1	1	0
13869	1	2	1	0	0	349	0	1	1	0
13870	1	2	1	0	0	349	0	1	1	0
13871	1	2	1	0	0	349	0	1	1	0
13872	1	2	1	0	0	349	0	1	1	0
13873	1	2	1	0	0	349	0	1	1	0
13874	1	2	1	0	0	349	0	1	1	0
13875	1	2	1	0	0	349	0	1	1	0
13876	1	2	1	0	0	349	0	1	1	0
13877	1	2	1	0	0	349	0	1	1	0
13878	1	2	1	0	0	349	0	1	1	0
13879	1	2	1	0	0	349	0	1	1	0
13880	1	2	1	0	0	349	0	1	1	0
13881	1	2	1	0	0	349	0	1	1	0
13882	1	2	1	0	0	349	0	1	1	0
13883	1	2	1	0	0	349	0	1	1	0
13884	1	2	1	0	0	349	0	1	1	0
13885	1	2	1	0	0	349	0	1	1	0
13886	1	2	1	0	0	349	0	1	1	0
13897	1	1	2	0	2	277	0	1	1	0
13968	1	1	2	0	2	277	0	1	1	0
14088	1	1	2	0	0	173	0	1	1	0
14089	1	1	2	0	0	173	0	1	1	0
14137	1	2	1	0	6	645	0	1	1	0
14138	1	2	1	0	6	645	0	1	1	0
14139	1	2	1	0	6	645	0	1	1	0
14140	1	2	1	0	6	645	0	1	1	0
14141	1	2	1	0	6	645	0	1	1	0
14142	1	2	1	0	6	645	0	1	1	0
14143	1	2	1	0	6	645	0	1	1	0
14144	1	2	1	0	6	645	0	1	1	0
14145	1	2	1	0	6	645	0	1	1	0
14146	1	2	1	0	6	645	0	1	1	0
14147	1	2	1	0	6	645	0	1	1	0
14148	1	2	1	0	6	645	0	1	1	0
14149	1	2	1	0	6	645	0	1	1	0
14150	1	2	1	0	6	645	0	1	1	0
14172	1	1	2	0	2	277	0	1	1	0
14184	1	1	2	0	2	277	0	1	1	0
14221	1	2	1	0	0	173	0	1	1	0
14222	1	2	1	0	0	173	0	1	1	0
14223	1	2	1	0	0	173	0	1	1	0
14224	1	2	1	0	0	173	0	1	1	0
14225	1	2	1	0	0	173	0	1	1	0
14226	1	2	1	0	0	173	0	1	1	0
14227	1	2	1	0	0	173	0	1	1	0
14228	1	2	1	0	0	173	0	1	1	0
14229	1	2	1	0	0	173	0	1	1	0
14230	1	2	1	0	0	173	0	1	1	0
14231	1	2	1	0	0	173	0	1	1	0
