0.5,0,0
1.5,1.4028,0.297112
2.5,4.4924,1.8297
3.5,2.92007,1.70889
4.5,2.5288,1.38366
5.5,2.05382,1.18347
6.5,1.76526,1.09017
7.5,1.76009,1.01712
8.5,1.72812,1.10889
9.5,1.63323,1.43677
10.5,1.66991,1.41082
11.5,1.76377,1.43171
12.5,1.74634,1.417
13.5,1.73223,1.49156
14.5,1.72087,1.48344
15.5,1.69429,1.44209
16.5,1.65251,1.42458
17.5,1.58111,1.38603
18.5,1.53424,1.41031
19.5,1.53876,1.38472
20.5,1.486,1.37497
21.5,1.45525,1.35155
22.5,1.42263,1.33508
23.5,1.37682,1.30724
24.5,1.36083,1.27601
25.5,1.36083,1.28139
26.5,1.39897,1.30458
27.5,1.37965,1.31164
28.5,1.37809,1.30854
29.5,1.35243,1.30349
30.5,1.34713,1.30712
31.5,1.35509,1.31241
32.5,1.32129,1.30893
33.5,1.29686,1.32849
34.5,1.29317,1.36464
35.5,1.2814,1.37809
36.5,1.26593,1.36257
37.5,1.27817,1.35076
38.5,1.26999,1.34668
39.5,1.28419,1.35596
40.5,1.30308,1.36518
