1.47493,0,0.0530044,0.0530044
1.52393,0.0530044,0,0.0530044
1.52393,0,0.0489963,0.0489963
1.52393,0.0489963,0,0.0489963
1.52393,0,0.0489992,0.0489992
1.52394,0.0489992,0,0.0489992
1.52394,0,0.0490021,0.0490021
1.52394,0.0490021,0,0.0490021
1.52394,0,0.049005,0.049005
1.52493,0.049005,0,0.049005
1.52494,0,0.0500009,0.0500009
1.52494,0.0500009,0,0.0500009
1.52494,0,0.0500038,0.0500038
1.52494,0.0500038,0,0.0500038
1.57593,0,0.0519984,0.0519984
1.57793,0.0519984,0,0.0519984
1.57993,0,0.0559942,0.0559942
1.63693,0.0559942,0,0.0559942
1.64093,0,0.115995,0.115995
1.64093,0.115995,0,0.115995
1.64193,0,0.116991,0.116991
1.64793,0.116991,0,0.116991
1.64893,0,0.0730007,0.0730007
1.64993,0.0730007,0,0.0730007
1.65093,0,0.0749987,0.0749987
1.65093,0.0749987,0,0.0749987
1.65193,0,0.0759995,0.0759995
1.65293,0.0759995,0,0.0759995
1.65293,0,0.0770002,0.0770002
1.65393,0.0770002,0,0.0770002
1.65493,0,0.0789987,0.0789987
1.70293,0.0789987,0,0.0789987
1.71593,0,0.079,0.079
1.71793,0.079,0,0.079
1.72193,0,0.0799994,0.0799994
1.72393,0.0799994,0,0.0799994
1.72393,0,0.0729993,0.0729993
1.72393,0.0729993,0,0.0729993
1.72593,0,0.0669997,0.0669997
1.72693,0.0669997,0,0.0669997
1.78493,0,0.0650017,0.0650017
1.78793,0.0650017,0,0.0650017
1.79193,0,0.0650019,0.0650019
1.79194,0.0650019,0,0.0650019
1.79194,0,0.0650067,0.0650067
1.79293,0.0650067,0,0.0650067
1.79393,0,0.0490013,0.0490013
1.83493,0.0490013,0,0.0490013
1.83693,0,0.0520023,0.0520023
1.83693,0.0520023,0,0.0520023
1.83793,0,0.0530031,0.0530031
1.83893,0.0530031,0,0.0530031
1.83993,0,0.0550015,0.0550015
1.83993,0.0550015,0,0.0550015
1.84093,0,0.0560023,0.0560023
1.84193,0.0560023,0,0.0560023
1.84593,0,0.0609994,0.0609994
1.84693,0.0609994,0,0.0609994
1.84693,0,0.0620017,0.0620017
1.84793,0.0620017,0,0.0620017
1.85093,0,0.0659977,0.0659977
1.85093,0.0659977,0,0.0659977
1.85193,0,0.0649941,0.0649941
1.89393,0.0649941,0,0.0649941
1.89793,0,0.0429984,0.0429984
1.89793,0.0429984,0,0.0429984
1.98593,0,0.0900026,0.0900026
1.98893,0.0900026,0,0.0900026
1.99093,0,0.0929998,0.0929998
1.99093,0.0929998,0,0.0929998
1.99293,0,0.0949998,0.0949998
1.99293,0.0949998,0,0.0949998
2.02693,0,0.0420022,0.0420022
2.02793,0.0420022,0,0.0420022
2.02893,0,0.0429974,0.0429974
2.02893,0.0429974,0,0.0429974
2.02893,0,0.0430008,0.0430008
2.03093,0.0430008,0,0.0430008
2.03293,0,0.0439967,0.0439967
2.03293,0.0439967,0,0.0439967
2.03393,0,0.0430002,0.0430002
2.03393,0.0430002,0,0.0430002
2.03493,0,0.0439985,0.0439985
2.03593,0.0439985,0,0.0439985
2.05793,0,0.0440006,0.0440006
2.10093,0.0440006,0,0.0440006
2.10093,0,0.0699992,0.0699992
2.10094,0.0699992,0,0.0699992
2.10194,0,0.0690023,0.0690023
2.10394,0.0690023,0,0.0690023
2.34493,0,0.308999,0.308999
2.34593,0.308999,0,0.308999
2.34693,0,0.288989,0.288989
2.34893,0.288989,0,0.288989
2.35093,0,0.246997,0.246997
2.35193,0.246997,0,0.246997
2.35293,0,0.238982,0.238982
2.35294,0.238982,0,0.238982
2.43293,0,0.084,0.084
2.43493,0.084,0,0.084
2.43893,0,0.0879974,0.0879974
2.44193,0.0879974,0,0.0879974
2.44393,0,0.0929969,0.0929969
2.44893,0.0929969,0,0.0929969
2.45293,0,0.0999924,0.0999924
2.45693,0.0999924,0,0.0999924
2.54593,0,0.0789935,0.0789935
2.59393,0.0789935,0,0.0789935
2.59493,0,0.0489983,0.0489983
2.59493,0.0489983,0,0.0489983
2.64993,0,0.055,0.055
2.65093,0.055,0,0.055
2.65193,0,0.0570009,0.0570009
2.65293,0.0570009,0,0.0570009
2.65793,0,0.0629991,0.0629991
2.65993,0.0629991,0,0.0629991
2.66093,0,0.066,0.066
2.66193,0.066,0,0.066
2.70493,0,0.11,0.11
2.70594,0.11,0,0.11
2.71393,0,0.0519904,0.0519904
2.72193,0.0519904,0,0.0519904
2.90693,0,0.198997,0.198997
2.90793,0.198997,0,0.198997
2.90893,0,0.198997,0.198997
2.91093,0.198997,0,0.198997
2.91093,0,0.200995,0.200995
2.91093,0.200995,0,0.200995
2.91093,0,0.200997,0.200997
2.91193,0.200997,0,0.200997
2.91293,0,0.199001,0.199001
2.91393,0.199001,0,0.199001
2.91393,0,0.182003,0.182003
3.14993,0.182003,0,0.182003
3.14993,0,0.243002,0.243002
3.15293,0.243002,0,0.243002
3.16693,0,0.0689713,0.0689713
3.20093,0.0689713,0,0.0689713
3.21793,0,0.051986,0.051986
3.30593,0.051986,0,0.051986
3.30594,0,0.105005,0.105005
3.30693,0.105005,0,0.105005
3.30793,0,0.102002,0.102002
3.30893,0.102002,0,0.102002
3.30993,0,0.099998,0.099998
3.30993,0.099998,0,0.099998
3.30994,0,0.0920057,0.0920057
3.31093,0.0920057,0,0.0920057
3.34493,0,0.068989,0.068989
3.34993,0.068989,0,0.068989
3.35393,0,0.0479932,0.0479932
3.35394,0.0479932,0,0.0479932
3.35493,0,0.0489932,0.0489932
3.35493,0.0489932,0,0.0489932
3.35693,0,0.0489974,0.0489974
3.35693,0.0489974,0,0.0489974
3.35693,0,0.049,0.049
3.35793,0.049,0,0.049
3.36094,0,0.0509995,0.0509995
3.42494,0.0509995,0,0.0509995
3.42794,0,0.0710019,0.0710019
3.43093,0.0710019,0,0.0710019
3.43193,0,0.0709965,0.0709965
4.10493,0.0709965,0,0.0709965
4.10793,0,0.682995,0.682995
4.11193,0.682995,0,0.682995
4.11393,0,0.686997,0.686997
4.11493,0.686997,0,0.686997
4.11693,0,0.688995,0.688995
4.11693,0.688995,0,0.688995
4.11793,0,0.689996,0.689996
4.11793,0.689996,0,0.689996
4.11893,0,0.690996,0.690996
4.11993,0.690996,0,0.690996
4.12293,0,0.692996,0.692996
4.12793,0.692996,0,0.692996
4.13493,0,0.61798,0.61798
4.13693,0.61798,0,0.61798
4.24593,0,0.134001,0.134001
4.34893,0.134001,0,0.134001
