0.51,0,0
1.51,1.50856,5.67342
2.51,2.86419,4.46916
3.51,3.36698,4.98753
4.51,4.42268,5.24653
5.51,4.36127,4.77048
6.51,4.49416,5.42583
7.51,4.49234,5.13804
8.51,4.51352,4.98143
9.51,4.35558,5.02335
10.51,4.48432,5.07746
11.51,4.90611,5.09788
12.51,4.88073,5.03837
13.51,5.07074,5.25615
14.51,5.3015,5.30634
15.51,5.32735,5.27596
16.51,5.53224,5.05986
17.51,6.09279,5.09659
18.51,6.08717,5.05883
19.51,6.05458,4.95302
20.51,5.95589,4.89161
21.51,5.89838,4.84265
22.51,5.84845,4.84611
23.51,5.87553,4.76991
24.51,5.90805,4.82137
25.51,5.84112,4.9559
26.51,5.77367,5.18217
27.51,5.71261,5.12638
28.51,5.70932,5.13066
29.51,5.74386,5.10148
30.51,5.84655,5.14479
31.51,5.89929,5.10354
32.51,5.81871,5.06124
33.51,5.77419,4.99885
34.51,5.6894,4.97049
35.51,5.61356,4.91663
36.51,5.61046,4.91048
37.51,5.6137,4.93487
38.51,5.68957,4.92371
39.51,5.64612,4.96102
40.51,5.64354,4.93412
