% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	289	17386	289	17386	0.0150324	0.00965065	0.00492857	0.0469286	60.1592	6.87908	54	70	
1	2	1	2	1	3	3493	211131	3493	211131	0.0247522	0.0166316	0.00492857	0.0699286	60.444	15.5769	41	90	
2	3	1	1	2	3	234	12724	234	12724	0.017732	0.0129467	0.00992857	0.0509286	54.3761	1.69689	54	62	
2	3	1	2	1	3	2975	239626	2975	239626	0.0203897	0.0145931	0.00492857	0.0669286	80.5466	32.633	42	124	
3	4	1	1	2	3	104	5984	104	5984	0.0225632	0.013199	0.0119286	0.0429286	57.5385	3.99252	54	62	
3	4	1	2	1	3	2136	186722	2086	182787	0.0207181	0.0232182	0.00492857	0.0999286	87.6256	44.4576	42	135	
4	5	1	1	2	3	77	4158	77	4158	0.014513	0.00898002	0.0119286	0.0509286	54	0	54	54	
4	5	1	2	1	3	2628	235717	2659	237660	0.0146871	0.0125815	0.00492857	0.0579286	89.3795	45.8979	42	136	
5	6	1	1	2	3	170	9316	156	8448	0.0131786	0.00689144	0.0119286	0.0509286	54.1538	1.10222	54	62	
5	6	1	2	1	3	1246	112286	1265	114278	0.0177902	0.0165407	0.00492857	0.0749286	90.3383	45.8616	42	136	
6	7	1	1	2	3	126	6844	138	7604	0.0130445	0.00320828	0.0119286	0.0249286	55.1014	2.76656	54	62	
6	7	1	2	1	3	778	71787	778	71787	0.0190108	0.0167368	0.00492857	0.0759286	92.2712	45.7276	42	136	
7	8	1	1	2	3	132	7296	127	7026	0.0197711	0.0277876	0.0109286	0.119929	55.3228	2.98377	54	62	
7	8	1	2	1	3	744	62826	662	57826	0.0153002	0.00870169	0.00492857	0.0529286	87.3505	45.9378	42	136	
8	9	1	1	2	3	171	9234	178	9612	0.0140241	0.00799483	0.0109286	0.0479286	54	0	54	54	
8	9	1	2	1	3	1929	170659	2011	175659	0.0223413	0.0206532	0.00492857	0.123929	87.3491	45.9287	42	136	
9	10	1	1	2	3	172	9496	172	9496	0.0133821	0.00578899	0.0119286	0.0429286	55.2093	2.87403	54	62	
9	10	1	2	1	3	1410	129685	1408	129417	0.0195884	0.01543	0.00492857	0.0719286	91.9155	45.7798	42	137	
10	11	1	1	2	3	122	6852	119	6690	0.0143067	0.0079724	0.0119286	0.0419286	56.2185	3.59651	54	62	
10	11	1	2	1	3	2216	200056	2218	200324	0.0144912	0.010963	0.00492857	0.0539286	90.3174	45.8644	42	136	
11	12	1	1	2	3	65	3606	68	3768	0.0150315	0.00723619	0.0119286	0.0379286	55.4118	3.07244	54	62	
11	12	1	2	1	3	1549	139740	1549	139740	0.029223	0.0252665	0.00492857	0.0849286	90.213	45.8889	42	136	
12	13	1	1	2	3	82	4428	82	4428	0.0198188	0.0142734	0.0119286	0.0649286	54	0	54	54	
12	13	1	2	1	3	858	75050	794	69611	0.026455	0.0286689	0.00492857	0.136929	87.6713	45.932	42	136	
13	14	1	1	2	3	101	5686	101	5686	0.0182454	0.0132128	0.0109286	0.0509286	56.297	3.63743	54	62	
13	14	1	2	1	3	1317	121527	1369	126462	0.0279855	0.030494	0.00492857	0.120929	92.3755	45.7153	42	136	
14	15	1	1	2	3	66	3564	66	3564	0.0217922	0.0174655	0.0119286	0.0739286	54	0	54	54	
14	15	1	2	1	3	1012	85830	998	84508	0.0270448	0.0352525	0.00492857	0.157929	84.6774	45.8075	42	136	
15	16	1	1	2	3	106	5860	105	5806	0.0195667	0.0203914	0.0109286	0.0759286	55.2952	2.96104	54	62	
15	16	1	2	1	3	2869	270609	2895	272435	0.0141939	0.00988497	0.00492857	0.0449286	94.1054	45.5254	42	136	
16	17	1	1	2	3	75	4234	76	4288	0.0167312	0.00991298	0.00492857	0.0489286	56.4211	3.6996	54	62	
16	17	1	2	1	3	1805	173274	1799	173022	0.0196162	0.0164566	0.00492857	0.0789286	96.1768	45.1974	42	136	
17	18	1	1	2	3	37	2054	37	2054	0.0146313	0.00693167	0.0119286	0.0479286	55.5135	3.17649	54	62	
17	18	1	2	1	3	1818	161217	1817	160533	0.0227117	0.0226946	0.00492857	0.0949286	88.3506	45.9325	42	136	
18	19	1	1	2	3	46	2548	46	2548	0.0127547	0.0038082	0.0119286	0.0369286	55.3913	3.06578	54	62	
18	19	1	2	1	3	1298	125972	1305	126908	0.0176129	0.0170641	0.00492857	0.0929286	97.2475	49.1387	42	154	
19	20	1	1	2	3	90	4972	90	4972	0.0128063	0.00205447	0.0119286	0.0189286	55.2444	2.91571	54	62	
19	20	1	2	1	3	1415	146321	1414	146155	0.0178458	0.0154967	0.00492857	0.139929	103.363	59.257	42	168	
20	21	1	1	2	3	63	3490	63	3490	0.0144048	0.00819295	0.0119286	0.0449286	55.3968	3.06141	54	62	
20	21	1	2	1	3	2460	267531	2329	256319	0.0282128	0.0317004	0.00492857	0.127929	110.055	63.9744	42	180	
21	22	1	1	2	3	114	6156	114	6156	0.0140163	0.00631414	0.0109286	0.0429286	54	0	54	54	
21	22	1	2	1	3	2053	249822	2097	248226	0.0196129	0.0182485	0.00492857	0.0879286	118.372	74.9631	42	204	
22	23	1	1	2	3	109	6030	109	6030	0.015635	0.00916849	0.0119286	0.0509286	55.3211	2.98416	54	62	
22	23	1	2	1	3	1098	139960	1186	152934	0.0164311	0.0114493	0.00492857	0.0459286	128.949	84.5659	42	216	
23	24	1	1	2	3	99	5562	99	5562	0.0147468	0.00898339	0.0109286	0.0469286	56.1818	5.21451	54	70	
23	24	1	2	1	3	2597	336627	2592	335890	0.0227442	0.0217922	0.00492857	0.105929	129.587	87.4106	42	220	
