1.06593,0,0.065
1.14593,0.065,0.066875
1.19493,0.066875,0.0746406
1.24393,0.0746406,0.0775605
1.24393,0.0775605,0.0739905
1.29293,0.0739905,0.0708667
1.29293,0.0708667,0.0681333
1.29293,0.0681333,0.0657417
1.34193,0.0657417,0.063649
1.34193,0.063649,0.0618178
1.34193,0.0618178,0.0602156
1.34193,0.0602156,0.0588137
1.42593,0.0588137,0.0680869
1.42593,0.0680869,0.0700761
1.42593,0.0700761,0.0718166
1.42593,0.0718166,0.0733395
1.42593,0.0733395,0.0746721
1.42593,0.0746721,0.0758381
1.48293,0.0758381,0.0839833
1.48293,0.0839833,0.0806104
1.48293,0.0806104,0.0776591
1.48293,0.0776591,0.0750767
1.48293,0.0750767,0.0728171
1.48293,0.0728171,0.07084
1.48293,0.07084,0.06911
1.48294,0.06911,0.0675962
1.48294,0.0675962,0.0662717
1.54593,0.0662717,0.0729877
1.54593,0.0729877,0.0717393
1.54593,0.0717393,0.0706469
1.54593,0.0706469,0.069691
1.54593,0.069691,0.0688546
1.54593,0.0688546,0.0681228
1.54593,0.0681228,0.0674824
1.54594,0.0674824,0.0669221
1.54594,0.0669221,0.0664319
1.54594,0.0664319,0.0660029
1.54594,0.0660029,0.0656275
1.54594,0.0656275,0.0652991
1.54594,0.0652991,0.0650117
1.54594,0.0650117,0.0647602
1.59493,0.0647602,0.0627902
1.59493,0.0627902,0.0610664
1.59493,0.0610664,0.0595581
1.59493,0.0595581,0.0582384
1.59493,0.0582384,0.0570836
1.59493,0.0570836,0.0560731
1.59493,0.0560731,0.055189
1.59494,0.055189,0.0544154
1.59593,0.0544154,0.0538634
1.59593,0.0538634,0.0533805
1.59593,0.0533805,0.0529579
1.59593,0.0529579,0.0525882
1.59593,0.0525882,0.0522647
1.59593,0.0522647,0.0519816
1.59593,0.0519816,0.0517339
1.59594,0.0517339,0.0515172
1.59693,0.0515172,0.0514525
1.59693,0.0514525,0.0513959
1.59693,0.0513959,0.0513465
1.59693,0.0513465,0.0513031
1.59693,0.0513031,0.0512653
1.66593,0.0512653,0.0537321
1.66593,0.0537321,0.0558906
1.66593,0.0558906,0.0577793
1.66593,0.0577793,0.0594319
1.66593,0.0594319,0.0608779
1.66593,0.0608779,0.0621431
1.66593,0.0621431,0.0632502
1.66594,0.0632502,0.064219
1.66594,0.064219,0.0650666
1.66594,0.0650666,0.0658083
1.66594,0.0658083,0.0664572
1.66594,0.0664572,0.0670251
1.66594,0.0670251,0.0673969
1.66594,0.0673969,0.0677223
1.66594,0.0677223,0.068007
1.66594,0.068007,0.0682562
1.66594,0.0682562,0.0684741
1.66594,0.0684741,0.0686649
1.66594,0.0686649,0.0688318
1.66594,0.0688318,0.0689778
1.66594,0.0689778,0.0691056
1.66595,0.0691056,0.0692174
1.66595,0.0692174,0.0693152
1.66595,0.0693152,0.0694008
1.66595,0.0694008,0.0693507
1.66595,0.0693507,0.0693069
1.66595,0.0693069,0.0692685
1.76493,0.0692685,0.0667349
1.76494,0.0667349,0.0645181
1.76494,0.0645181,0.0625783
1.76494,0.0625783,0.060881
1.76494,0.060881,0.0593959
1.76494,0.0593959,0.0579714
1.76494,0.0579714,0.056725
1.76494,0.056725,0.0555094
1.76593,0.0555094,0.0545707
1.76593,0.0545707,0.0536244
1.76693,0.0536244,0.0529213
1.76693,0.0529213,0.0523061
1.77093,0.0523061,0.0521429
1.77093,0.0521429,0.052
1.77093,0.052,0.05175
1.77093,0.05175,0.0515313
1.77093,0.0515313,0.0513399
1.77093,0.0513399,0.0510474
1.77093,0.0510474,0.0507915
1.81693,0.0507915,0.0563175
1.81693,0.0563175,0.0557778
1.81693,0.0557778,0.0553056
1.81693,0.0553056,0.0548924
1.81693,0.0548924,0.0545308
1.81693,0.0545308,0.0542145
1.81693,0.0542145,0.0539377
1.81694,0.0539377,0.0536955
1.81694,0.0536955,0.0534835
1.81694,0.0534835,0.0532981
1.91593,0.0532981,0.0527608
1.91593,0.0527608,0.0522907
1.91593,0.0522907,0.0518794
1.91593,0.0518794,0.0513945
1.91593,0.0513945,0.0509702
1.91593,0.0509702,0.0505989
1.91594,0.0505989,0.050274
1.91594,0.050274,0.0499898
1.91594,0.0499898,0.049616
1.91594,0.049616,0.049289
1.96493,0.049289,0.0551279
1.96493,0.0551279,0.0543619
1.96493,0.0543619,0.0536917
1.96493,0.0536917,0.0531052
1.96493,0.0531052,0.0525921
1.96493,0.0525921,0.0521431
1.96493,0.0521431,0.0517502
