% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
10141	1	2	1	0	0	173	0	1	0
10142	1	2	1	0	0	173	0	1	0
10143	1	2	1	0	0	173	0	1	0
10144	1	2	1	0	0	173	0	1	0
10145	1	2	1	0	0	173	0	1	0
10146	1	2	1	0	0	173	0	1	0
10147	1	2	1	0	0	173	0	1	0
10148	1	2	1	0	0	173	0	1	0
10149	1	2	1	0	0	173	0	1	0
10150	1	2	1	0	0	173	0	1	0
10151	1	2	1	0	0	173	0	1	0
10152	1	2	1	0	0	173	0	1	0
10153	1	2	1	0	0	173	0	1	0
10154	1	2	1	0	0	173	0	1	0
10155	1	2	1	0	0	173	0	1	0
10156	1	2	1	0	0	173	0	1	0
10157	1	2	1	0	0	173	0	1	0
10158	1	2	1	0	0	173	0	1	0
10159	1	2	1	0	0	173	0	1	0
10160	1	2	1	0	0	173	0	1	0
10161	1	2	1	0	0	173	0	1	0
10162	1	2	1	0	0	173	0	1	0
10163	1	2	1	0	0	173	0	1	0
10164	1	2	1	0	0	173	0	1	0
10165	1	2	1	0	0	173	0	1	0
10166	1	2	1	0	0	173	0	1	0
10167	1	2	1	0	14	1620	0	1	0
10168	1	1	2	0	12	1239	0	1	0
10168	1	2	1	0	14	1620	0	1	0
10169	1	2	1	0	10	2196	0	1	0
10170	1	2	1	0	10	2196	0	1	0
10171	1	2	1	0	10	2196	0	1	0
10172	1	2	1	0	10	2196	0	1	0
10173	1	2	1	0	10	2196	0	1	0
10174	1	2	1	0	10	2196	0	1	0
10175	1	2	1	0	10	2196	0	1	0
10176	1	2	1	0	10	2196	0	1	0
10177	1	2	1	0	10	2196	0	1	0
10178	1	2	1	0	10	2196	0	1	0
10181	1	1	2	0	4	903	0	1	0
10187	1	2	1	0	10	2196	0	1	0
10189	1	2	1	0	10	2196	0	1	0
10190	1	2	1	0	10	2196	0	1	0
10191	1	2	1	0	10	2196	0	1	0
10192	1	2	1	0	10	2196	0	1	0
10193	1	2	1	0	10	2196	0	1	0
10198	1	2	1	0	10	2196	0	1	0
10199	1	2	1	0	10	2196	0	1	0
10205	1	2	1	0	10	2196	0	1	0
10207	1	2	1	0	4	903	0	1	0
10209	1	2	1	0	4	903	0	1	0
10210	1	2	1	0	4	903	0	1	0
10211	1	2	1	0	4	903	0	1	0
10212	1	2	1	0	4	903	0	1	0
10213	1	2	1	0	4	903	0	1	0
10216	1	2	1	0	4	903	0	1	0
10217	1	1	2	0	20	2673	0	1	0
10217	1	2	1	0	4	453	0	1	0
10218	1	1	2	0	20	2673	0	1	0
10218	1	2	1	0	4	453	0	1	0
10219	1	1	2	0	20	2673	0	1	0
10219	1	2	1	0	4	453	0	1	0
10220	1	1	2	0	20	2673	0	1	0
10220	1	2	1	0	4	453	0	1	0
10221	1	1	2	0	20	2673	0	1	0
10221	1	2	1	0	4	453	0	1	0
10222	1	2	1	0	4	903	0	1	0
10223	1	2	1	0	4	903	0	1	0
10224	1	2	1	0	4	903	0	1	0
10225	1	2	1	0	4	903	0	1	0
10226	1	2	1	0	4	903	0	1	0
10227	1	2	1	0	4	903	0	1	0
10228	1	2	1	0	4	903	0	1	0
10236	1	2	1	0	4	903	0	1	0
10237	1	2	1	0	4	903	0	1	0
10238	1	2	1	0	4	903	0	1	0
10239	1	2	1	0	4	903	0	1	0
10240	1	2	1	0	4	903	0	1	0
10241	1	2	1	0	4	903	0	1	0
10242	1	2	1	0	4	903	0	1	0
10243	1	2	1	0	4	903	0	1	0
10244	1	2	1	0	4	903	0	1	0
10245	1	2	1	0	4	903	0	1	0
10246	1	2	1	0	4	903	0	1	0
10248	1	2	1	0	4	903	0	1	0
10249	1	2	1	0	4	903	0	1	0
10250	1	2	1	0	4	903	0	1	0
10251	1	2	1	0	4	903	0	1	0
10252	1	2	1	0	4	903	0	1	0
10253	1	2	1	0	4	903	0	1	0
10254	1	2	1	0	4	903	0	1	0
10255	1	2	1	0	4	903	0	1	0
10256	1	2	1	0	4	903	0	1	0
10257	1	2	1	0	4	903	0	1	0
10258	1	2	1	0	4	903	0	1	0
10259	1	2	1	0	4	903	0	1	0
10260	1	2	1	0	4	903	0	1	0
10261	1	2	1	0	4	903	0	1	0
10262	1	2	1	0	4	903	0	1	0
10263	1	2	1	0	4	903	0	1	0
10264	1	2	1	0	4	903	0	1	0
10265	1	2	1	0	4	903	0	1	0
10266	1	1	2	0	6	645	0	1	0
10266	1	2	1	0	4	453	0	1	0
10267	1	1	2	0	6	645	0	1	0
10267	1	2	1	0	4	453	0	1	0
10268	1	1	2	0	6	645	0	1	0
10268	1	2	1	0	4	453	0	1	0
10269	1	1	2	0	6	645	0	1	0
10269	1	2	1	0	4	453	0	1	0
10270	1	1	2	0	6	645	0	1	0
10270	1	2	1	0	4	453	0	1	0
10271	1	2	1	0	4	903	0	1	0
10272	1	2	1	0	4	903	0	1	0
10273	1	2	1	0	4	903	0	1	0
10276	1	2	1	0	4	903	0	1	0
10286	1	2	1	0	4	903	0	1	0
10315	1	1	2	0	12	1239	0	1	0
10316	1	1	2	0	12	1239	0	1	0
10317	1	1	2	0	12	1239	0	1	0
10318	1	1	2	0	12	1239	0	1	0
10327	1	2	1	0	6	1287	0	1	0
10328	1	2	1	0	6	1287	0	1	0
10329	1	2	1	0	6	1287	0	1	0
10330	1	2	1	0	6	1287	0	1	0
10331	1	2	1	0	6	1287	0	1	0
10332	1	2	1	0	6	1287	0	1	0
10333	1	2	1	0	6	1287	0	1	0
10334	1	2	1	0	6	1287	0	1	0
10335	1	2	1	0	6	1287	0	1	0
10336	1	2	1	0	6	1287	0	1	0
10337	1	2	1	0	6	1287	0	1	0
10338	1	2	1	0	6	1287	0	1	0
10339	1	2	1	0	6	1287	0	1	0
10340	1	2	1	0	6	1287	0	1	0
10341	1	2	1	0	6	1287	0	1	0
10342	1	2	1	0	6	1287	0	1	0
10343	1	2	1	0	6	1287	0	1	0
10344	1	2	1	0	6	1287	0	1	0
10345	1	2	1	0	6	1287	0	1	0
10346	1	2	1	0	6	1287	0	1	0
10347	1	2	1	0	6	1287	0	1	0
10348	1	2	1	0	6	1287	0	1	0
10349	1	2	1	0	6	1287	0	1	0
10350	1	2	1	0	6	1287	0	1	0
10351	1	2	1	0	6	1287	0	1	0
10352	1	2	1	0	6	1287	0	1	0
10353	1	2	1	0	6	1287	0	1	0
10354	1	2	1	0	6	1287	0	1	0
10355	1	2	1	0	6	1287	0	1	0
10364	1	1	2	0	0	349	0	1	0
10365	1	1	2	0	0	349	0	1	0
10366	1	1	2	0	0	349	0	1	0
10376	1	2	1	0	4	903	0	1	0
10377	1	2	1	0	4	903	0	1	0
10378	1	2	1	0	4	903	0	1	0
10379	1	2	1	0	4	903	0	1	0
10380	1	2	1	0	4	903	0	1	0
10381	1	2	1	0	4	903	0	1	0
10382	1	2	1	0	4	903	0	1	0
10383	1	2	1	0	4	903	0	1	0
10384	1	2	1	0	4	903	0	1	0
10385	1	1	2	0	14	1620	0	1	0
10385	1	2	1	0	4	453	0	1	0
10386	1	2	1	0	4	903	0	1	0
10387	1	2	1	0	4	903	0	1	0
10388	1	2	1	0	4	903	0	1	0
10389	1	2	1	0	4	903	0	1	0
10390	1	2	1	0	4	903	0	1	0
10391	1	2	1	0	4	903	0	1	0
10392	1	2	1	0	4	903	0	1	0
10393	1	2	1	0	4	903	0	1	0
10394	1	2	1	0	4	903	0	1	0
10395	1	2	1	0	4	903	0	1	0
10396	1	2	1	0	4	903	0	1	0
10402	1	2	1	0	4	903	0	1	0
10403	1	2	1	0	4	903	0	1	0
10404	1	2	1	0	4	903	0	1	0
10405	1	2	1	0	4	903	0	1	0
10413	1	1	2	0	12	2481	0	1	0
10414	1	1	2	0	12	2481	0	1	0
10447	1	2	1	0	4	903	0	1	0
10448	1	2	1	0	4	903	0	1	0
10449	1	2	1	0	4	903	0	1	0
10450	1	2	1	0	4	903	0	1	0
10451	1	2	1	0	4	903	0	1	0
10452	1	2	1	0	4	903	0	1	0
10453	1	2	1	0	4	903	0	1	0
10454	1	2	1	0	4	903	0	1	0
10455	1	2	1	0	4	903	0	1	0
10456	1	2	1	0	4	903	0	1	0
10457	1	2	1	0	4	903	0	1	0
10458	1	2	1	0	4	903	0	1	0
10459	1	2	1	0	4	903	0	1	0
10460	1	2	1	0	4	903	0	1	0
10461	1	2	1	0	4	903	0	1	0
10462	1	1	2	0	10	1095	0	1	0
10462	1	2	1	0	8	871	0	1	0
10463	1	1	2	0	10	1095	0	1	0
10463	1	2	1	0	8	871	0	1	0
10464	1	2	1	0	4	903	0	1	0
10465	1	2	1	0	4	903	0	1	0
10466	1	2	1	0	4	903	0	1	0
10467	1	2	1	0	4	903	0	1	0
10468	1	2	1	0	4	903	0	1	0
10469	1	2	1	0	4	903	0	1	0
10470	1	2	1	0	4	903	0	1	0
10471	1	2	1	0	4	903	0	1	0
10472	1	2	1	0	4	903	0	1	0
10473	1	2	1	0	4	903	0	1	0
10474	1	2	1	0	4	903	0	1	0
10492	1	2	1	0	10	2196	0	1	0
10493	1	2	1	0	10	2196	0	1	0
10494	1	2	1	0	10	2196	0	1	0
10496	1	2	1	0	10	2196	0	1	0
10497	1	2	1	0	10	2196	0	1	0
10498	1	2	1	0	10	2196	0	1	0
10499	1	2	1	0	10	2196	0	1	0
10500	1	2	1	0	10	2196	0	1	0
10501	1	2	1	0	10	2196	0	1	0
10502	1	2	1	0	10	2196	0	1	0
10503	1	2	1	0	10	2196	0	1	0
10504	1	2	1	0	10	2196	0	1	0
10505	1	2	1	0	10	2196	0	1	0
10506	1	2	1	0	10	2196	0	1	0
10507	1	2	1	0	10	2196	0	1	0
10508	1	2	1	0	10	2196	0	1	0
10509	1	2	1	0	10	2196	0	1	0
10510	1	2	1	0	10	2196	0	1	0
10511	1	1	2	0	6	645	0	1	0
10511	1	2	1	0	10	1095	0	1	0
10512	1	1	2	0	6	645	0	1	0
10512	1	2	1	0	10	1095	0	1	0
10513	1	2	1	0	10	2196	0	1	0
10514	1	2	1	0	10	2196	0	1	0
10515	1	2	1	0	10	2196	0	1	0
10516	1	2	1	0	10	2196	0	1	0
10517	1	2	1	0	10	2196	0	1	0
10518	1	2	1	0	10	2196	0	1	0
10519	1	2	1	0	10	2196	0	1	0
10524	1	2	1	0	10	2196	0	1	0
10534	1	2	1	0	6	1287	0	1	0
10539	1	2	1	0	6	1287	0	1	0
10540	1	2	1	0	6	1287	0	1	0
10541	1	2	1	0	6	1287	0	1	0
10542	1	2	1	0	6	1287	0	1	0
10543	1	2	1	0	6	1287	0	1	0
10544	1	2	1	0	6	1287	0	1	0
10545	1	2	1	0	6	1287	0	1	0
10546	1	2	1	0	6	1287	0	1	0
10547	1	2	1	0	6	1287	0	1	0
10548	1	2	1	0	6	1287	0	1	0
10549	1	2	1	0	6	1287	0	1	0
10550	1	2	1	0	6	1287	0	1	0
10551	1	2	1	0	6	1287	0	1	0
10552	1	2	1	0	6	1287	0	1	0
10553	1	2	1	0	6	1287	0	1	0
10554	1	2	1	0	6	1287	0	1	0
10555	1	2	1	0	6	1287	0	1	0
10556	1	2	1	0	6	1287	0	1	0
10557	1	2	1	0	6	1287	0	1	0
10558	1	2	1	0	6	1287	0	1	0
10559	1	2	1	0	6	1287	0	1	0
10560	1	1	2	0	18	2292	0	1	0
10560	1	2	1	0	6	645	0	1	0
10561	1	1	2	0	18	2292	0	1	0
10561	1	2	1	0	6	645	0	1	0
10562	1	2	1	0	6	1287	0	1	0
10563	1	2	1	0	6	1287	0	1	0
10564	1	2	1	0	6	1287	0	1	0
10565	1	2	1	0	6	1287	0	1	0
10566	1	2	1	0	6	1287	0	1	0
10567	1	2	1	0	4	903	0	1	0
10568	1	2	1	0	4	903	0	1	0
10569	1	2	1	0	4	903	0	1	0
10570	1	2	1	0	4	903	0	1	0
10571	1	2	1	0	4	903	0	1	0
10572	1	2	1	0	4	903	0	1	0
10573	1	2	1	0	4	903	0	1	0
10574	1	2	1	0	4	903	0	1	0
10575	1	2	1	0	4	903	0	1	0
10576	1	2	1	0	4	903	0	1	0
10583	1	2	1	0	4	903	0	1	0
10584	1	2	1	0	4	903	0	1	0
10585	1	2	1	0	4	903	0	1	0
10588	1	2	1	0	4	903	0	1	0
10589	1	2	1	0	4	903	0	1	0
10590	1	2	1	0	4	903	0	1	0
10591	1	2	1	0	4	903	0	1	0
10592	1	2	1	0	4	903	0	1	0
10593	1	2	1	0	4	903	0	1	0
10594	1	2	1	0	4	903	0	1	0
10595	1	2	1	0	4	903	0	1	0
10596	1	2	1	0	4	903	0	1	0
10597	1	2	1	0	4	903	0	1	0
10598	1	2	1	0	4	903	0	1	0
10599	1	2	1	0	4	903	0	1	0
10600	1	2	1	0	4	903	0	1	0
10601	1	2	1	0	4	903	0	1	0
10602	1	2	1	0	4	903	0	1	0
10603	1	2	1	0	4	903	0	1	0
10604	1	2	1	0	4	903	0	1	0
10605	1	2	1	0	4	903	0	1	0
10606	1	2	1	0	4	903	0	1	0
10607	1	2	1	0	18	4587	0	1	0
10608	1	2	1	0	18	4587	0	1	0
10609	1	1	2	0	4	903	0	1	0
10610	1	1	2	0	4	903	0	1	0
10618	1	2	1	0	18	4587	0	1	0
10619	1	2	1	0	18	4587	0	1	0
10625	1	2	1	0	18	4587	0	1	0
10632	1	2	1	0	18	4587	0	1	0
10633	1	2	1	0	18	4587	0	1	0
10634	1	2	1	0	18	4587	0	1	0
10635	1	2	1	0	18	4587	0	1	0
10637	1	2	1	0	18	4587	0	1	0
10638	1	2	1	0	18	4587	0	1	0
10639	1	2	1	0	18	4587	0	1	0
10640	1	2	1	0	18	4587	0	1	0
10641	1	2	1	0	18	4587	0	1	0
10642	1	2	1	0	18	4587	0	1	0
10643	1	2	1	0	18	4587	0	1	0
10644	1	2	1	0	18	4587	0	1	0
10645	1	2	1	0	18	4587	0	1	0
10646	1	2	1	0	18	4587	0	1	0
10647	1	2	1	0	0	349	0	1	0
10648	1	2	1	0	0	349	0	1	0
10649	1	2	1	0	0	349	0	1	0
10650	1	2	1	0	0	349	0	1	0
10651	1	2	1	0	0	349	0	1	0
10652	1	2	1	0	0	349	0	1	0
10653	1	2	1	0	0	349	0	1	0
10654	1	2	1	0	0	349	0	1	0
10655	1	2	1	0	0	349	0	1	0
10656	1	2	1	0	0	349	0	1	0
10657	1	2	1	0	0	349	0	1	0
10658	1	1	2	0	8	871	0	1	0
10658	1	2	1	0	0	173	0	1	0
10659	1	1	2	0	8	871	0	1	0
10659	1	2	1	0	0	173	0	1	0
10660	1	1	2	0	8	871	0	1	0
10660	1	2	1	0	0	173	0	1	0
10661	1	2	1	0	0	349	0	1	0
10662	1	2	1	0	0	349	0	1	0
10663	1	2	1	0	0	349	0	1	0
10664	1	2	1	0	0	349	0	1	0
10665	1	2	1	0	0	349	0	1	0
10666	1	2	1	0	0	349	0	1	0
10667	1	2	1	0	0	349	0	1	0
10668	1	2	1	0	0	349	0	1	0
10669	1	2	1	0	0	349	0	1	0
10670	1	2	1	0	0	349	0	1	0
10671	1	2	1	0	0	349	0	1	0
10672	1	2	1	0	0	349	0	1	0
10674	1	2	1	0	0	349	0	1	0
10675	1	2	1	0	0	349	0	1	0
10676	1	2	1	0	0	349	0	1	0
10677	1	2	1	0	0	349	0	1	0
10678	1	2	1	0	0	349	0	1	0
10679	1	2	1	0	0	349	0	1	0
10680	1	2	1	0	0	349	0	1	0
10681	1	2	1	0	0	349	0	1	0
10682	1	2	1	0	0	349	0	1	0
10683	1	2	1	0	0	349	0	1	0
10684	1	2	1	0	0	349	0	1	0
10685	1	2	1	0	0	349	0	1	0
10686	1	2	1	0	0	349	0	1	0
10707	1	1	2	0	12	1239	0	1	0
10707	1	2	1	0	6	645	0	1	0
10708	1	1	2	0	8	1764	0	1	0
10727	1	2	1	0	4	903	0	1	0
10728	1	2	1	0	4	903	0	1	0
10729	1	2	1	0	4	903	0	1	0
10730	1	2	1	0	4	903	0	1	0
10731	1	2	1	0	4	903	0	1	0
10732	1	2	1	0	4	903	0	1	0
10733	1	2	1	0	4	903	0	1	0
10734	1	2	1	0	4	903	0	1	0
10735	1	2	1	0	4	903	0	1	0
10736	1	2	1	0	4	903	0	1	0
10743	1	2	1	0	4	903	0	1	0
10744	1	2	1	0	4	903	0	1	0
10752	1	2	1	0	4	903	0	1	0
10753	1	2	1	0	4	903	0	1	0
10754	1	2	1	0	4	903	0	1	0
10756	1	1	2	0	4	903	0	1	0
10766	1	2	1	0	4	903	0	1	0
10767	1	2	1	0	0	349	0	1	0
10768	1	2	1	0	0	349	0	1	0
10769	1	2	1	0	0	349	0	1	0
10776	1	2	1	0	0	349	0	1	0
10777	1	2	1	0	0	349	0	1	0
10778	1	2	1	0	0	349	0	1	0
10779	1	2	1	0	0	349	0	1	0
10780	1	2	1	0	0	349	0	1	0
10781	1	2	1	0	0	349	0	1	0
10782	1	2	1	0	0	349	0	1	0
10783	1	2	1	0	0	349	0	1	0
10784	1	2	1	0	0	349	0	1	0
10785	1	2	1	0	0	349	0	1	0
10786	1	2	1	0	0	349	0	1	0
10787	1	2	1	0	0	349	0	1	0
10788	1	2	1	0	0	349	0	1	0
10789	1	2	1	0	0	349	0	1	0
10790	1	2	1	0	0	349	0	1	0
10791	1	2	1	0	0	349	0	1	0
10792	1	2	1	0	0	349	0	1	0
10793	1	2	1	0	0	349	0	1	0
10794	1	2	1	0	0	349	0	1	0
10795	1	2	1	0	0	349	0	1	0
10796	1	2	1	0	0	349	0	1	0
10797	1	2	1	0	0	349	0	1	0
10798	1	2	1	0	0	349	0	1	0
10799	1	2	1	0	0	349	0	1	0
10800	1	2	1	0	0	349	0	1	0
10801	1	2	1	0	0	349	0	1	0
10802	1	2	1	0	0	349	0	1	0
10803	1	2	1	0	0	349	0	1	0
10804	1	2	1	0	0	349	0	1	0
10805	1	1	2	0	0	173	0	1	0
10805	1	2	1	0	0	173	0	1	0
10806	1	2	1	0	0	349	0	1	0
10807	1	2	1	0	0	349	0	1	0
10808	1	2	1	0	0	349	0	1	0
10809	1	2	1	0	0	349	0	1	0
10810	1	2	1	0	0	349	0	1	0
10811	1	2	1	0	0	349	0	1	0
10812	1	2	1	0	0	349	0	1	0
10816	1	2	1	0	0	349	0	1	0
10817	1	2	1	0	0	349	0	1	0
10818	1	2	1	0	0	349	0	1	0
10819	1	2	1	0	0	349	0	1	0
10820	1	2	1	0	0	349	0	1	0
10821	1	2	1	0	0	349	0	1	0
10827	1	2	1	0	0	349	0	1	0
10828	1	2	1	0	0	349	0	1	0
10829	1	2	1	0	0	349	0	1	0
10830	1	2	1	0	0	349	0	1	0
10831	1	2	1	0	0	349	0	1	0
10832	1	2	1	0	0	349	0	1	0
10833	1	2	1	0	0	349	0	1	0
10834	1	2	1	0	0	349	0	1	0
10835	1	2	1	0	0	349	0	1	0
10836	1	2	1	0	0	349	0	1	0
10837	1	2	1	0	0	349	0	1	0
10838	1	2	1	0	0	349	0	1	0
10839	1	2	1	0	0	349	0	1	0
10840	1	2	1	0	0	349	0	1	0
10841	1	2	1	0	0	349	0	1	0
10842	1	2	1	0	0	349	0	1	0
10843	1	2	1	0	0	349	0	1	0
10844	1	2	1	0	0	349	0	1	0
10845	1	2	1	0	0	349	0	1	0
10846	1	2	1	0	0	349	0	1	0
10847	1	2	1	0	10	2196	0	1	0
10848	1	2	1	0	10	2196	0	1	0
10860	1	1	2	0	14	1620	0	1	0
10860	1	2	1	0	10	1095	0	1	0
10861	1	2	1	0	10	2196	0	1	0
10862	1	2	1	0	10	2196	0	1	0
10865	1	2	1	0	10	2196	0	1	0
10866	1	2	1	0	10	2196	0	1	0
10867	1	2	1	0	10	2196	0	1	0
10871	1	2	1	0	10	2196	0	1	0
10872	1	2	1	0	10	2196	0	1	0
10877	1	1	2	0	14	1620	0	1	0
10877	1	2	1	0	10	1095	0	1	0
10878	1	2	1	0	10	2196	0	1	0
10879	1	2	1	0	10	2196	0	1	0
10880	1	2	1	0	10	2196	0	1	0
10882	1	2	1	0	10	2196	0	1	0
10883	1	2	1	0	10	2196	0	1	0
10884	1	2	1	0	10	2196	0	1	0
10885	1	2	1	0	10	2196	0	1	0
10886	1	2	1	0	10	2196	0	1	0
10909	1	1	2	0	2	277	0	1	0
10910	1	1	2	0	2	277	0	1	0
10927	1	2	1	0	4	903	0	1	0
10928	1	2	1	0	4	903	0	1	0
10929	1	2	1	0	4	903	0	1	0
10930	1	2	1	0	4	903	0	1	0
10931	1	2	1	0	4	903	0	1	0
10932	1	2	1	0	4	903	0	1	0
10933	1	2	1	0	4	903	0	1	0
10934	1	2	1	0	4	903	0	1	0
10935	1	2	1	0	4	903	0	1	0
10936	1	2	1	0	4	903	0	1	0
10937	1	2	1	0	4	903	0	1	0
10938	1	2	1	0	4	903	0	1	0
10939	1	2	1	0	4	903	0	1	0
10940	1	2	1	0	4	903	0	1	0
10941	1	2	1	0	4	903	0	1	0
10942	1	2	1	0	4	903	0	1	0
10943	1	2	1	0	4	903	0	1	0
10944	1	2	1	0	4	903	0	1	0
10945	1	2	1	0	4	903	0	1	0
10946	1	2	1	0	4	903	0	1	0
10947	1	2	1	0	4	903	0	1	0
10955	1	2	1	0	4	903	0	1	0
10958	1	1	2	0	0	349	0	1	0
10967	1	2	1	0	6	1287	0	1	0
10975	1	2	1	0	6	1287	0	1	0
10976	1	2	1	0	6	1287	0	1	0
10977	1	2	1	0	6	1287	0	1	0
10978	1	2	1	0	6	1287	0	1	0
10979	1	2	1	0	6	1287	0	1	0
10980	1	2	1	0	6	1287	0	1	0
10981	1	2	1	0	6	1287	0	1	0
10982	1	2	1	0	6	1287	0	1	0
10983	1	2	1	0	6	1287	0	1	0
10984	1	2	1	0	6	1287	0	1	0
10985	1	2	1	0	6	1287	0	1	0
10986	1	2	1	0	6	1287	0	1	0
10987	1	2	1	0	6	1287	0	1	0
10988	1	2	1	0	6	1287	0	1	0
10989	1	2	1	0	6	1287	0	1	0
10990	1	2	1	0	6	1287	0	1	0
10991	1	2	1	0	6	1287	0	1	0
10992	1	2	1	0	6	1287	0	1	0
10993	1	2	1	0	6	1287	0	1	0
10994	1	2	1	0	6	1287	0	1	0
10995	1	2	1	0	6	1287	0	1	0
11007	1	1	2	0	2	573	0	1	0
11008	1	1	2	0	2	573	0	1	0
11056	1	1	2	0	4	453	0	1	0
11056	1	2	1	0	12	1239	0	1	0
11057	1	1	2	0	4	453	0	1	0
11057	1	2	1	0	12	1239	0	1	0
11087	1	2	1	0	4	903	0	1	0
11088	1	2	1	0	4	903	0	1	0
11089	1	2	1	0	4	903	0	1	0
11090	1	2	1	0	4	903	0	1	0
11091	1	2	1	0	4	903	0	1	0
11092	1	2	1	0	4	903	0	1	0
11093	1	2	1	0	4	903	0	1	0
11094	1	2	1	0	4	903	0	1	0
11095	1	2	1	0	4	903	0	1	0
11096	1	2	1	0	4	903	0	1	0
11097	1	2	1	0	4	903	0	1	0
11098	1	2	1	0	4	903	0	1	0
11099	1	2	1	0	4	903	0	1	0
11100	1	2	1	0	4	903	0	1	0
11101	1	2	1	0	4	903	0	1	0
11102	1	2	1	0	4	903	0	1	0
11103	1	2	1	0	4	903	0	1	0
11104	1	2	1	0	4	903	0	1	0
11105	1	1	2	0	14	1620	0	1	0
11105	1	2	1	0	4	453	0	1	0
11106	1	1	2	0	14	1620	0	1	0
11106	1	2	1	0	4	453	0	1	0
11107	1	2	1	0	4	903	0	1	0
11108	1	2	1	0	4	903	0	1	0
11109	1	2	1	0	4	903	0	1	0
11110	1	2	1	0	4	903	0	1	0
11111	1	2	1	0	4	903	0	1	0
11112	1	2	1	0	4	903	0	1	0
11113	1	2	1	0	4	903	0	1	0
11114	1	2	1	0	4	903	0	1	0
11115	1	2	1	0	4	903	0	1	0
11116	1	2	1	0	4	903	0	1	0
11126	1	2	1	0	4	903	0	1	0
11136	1	2	1	0	12	2481	0	1	0
11137	1	2	1	0	12	2481	0	1	0
11138	1	2	1	0	12	2481	0	1	0
11139	1	2	1	0	12	2481	0	1	0
11140	1	2	1	0	12	2481	0	1	0
11141	1	2	1	0	12	2481	0	1	0
11142	1	2	1	0	12	2481	0	1	0
11143	1	2	1	0	12	2481	0	1	0
11144	1	2	1	0	12	2481	0	1	0
11145	1	2	1	0	12	2481	0	1	0
11146	1	2	1	0	12	2481	0	1	0
11147	1	2	1	0	12	2481	0	1	0
11148	1	2	1	0	12	2481	0	1	0
11149	1	2	1	0	12	2481	0	1	0
11150	1	2	1	0	12	2481	0	1	0
11151	1	2	1	0	12	2481	0	1	0
11154	1	1	2	0	14	3182	0	1	0
11155	1	1	2	0	14	3182	0	1	0
11159	1	2	1	0	12	2481	0	1	0
11160	1	2	1	0	12	2481	0	1	0
11161	1	2	1	0	12	2481	0	1	0
11162	1	2	1	0	12	2481	0	1	0
11163	1	2	1	0	12	2481	0	1	0
11203	1	1	2	0	8	871	0	1	0
11204	1	1	2	0	8	871	0	1	0
11247	1	2	1	0	8	1764	0	1	0
11248	1	2	1	0	8	1764	0	1	0
11249	1	2	1	0	8	1764	0	1	0
11250	1	2	1	0	8	1764	0	1	0
11251	1	2	1	0	8	1764	0	1	0
11252	1	1	2	0	16	1908	0	1	0
11252	1	2	1	0	8	871	0	1	0
11253	1	1	2	0	16	1908	0	1	0
11253	1	2	1	0	8	871	0	1	0
11254	1	2	1	0	8	1764	0	1	0
11255	1	2	1	0	8	1764	0	1	0
11256	1	2	1	0	8	1764	0	1	0
11257	1	2	1	0	8	1764	0	1	0
11258	1	2	1	0	8	1764	0	1	0
11259	1	2	1	0	8	1764	0	1	0
11260	1	2	1	0	8	1764	0	1	0
11261	1	2	1	0	8	1764	0	1	0
11262	1	2	1	0	8	1764	0	1	0
11263	1	2	1	0	8	1764	0	1	0
11264	1	2	1	0	8	1764	0	1	0
11265	1	2	1	0	8	1764	0	1	0
11266	1	2	1	0	8	1764	0	1	0
11267	1	2	1	0	8	1764	0	1	0
11268	1	2	1	0	8	1764	0	1	0
11269	1	2	1	0	8	1764	0	1	0
11270	1	2	1	0	8	1764	0	1	0
11271	1	2	1	0	8	1764	0	1	0
11296	1	2	1	0	6	1287	0	1	0
11297	1	2	1	0	6	1287	0	1	0
11298	1	2	1	0	6	1287	0	1	0
11299	1	2	1	0	6	1287	0	1	0
11300	1	2	1	0	6	1287	0	1	0
11301	1	1	2	0	8	871	0	1	0
11301	1	2	1	0	6	645	0	1	0
11302	1	1	2	0	8	871	0	1	0
11302	1	2	1	0	6	645	0	1	0
11303	1	2	1	0	6	1287	0	1	0
11304	1	2	1	0	6	1287	0	1	0
11305	1	2	1	0	6	1287	0	1	0
11306	1	2	1	0	6	1287	0	1	0
11307	1	2	1	0	6	1287	0	1	0
11308	1	2	1	0	6	1287	0	1	0
11309	1	2	1	0	6	1287	0	1	0
11310	1	2	1	0	6	1287	0	1	0
11311	1	2	1	0	6	1287	0	1	0
11312	1	2	1	0	6	1287	0	1	0
11313	1	2	1	0	6	1287	0	1	0
11314	1	2	1	0	6	1287	0	1	0
11315	1	2	1	0	6	1287	0	1	0
11316	1	2	1	0	6	1287	0	1	0
11317	1	2	1	0	6	1287	0	1	0
11350	1	2	1	0	2	277	0	1	0
11351	1	2	1	0	2	277	0	1	0
11352	1	2	1	0	2	277	0	1	0
11353	1	2	1	0	2	277	0	1	0
11354	1	2	1	0	2	277	0	1	0
11355	1	2	1	0	2	277	0	1	0
11356	1	2	1	0	2	277	0	1	0
11357	1	2	1	0	2	277	0	1	0
11358	1	2	1	0	2	277	0	1	0
11359	1	2	1	0	2	277	0	1	0
11360	1	2	1	0	2	277	0	1	0
11361	1	2	1	0	2	277	0	1	0
11362	1	2	1	0	2	277	0	1	0
11363	1	2	1	0	2	277	0	1	0
11364	1	2	1	0	2	277	0	1	0
