% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
16.402	1	1	2	99.3142	0
16.441	1	2	1	111.271	0
16.442	1	1	2	23.1446	0
16.481	1	2	1	57.0308	0
16.482	1	1	2	73.3217	0
16.521	1	2	1	118.793	0
16.522	1	1	2	44.3665	0
16.561	1	2	1	84.0939	0
16.562	1	1	2	63.1957	0
16.601	1	2	1	68.9927	0
16.602	1	1	2	76.0149	0
16.641	1	2	1	57.9666	0
16.642	1	1	2	75.1502	0
16.681	1	2	1	80.544	0
16.682	1	1	2	96.7085	0
16.721	1	2	1	70.4722	0
16.722	1	1	2	43.5868	0
16.761	1	2	1	102.863	0
16.762	1	1	2	68.3003	0
16.801	1	2	1	40.3416	0
16.802	1	1	2	58.91	0
16.841	1	2	1	212.149	0
16.842	1	1	2	93.9263	0
16.881	1	2	1	65.9847	0
16.882	1	1	2	66.0901	0
16.921	1	2	1	43.6209	0
16.922	1	1	2	53.2937	0
16.961	1	2	1	152.61	0
16.962	1	1	2	161.261	0
17.001	1	2	1	156.84	0
17.002	1	1	2	128.517	0
17.041	1	2	1	36.1769	0
17.042	1	1	2	52.0202	0
17.081	1	2	1	61.8166	0
17.082	1	1	2	176.193	0
17.121	1	2	1	59.4238	0
17.122	1	1	2	134.035	0
17.161	1	2	1	41.0959	0
17.162	1	1	2	99.9858	0
17.201	1	2	1	46.2296	0
17.202	1	1	2	65.5265	0
17.241	1	2	1	68.5495	0
17.242	1	1	2	53.9207	0
17.281	1	2	1	82.0491	0
17.282	1	1	2	113.475	0
17.321	1	2	1	59.6092	0
17.322	1	1	2	102.401	0
17.361	1	2	1	78.1766	0
17.362	1	1	2	70.1494	0
17.401	1	2	1	68.2115	0
17.402	1	1	2	69.841	0
17.441	1	2	1	45.1474	0
17.442	1	1	2	143.812	0
17.481	1	2	1	67.7724	0
17.482	1	1	2	69.2082	0
17.521	1	2	1	182.828	0
17.522	1	1	2	42.5958	0
17.561	1	2	1	27.33	0
17.562	1	1	2	83.7185	0
17.601	1	2	1	73.6175	0
17.602	1	1	2	24.3016	0
17.641	1	2	1	51.1409	0
17.642	1	1	2	114.267	0
17.681	1	2	1	32.561	0
17.682	1	1	2	60.0816	0
17.721	1	2	1	97.0812	0
17.722	1	1	2	56.4148	0
17.761	1	2	1	38.4316	0
17.762	1	1	2	94.2109	0
17.801	1	2	1	91.1777	0
17.802	1	1	2	38.501	0
17.841	1	2	1	131.325	0
17.842	1	1	2	48.1575	0
17.881	1	2	1	114.374	0
17.882	1	1	2	82.5587	0
17.921	1	2	1	85.6329	0
17.922	1	1	2	58.1762	0
17.961	1	2	1	85.0896	0
17.962	1	1	2	42.1465	0
18.001	1	2	1	71.6658	0
18.002	1	1	2	56.2904	0
18.041	1	2	1	21.9845	0
18.042	1	1	2	156.107	0
18.081	1	2	1	45.474	0
18.082	1	1	2	92.0129	0
18.121	1	2	1	92.9537	0
18.122	1	1	2	32.2931	0
18.161	1	2	1	53.4838	0
18.162	1	1	2	76.1015	0
18.201	1	2	1	70.9547	0
18.202	1	1	2	36.749	0
18.241	1	2	1	69.8698	0
18.242	1	1	2	63.7187	0
18.281	1	2	1	31.7991	0
18.282	1	1	2	39.1012	0
18.321	1	2	1	108.342	0
18.322	1	1	2	74.2215	0
18.361	1	2	1	57.0573	0
18.362	1	1	2	151.172	0
18.401	1	2	1	61.7652	0
18.402	1	1	2	38.1426	0
18.441	1	2	1	79.3984	0
18.442	1	1	2	91.3419	0
18.481	1	2	1	105.473	0
18.482	1	1	2	79.7501	0
18.521	1	2	1	25.2513	0
18.522	1	1	2	56.2718	0
18.561	1	2	1	149.751	0
18.562	1	1	2	220.831	0
18.601	1	2	1	209.391	0
18.602	1	1	2	16.2226	0
18.641	1	2	1	51.8324	0
18.642	1	1	2	156.827	0
18.681	1	2	1	152.922	0
18.682	1	1	2	167.037	0
18.721	1	2	1	92.1912	0
18.722	1	1	2	73.1037	0
18.761	1	2	1	34.4699	0
18.762	1	1	2	59.055	0
18.801	1	2	1	76.0599	0
18.802	1	1	2	32.068	0
18.841	1	2	1	36.6354	0
18.842	1	1	2	47.1618	0
18.881	1	2	1	63.8918	0
18.882	1	1	2	139.628	0
18.921	1	2	1	42.885	0
18.922	1	1	2	73.0084	0
18.961	1	2	1	67.4198	0
18.962	1	1	2	64.4972	0
19.001	1	2	1	65.8682	0
19.002	1	1	2	34.0721	0
19.041	1	2	1	103.792	0
19.042	1	1	2	89.7489	0
19.081	1	2	1	34.343	0
19.082	1	1	2	32.0224	0
19.121	1	2	1	87.4689	0
19.122	1	1	2	86.2535	0
19.161	1	2	1	17.2918	0
19.162	1	1	2	135.855	0
19.201	1	2	1	58.7131	0
19.202	1	1	2	124.788	0
19.241	1	2	1	87.5522	0
19.242	1	1	2	91.2003	0
19.281	1	2	1	152.596	0
19.282	1	1	2	67.1241	0
19.321	1	2	1	34.0996	0
19.322	1	1	2	54.9608	0
19.361	1	2	1	90.8544	0
19.362	1	1	2	28.8324	0
19.401	1	2	1	177.612	0
19.402	1	1	2	104.413	0
19.441	1	2	1	72.6401	0
19.442	1	1	2	39.6286	0
19.481	1	2	1	85.801	0
19.482	1	1	2	60.1183	0
19.521	1	2	1	66.2029	0
19.522	1	1	2	79.6417	0
19.561	1	2	1	88.1056	0
19.562	1	1	2	23.7005	0
19.601	1	2	1	58.3226	0
19.602	1	1	2	107.188	0
19.641	1	2	1	77.1398	0
19.642	1	1	2	67.8745	0
19.681	1	2	1	57.4421	0
19.682	1	1	2	57.0568	0
19.721	1	2	1	62.2657	0
19.722	1	1	2	99.0189	0
19.761	1	2	1	57.7556	0
19.762	1	1	2	37.7299	0
19.801	1	2	1	99.3892	0
19.802	1	1	2	48.5635	0
19.841	1	2	1	96.8929	0
19.842	1	1	2	82.868	0
19.881	1	2	1	69.9392	0
19.882	1	1	2	53.7302	0
19.921	1	2	1	115.937	0
19.922	1	1	2	42.4529	0
19.961	1	2	1	109.434	0
19.962	1	1	2	121.865	0
20.001	1	2	1	179.989	0
20.002	1	1	2	98.9283	0
20.041	1	2	1	71.9561	0
20.042	1	1	2	56.9561	0
20.081	1	2	1	238.939	0
20.082	1	1	2	82.4447	0
20.121	1	2	1	49.1059	0
20.122	1	1	2	101.756	0
20.161	1	2	1	11.852	0
20.162	1	1	2	30.6005	0
20.201	1	2	1	52.601	0
20.202	1	1	2	93.3536	0
20.241	1	2	1	28.2437	0
20.242	1	1	2	20.8631	0
20.281	1	2	1	108.948	0
20.282	1	1	2	46.1861	0
20.321	1	2	1	75.8017	0
20.322	1	1	2	72.8961	0
20.361	1	2	1	84.8604	0
20.362	1	1	2	34.0813	0
20.401	1	2	1	29.1768	0
20.402	1	1	2	104.634	0
20.441	1	2	1	46.8882	0
20.442	1	1	2	36.0138	0
20.481	1	2	1	80.5624	0
20.482	1	1	2	87.703	0
20.521	1	2	1	33.2795	0
20.522	1	1	2	49.6896	0
20.561	1	2	1	85.7851	0
20.562	1	1	2	59.9018	0
20.601	1	2	1	47.9498	0
20.602	1	1	2	128.1	0
20.641	1	2	1	172.012	0
20.642	1	1	2	178.737	0
20.681	1	2	1	39.5737	0
20.682	1	1	2	79.9189	0
20.721	1	2	1	75.1341	0
20.722	1	1	2	60.9046	0
20.761	1	2	1	41.7281	0
20.762	1	1	2	163.771	0
20.801	1	2	1	42.3476	0
20.802	1	1	2	70.2017	0
20.841	1	2	1	48.5775	0
20.842	1	1	2	82.6767	0
20.881	1	2	1	53.8006	0
20.882	1	1	2	109.469	0
20.921	1	2	1	87.4741	0
20.922	1	1	2	51.373	0
20.961	1	2	1	83.017	0
20.962	1	1	2	33.1551	0
21.001	1	2	1	27.9287	0
21.002	1	1	2	74.9225	0
21.041	1	2	1	63.1722	0
21.042	1	1	2	63.2844	0
21.081	1	2	1	108.447	0
21.082	1	1	2	121.809	0
21.121	1	2	1	33.0034	0
21.122	1	1	2	16.967	0
21.161	1	2	1	31.6503	0
21.162	1	1	2	31.8694	0
21.201	1	2	1	51.7168	0
21.202	1	1	2	42.7479	0
21.241	1	2	1	69.7674	0
21.242	1	1	2	100.603	0
21.281	1	2	1	87.0216	0
21.282	1	1	2	52.8651	0
21.321	1	2	1	98.1728	0
21.322	1	1	2	128.875	0
21.361	1	2	1	96.1818	0
21.362	1	1	2	40.3045	0
21.401	1	2	1	71.6617	0
21.402	1	1	2	125.877	0
21.441	1	2	1	53.0402	0
21.442	1	1	2	22.8773	0
21.481	1	2	1	30.6119	0
21.482	1	1	2	74.4259	0
21.521	1	2	1	44.2945	0
21.522	1	1	2	82.8617	0
21.561	1	2	1	23.9832	0
21.562	1	1	2	140.093	0
21.601	1	2	1	45.2	0
21.602	1	1	2	134.968	0
21.641	1	2	1	38.264	0
21.642	1	1	2	87.3376	0
21.681	1	2	1	94.4843	0
21.682	1	1	2	35.7555	0
21.721	1	2	1	33.6688	0
21.722	1	1	2	74.4305	0
21.761	1	2	1	148.333	0
21.762	1	1	2	45.112	0
21.801	1	2	1	37.9728	0
21.802	1	1	2	104.344	0
21.841	1	2	1	58.8421	0
21.842	1	1	2	52.6124	0
21.881	1	2	1	67.1618	0
21.882	1	1	2	50.6046	0
21.921	1	2	1	40.7401	0
21.922	1	1	2	136.349	0
21.961	1	2	1	46.2755	0
21.962	1	1	2	50.6292	0
22.001	1	2	1	102.534	0
22.002	1	1	2	61.6611	0
22.041	1	2	1	231.452	0
22.042	1	1	2	86.9099	0
22.081	1	2	1	93.8797	0
22.082	1	1	2	69.1479	0
22.121	1	2	1	128.366	0
22.122	1	1	2	61.8692	0
22.161	1	2	1	93.5495	0
22.162	1	1	2	122.655	0
22.201	1	2	1	34.7035	0
22.202	1	1	2	18.7584	0
22.241	1	2	1	127.029	0
22.242	1	1	2	56.2949	0
22.281	1	2	1	89.7485	0
22.282	1	1	2	152.836	0
22.321	1	2	1	99.4445	0
22.322	1	1	2	53.9078	0
22.361	1	2	1	177.046	0
22.362	1	1	2	39.28	0
22.401	1	2	1	35.5011	0
22.402	1	1	2	49.0423	0
22.441	1	2	1	70.3731	0
22.442	1	1	2	101.671	0
22.481	1	2	1	74.141	0
22.482	1	1	2	173.531	0
22.521	1	2	1	79.3243	0
22.522	1	1	2	63.4199	0
22.561	1	2	1	41.3919	0
22.562	1	1	2	139.83	0
22.601	1	2	1	97.4394	0
22.602	1	1	2	196.276	0
22.641	1	2	1	90.2048	0
22.642	1	1	2	64.7164	0
22.681	1	2	1	91.5585	0
22.682	1	1	2	92.4228	0
22.721	1	2	1	37.0444	0
22.722	1	1	2	105.6	0
22.761	1	2	1	33.7604	0
22.762	1	1	2	48.019	0
22.801	1	2	1	44.9524	0
22.802	1	1	2	166.149	0
22.841	1	2	1	45.6191	0
22.842	1	1	2	45.9401	0
22.881	1	2	1	61.9088	0
22.882	1	1	2	237.814	0
22.921	1	2	1	42.2016	0
22.922	1	1	2	31.2754	0
22.961	1	2	1	65.718	0
22.962	1	1	2	167.319	0
23.001	1	2	1	32.4963	0
23.002	1	1	2	44.3139	0
23.041	1	2	1	33.4424	0
23.042	1	1	2	82.1831	0
23.081	1	2	1	50.5798	0
23.082	1	1	2	31.4922	0
23.121	1	2	1	63.5056	0
23.122	1	1	2	67.8007	0
23.161	1	2	1	96.8513	0
23.162	1	1	2	174.958	0
23.201	1	2	1	107.83	0
23.202	1	1	2	58.9265	0
23.241	1	2	1	76.0348	0
23.242	1	1	2	53.0989	0
23.281	1	2	1	62.0261	0
23.282	1	1	2	50.6953	0
23.321	1	2	1	48.9763	0
23.322	1	1	2	90.6666	0
23.361	1	2	1	47.1017	0
23.362	1	1	2	81.3017	0
23.401	1	2	1	70.5485	0
23.402	1	1	2	63.9025	0
23.441	1	2	1	22.6699	0
23.442	1	1	2	96.5552	0
23.481	1	2	1	39.7784	0
23.482	1	1	2	15.4377	0
23.521	1	2	1	74.4316	0
23.522	1	1	2	40.854	0
23.561	1	2	1	72.3033	0
23.562	1	1	2	136.285	0
23.601	1	2	1	36.1725	0
23.602	1	1	2	89.3965	0
23.641	1	2	1	47.4474	0
23.642	1	1	2	44.0013	0
23.681	1	2	1	51.3403	0
23.682	1	1	2	75.3117	0
23.721	1	2	1	44.6941	0
23.722	1	1	2	37.3028	0
23.761	1	2	1	96.6899	0
23.762	1	1	2	63.4176	0
23.801	1	2	1	236.558	0
23.802	1	1	2	61.742	0
23.841	1	2	1	26.0515	0
23.842	1	1	2	42.9989	0
23.881	1	2	1	76.2031	0
23.882	1	1	2	145.425	0
23.921	1	2	1	64.4551	0
23.922	1	1	2	43.1236	0
23.961	1	2	1	108.087	0
23.962	1	1	2	97.5301	0
24.001	1	2	1	37.0744	0
24.002	1	1	2	93.0498	0
24.041	1	2	1	44.9851	0
24.042	1	1	2	131.065	0
24.081	1	2	1	31.3809	0
24.082	1	1	2	114.638	0
24.121	1	2	1	43.3557	0
24.122	1	1	2	38.4143	0
24.161	1	2	1	131.326	0
24.162	1	1	2	57.001	0
24.201	1	2	1	51.0185	0
24.202	1	1	2	117.496	0
24.241	1	2	1	33.4971	0
24.242	1	1	2	162.411	0
24.281	1	2	1	48.0832	0
24.282	1	1	2	185.327	0
24.321	1	2	1	73.2175	0
24.322	1	1	2	140.875	0
24.361	1	2	1	52.2891	0
24.362	1	1	2	74.0778	0
24.401	1	2	1	31.2345	0
24.402	1	1	2	88.2229	0
24.441	1	2	1	98.2634	0
24.442	1	1	2	92.3139	0
24.481	1	2	1	44.6193	0
24.482	1	1	2	157.185	0
24.521	1	2	1	75.9809	0
24.522	1	1	2	38.4293	0
24.561	1	2	1	38.1156	0
24.562	1	1	2	42.2078	0
24.601	1	2	1	62.375	0
24.602	1	1	2	109.76	0
24.641	1	2	1	29.2387	0
24.642	1	1	2	164.521	0
24.681	1	2	1	98.3072	0
24.682	1	1	2	58.9824	0
24.721	1	2	1	144.261	0
24.722	1	1	2	89.1961	0
24.761	1	2	1	34.8963	0
24.762	1	1	2	103.844	0
24.801	1	2	1	83.4134	0
24.802	1	1	2	56.1485	0
24.841	1	2	1	71.6653	0
24.842	1	1	2	250.732	0
24.881	1	2	1	36.6603	0
24.882	1	1	2	48.0788	0
24.921	1	2	1	92.2639	0
24.922	1	1	2	77.4479	0
24.961	1	2	1	167.703	0
24.962	1	1	2	152.24	0
25.001	1	2	1	83.5046	0
25.002	1	1	2	111.243	0
25.041	1	2	1	45.7894	0
25.042	1	1	2	90.6346	0
25.081	1	2	1	80.9248	0
25.082	1	1	2	70.9209	0
25.121	1	2	1	93.848	0
25.122	1	1	2	104.649	0
25.161	1	2	1	32.3267	0
25.162	1	1	2	121.161	0
25.201	1	2	1	101.227	0
25.202	1	1	2	52.7689	0
25.241	1	2	1	54.3638	0
25.242	1	1	2	89.3063	0
25.281	1	2	1	94.5901	0
25.282	1	1	2	49.664	0
25.321	1	2	1	125.983	0
25.322	1	1	2	199.426	0
25.361	1	2	1	81.9674	0
25.362	1	1	2	191.991	0
25.401	1	2	1	77.913	0
25.402	1	1	2	89.3693	0
25.441	1	2	1	67.2436	0
25.442	1	1	2	77.4493	0
25.481	1	2	1	69.9739	0
25.482	1	1	2	46.6769	0
25.521	1	2	1	45.9847	0
25.522	1	1	2	104.592	0
25.561	1	2	1	203.326	0
25.562	1	1	2	123.342	0
25.601	1	2	1	35.1416	0
25.602	1	1	2	18.2208	0
25.641	1	2	1	34.5116	0
25.642	1	1	2	71.1693	0
25.681	1	2	1	179.449	0
25.682	1	1	2	73.3257	0
25.721	1	2	1	72.5753	0
25.722	1	1	2	61.7142	0
25.761	1	2	1	232.649	0
25.762	1	1	2	17.3184	0
25.801	1	2	1	48.8854	0
25.802	1	1	2	42.4046	0
25.841	1	2	1	12.6099	0
25.842	1	1	2	83.2218	0
25.881	1	2	1	52.7644	0
25.882	1	1	2	48.1887	0
25.921	1	2	1	28.9926	0
25.922	1	1	2	110.982	0
25.961	1	2	1	105.678	0
25.962	1	1	2	199.851	0
26.001	1	2	1	66.5487	0
26.002	1	1	2	76.4742	0
26.041	1	2	1	69.5102	0
26.042	1	1	2	67.4892	0
26.081	1	2	1	127.764	0
26.082	1	1	2	139.919	0
26.121	1	2	1	24.0731	0
26.122	1	1	2	191.45	0
26.161	1	2	1	48.6522	0
26.162	1	1	2	63.8559	0
26.201	1	2	1	135.773	0
26.202	1	1	2	95.7225	0
26.241	1	2	1	74.4849	0
26.242	1	1	2	102.347	0
26.281	1	2	1	37.3668	0
26.282	1	1	2	44.1845	0
26.321	1	2	1	37.1143	0
26.322	1	1	2	161.841	0
26.361	1	2	1	117.541	0
26.362	1	1	2	47.1657	0
26.401	1	2	1	154.35	0
26.402	1	1	2	239.82	0
26.441	1	2	1	73.9253	0
26.442	1	1	2	35.6026	0
26.481	1	2	1	88.6648	0
26.482	1	1	2	167.128	0
26.521	1	2	1	36.0413	0
26.522	1	1	2	44.4566	0
26.561	1	2	1	112.944	0
26.562	1	1	2	94.9622	0
26.601	1	2	1	69.3266	0
26.602	1	1	2	238.25	0
26.641	1	2	1	55.4637	0
26.642	1	1	2	27.878	0
26.681	1	2	1	62.9495	0
26.682	1	1	2	73.6781	0
26.721	1	2	1	68.8968	0
26.722	1	1	2	65.273	0
26.761	1	2	1	72.1143	0
26.762	1	1	2	107.067	0
26.801	1	2	1	86.91	0
26.802	1	1	2	99.8896	0
26.841	1	2	1	24.8245	0
26.842	1	1	2	77.6781	0
26.881	1	2	1	49.9078	0
26.882	1	1	2	54.4641	0
26.921	1	2	1	66.0709	0
26.922	1	1	2	49.2651	0
26.961	1	2	1	223.414	0
26.962	1	1	2	164.536	0
27.001	1	2	1	54.9301	0
27.002	1	1	2	76.0196	0
27.041	1	2	1	49.7862	0
27.042	1	1	2	86.6015	0
27.081	1	2	1	59.8671	0
27.082	1	1	2	29.2174	0
27.121	1	2	1	60.2288	0
27.122	1	1	2	188.591	0
27.161	1	2	1	84.6615	0
27.162	1	1	2	209.408	0
27.201	1	2	1	63.4724	0
27.202	1	1	2	52.3942	0
27.241	1	2	1	45.1172	0
27.242	1	1	2	99.2809	0
27.281	1	2	1	78.5941	0
27.282	1	1	2	70.2679	0
27.321	1	2	1	133.062	0
27.322	1	1	2	60.6816	0
27.361	1	2	1	51.1488	0
27.362	1	1	2	70.3573	0
27.401	1	2	1	101.327	0
27.402	1	1	2	42.2971	0
27.441	1	2	1	171.817	0
27.442	1	1	2	56.1882	0
27.481	1	2	1	76.7366	0
27.482	1	1	2	105.684	0
27.521	1	2	1	40.8321	0
27.522	1	1	2	65.5047	0
27.561	1	2	1	95.2822	0
27.562	1	1	2	110.406	0
27.601	1	2	1	62.3839	0
27.602	1	1	2	112.74	0
27.641	1	2	1	53.3052	0
27.642	1	1	2	59.9133	0
27.681	1	2	1	46.2088	0
27.682	1	1	2	31.5095	0
27.721	1	2	1	61.2836	0
27.722	1	1	2	185.278	0
27.761	1	2	1	56.2672	0
27.762	1	1	2	90.2681	0
27.801	1	2	1	67.852	0
27.802	1	1	2	72.078	0
27.841	1	2	1	107.251	0
27.842	1	1	2	21.4017	0
27.881	1	2	1	98.438	0
27.882	1	1	2	172.852	0
27.921	1	2	1	22.3693	0
27.922	1	1	2	212.337	0
27.961	1	2	1	73.4653	0
27.962	1	1	2	39.822	0
28.001	1	2	1	64.9261	0
28.002	1	1	2	69.8234	0
28.041	1	2	1	97.659	0
28.042	1	1	2	118.217	0
28.081	1	2	1	138.217	0
28.082	1	1	2	65.3485	0
28.121	1	2	1	131.081	0
28.122	1	1	2	114.625	0
28.161	1	2	1	65.4003	0
28.162	1	1	2	34.317	0
28.201	1	2	1	32.9715	0
28.202	1	1	2	98.1192	0
28.241	1	2	1	70.5455	0
28.242	1	1	2	13.3064	0
28.281	1	2	1	115.306	0
28.282	1	1	2	60.2983	0
28.321	1	2	1	167.773	0
28.322	1	1	2	88.1157	0
28.361	1	2	1	76.077	0
28.362	1	1	2	145.25	0
28.401	1	2	1	27.8026	0
28.402	1	1	2	34.2487	0
28.441	1	2	1	39.4495	0
28.442	1	1	2	78.2098	0
28.481	1	2	1	62.753	0
28.482	1	1	2	190.48	0
28.521	1	2	1	84.2555	0
28.522	1	1	2	118.182	0
28.561	1	2	1	57.2718	0
28.562	1	1	2	63.5895	0
28.601	1	2	1	73.753	0
28.602	1	1	2	40.1732	0
28.641	1	2	1	116.879	0
28.642	1	1	2	37.9893	0
28.681	1	2	1	23.9253	0
28.682	1	1	2	72.1942	0
28.721	1	2	1	45.0988	0
28.722	1	1	2	41.6824	0
28.761	1	2	1	38.9352	0
28.762	1	1	2	49.1095	0
28.801	1	2	1	83.594	0
28.802	1	1	2	107.551	0
28.841	1	2	1	43.4614	0
28.842	1	1	2	33.4895	0
28.881	1	2	1	116.808	0
28.882	1	1	2	34.6315	0
28.921	1	2	1	42.9626	0
28.922	1	1	2	49.9468	0
28.961	1	2	1	124.914	0
28.962	1	1	2	61.6454	0
29.001	1	2	1	60.041	0
29.002	1	1	2	14.6106	0
29.041	1	2	1	55.5683	0
29.042	1	1	2	76.0099	0
29.081	1	2	1	69.3864	0
29.082	1	1	2	70.1103	0
29.121	1	2	1	70.8937	0
29.122	1	1	2	54.8021	0
29.161	1	2	1	22.0926	0
29.162	1	1	2	13.1808	0
29.201	1	2	1	47.2461	0
29.202	1	1	2	47.5116	0
29.241	1	2	1	90.3747	0
29.242	1	1	2	101.437	0
29.281	1	2	1	53.5379	0
29.282	1	1	2	48.6551	0
29.321	1	2	1	67.5446	0
29.322	1	1	2	111.949	0
29.361	1	2	1	66.99	0
29.362	1	1	2	168.941	0
29.401	1	2	1	35.1945	0
29.402	1	1	2	31.5085	0
29.441	1	2	1	105.925	0
29.442	1	1	2	122.132	0
29.481	1	2	1	57.2896	0
29.482	1	1	2	48.2637	0
29.521	1	2	1	56.6367	0
29.522	1	1	2	58.0979	0
29.561	1	2	1	34.9668	0
29.562	1	1	2	106.889	0
29.601	1	2	1	43.3603	0
29.602	1	1	2	104.4	0
29.641	1	2	1	73.8101	0
29.642	1	1	2	45.0841	0
29.681	1	2	1	48.8433	0
29.682	1	1	2	62.1981	0
29.721	1	2	1	38.4041	0
29.722	1	1	2	60.2882	0
29.761	1	2	1	102.573	0
29.762	1	1	2	76.8786	0
29.801	1	2	1	38.7555	0
29.802	1	1	2	68.7535	0
29.841	1	2	1	37.7474	0
29.842	1	1	2	22.5312	0
29.881	1	2	1	48.0386	0
29.882	1	1	2	49.1286	0
29.921	1	2	1	58.6083	0
29.922	1	1	2	85.8305	0
29.961	1	2	1	106.154	0
29.962	1	1	2	53.5727	0
30.001	1	2	1	77.7309	0
30.002	1	1	2	68.5645	0
30.041	1	2	1	77.5035	0
30.042	1	1	2	127.675	0
30.081	1	2	1	26.3066	0
30.082	1	1	2	23.4298	0
30.121	1	2	1	111.518	0
30.122	1	1	2	49.4557	0
30.161	1	2	1	57.0626	0
30.162	1	1	2	137.636	0
30.201	1	2	1	71.6518	0
30.202	1	1	2	72.1855	0
30.241	1	2	1	87.7487	0
30.242	1	1	2	37.5903	0
30.281	1	2	1	96.8866	0
30.282	1	1	2	38.0047	0
30.321	1	2	1	40.7838	0
30.322	1	1	2	116.029	0
30.361	1	2	1	51.9733	0
30.362	1	1	2	156.416	0
30.401	1	2	1	139.125	0
30.402	1	1	2	70.8113	0
30.441	1	2	1	97.8085	0
30.442	1	1	2	88.8756	0
30.481	1	2	1	81.9503	0
30.482	1	1	2	107.658	0
30.521	1	2	1	107.36	0
30.522	1	1	2	90.5563	0
30.561	1	2	1	82.1938	0
30.562	1	1	2	53.1102	0
30.601	1	2	1	63.7195	0
30.602	1	1	2	120.575	0
30.641	1	2	1	23.2904	0
30.642	1	1	2	15.7899	0
30.681	1	2	1	54.4991	0
30.682	1	1	2	26.5788	0
30.721	1	2	1	30.3387	0
30.722	1	1	2	54.7215	0
30.761	1	2	1	30.3106	0
30.762	1	1	2	113.122	0
30.801	1	2	1	84.6263	0
30.802	1	1	2	60.9574	0
30.841	1	2	1	46.2105	0
30.842	1	1	2	127.442	0
30.881	1	2	1	81.4053	0
30.882	1	1	2	36.8569	0
30.921	1	2	1	93.6601	0
30.922	1	1	2	115.44	0
30.961	1	2	1	31.3151	0
30.962	1	1	2	14.1499	0
31.001	1	2	1	172.761	0
31.002	1	1	2	176.891	0
31.041	1	2	1	64.4656	0
31.042	1	1	2	63.5434	0
31.081	1	2	1	68.7303	0
31.082	1	1	2	45.5934	0
31.121	1	2	1	107.413	0
31.122	1	1	2	64.5815	0
31.161	1	2	1	57.226	0
31.162	1	1	2	44.0145	0
31.201	1	2	1	46.029	0
31.202	1	1	2	45.7731	0
31.241	1	2	1	192.954	0
31.242	1	1	2	31.9229	0
31.281	1	2	1	95.0125	0
31.282	1	1	2	50.1623	0
31.321	1	2	1	28.71	0
31.322	1	1	2	128.061	0
31.361	1	2	1	55.4718	0
31.362	1	1	2	45.7279	0
31.401	1	2	1	103.427	0
31.402	1	1	2	33.9536	0
31.441	1	2	1	204.83	0
31.442	1	1	2	52.9641	0
31.481	1	2	1	116.063	0
31.482	1	1	2	71.0923	0
31.521	1	2	1	85.9902	0
31.522	1	1	2	131.354	0
31.561	1	2	1	78.3394	0
31.562	1	1	2	51.9522	0
31.601	1	2	1	23.0649	0
31.602	1	1	2	33.6178	0
31.641	1	2	1	179.251	0
31.642	1	1	2	47.2578	0
31.681	1	2	1	212.198	0
31.682	1	1	2	73.4153	0
31.721	1	2	1	41.872	0
31.722	1	1	2	51.8032	0
31.761	1	2	1	116.23	0
31.762	1	1	2	32.4026	0
31.801	1	2	1	81.1448	0
31.802	1	1	2	99.0076	0
31.841	1	2	1	53.4871	0
31.842	1	1	2	43.5233	0
31.881	1	2	1	73.3198	0
31.882	1	1	2	39.4498	0
31.921	1	2	1	39.5432	0
31.922	1	1	2	46.6279	0
31.961	1	2	1	60.674	0
31.962	1	1	2	57.4305	0
32.001	1	2	1	120.44	0
32.002	1	1	2	114.848	0
32.041	1	2	1	52.4307	0
32.042	1	1	2	30.2909	0
32.081	1	2	1	188.21	0
32.082	1	1	2	100.855	0
32.121	1	2	1	131.358	0
32.122	1	1	2	55.1879	0
32.161	1	2	1	86.8257	0
32.162	1	1	2	37.1884	0
32.201	1	2	1	72.9199	0
32.202	1	1	2	88.0007	0
32.241	1	2	1	56.6746	0
32.242	1	1	2	96.7287	0
32.281	1	2	1	113.706	0
32.282	1	1	2	62.7211	0
32.321	1	2	1	106.441	0
32.322	1	1	2	68.9559	0
32.361	1	2	1	68.1559	0
32.362	1	1	2	44.6544	0
32.401	1	2	1	56.6874	0
32.402	1	1	2	61.5381	0
32.441	1	2	1	155.126	0
32.442	1	1	2	45.037	0
32.481	1	2	1	76.0196	0
32.482	1	1	2	58.1135	0
32.521	1	2	1	82.2639	0
32.522	1	1	2	53.3275	0
32.561	1	2	1	80.4248	0
32.562	1	1	2	124.645	0
32.601	1	2	1	128.431	0
32.602	1	1	2	43.5323	0
32.641	1	2	1	130.889	0
32.642	1	1	2	34.9038	0
32.681	1	2	1	31.5951	0
32.682	1	1	2	55.2877	0
32.721	1	2	1	102.201	0
32.722	1	1	2	69.4653	0
32.761	1	2	1	76.5928	0
32.762	1	1	2	55.5697	0
32.801	1	2	1	50.6971	0
32.802	1	1	2	21.8045	0
32.841	1	2	1	78.9856	0
32.842	1	1	2	91.3969	0
32.881	1	2	1	58.7612	0
32.882	1	1	2	56.4608	0
32.921	1	2	1	152.691	0
32.922	1	1	2	41.9419	0
32.961	1	2	1	117.179	0
32.962	1	1	2	43.089	0
33.001	1	2	1	108.441	0
33.002	1	1	2	54.7452	0
33.041	1	2	1	52.9909	0
33.042	1	1	2	39.2186	0
33.081	1	2	1	254.469	0
33.082	1	1	2	179.583	0
33.121	1	2	1	40.8131	0
