% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.132214	1	2	1	1.99929e-12	4214.87	0
0.133214	1	1	2	1.20704e-12	2544.66	0
0.133214	1	2	1	1.91882e-12	4045.23	0
0.134214	1	1	2	1.2294e-12	2591.8	0
0.134214	1	2	1	1.86262e-12	3926.74	0
0.135214	1	1	2	1.2521e-12	2639.66	0
0.135214	1	2	1	1.83178e-12	3861.73	0
0.136214	1	1	2	1.27471e-12	2687.33	0
0.136214	1	2	1	1.8272e-12	3852.08	0
0.137214	1	1	2	1.29636e-12	2732.97	0
0.137214	1	2	1	1.8492e-12	3898.45	0
0.138214	1	1	2	1.31794e-12	2778.46	0
0.138214	1	2	1	1.89801e-12	4001.36	0
0.139214	1	1	2	1.33947e-12	2823.85	0
0.139214	1	2	1	1.97357e-12	4160.65	0
0.140214	1	1	2	1.36044e-12	2868.06	0
0.140214	1	2	1	2.07528e-12	4375.08	0
0.141214	1	1	2	1.38065e-12	2910.66	0
0.141214	1	2	1	2.20223e-12	4642.7	0
0.142214	1	1	2	1.39898e-12	2949.31	0
0.142214	1	2	1	2.35279e-12	4960.13	0
0.143214	1	1	2	1.41634e-12	2985.9	0
0.143214	1	2	1	2.52512e-12	5323.43	0
0.144214	1	1	2	1.43269e-12	3020.37	0
0.144214	1	2	1	2.71751e-12	5729.01	0
0.145214	1	1	2	1.44795e-12	3052.55	0
0.145214	1	2	1	2.92797e-12	6172.69	0
0.146214	1	1	2	1.46193e-12	3082.01	0
0.146214	1	2	1	3.15408e-12	6649.39	0
0.147214	1	1	2	1.47435e-12	3108.2	0
0.147214	1	2	1	3.39274e-12	7152.51	0
0.148214	1	1	2	1.48515e-12	3130.98	0
0.148214	1	2	1	3.64044e-12	7674.72	0
0.149214	1	1	2	1.49444e-12	3150.56	0
0.149214	1	2	1	3.89476e-12	8210.88	0
0.150214	1	1	2	1.50209e-12	3166.68	0
0.150214	1	2	1	4.1529e-12	8755.08	0
0.151214	1	1	2	1.50782e-12	3178.76	0
0.151214	1	2	1	4.41177e-12	9300.82	0
0.152214	1	1	2	1.511e-12	3185.47	0
0.152214	1	2	1	4.66788e-12	9840.76	0
0.153214	1	1	2	1.51179e-12	3187.14	0
0.153214	1	2	1	4.91695e-12	10365.8	0
0.154214	1	1	2	1.51054e-12	3184.51	0
0.154214	1	2	1	5.15657e-12	10871	0
0.155214	1	1	2	1.50746e-12	3178	0
0.155214	1	2	1	5.38471e-12	11352	0
0.156214	1	1	2	1.50229e-12	3167.1	0
0.156214	1	2	1	5.5985e-12	11802.7	0
0.157214	1	1	2	1.49427e-12	3150.21	0
0.157214	1	2	1	5.795e-12	12216.9	0
0.158214	1	1	2	1.4835e-12	3127.49	0
0.158214	1	2	1	5.97034e-12	12586.6	0
0.159214	1	1	2	1.47057e-12	3100.23	0
0.159214	1	2	1	6.12283e-12	12908.1	0
0.160214	1	1	2	1.45559e-12	3068.66	0
0.160214	1	2	1	6.25249e-12	13181.4	0
0.161214	1	1	2	1.43884e-12	3033.34	0
0.161214	1	2	1	6.35793e-12	13403.7	0
0.162214	1	1	2	1.41977e-12	2993.13	0
0.162214	1	2	1	6.4378e-12	13572.1	0
0.163214	1	1	2	1.39869e-12	2948.7	0
0.163214	1	2	1	6.48977e-12	13681.6	0
0.164214	1	1	2	1.37679e-12	2902.53	0
0.164214	1	2	1	6.51297e-12	13730.5	0
0.165214	1	1	2	1.35401e-12	2854.51	0
0.165214	1	2	1	6.50933e-12	13722.9	0
0.166214	1	1	2	1.33073e-12	2805.42	0
0.166214	1	2	1	6.47914e-12	13659.2	0
0.167214	1	1	2	1.30687e-12	2755.13	0
0.167214	1	2	1	6.42299e-12	13540.9	0
0.168214	1	1	2	1.2828e-12	2704.38	0
0.168214	1	2	1	6.34037e-12	13366.7	0
0.169214	1	1	2	1.25975e-12	2655.78	0
0.169214	1	2	1	6.23223e-12	13138.7	0
0.170214	1	1	2	1.23845e-12	2610.88	0
0.170214	1	2	1	6.10174e-12	12863.6	0
0.171214	1	1	2	1.21951e-12	2570.95	0
0.171214	1	2	1	5.95105e-12	12545.9	0
0.172214	1	1	2	1.20346e-12	2537.11	0
0.172214	1	2	1	5.78216e-12	12189.9	0
0.173214	1	1	2	1.19068e-12	2510.18	0
0.173214	1	2	1	5.59615e-12	11797.7	0
0.174214	1	1	2	1.18234e-12	2492.59	0
0.174214	1	2	1	5.39465e-12	11372.9	0
0.175214	1	1	2	1.17941e-12	2486.41	0
0.175214	1	2	1	5.18151e-12	10923.6	0
0.176214	1	1	2	1.18267e-12	2493.28	0
0.176214	1	2	1	4.95992e-12	10456.4	0
0.177214	1	1	2	1.19274e-12	2514.52	0
0.177214	1	2	1	4.73271e-12	9977.43	0
0.178214	1	1	2	1.21016e-12	2551.23	0
0.178214	1	2	1	4.50199e-12	9491.02	0
0.179214	1	1	2	1.23567e-12	2605.02	0
0.179214	1	2	1	4.26965e-12	9001.21	0
0.180214	1	1	2	1.2702e-12	2677.83	0
0.180214	1	2	1	4.03898e-12	8514.92	0
0.181214	1	1	2	1.31423e-12	2770.64	0
0.181214	1	2	1	3.81306e-12	8038.64	0
0.182214	1	1	2	1.36812e-12	2884.24	0
0.182214	1	2	1	3.59421e-12	7577.26	0
0.183214	1	1	2	1.43195e-12	3018.82	0
0.183214	1	2	1	3.38449e-12	7135.12	0
0.184214	1	1	2	1.50581e-12	3174.53	0
0.184214	1	2	1	3.18541e-12	6715.44	0
0.185214	1	1	2	1.59032e-12	3352.69	0
0.185214	1	2	1	2.99893e-12	6322.31	0
0.186214	1	1	2	1.68557e-12	3553.5	0
0.186214	1	2	1	2.82711e-12	5960.08	0
0.187214	1	1	2	1.79145e-12	3776.7	0
0.187214	1	2	1	2.67123e-12	5631.45	0
0.188214	1	1	2	1.90755e-12	4021.47	0
0.188214	1	2	1	2.53224e-12	5338.43	0
0.189214	1	1	2	2.033e-12	4285.93	0
0.189214	1	2	1	2.4107e-12	5082.2	0
0.190214	1	1	2	2.16775e-12	4570.01	0
0.190214	1	2	1	2.30676e-12	4863.07	0
0.191214	1	1	2	2.31109e-12	4872.21	0
0.191214	1	2	1	2.22104e-12	4682.37	0
0.192214	1	1	2	2.46218e-12	5190.74	0
0.192214	1	2	1	2.15337e-12	4539.7	0
0.193214	1	1	2	2.61993e-12	5523.3	0
0.193214	1	2	1	2.10329e-12	4434.13	0
0.194214	1	1	2	2.78227e-12	5865.55	0
0.194214	1	2	1	2.06995e-12	4363.83	0
0.195214	1	1	2	2.94877e-12	6216.55	0
0.195214	1	2	1	2.05204e-12	4326.09	0
0.196214	1	1	2	3.11823e-12	6573.8	0
0.196214	1	2	1	2.04881e-12	4319.27	0
0.197214	1	1	2	3.28933e-12	6934.51	0
0.197214	1	2	1	2.05911e-12	4340.98	0
0.198214	1	1	2	3.46039e-12	7295.15	0
0.198214	1	2	1	2.08153e-12	4388.24	0
0.199214	1	1	2	3.62878e-12	7650.13	0
0.199214	1	2	1	2.11443e-12	4457.61	0
0.200214	1	1	2	3.79323e-12	7996.83	0
0.200214	1	2	1	2.15555e-12	4544.3	0
0.201214	1	1	2	3.95299e-12	8333.64	0
0.201214	1	2	1	2.20328e-12	4644.92	0
0.202214	1	1	2	4.10662e-12	8657.52	0
0.202214	1	2	1	2.25622e-12	4756.53	0
0.203214	1	1	2	4.25282e-12	8965.73	0
0.203214	1	2	1	2.31266e-12	4875.52	0
0.204214	1	1	2	4.38908e-12	9252.99	0
0.204214	1	2	1	2.37087e-12	4998.23	0
0.205214	1	1	2	4.51388e-12	9516.1	0
0.205214	1	2	1	2.42896e-12	5120.69	0
0.206214	1	1	2	4.62793e-12	9756.53	0
0.206214	1	2	1	2.48467e-12	5238.15	0
0.207214	1	1	2	4.72955e-12	9970.77	0
0.207214	1	2	1	2.53727e-12	5349.03	0
0.208214	1	1	2	4.81779e-12	10156.8	0
0.208214	1	2	1	2.58533e-12	5450.36	0
0.209214	1	1	2	4.89103e-12	10311.2	0
0.209214	1	2	1	2.62758e-12	5539.42	0
0.210214	1	1	2	4.94731e-12	10429.8	0
0.210214	1	2	1	2.66233e-12	5612.69	0
0.211214	1	1	2	4.98858e-12	10516.9	0
0.211214	1	2	1	2.68783e-12	5666.44	0
0.212214	1	1	2	5.01463e-12	10571.8	0
0.212214	1	2	1	2.70486e-12	5702.35	0
0.213214	1	1	2	5.02524e-12	10594.1	0
0.213214	1	2	1	2.7133e-12	5720.15	0
0.214214	1	1	2	5.02076e-12	10584.7	0
0.214214	1	2	1	2.71293e-12	5719.36	0
0.215214	1	1	2	4.9989e-12	10538.6	0
0.215214	1	2	1	2.70311e-12	5698.65	0
0.216214	1	1	2	4.96238e-12	10461.6	0
0.216214	1	2	1	2.6828e-12	5655.83	0
0.217214	1	1	2	4.91206e-12	10355.5	0
0.217214	1	2	1	2.65393e-12	5594.98	0
0.218214	1	1	2	4.84882e-12	10222.2	0
0.218214	1	2	1	2.61729e-12	5517.72	0
0.219214	1	1	2	4.77344e-12	10063.3	0
0.219214	1	2	1	2.57361e-12	5425.65	0
0.220214	1	1	2	4.6857e-12	9878.33	0
0.220214	1	2	1	2.52377e-12	5320.57	0
0.221214	1	1	2	4.58795e-12	9672.25	0
0.221214	1	2	1	2.4681e-12	5203.22	0
0.222214	1	1	2	4.48277e-12	9450.5	0
0.222214	1	2	1	2.4091e-12	5078.83	0
0.223214	1	1	2	4.37177e-12	9216.5	0
0.223214	1	2	1	2.34795e-12	4949.92	0
0.224214	1	1	2	4.25587e-12	8972.16	0
0.224214	1	2	1	2.28601e-12	4819.34	0
0.225214	1	1	2	4.13556e-12	8718.53	0
0.225214	1	2	1	2.22461e-12	4689.9	0
0.226214	1	1	2	4.01278e-12	8459.69	0
0.226214	1	2	1	2.16463e-12	4563.43	0
0.227214	1	1	2	3.89039e-12	8201.65	0
0.227214	1	2	1	2.10751e-12	4443.02	0
0.228214	1	1	2	3.77014e-12	7948.16	0
0.228214	1	2	1	2.05516e-12	4332.65	0
0.229214	1	1	2	3.65358e-12	7702.42	0
0.229214	1	2	1	2.00889e-12	4235.11	0
0.230214	1	1	2	3.54165e-12	7466.46	0
0.230214	1	2	1	1.97017e-12	4153.49	0
0.231214	1	1	2	3.43596e-12	7243.64	0
0.231214	1	2	1	1.93968e-12	4089.21	0
0.232214	1	1	2	3.33875e-12	7038.7	0
0.232214	1	2	1	1.91781e-12	4043.1	0
0.233214	1	1	2	3.25133e-12	6854.4	0
0.233214	1	2	1	1.90596e-12	4018.11	0
0.234214	1	1	2	3.17488e-12	6693.23	0
0.234214	1	2	1	1.90472e-12	4015.51	0
0.235214	1	1	2	3.10987e-12	6556.18	0
0.235214	1	2	1	1.91455e-12	4036.22	0
0.236214	1	1	2	3.05654e-12	6443.75	0
0.236214	1	2	1	1.93547e-12	4080.34	0
0.237214	1	1	2	3.01687e-12	6360.13	0
0.237214	1	2	1	1.9671e-12	4147.01	0
0.238214	1	1	2	2.99146e-12	6306.55	0
0.238214	1	2	1	2.01024e-12	4237.96	0
0.239214	1	1	2	2.98102e-12	6284.53	0
0.239214	1	2	1	2.06479e-12	4352.97	0
0.240214	1	1	2	2.98499e-12	6292.91	0
0.240214	1	2	1	2.13015e-12	4490.75	0
0.241214	1	1	2	3.00294e-12	6330.76	0
0.241214	1	2	1	2.20581e-12	4650.25	0
0.242214	1	1	2	3.03568e-12	6399.77	0
0.242214	1	2	1	2.29013e-12	4828.03	0
0.243214	1	1	2	3.08316e-12	6499.88	0
0.243214	1	2	1	2.38286e-12	5023.52	0
0.244214	1	1	2	3.14509e-12	6630.44	0
0.244214	1	2	1	2.48304e-12	5234.7	0
0.245214	1	1	2	3.22042e-12	6789.24	0
0.245214	1	2	1	2.58964e-12	5459.44	0
0.246214	1	1	2	3.30811e-12	6974.1	0
0.246214	1	2	1	2.7016e-12	5695.46	0
0.247214	1	1	2	3.40834e-12	7185.42	0
0.247214	1	2	1	2.81728e-12	5939.34	0
0.248214	1	1	2	3.52079e-12	7422.48	0
0.248214	1	2	1	2.93526e-12	6188.07	0
0.249214	1	1	2	3.64443e-12	7683.13	0
0.249214	1	2	1	3.05469e-12	6439.85	0
0.250214	1	1	2	3.77771e-12	7964.11	0
0.250214	1	2	1	3.17426e-12	6691.92	0
0.251214	1	1	2	3.91871e-12	8261.37	0
0.251214	1	2	1	3.2926e-12	6941.41	0
0.252214	1	1	2	4.06746e-12	8574.96	0
0.252214	1	2	1	3.4076e-12	7183.85	0
0.253214	1	1	2	4.22324e-12	8903.37	0
0.253214	1	2	1	3.5177e-12	7415.95	0
0.254214	1	1	2	4.38494e-12	9244.27	0
0.254214	1	2	1	3.6231e-12	7638.17	0
0.255214	1	1	2	4.5512e-12	9594.77	0
0.255214	1	2	1	3.72331e-12	7849.42	0
0.256214	1	1	2	4.71931e-12	9949.17	0
0.256214	1	2	1	3.81737e-12	8047.73	0
0.257214	1	1	2	4.88936e-12	10307.7	0
0.257214	1	2	1	3.90353e-12	8229.35	0
0.258214	1	1	2	5.06077e-12	10669	0
0.258214	1	2	1	3.9803e-12	8391.2	0
0.259214	1	1	2	5.23249e-12	11031.1	0
0.259214	1	2	1	4.04882e-12	8535.65	0
0.260214	1	1	2	5.40347e-12	11391.5	0
0.260214	1	2	1	4.10881e-12	8662.13	0
0.261214	1	1	2	5.57061e-12	11743.9	0
0.261214	1	2	1	4.15992e-12	8769.88	0
0.262214	1	1	2	5.73393e-12	12088.2	0
0.262214	1	2	1	4.20179e-12	8858.16	0
0.263214	1	1	2	5.8935e-12	12424.6	0
0.263214	1	2	1	4.2334e-12	8924.79	0
0.264214	1	1	2	6.04876e-12	12751.9	0
