% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	437	658702	437	658702	0.00643392	0.00288601	0.00301952	0.0161245	1507.33	98.5221	54	1514	
1	2	1	2	1	3	2031	1245841	2031	1245841	0.00394053	0.00141976	0.00300764	0.00905951	613.413	655.288	50	1586	
2	3	1	1	2	3	456	690384	456	690384	0.00489236	0.00132595	0.00301951	0.00873019	1514	0	1514	1514	
2	3	1	2	1	3	1484	976784	1484	976784	0.00385183	0.00159269	0.00300335	0.0110678	658.21	699.746	125	1596	
3	4	1	1	2	3	159	240726	159	240726	0.00380541	0.000823652	0.00301676	0.00681786	1514	0	1514	1514	
3	4	1	2	1	3	1114	701576	1114	701576	0.00334074	0.000622564	0.0030093	0.00706779	629.781	690.735	133	1596	
4	5	1	1	2	3	155	234670	155	234670	0.00366478	0.000596268	0.00301952	0.0049698	1514	0	1514	1514	
4	5	1	2	1	3	1285	785480	1285	785480	0.00326906	0.000540791	0.00301289	0.00706713	611.268	684.19	133	1596	
5	6	1	1	2	3	329	498106	323	489022	0.00406276	0.000787353	0.00301952	0.00684549	1514	0	1514	1514	
5	6	1	2	1	3	677	435499	677	435499	0.00319342	0.000405655	0.00300793	0.00606624	643.278	695.728	133	1596	
6	7	1	1	2	3	254	384556	247	373958	0.00401233	0.000746544	0.00301952	0.00590764	1514	0	1514	1514	
6	7	1	2	1	3	513	425996	513	425996	0.00369056	0.0010848	0.00300962	0.00706624	830.402	730.021	133	1596	
7	8	1	1	2	3	229	346706	242	366388	0.00412355	0.000863798	0.00301952	0.00685792	1514	0	1514	1514	
7	8	1	2	1	3	411	324813	407	322821	0.00336087	0.000570405	0.00300836	0.00702658	793.172	727.552	133	1596	
8	9	1	1	2	3	343	519302	343	519302	0.00435927	0.000963693	0.00301814	0.00684549	1514	0	1514	1514	
8	9	1	2	1	3	972	575973	976	577965	0.00341253	0.000754701	0.00300548	0.00706648	592.177	678.15	133	1596	
9	10	1	1	2	3	317	479938	317	479938	0.00443548	0.00113311	0.00301952	0.00779577	1514	0	1514	1514	
