1.15393,2920,4124
1.15393,4124,5330
1.15393,5330,6536
1.15393,6536,7568
1.15393,7568,8092
1.15393,8092,8616
1.15393,8616,9140
1.18893,9140,9664
1.21493,9664,10188
1.21493,10188,10712
1.21493,10712,11236
1.21493,11236,11760
1.21494,11760,12284
1.21494,12284,12808
1.21494,12808,13332
1.21494,13332,13856
1.21494,13856,14380
1.21494,14380,14904
1.21494,14904,15428
1.21495,15428,15952
1.21495,15952,16476
1.21495,16476,17000
1.21495,17000,17524
1.21495,17524,18048
1.30494,18048,19508
1.30494,19508,20967
1.30494,20967,22427
1.30494,22427,23886
1.30594,23886,25346
1.30594,25346,26806
1.30594,26806,28266
1.30594,28266,29726
1.30693,29726,31186
1.30693,31186,32646
1.30694,32646,34105
1.30694,34105,34352
1.30695,34352,35812
1.30793,35812,37271
1.32293,37271,38731
1.38493,38731,40096
1.38493,40096,41136
1.38494,41136,41664
1.38494,41664,42192
1.38494,42192,42720
1.38494,42720,43248
1.38494,43248,43776
1.38495,43776,44304
1.38495,44304,44832
1.38495,44832,46292
1.38593,46292,47744
1.38594,47744,49204
1.38594,49204,50656
1.38693,50656,52116
1.38693,52116,52248
1.38694,52248,53708
1.38694,53708,54832
1.38694,54832,55872
1.38694,55872,56400
1.38694,56400,57860
1.38694,57860,59312
1.38793,59312,60772
1.38794,60772,62224
1.38794,62224,63684
1.38794,63684,65136
1.38894,65136,66596
1.38894,66596,68048
1.38894,68048,69508
1.38894,69508,70960
1.38993,70960,72420
1.38994,72420,73872
1.39093,73872,75332
1.39093,75332,76784
1.39094,76784,78104
1.43393,78104,78632
1.43393,78632,79160
1.43393,79160,79688
1.43393,79688,81148
1.43493,81148,82600
1.43593,82600,84060
1.43893,84060,85512
1.43893,85512,86972
1.43893,86972,88424
1.43993,88424,89744
1.44093,89744,91204
1.44093,91204,91304
1.44093,91304,92344
1.44193,92344,93804
1.44293,93804,95256
1.44293,95256,96716
1.44393,96716,98168
1.44693,98168,99628
1.44693,99628,101080
1.44693,101080,102540
1.44793,102540,103992
1.45193,103992,105452
1.45193,105452,106904
1.45193,106904,108364
1.45193,108364,108760
1.45193,108760,110220
1.45193,110220,111344
1.45193,111344,112384
1.45293,112384,113440
1.45293,113440,114480
1.45393,114480,115008
1.45393,115008,115536
1.45393,115536,116996
1.45493,116996,118448
1.45893,118448,119908
1.45893,119908,121360
1.45893,121360,122820
1.45993,122820,124272
1.46093,124272,125732
1.46193,125732,127184
1.46293,127184,128644
1.46393,128644,130096
1.46493,130096,131556
1.46494,131556,133008
1.46495,133008,134468
1.46495,134468,135128
1.46495,135128,136588
1.46495,136588,137712
1.46495,137712,138752
1.46495,138752,140212
1.46593,140212,141664
1.46593,141664,143124
1.46594,143124,144576
1.46594,144576,146036
1.46595,146036,147488
1.46793,147488,148948
1.46793,148948,150400
1.46794,150400,151860
1.46794,151860,151960
1.46794,151960,153000
1.46794,153000,153528
1.46795,153528,154584
1.46795,154584,155624
1.46795,155624,156152
1.46795,156152,156680
1.48294,156680,157208
1.48294,157208,158248
1.48294,158248,158776
1.48294,158776,159304
1.48294,159304,159832
1.48294,159832,160360
1.48295,160360,160888
1.48295,160888,161416
1.48393,161416,161944
1.48394,161944,163404
1.48394,163404,164856
1.48394,164856,165120
1.48394,165120,166580
1.48394,166580,168039
1.48395,168039,169499
1.48395,169499,170958
1.48493,170958,172418
1.48494,172418,173558
1.48495,173558,175018
1.48495,175018,176142
1.48495,176142,177602
1.48495,177602,179061
1.48893,179061,89530
1.53393,89530,89553
1.53693,89553,89570
1.55093,89570,89593
1.55094,89593,89616
1.55094,89616,89639
1.55794,89639,89662
1.55794,89662,89685
1.55794,89685,89708
1.55794,89708,89731
1.55795,89731,89754
1.55796,89754,89760
1.55796,89760,89783
1.55796,89783,89801
1.55796,89801,89824
1.55796,89824,89825
1.55796,89825,89841
1.55893,89841,89849
1.55893,89849,89857
1.55894,89857,89865
1.55894,89865,89873
1.55894,89873,89881
1.55894,89881,89889
1.55894,89889,89897
1.55894,89897,89913
1.55894,89913,89921
1.55895,89921,89929
1.55895,89929,89937
1.55895,89937,89945
1.55895,89945,89953
1.55895,89953,89961
1.55895,89961,89969
1.55896,89969,89977
1.58093,89977,89985
1.58093,89985,90001
1.58093,90001,90009
1.58093,90009,90017
1.58094,90017,90025
1.58094,90025,90041
1.58094,90041,90049
1.58094,90049,90057
1.58094,90057,90065
1.58094,90065,90073
1.58095,90073,90081
1.58095,90081,90089
1.58095,90089,90097
1.58095,90097,90105
1.58095,90105,90113
1.58095,90113,90129
1.58096,90129,90137
1.58096,90137,90145
1.58096,90145,90153
1.58193,90153,90161
