% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	225	802585	229	817233	0.00996772	0.014513	0.003	0.0519947	3568.7	1978.03	2	9422	
1	2	1	2	1	3	426	1253893	426	1253893	0.00309416	0.00137257	0.003	0.0230682	2943.41	2401.62	2	9422	
2	3	1	1	2	3	197	759355	197	759355	0.00515402	0.0076208	0.003	0.0440195	3854.59	2318.82	2	9422	
2	3	1	2	1	3	395	1039384	399	1052276	0.00460822	0.00675385	0.003	0.0490671	2637.28	2339.01	2	9422	
3	4	1	1	2	3	107	323147	107	323147	0.00915913	0.0132728	0.003	0.047793	3020.07	2221.44	2	9422	
3	4	1	2	1	3	389	726723	389	726723	0.00414043	0.00668597	0.003	0.0600419	1868.18	1821.12	2	9422	
4	5	1	1	2	3	87	259416	87	259416	0.00502491	0.00779172	0.003	0.0430444	2981.79	2359.52	2	7708	
4	5	1	2	1	3	439	792703	439	792703	0.00315991	0.00194102	0.003	0.0290678	1805.7	1828.95	2	8088	
5	6	1	1	2	3	133	520274	131	511426	0.00466431	0.00767199	0.003	0.0550444	3904.02	2673.27	2	9422	
5	6	1	2	1	3	284	478464	284	478464	0.00476676	0.00741226	0.003	0.0470418	1684.73	1879.95	2	7708	
6	7	1	1	2	3	103	385275	102	374410	0.003	0	0.003	0.003	3670.69	2532.05	2	9422	
6	7	1	2	1	3	224	483650	224	483650	0.00772391	0.0139736	0.003	0.0629128	2159.15	2151.05	2	9422	
7	8	1	1	2	3	121	470341	124	490054	0.0124791	0.0260914	0.003	0.121044	3952.05	2496.5	2	9422	
7	8	1	2	1	3	218	329580	217	327848	0.00374794	0.00534338	0.003	0.0570403	1510.82	1861.48	2	9422	
8	9	1	1	2	3	151	555210	151	555210	0.00379238	0.00430011	0.003	0.0278704	3676.89	2353.83	2	9407	
8	9	1	2	1	3	354	692451	355	694183	0.0103576	0.020021	0.003	0.111066	1955.45	2058.23	2	9422	
9	10	1	1	2	3	161	503707	161	503707	0.00441584	0.00656938	0.003	0.0480444	3128.61	1746.38	2	9422	
9	10	1	2	1	3	283	464090	284	465956	0.00683967	0.0122814	0.003	0.0650659	1640.69	1807.73	2	7708	
10	11	1	1	2	3	109	344376	109	344376	0.00512321	0.0071191	0.003	0.0308206	3159.41	2269.09	2	9096	
10	11	1	2	1	3	363	681142	363	681142	0.003	0	0.003	0.003	1876.42	2005.6	2	9422	
11	12	1	1	2	3	82	204840	82	204840	0.00541443	0.0069288	0.003	0.0269395	2498.05	1927.91	2	7708	
