% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
4189	1	2	1	2	1	24	6882	0	1	1	0
4190	1	2	1	2	0	24	6882	0	1	1	0
4190	1	2	1	2	1	24	6882	0	1	1	0
4191	1	2	1	2	0	24	6882	0	1	1	0
4191	1	2	1	2	1	24	6882	0	1	1	0
4192	1	2	1	2	0	24	6882	0	1	1	0
4192	1	2	1	2	1	24	6882	0	1	1	0
4194	1	2	1	2	0	26	7708	0	1	1	0
4194	1	2	1	2	1	26	7708	0	1	1	0
4195	1	2	1	2	0	26	7708	0	1	1	0
4195	1	2	1	2	1	26	7708	0	1	1	0
4196	1	2	1	2	0	26	7708	0	1	1	0
4196	1	2	1	2	1	26	7708	0	1	1	0
4197	1	2	1	2	0	26	7708	0	1	1	0
4197	1	2	1	2	1	26	7708	0	1	1	0
4198	1	2	1	2	0	26	7708	0	1	1	0
4198	1	2	1	2	1	26	7708	0	1	1	0
4199	1	2	1	2	0	26	7708	0	1	1	0
4199	1	2	1	2	1	26	7708	0	1	1	0
4200	1	2	1	2	0	26	7708	0	1	1	0
4200	1	2	1	2	1	26	7708	0	1	1	0
4201	1	2	1	2	0	26	7708	0	1	1	0
4201	1	2	1	2	1	26	7708	0	1	1	0
4202	1	2	1	2	0	26	7708	0	1	1	0
4202	1	2	1	2	1	26	7708	0	1	1	0
4204	1	2	1	2	0	26	7708	0	1	1	0
4204	1	2	1	2	1	26	7708	0	1	1	0
4205	1	2	1	2	0	26	7708	0	1	1	0
4205	1	2	1	2	1	26	7708	0	1	1	0
4206	1	2	1	2	0	26	7708	0	1	1	0
4206	1	2	1	2	1	26	7708	0	1	1	0
4207	1	2	1	2	0	26	7708	0	1	1	0
4207	1	2	1	2	1	26	7708	0	1	1	0
4208	1	2	1	2	0	26	7708	0	1	1	0
4208	1	2	1	2	1	26	7708	0	1	1	0
4209	1	2	1	2	0	26	7708	0	1	1	0
4209	1	2	1	2	1	26	7708	0	1	1	0
4210	1	2	1	2	0	26	7708	0	1	1	0
4210	1	2	1	2	1	26	7708	0	1	1	0
4211	1	2	1	2	0	26	7708	0	1	1	0
4211	1	2	1	2	1	26	7708	0	1	1	0
4212	1	2	1	2	0	26	7708	0	1	1	0
4212	1	2	1	2	1	26	7708	0	1	1	0
4214	1	1	2	2	0	22	2769	0	1	1	0
4214	1	1	2	2	1	22	2769	0	1	1	0
4214	1	2	1	2	0	26	3662	0	1	1	0
4214	1	2	1	2	1	26	3662	0	1	1	0
4215	1	1	2	2	0	22	2769	0	1	1	0
4215	1	1	2	2	1	22	2769	0	1	1	0
4215	1	2	1	2	0	26	3662	0	1	1	0
4215	1	2	1	2	1	26	3662	0	1	1	0
4216	1	1	2	2	0	24	3182	0	1	1	0
4216	1	1	2	2	1	24	3182	0	1	1	0
4216	1	2	1	2	0	26	3662	0	1	1	0
4216	1	2	1	2	1	26	3662	0	1	1	0
4218	1	1	2	2	0	24	3182	0	1	1	0
4218	1	1	2	2	1	24	3182	0	1	1	0
4218	1	2	1	2	0	26	3662	0	1	1	0
4218	1	2	1	2	1	26	3662	0	1	1	0
4220	1	1	2	2	0	24	3182	0	1	1	0
4220	1	1	2	2	1	24	3182	0	1	1	0
4220	1	2	1	2	0	26	3662	0	1	1	0
4220	1	2	1	2	1	26	3662	0	1	1	0
4223	1	1	2	2	0	24	6882	0	1	1	0
4223	1	1	2	2	1	24	6882	0	1	1	0
4223	1	2	1	2	0	26	7708	0	1	1	0
4223	1	2	1	2	1	26	7708	0	1	1	0
4227	1	2	1	2	0	26	7708	0	1	1	0
4227	1	2	1	2	1	26	7708	0	1	1	0
4229	1	1	2	2	0	24	3182	0	1	1	0
4229	1	1	2	2	1	24	3182	0	1	1	0
4229	1	2	1	2	0	26	3662	0	1	0	0
4229	1	2	1	2	1	26	3662	0	1	1	0
4230	1	2	1	2	0	26	7708	0	1	1	0
4230	1	2	1	2	1	26	7708	0	1	1	0
4231	1	2	1	2	0	26	7708	0	1	1	0
4231	1	2	1	2	1	26	7708	0	1	1	0
4234	1	2	1	2	0	24	6882	0	1	1	0
4234	1	2	1	2	1	24	6882	0	1	1	0
4236	1	2	1	2	0	26	3662	1	0	1	0
4236	1	2	1	2	1	0	0	0	0	1	0
4237	1	2	1	2	0	24	6882	0	1	1	0
4237	1	2	1	2	1	24	6882	0	1	1	0
4238	1	2	1	2	0	26	7708	0	1	1	0
4238	1	2	1	2	1	26	7708	0	1	1	0
4240	1	2	1	2	0	26	7708	0	1	1	0
4240	1	2	1	2	1	26	7708	0	1	1	0
4241	1	2	1	2	0	26	7708	0	1	1	0
4241	1	2	1	2	1	26	7708	0	1	1	0
4242	1	2	1	2	0	28	9422	0	1	1	0
4242	1	2	1	2	1	28	9422	0	1	1	0
4244	1	2	1	2	0	28	9422	0	1	1	0
4244	1	2	1	2	1	28	9422	0	1	1	0
4247	1	2	1	2	0	28	9422	0	1	1	0
4247	1	2	1	2	1	28	9422	0	1	1	0
4248	1	2	1	2	0	28	9422	0	1	1	0
4248	1	2	1	2	1	28	9422	0	1	1	0
4249	1	2	1	2	0	28	9422	0	1	1	0
4249	1	2	1	2	1	28	9422	0	1	1	0
4250	1	2	1	2	0	28	9422	0	1	1	0
4250	1	2	1	2	1	28	9422	0	1	1	0
4252	1	2	1	2	0	26	7708	0	1	1	0
4252	1	2	1	2	1	26	7708	0	1	1	0
4254	1	2	1	2	0	26	7708	0	1	1	0
4254	1	2	1	2	1	26	7708	0	1	1	0
4255	1	2	1	2	0	26	7708	0	1	1	0
4255	1	2	1	2	1	26	7708	0	1	1	0
4259	1	2	1	2	0	26	7708	0	1	1	0
4259	1	2	1	2	1	26	7708	0	1	1	0
4260	1	2	1	2	0	26	7708	0	1	1	0
4260	1	2	1	2	1	26	7708	0	1	1	0
4263	1	1	2	2	0	26	7708	0	1	1	0
4263	1	1	2	2	1	26	7708	0	1	1	0
4264	1	1	2	2	0	26	7708	0	1	1	0
4264	1	1	2	2	1	26	7708	0	1	1	0
4270	1	2	1	2	0	26	7708	0	1	1	0
4270	1	2	1	2	1	26	7708	0	1	1	0
4278	1	1	2	2	0	26	7708	0	1	1	0
4278	1	1	2	2	1	26	7708	0	1	1	0
4281	1	2	1	2	0	22	5861	0	1	1	0
4281	1	2	1	2	1	22	5861	0	1	1	0
4283	1	2	1	2	0	22	5861	0	1	1	0
4283	1	2	1	2	1	22	5861	0	1	1	0
4285	1	2	1	2	0	20	4904	0	1	1	0
4285	1	2	1	2	1	20	4904	0	1	1	0
4286	1	2	1	2	0	20	4904	0	1	1	0
4286	1	2	1	2	1	20	4904	0	1	1	0
4287	1	2	1	2	0	20	4904	0	1	1	0
4287	1	2	1	2	1	20	4904	0	1	1	0
4288	1	2	1	2	0	20	4904	0	1	1	0
4288	1	2	1	2	1	20	4904	0	1	1	0
4289	1	2	1	2	0	20	4904	0	1	1	0
4289	1	2	1	2	1	20	4904	0	1	1	0
4290	1	2	1	2	0	24	6882	0	1	1	0
4290	1	2	1	2	1	24	6882	0	1	1	0
4291	1	2	1	2	0	24	6882	0	1	1	0
4291	1	2	1	2	1	24	6882	0	1	1	0
4292	1	2	1	2	0	24	6882	0	1	1	0
4292	1	2	1	2	1	24	6882	0	1	1	0
4294	1	2	1	2	0	26	7708	0	1	1	0
4294	1	2	1	2	1	26	7708	0	1	1	0
4295	1	2	1	2	0	26	7708	0	1	1	0
4295	1	2	1	2	1	26	7708	0	1	1	0
4296	1	2	1	2	0	26	7708	0	1	1	0
4296	1	2	1	2	1	26	7708	0	1	1	0
4297	1	2	1	2	0	26	7708	0	1	1	0
4297	1	2	1	2	1	26	7708	0	1	1	0
4298	1	2	1	2	0	26	7708	0	1	1	0
4298	1	2	1	2	1	26	7708	0	1	1	0
4299	1	2	1	2	0	26	7708	0	1	1	0
4299	1	2	1	2	1	26	7708	0	1	1	0
4300	1	2	1	2	0	26	7708	0	1	1	0
4300	1	2	1	2	1	26	7708	0	1	1	0
4301	1	2	1	2	0	26	7708	0	1	1	0
4301	1	2	1	2	1	26	7708	0	1	1	0
4302	1	2	1	2	0	26	7708	0	1	1	0
4302	1	2	1	2	1	26	7708	0	1	1	0
4304	1	2	1	2	0	26	7708	0	1	1	0
4304	1	2	1	2	1	26	7708	0	1	1	0
4305	1	2	1	2	0	26	7708	0	1	1	0
4305	1	2	1	2	1	26	7708	0	1	1	0
4306	1	2	1	2	0	26	7708	0	1	1	0
4306	1	2	1	2	1	26	7708	0	1	1	0
4307	1	2	1	2	0	26	7708	0	1	1	0
4307	1	2	1	2	1	26	7708	0	1	1	0
4308	1	2	1	2	0	26	7708	0	1	1	0
4308	1	2	1	2	1	26	7708	0	1	1	0
4309	1	2	1	2	0	26	7708	0	1	1	0
4309	1	2	1	2	1	26	7708	0	1	1	0
4310	1	2	1	2	0	26	7708	0	1	1	0
4310	1	2	1	2	1	26	7708	0	1	1	0
4311	1	2	1	2	0	26	7708	0	1	1	0
4311	1	2	1	2	1	26	7708	0	1	1	0
4312	1	1	2	2	0	24	3182	0	1	1	0
4312	1	1	2	2	1	24	3182	0	1	1	0
4312	1	2	1	2	0	26	3662	0	1	1	0
4312	1	2	1	2	1	26	3662	0	1	1	0
4313	1	1	2	2	0	24	3182	0	1	1	0
4313	1	1	2	2	1	24	3182	0	1	1	0
4313	1	2	1	2	0	26	3662	0	1	1	0
4313	1	2	1	2	1	26	3662	0	1	1	0
4314	1	1	2	2	0	24	3182	0	1	1	0
4314	1	1	2	2	1	24	3182	0	1	1	0
4314	1	2	1	2	0	26	3662	0	1	1	0
4314	1	2	1	2	1	26	3662	0	1	1	0
4315	1	1	2	2	0	24	3182	0	1	1	0
4315	1	1	2	2	1	24	3182	0	1	1	0
4315	1	2	1	2	0	26	3662	0	1	1	0
4315	1	2	1	2	1	26	3662	0	1	1	0
4316	1	1	2	2	0	24	3182	0	1	1	0
4316	1	1	2	2	1	24	3182	0	1	1	0
4316	1	2	1	2	0	26	3662	0	1	1	0
4316	1	2	1	2	1	26	3662	0	1	1	0
4317	1	1	2	2	0	24	3182	0	1	1	0
4317	1	1	2	2	1	24	3182	0	1	1	0
4317	1	2	1	2	0	26	3662	0	1	1	0
4317	1	2	1	2	1	26	3662	0	1	1	0
4318	1	1	2	2	0	26	3662	0	1	1	0
4318	1	1	2	2	1	26	3662	0	1	1	0
4318	1	2	1	2	0	26	3662	0	1	1	0
4318	1	2	1	2	1	26	3662	0	1	1	0
4319	1	1	2	2	0	26	3662	0	1	1	0
4319	1	1	2	2	1	26	3662	0	1	1	0
4319	1	2	1	2	0	26	3662	0	1	1	0
4319	1	2	1	2	1	26	3662	0	1	1	0
4320	1	1	2	2	0	26	3662	0	1	1	0
4320	1	1	2	2	1	26	3662	0	1	1	0
4320	1	2	1	2	0	26	3662	0	1	0	0
4320	1	2	1	2	1	26	3662	0	1	0	0
4321	1	1	2	2	0	26	3662	0	1	1	0
4321	1	1	2	2	1	26	3662	0	1	1	0
4321	1	2	1	2	0	26	3662	0	1	1	0
4321	1	2	1	2	1	26	3662	0	1	1	0
4322	1	1	2	2	0	26	3662	0	1	1	0
4322	1	1	2	2	1	26	3662	0	1	1	0
4322	1	2	1	2	0	26	3662	0	1	0	0
4322	1	2	1	2	1	26	3662	0	1	1	0
4323	1	2	1	2	0	26	7708	0	1	1	0
4323	1	2	1	2	1	26	7708	0	1	1	0
4327	1	1	2	2	0	26	3963	0	1	1	0
4327	1	1	2	2	1	26	3963	0	1	1	0
4327	1	2	1	2	0	26	3662	1	0	1	0
4327	1	2	1	2	1	0	0	0	0	1	0
4329	1	2	1	2	0	26	3662	1	0	1	0
4329	1	2	1	2	1	0	0	0	0	1	0
4330	1	2	1	2	0	24	6882	0	1	1	0
4330	1	2	1	2	1	24	6882	0	1	1	0
4341	1	2	1	2	0	24	6882	0	1	1	0
4341	1	2	1	2	1	24	6882	0	1	1	0
4348	1	2	1	2	0	24	6882	0	1	1	0
4348	1	2	1	2	1	24	6882	0	1	1	0
4356	1	2	1	2	0	24	6882	0	1	1	0
4356	1	2	1	2	1	24	6882	0	1	1	0
4361	1	1	2	2	0	26	7708	0	1	1	0
4361	1	1	2	2	1	26	7708	0	1	1	0
4362	1	1	2	2	0	26	7708	0	1	1	0
4362	1	1	2	2	1	26	7708	0	1	1	0
4364	1	1	2	2	0	26	7708	0	1	1	0
4364	1	1	2	2	1	26	7708	0	1	1	0
4364	1	2	1	2	0	22	5861	0	1	1	0
4364	1	2	1	2	1	22	5861	0	1	1	0
4365	1	2	1	2	0	22	5861	0	1	1	0
4365	1	2	1	2	1	22	5861	0	1	1	0
4366	1	2	1	2	0	22	5861	0	1	1	0
4366	1	2	1	2	1	22	5861	0	1	1	0
4367	1	2	1	2	0	22	5861	0	1	1	0
4367	1	2	1	2	1	22	5861	0	1	1	0
4368	1	2	1	2	0	22	5861	0	1	1	0
4368	1	2	1	2	1	22	5861	0	1	1	0
4369	1	2	1	2	0	22	5861	0	1	1	0
4369	1	2	1	2	1	22	5861	0	1	1	0
4370	1	2	1	2	0	22	5861	0	1	1	0
4370	1	2	1	2	1	22	5861	0	1	1	0
4371	1	2	1	2	0	22	5861	0	1	1	0
4371	1	2	1	2	1	22	5861	0	1	1	0
4372	1	2	1	2	0	22	5861	0	1	1	0
4372	1	2	1	2	1	22	5861	0	1	1	0
4373	1	2	1	2	0	22	5861	0	1	1	0
4373	1	2	1	2	1	22	5861	0	1	1	0
4375	1	2	1	2	0	22	5861	0	1	1	0
4375	1	2	1	2	1	22	5861	0	1	1	0
4376	1	2	1	2	0	22	5861	0	1	1	0
4376	1	2	1	2	1	22	5861	0	1	1	0
4377	1	2	1	2	0	22	5861	0	1	1	0
4377	1	2	1	2	1	22	5861	0	1	1	0
4378	1	2	1	2	0	22	5861	0	1	1	0
4378	1	2	1	2	1	22	5861	0	1	1	0
4379	1	2	1	2	0	22	5861	0	1	1	0
4379	1	2	1	2	1	22	5861	0	1	1	0
4380	1	2	1	2	0	24	6882	0	1	1	0
4380	1	2	1	2	1	24	6882	0	1	1	0
4381	1	2	1	2	0	24	6882	0	1	1	0
4381	1	2	1	2	1	24	6882	0	1	1	0
4382	1	1	2	2	0	22	2769	0	1	1	0
4382	1	1	2	2	1	22	2769	0	1	1	0
4382	1	2	1	2	0	24	3182	0	1	1	0
4382	1	2	1	2	1	24	3182	0	1	1	0
4383	1	1	2	2	0	22	2769	0	1	1	0
4383	1	1	2	2	1	22	2769	0	1	1	0
4383	1	2	1	2	0	24	3182	0	1	1	0
4383	1	2	1	2	1	24	3182	0	1	1	0
4403	1	1	2	2	0	24	3182	0	1	1	0
4403	1	1	2	2	1	24	3182	0	1	1	0
4403	1	2	1	2	0	26	7708	0	1	1	0
4403	1	2	1	2	1	26	7708	0	1	1	0
4406	1	1	2	2	0	26	7708	0	1	1	0
4406	1	1	2	2	1	26	7708	0	1	1	0
4407	1	1	2	2	0	26	7708	0	1	1	0
4407	1	1	2	2	1	26	7708	0	1	1	0
4410	1	1	2	2	0	26	3662	0	1	1	0
4410	1	1	2	2	1	26	3662	0	1	1	0
4410	1	2	1	2	0	26	3662	0	1	1	0
4410	1	2	1	2	1	26	3662	0	1	1	0
4411	1	1	2	2	0	26	7708	0	1	1	0
4411	1	1	2	2	1	26	7708	0	1	1	0
4415	1	2	1	2	0	26	7708	0	1	1	0
4415	1	2	1	2	1	26	7708	0	1	1	0
4435	1	2	1	2	0	28	9422	0	1	1	0
4435	1	2	1	2	1	28	9422	0	1	1	0
4437	1	1	2	2	0	22	5861	0	1	1	0
4437	1	1	2	2	1	22	5861	0	1	1	0
4444	1	2	1	2	0	26	7708	0	1	1	0
4444	1	2	1	2	1	26	7708	0	1	1	0
4445	1	1	2	2	0	22	2769	0	1	1	0
4445	1	1	2	2	1	22	2769	0	1	1	0
4445	1	2	1	2	0	26	3662	0	1	1	0
4445	1	2	1	2	1	26	3662	0	1	1	0
4446	1	1	2	2	0	22	2769	0	1	1	0
4446	1	1	2	2	1	22	2769	0	1	1	0
4446	1	2	1	2	0	26	3662	0	1	1	0
4446	1	2	1	2	1	26	3662	0	1	1	0
4447	1	1	2	2	0	22	2769	0	1	1	0
4447	1	1	2	2	1	22	2769	0	1	1	0
4447	1	2	1	2	0	26	3662	0	1	1	0
4447	1	2	1	2	1	26	3662	0	1	1	0
4451	1	1	2	2	0	22	2769	0	1	1	0
4451	1	1	2	2	1	22	2769	0	1	1	0
4451	1	2	1	2	0	26	3662	0	1	1	0
4451	1	2	1	2	1	26	3662	0	1	1	0
4458	1	1	2	2	0	24	6882	0	1	1	0
4458	1	1	2	2	1	24	6882	0	1	1	0
4458	1	2	1	2	0	26	7708	0	1	1	0
4458	1	2	1	2	1	26	7708	0	1	1	0
4460	1	1	2	2	0	24	3182	0	1	1	0
4460	1	1	2	2	1	24	3182	0	1	1	0
4460	1	2	1	2	0	26	3662	0	1	1	0
4460	1	2	1	2	1	26	3662	0	1	1	0
4471	1	1	2	2	0	24	3182	0	1	1	0
4471	1	1	2	2	1	24	3182	0	1	1	0
4471	1	2	1	2	0	22	2769	0	1	1	0
4471	1	2	1	2	1	22	2769	0	1	1	0
4481	1	2	1	2	0	24	6882	0	1	1	0
4481	1	2	1	2	1	24	6882	0	1	1	0
4484	1	2	1	2	0	26	7708	0	1	1	0
4484	1	2	1	2	1	26	7708	0	1	1	0
4485	1	2	1	2	0	26	7708	0	1	1	0
4485	1	2	1	2	1	26	7708	0	1	1	0
4486	1	1	2	2	0	26	3662	0	1	1	0
4486	1	1	2	2	1	26	3662	0	1	1	0
4486	1	2	1	2	0	26	3662	0	1	1	0
4486	1	2	1	2	1	26	3662	0	1	1	0
4487	1	2	1	2	0	26	7708	0	1	1	0
4487	1	2	1	2	1	26	7708	0	1	1	0
4488	1	2	1	2	0	26	7708	0	1	1	0
4488	1	2	1	2	1	26	7708	0	1	1	0
4489	1	2	1	2	0	26	7708	0	1	1	0
4489	1	2	1	2	1	26	7708	0	1	1	0
4490	1	2	1	2	0	26	7708	0	1	1	0
4490	1	2	1	2	1	26	7708	0	1	1	0
4491	1	2	1	2	0	26	7708	0	1	1	0
4491	1	2	1	2	1	26	7708	0	1	1	0
4492	1	2	1	2	0	26	7708	0	1	1	0
4492	1	2	1	2	1	26	7708	0	1	1	0
4493	1	2	1	2	0	26	7708	0	1	1	0
4493	1	2	1	2	1	26	7708	0	1	1	0
4494	1	1	2	2	0	26	3662	0	1	1	0
4494	1	1	2	2	1	26	3662	0	1	1	0
4494	1	2	1	2	0	26	3662	0	1	1	0
4494	1	2	1	2	1	26	3662	0	1	1	0
4495	1	1	2	2	0	26	3662	0	1	1	0
4495	1	1	2	2	1	26	3662	0	1	1	0
4495	1	2	1	2	0	26	3662	0	1	1	0
4495	1	2	1	2	1	26	3662	0	1	1	0
4496	1	1	2	2	0	24	3182	0	1	1	0
4496	1	1	2	2	1	24	3182	0	1	1	0
4496	1	2	1	2	0	26	3662	0	1	1	0
4496	1	2	1	2	1	26	3662	0	1	1	0
4503	1	1	2	2	0	24	3182	0	1	1	0
4503	1	1	2	2	1	24	3182	0	1	1	0
4503	1	2	1	2	0	26	3662	0	1	1	0
4503	1	2	1	2	1	26	3662	0	1	1	0
4509	1	1	2	2	0	26	3662	0	1	1	0
4509	1	1	2	2	1	26	3662	0	1	1	0
4509	1	2	1	2	0	24	3182	0	1	1	0
4509	1	2	1	2	1	24	3182	0	1	1	0
4513	1	2	1	2	0	26	7708	0	1	1	0
4513	1	2	1	2	1	26	7708	0	1	1	0
4520	1	1	2	2	0	26	3662	0	1	1	0
4520	1	1	2	2	1	26	3662	0	1	1	0
4520	1	2	1	2	0	26	3662	0	1	1	0
4520	1	2	1	2	1	26	3662	0	1	1	0
4528	1	2	1	2	0	26	7708	0	1	1	0
4528	1	2	1	2	1	26	7708	0	1	1	0
4532	1	2	1	2	0	26	7708	0	1	1	0
4532	1	2	1	2	1	26	7708	0	1	1	0
4535	1	1	2	2	0	18	1980	0	1	1	0
4535	1	1	2	2	1	18	1980	0	1	1	0
4535	1	2	1	2	0	24	3182	0	1	1	0
4535	1	2	1	2	1	24	3182	0	1	1	0
4540	1	2	1	2	0	24	6882	0	1	1	0
4540	1	2	1	2	1	24	6882	0	1	1	0
4543	1	1	2	2	0	22	5861	0	1	1	0
4543	1	1	2	2	1	22	5861	0	1	1	0
4544	1	1	2	2	0	24	6882	0	1	1	0
4544	1	1	2	2	1	24	6882	0	1	1	0
4558	1	1	2	2	0	26	3662	0	1	1	0
4558	1	1	2	2	1	26	3662	0	1	1	0
4558	1	2	1	2	0	26	3662	0	1	1	0
4558	1	2	1	2	1	26	3662	0	1	1	0
4560	1	2	1	2	0	26	7708	0	1	1	0
4560	1	2	1	2	1	26	7708	0	1	1	0
4561	1	2	1	2	0	26	7708	0	1	1	0
4561	1	2	1	2	1	26	7708	0	1	1	0
4562	1	2	1	2	0	26	7708	0	1	1	0
4562	1	2	1	2	1	26	7708	0	1	1	0
4563	1	2	1	2	0	26	7708	0	1	1	0
4563	1	2	1	2	1	26	7708	0	1	1	0
4564	1	2	1	2	0	26	7708	0	1	1	0
4564	1	2	1	2	1	26	7708	0	1	1	0
4567	1	2	1	2	0	26	7708	0	1	1	0
4567	1	2	1	2	1	26	7708	0	1	1	0
4568	1	2	1	2	0	26	7708	0	1	1	0
4568	1	2	1	2	1	26	7708	0	1	1	0
4569	1	1	2	2	0	24	3182	0	1	1	0
4569	1	1	2	2	1	24	3182	0	1	1	0
4569	1	2	1	2	0	26	3662	0	1	1	0
4569	1	2	1	2	1	26	3662	0	1	1	0
4570	1	2	1	2	0	26	7708	0	1	1	0
4570	1	2	1	2	1	26	7708	0	1	1	0
4592	1	1	2	2	0	26	7708	0	1	1	0
4592	1	1	2	2	1	26	7708	0	1	1	0
4593	1	1	2	2	0	26	7708	0	1	1	0
4593	1	1	2	2	1	26	7708	0	1	1	0
4600	1	1	2	2	0	26	7708	0	1	1	0
4600	1	1	2	2	1	26	7708	0	1	1	0
4600	1	2	1	2	0	24	6882	0	1	1	0
4600	1	2	1	2	1	24	6882	0	1	1	0
4604	1	1	2	2	0	26	7708	0	1	1	0
4604	1	1	2	2	1	26	7708	0	1	1	0
4605	1	2	1	2	0	26	7708	0	1	1	0
4605	1	2	1	2	1	26	7708	0	1	1	0
4606	1	2	1	2	0	26	7708	0	1	1	0
4606	1	2	1	2	1	26	7708	0	1	1	0
4607	1	2	1	2	0	26	7708	0	1	1	0
4607	1	2	1	2	1	26	7708	0	1	1	0
4608	1	2	1	2	0	26	7708	0	1	1	0
4608	1	2	1	2	1	26	7708	0	1	1	0
4609	1	2	1	2	0	26	7708	0	1	1	0
4609	1	2	1	2	1	26	7708	0	1	1	0
4610	1	2	1	2	0	26	7708	0	1	1	0
4610	1	2	1	2	1	26	7708	0	1	1	0
4611	1	2	1	2	0	26	7708	0	1	1	0
4611	1	2	1	2	1	26	7708	0	1	1	0
4612	1	2	1	2	0	26	7708	0	1	1	0
4612	1	2	1	2	1	26	7708	0	1	1	0
4613	1	1	2	2	0	26	3662	0	1	1	0
4613	1	1	2	2	1	26	3662	0	1	1	0
4613	1	2	1	2	0	26	3662	0	1	1	0
4613	1	2	1	2	1	26	3662	0	1	1	0
4614	1	2	1	2	0	26	7708	0	1	1	0
4614	1	2	1	2	1	26	7708	0	1	1	0
4627	1	2	1	2	0	22	5861	0	1	1	0
4627	1	2	1	2	1	22	5861	0	1	1	0
4633	1	1	2	2	0	26	3662	0	1	1	0
4633	1	1	2	2	1	26	3662	0	1	1	0
4633	1	2	1	2	0	24	3182	0	1	1	0
4633	1	2	1	2	1	24	3182	0	1	1	0
4634	1	2	1	2	0	24	6882	0	1	1	0
4634	1	2	1	2	1	24	6882	0	1	1	0
4638	1	1	2	2	0	26	7708	0	1	1	0
4638	1	1	2	2	1	26	7708	0	1	1	0
4638	1	2	1	2	0	24	6882	0	1	1	0
4638	1	2	1	2	1	24	6882	0	1	1	0
4639	1	1	2	2	0	26	7708	0	1	1	0
4639	1	1	2	2	1	26	7708	0	1	1	0
4640	1	1	2	2	0	26	3662	0	1	1	0
4640	1	1	2	2	1	26	3662	0	1	1	0
4640	1	2	1	2	0	24	3182	0	1	1	0
4640	1	2	1	2	1	24	3182	0	1	1	0
4659	1	1	2	2	0	26	3662	0	1	1	0
4659	1	1	2	2	1	26	3662	0	1	1	0
4659	1	2	1	2	0	26	3662	0	1	1	0
4659	1	2	1	2	1	26	3662	0	1	1	0
4660	1	2	1	2	0	26	7708	0	1	1	0
4660	1	2	1	2	1	26	7708	0	1	1	0
4664	1	1	2	2	0	26	7708	0	1	1	0
4664	1	1	2	2	1	26	7708	0	1	1	0
4684	1	1	2	2	0	24	3182	0	1	1	0
4684	1	1	2	2	1	24	3182	0	1	1	0
4684	1	2	1	2	0	26	3662	0	1	1	0
4684	1	2	1	2	1	26	3662	0	1	1	0
4691	1	1	2	2	0	24	3182	0	1	1	0
4691	1	1	2	2	1	24	3182	0	1	1	0
4691	1	2	1	2	0	26	3662	0	1	0	0
4691	1	2	1	2	1	26	3662	0	1	0	0
4692	1	2	1	2	0	26	7708	0	1	1	0
4692	1	2	1	2	1	26	7708	0	1	1	0
4693	1	2	1	2	0	26	7708	0	1	1	0
4693	1	2	1	2	1	26	7708	0	1	1	0
4694	1	2	1	2	0	26	7708	0	1	1	0
4694	1	2	1	2	1	26	7708	0	1	1	0
4695	1	2	1	2	0	26	7708	0	1	1	0
4695	1	2	1	2	1	26	7708	0	1	1	0
4696	1	2	1	2	0	24	6882	0	1	1	0
4696	1	2	1	2	1	24	6882	0	1	1	0
4699	1	2	1	2	0	24	6882	0	1	1	0
4699	1	2	1	2	1	24	6882	0	1	1	0
4714	1	1	2	2	0	26	3662	0	1	1	0
4714	1	1	2	2	1	26	3662	0	1	1	0
4714	1	2	1	2	0	26	3662	0	1	1	0
4714	1	2	1	2	1	26	3662	0	1	1	0
4719	1	2	1	2	0	26	7708	0	1	1	0
4719	1	2	1	2	1	26	7708	0	1	1	0
4724	1	2	1	2	0	24	6882	0	1	1	0
4724	1	2	1	2	1	24	6882	0	1	1	0
4725	1	1	2	2	0	26	3662	0	1	1	0
4725	1	1	2	2	1	26	3662	0	1	1	0
4725	1	2	1	2	0	24	3182	0	1	1	0
4725	1	2	1	2	1	24	3182	0	1	1	0
4726	1	1	2	2	0	26	3662	0	1	1	0
4726	1	1	2	2	1	26	3662	0	1	1	0
4726	1	2	1	2	0	24	3182	0	1	1	0
4726	1	2	1	2	1	24	3182	0	1	1	0
4727	1	1	2	2	0	26	3662	0	1	1	0
4727	1	1	2	2	1	26	3662	0	1	1	0
4727	1	2	1	2	0	24	3182	0	1	1	0
4727	1	2	1	2	1	24	3182	0	1	1	0
4730	1	1	2	2	0	26	3662	0	1	1	0
4730	1	1	2	2	1	26	3662	0	1	1	0
4730	1	2	1	2	0	24	3182	0	1	1	0
4730	1	2	1	2	1	24	3182	0	1	1	0
4740	1	1	2	2	0	26	7708	0	1	1	0
4740	1	1	2	2	1	26	7708	0	1	1	0
4741	1	2	1	2	0	22	5861	0	1	1	0
4741	1	2	1	2	1	22	5861	0	1	1	0
4752	1	2	1	2	0	26	7708	0	1	1	0
4752	1	2	1	2	1	26	7708	0	1	1	0
4762	1	1	2	2	0	26	7708	0	1	1	0
4762	1	1	2	2	1	26	7708	0	1	1	0
4764	1	2	1	2	0	24	6882	0	1	1	0
4764	1	2	1	2	1	24	6882	0	1	1	0
4765	1	2	1	2	0	24	6882	0	1	1	0
4765	1	2	1	2	1	24	6882	0	1	1	0
4766	1	2	1	2	0	24	6882	0	1	1	0
4766	1	2	1	2	1	24	6882	0	1	1	0
4767	1	2	1	2	0	24	6882	0	1	1	0
