% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.691	1	1	170	2	2	14	1620	0
1.692	1	1	170	3	2	14	1620	0
1.693	1	1	170	4	2	14	1620	0
1.694	1	1	170	5	2	14	1620	0
1.695	1	1	170	6	2	14	1620	0
1.696	1	1	170	7	2	14	1620	0
1.74	1	1	175	1	2	12	1239	0
1.741	1	1	175	2	2	12	1239	0
1.742	1	1	175	3	2	12	1239	0
1.743	1	1	175	4	2	12	1239	0
1.744	1	1	175	5	2	12	1239	0
1.745	1	1	175	6	2	12	1239	0
1.746	1	1	175	7	2	12	1239	0
1.747	1	1	175	8	2	12	1239	0
1.748	1	1	175	9	2	12	1239	0
1.749	1	1	175	10	2	12	1239	0
1.75	1	1	176	1	2	12	1239	0
1.751	1	1	176	2	2	12	1239	0
1.752	1	1	176	3	2	12	1239	0
1.753	1	1	176	4	2	12	1239	0
1.761	1	2	177	2	1	6	1287	0
1.762	1	2	177	3	1	6	1287	0
1.763	1	2	177	4	1	6	1287	0
1.771	1	2	178	2	1	6	1287	0
1.772	1	1	178	3	2	10	1095	0
1.772	1	2	178	3	1	6	645	0
1.773	1	2	178	4	1	6	1287	0
1.789	1	1	179	10	2	8	1764	0
1.79	1	1	180	1	2	8	1764	0
1.791	1	2	180	2	1	6	1287	0
1.792	1	2	180	3	1	6	1287	0
1.794	1	1	180	5	2	8	1764	0
1.795	1	1	180	6	2	8	1764	0
1.796	1	1	180	7	2	8	1764	0
1.797	1	1	180	8	2	8	1764	0
1.798	1	1	180	9	2	8	1764	0
1.799	1	1	180	10	2	8	1764	0
1.8	1	1	181	1	2	8	1764	0
1.801	1	1	181	2	2	8	1764	0
1.802	1	1	181	3	2	4	903	0
1.803	1	1	181	4	2	4	903	0
1.804	1	1	181	5	2	4	903	0
1.805	1	1	181	6	2	4	903	0
1.806	1	1	181	7	2	4	903	0
1.832	1	2	184	3	1	4	453	0
1.832	1	1	184	3	2	4	453	0
1.841	1	2	185	2	1	4	903	0
1.842	1	2	185	3	1	4	903	0
1.843	1	2	185	4	1	4	903	0
1.844	1	2	185	5	1	4	903	0
1.845	1	2	185	6	1	4	903	0
1.846	1	2	185	7	1	4	903	0
1.847	1	2	185	8	1	4	903	0
1.848	1	1	185	9	2	0	349	0
1.849	1	1	185	10	2	0	349	0
1.85	1	1	186	1	2	0	349	0
1.851	1	1	186	2	2	0	349	0
1.852	1	1	186	3	2	0	349	0
1.853	1	1	186	4	2	0	349	0
1.854	1	1	186	5	2	0	349	0
1.855	1	1	186	6	2	0	349	0
1.856	1	2	186	7	1	4	453	0
1.856	1	1	186	7	2	6	645	0
1.857	1	2	186	8	1	4	453	0
1.857	1	1	186	8	2	6	645	0
1.858	1	2	186	9	1	4	453	0
1.858	1	1	186	9	2	6	645	0
1.859	1	2	186	10	1	4	453	0
1.859	1	1	186	10	2	6	645	0
1.86	1	2	187	1	1	4	453	0
1.86	1	1	187	1	2	6	645	0
1.861	1	2	187	2	1	4	453	0
1.861	1	1	187	2	2	6	645	0
1.862	1	2	187	3	1	4	453	0
1.862	1	1	187	3	2	6	645	0
1.863	1	2	187	4	1	4	453	0
1.863	1	1	187	4	2	6	645	0
1.864	1	2	187	5	1	4	453	0
1.864	1	1	187	5	2	6	645	0
1.865	1	2	187	6	1	4	453	0
1.865	1	1	187	6	2	6	645	0
1.866	1	2	187	7	1	4	453	0
1.866	1	1	187	7	2	6	645	0
1.867	1	2	187	8	1	4	453	0
1.867	1	1	187	8	2	6	645	0
1.868	1	2	187	9	1	4	453	0
1.868	1	1	187	9	2	6	645	0
1.869	1	2	187	10	1	4	453	0
1.869	1	1	187	10	2	6	645	0
1.87	1	2	188	1	1	4	453	0
1.87	1	1	188	1	2	6	645	0
1.871	1	2	188	2	1	4	453	0
1.871	1	1	188	2	2	6	645	0
1.872	1	2	188	3	1	4	453	0
1.872	1	1	188	3	2	6	645	0
1.873	1	2	188	4	1	4	453	0
1.873	1	1	188	4	2	6	645	0
1.874	1	2	188	5	1	4	453	0
1.874	1	1	188	5	2	6	645	0
1.897	1	1	190	8	2	2	277	0
1.902	1	1	191	3	2	2	277	0
1.903	1	1	191	4	2	2	277	0
1.904	1	1	191	5	2	2	277	0
1.905	1	1	191	6	2	2	277	0
1.906	1	1	191	7	2	2	277	0
1.907	1	1	191	8	2	2	277	0
1.908	1	1	191	9	2	2	277	0
1.909	1	1	191	10	2	2	277	0
1.91	1	1	192	1	2	2	277	0
1.911	1	1	192	2	2	2	277	0
1.912	1	1	192	3	2	2	277	0
1.913	1	1	192	4	2	2	277	0
1.914	1	1	192	5	2	2	277	0
1.915	1	1	192	6	2	2	277	0
1.916	1	1	192	7	2	2	277	0
1.917	1	1	192	8	2	2	277	0
1.918	1	1	192	9	2	2	277	0
1.919	1	1	192	10	2	2	277	0
1.92	1	1	193	1	2	2	277	0
1.921	1	2	193	2	1	6	645	0
1.921	1	1	193	2	2	2	277	0
1.922	1	2	193	3	1	6	645	0
1.922	1	1	193	3	2	8	871	0
1.923	1	2	193	4	1	6	645	0
1.923	1	1	193	4	2	8	871	0
1.924	1	2	193	5	1	6	645	0
1.924	1	1	193	5	2	8	871	0
1.925	1	2	193	6	1	6	645	0
1.925	1	1	193	6	2	8	871	0
1.926	1	2	193	7	1	6	645	0
1.926	1	1	193	7	2	8	871	0
1.927	1	2	193	8	1	6	645	0
1.927	1	1	193	8	2	8	871	0
1.928	1	2	193	9	1	6	645	0
1.928	1	1	193	9	2	8	871	0
1.929	1	2	193	10	1	6	645	0
1.929	1	1	193	10	2	8	871	0
1.93	1	2	194	1	1	6	645	0
1.93	1	1	194	1	2	8	871	0
1.94	1	2	195	1	1	6	645	0
1.94	1	1	195	1	2	8	871	0
1.941	1	2	195	2	1	6	645	0
1.941	1	1	195	2	2	8	871	0
1.942	1	2	195	3	1	6	645	0
1.942	1	1	195	3	2	8	871	0
1.943	1	2	195	4	1	6	645	0
1.943	1	1	195	4	2	8	871	0
1.952	1	2	196	3	1	6	645	0
1.952	1	1	196	3	2	8	871	0
1.953	1	1	196	4	2	8	1764	0
1.954	1	1	196	5	2	8	1764	0
1.959	1	1	196	10	2	8	1764	0
1.96	1	1	197	1	2	8	1764	0
1.961	1	1	197	2	2	8	1764	0
1.966	1	2	197	7	1	6	645	0
1.968	1	2	197	9	1	6	645	0
1.97	1	2	198	1	1	6	645	0
1.971	1	2	198	2	1	6	645	0
1.972	1	2	198	3	1	6	645	0
1.973	1	2	198	4	1	6	645	0
1.974	1	2	198	5	1	6	645	0
1.975	1	2	198	6	1	6	645	0
1.976	1	2	198	7	1	6	645	0
1.977	1	2	198	8	1	6	645	0
1.978	1	2	198	9	1	6	645	0
1.979	1	2	198	10	1	6	645	0
1.98	1	2	199	1	1	6	645	0
1.981	1	2	199	2	1	6	645	0
1.982	1	2	199	3	1	6	645	0
1.983	1	2	199	4	1	6	645	0
1.984	1	2	199	5	1	6	645	0
1.985	1	2	199	6	1	6	645	0
1.986	1	2	199	7	1	6	645	0
1.987	1	2	199	8	1	6	645	0
1.988	1	2	199	9	1	6	645	0
1.989	1	2	199	10	1	6	645	0
1.99	1	2	200	1	1	6	645	0
1.991	1	2	200	2	1	6	645	0
1.992	1	2	200	3	1	6	645	0
1.993	1	2	200	4	1	6	645	0
1.994	1	2	200	5	1	6	645	0
1.995	1	2	200	6	1	6	645	0
1.996	1	2	200	7	1	6	645	0
1.997	1	2	200	8	1	6	645	0
1.998	1	2	200	9	1	6	645	0
1.999	1	2	200	10	1	6	645	0
2	1	2	201	1	1	6	645	0
2.001	1	2	201	2	1	4	453	0
2.002	1	2	201	3	1	4	453	0
2.002	1	1	201	3	2	6	645	0
2.003	1	2	201	4	1	4	453	0
2.003	1	1	201	4	2	6	645	0
2.004	1	2	201	5	1	4	453	0
2.004	1	1	201	5	2	6	645	0
2.005	1	2	201	6	1	4	453	0
2.005	1	1	201	6	2	6	645	0
2.006	1	2	201	7	1	4	453	0
2.006	1	1	201	7	2	6	645	0
2.007	1	2	201	8	1	4	453	0
2.007	1	1	201	8	2	6	645	0
2.008	1	2	201	9	1	4	903	0
2.009	1	2	201	10	1	4	903	0
2.01	1	2	202	1	1	4	903	0
2.015	1	2	202	6	1	4	903	0
2.016	1	2	202	7	1	4	903	0
2.021	1	1	203	2	2	6	645	0
2.021	1	2	203	2	1	8	871	0
2.022	1	1	203	3	2	6	645	0
2.022	1	2	203	3	1	8	871	0
2.023	1	2	203	4	1	4	903	0
2.024	1	1	203	5	2	6	645	0
2.024	1	2	203	5	1	8	871	0
2.025	1	1	203	6	2	6	645	0
2.025	1	2	203	6	1	8	871	0
2.026	1	1	203	7	2	6	645	0
2.026	1	2	203	7	1	8	871	0
2.027	1	1	203	8	2	6	645	0
2.027	1	2	203	8	1	8	871	0
2.028	1	1	203	9	2	6	645	0
2.028	1	2	203	9	1	8	871	0
2.029	1	1	203	10	2	6	645	0
2.029	1	2	203	10	1	8	871	0
2.03	1	1	204	1	2	6	645	0
2.03	1	2	204	1	1	8	871	0
2.031	1	1	204	2	2	6	645	0
2.031	1	2	204	2	1	8	871	0
2.032	1	1	204	3	2	6	645	0
2.032	1	2	204	3	1	8	871	0
2.033	1	1	204	4	2	6	645	0
2.033	1	2	204	4	1	8	871	0
2.034	1	1	204	5	2	6	645	0
2.034	1	2	204	5	1	8	871	0
2.035	1	1	204	6	2	6	645	0
2.035	1	2	204	6	1	8	871	0
2.036	1	1	204	7	2	6	645	0
2.036	1	2	204	7	1	8	871	0
2.037	1	2	204	8	1	4	903	0
2.038	1	2	204	9	1	4	903	0
2.039	1	2	204	10	1	4	903	0
2.04	1	2	205	1	1	4	903	0
2.051	1	1	206	2	2	6	645	0
2.052	1	1	206	3	2	6	645	0
2.053	1	1	206	4	2	6	645	0
2.054	1	1	206	5	2	6	645	0
2.055	1	1	206	6	2	6	645	0
2.056	1	1	206	7	2	6	645	0
2.057	1	1	206	8	2	6	645	0
2.058	1	1	206	9	2	6	645	0
2.07	1	1	208	1	2	6	645	0
2.071	1	1	208	2	2	6	645	0
2.072	1	1	208	3	2	6	645	0
2.073	1	1	208	4	2	6	645	0
2.074	1	1	208	5	2	6	645	0
2.075	1	1	208	6	2	6	645	0
2.076	1	1	208	7	2	6	645	0
2.077	1	1	208	8	2	6	645	0
2.078	1	1	208	9	2	6	645	0
2.079	1	1	208	10	2	6	645	0
2.08	1	1	209	1	2	6	645	0
2.081	1	1	209	2	2	6	645	0
2.081	1	2	209	2	1	6	645	0
2.1	1	2	211	1	1	6	645	0
2.101	1	2	211	2	1	6	645	0
2.102	1	2	211	3	1	6	645	0
2.103	1	2	211	4	1	6	645	0
2.104	1	2	211	5	1	6	645	0
2.105	1	2	211	6	1	6	645	0
2.106	1	2	211	7	1	6	645	0
2.107	1	2	211	8	1	6	645	0
2.108	1	2	211	9	1	6	645	0
2.109	1	2	211	10	1	6	645	0
2.11	1	2	212	1	1	6	645	0
2.111	1	2	212	2	1	6	645	0
2.112	1	2	212	3	1	6	645	0
2.113	1	2	212	4	1	6	645	0
2.114	1	2	212	5	1	6	645	0
2.115	1	2	212	6	1	6	645	0
2.116	1	2	212	7	1	6	645	0
2.117	1	2	212	8	1	6	645	0
2.118	1	2	212	9	1	6	645	0
2.119	1	2	212	10	1	6	645	0
2.12	1	2	213	1	1	6	645	0
2.122	1	1	213	3	2	2	277	0
2.123	1	1	213	4	2	2	277	0
2.124	1	1	213	5	2	2	277	0
2.125	1	1	213	6	2	2	277	0
2.126	1	1	213	7	2	2	277	0
2.127	1	1	213	8	2	2	277	0
2.128	1	1	213	9	2	2	277	0
2.129	1	1	213	10	2	2	277	0
2.13	1	1	214	1	2	2	277	0
2.131	1	1	214	2	2	2	277	0
2.132	1	1	214	3	2	2	277	0
2.133	1	1	214	4	2	2	277	0
2.134	1	1	214	5	2	2	277	0
2.135	1	1	214	6	2	2	277	0
2.136	1	1	214	7	2	2	277	0
2.137	1	1	214	8	2	2	277	0
2.138	1	1	214	9	2	2	277	0
2.139	1	1	214	10	2	2	277	0
2.14	1	1	215	1	2	2	277	0
2.141	1	1	215	2	2	2	277	0
2.142	1	1	215	3	2	2	277	0
2.143	1	1	215	4	2	2	277	0
2.144	1	1	215	5	2	2	277	0
2.145	1	1	215	6	2	2	277	0
2.146	1	1	215	7	2	2	277	0
2.147	1	1	215	8	2	2	277	0
2.148	1	1	215	9	2	2	277	0
2.149	1	1	215	10	2	2	277	0
2.15	1	1	216	1	2	2	277	0
2.151	1	1	216	2	2	2	277	0
2.152	1	1	216	3	2	2	277	0
2.153	1	1	216	4	2	2	277	0
2.154	1	1	216	5	2	2	277	0
2.155	1	1	216	6	2	2	277	0
2.156	1	1	216	7	2	2	277	0
2.157	1	1	216	8	2	2	277	0
2.158	1	1	216	9	2	2	277	0
2.159	1	1	216	10	2	2	277	0
2.16	1	1	217	1	2	2	277	0
2.161	1	1	217	2	2	2	277	0
2.161	1	2	217	2	1	6	645	0
2.162	1	1	217	3	2	4	453	0
2.162	1	2	217	3	1	6	645	0
2.163	1	1	217	4	2	4	453	0
2.163	1	2	217	4	1	6	645	0
2.164	1	1	217	5	2	4	453	0
2.164	1	2	217	5	1	6	645	0
2.165	1	1	217	6	2	4	453	0
2.165	1	2	217	6	1	6	645	0
2.166	1	1	217	7	2	4	453	0
2.166	1	2	217	7	1	6	645	0
2.167	1	1	217	8	2	4	453	0
2.167	1	2	217	8	1	6	645	0
2.168	1	1	217	9	2	4	453	0
2.168	1	2	217	9	1	6	645	0
2.169	1	1	217	10	2	4	453	0
2.169	1	2	217	10	1	6	645	0
2.17	1	1	218	1	2	4	453	0
2.17	1	2	218	1	1	6	645	0
2.171	1	1	218	2	2	4	453	0
2.171	1	2	218	2	1	6	645	0
2.172	1	1	218	3	2	4	453	0
2.172	1	2	218	3	1	6	645	0
2.173	1	1	218	4	2	4	453	0
2.173	1	2	218	4	1	6	645	0
2.174	1	1	218	5	2	4	453	0
2.174	1	2	218	5	1	6	645	0
2.175	1	1	218	6	2	4	453	0
2.175	1	2	218	6	1	6	645	0
2.176	1	1	218	7	2	4	453	0
2.176	1	2	218	7	1	6	645	0
2.177	1	1	218	8	2	4	453	0
2.177	1	2	218	8	1	6	645	0
2.178	1	1	218	9	2	4	453	0
2.178	1	2	218	9	1	6	645	0
2.179	1	1	218	10	2	4	453	0
2.179	1	2	218	10	1	6	645	0
2.18	1	1	219	1	2	4	453	0
2.18	1	2	219	1	1	6	645	0
2.181	1	1	219	2	2	4	453	0
2.181	1	2	219	2	1	6	645	0
2.184	1	1	219	5	2	4	453	0
2.184	1	2	219	5	1	6	645	0
2.185	1	1	219	6	2	4	453	0
2.185	1	2	219	6	1	6	645	0
2.186	1	1	219	7	2	4	453	0
2.186	1	2	219	7	1	6	645	0
2.187	1	1	219	8	2	4	453	0
2.187	1	2	219	8	1	6	645	0
2.188	1	1	219	9	2	4	453	0
2.188	1	2	219	9	1	6	645	0
2.189	1	1	219	10	2	4	453	0
2.189	1	2	219	10	1	6	645	0
2.19	1	1	220	1	2	4	453	0
2.19	1	2	220	1	1	6	645	0
2.191	1	1	220	2	2	4	453	0
2.191	1	2	220	2	1	6	645	0
2.192	1	1	220	3	2	4	453	0
2.192	1	2	220	3	1	6	645	0
2.193	1	1	220	4	2	4	453	0
2.193	1	2	220	4	1	6	645	0
2.217	1	2	222	8	1	4	453	0
2.218	1	2	222	9	1	4	453	0
2.219	1	2	222	10	1	4	453	0
2.22	1	2	223	1	1	4	453	0
2.221	1	2	223	2	1	4	453	0
2.222	1	2	223	3	1	4	453	0
2.223	1	2	223	4	1	4	453	0
2.224	1	2	223	5	1	4	453	0
2.225	1	2	223	6	1	4	453	0
2.226	1	2	223	7	1	4	453	0
2.227	1	2	223	8	1	4	453	0
2.228	1	2	223	9	1	4	453	0
2.229	1	2	223	10	1	4	453	0
2.23	1	2	224	1	1	4	453	0
2.231	1	2	224	2	1	4	453	0
2.232	1	2	224	3	1	4	453	0
2.233	1	2	224	4	1	4	453	0
2.234	1	2	224	5	1	4	453	0
2.235	1	2	224	6	1	4	453	0
2.236	1	2	224	7	1	4	453	0
2.237	1	2	224	8	1	4	453	0
2.238	1	2	224	9	1	4	453	0
2.239	1	2	224	10	1	4	453	0
2.24	1	2	225	1	1	4	453	0
2.242	1	1	225	3	2	8	871	0
2.243	1	1	225	4	2	8	871	0
2.255	1	1	226	6	2	8	871	0
2.256	1	1	226	7	2	8	871	0
2.291	1	1	230	2	2	10	1095	0
2.292	1	1	230	3	2	10	1095	0
2.293	1	1	230	4	2	10	1095	0
2.294	1	1	230	5	2	10	1095	0
2.295	1	1	230	6	2	10	1095	0
2.296	1	1	230	7	2	10	1095	0
2.297	1	1	230	8	2	10	1095	0
2.298	1	1	230	9	2	10	1095	0
2.299	1	1	230	10	2	10	1095	0
2.318	1	1	232	9	2	10	1095	0
2.319	1	1	232	10	2	10	1095	0
2.321	1	2	233	2	1	8	1764	0
2.322	1	2	233	3	1	8	1764	0
2.323	1	2	233	4	1	8	1764	0
2.324	1	2	233	5	1	8	1764	0
2.325	1	2	233	6	1	8	1764	0
2.326	1	2	233	7	1	8	1764	0
2.327	1	2	233	8	1	8	1764	0
2.328	1	2	233	9	1	8	1764	0
2.329	1	2	233	10	1	8	1764	0
2.33	1	2	234	1	1	8	1764	0
2.331	1	2	234	2	1	8	1764	0
2.332	1	2	234	3	1	8	1764	0
2.333	1	2	234	4	1	8	1764	0
2.334	1	2	234	5	1	8	1764	0
2.335	1	2	234	6	1	8	1764	0
2.336	1	2	234	7	1	8	1764	0
2.337	1	2	234	8	1	8	1764	0
2.338	1	2	234	9	1	8	1764	0
2.339	1	2	234	10	1	8	1764	0
2.34	1	1	235	1	2	0	173	0
2.34	1	2	235	1	1	8	871	0
2.341	1	1	235	2	2	0	173	0
2.341	1	2	235	2	1	8	871	0
2.342	1	1	235	3	2	0	173	0
2.342	1	2	235	3	1	8	871	0
2.343	1	1	235	4	2	0	173	0
2.343	1	2	235	4	1	8	871	0
2.344	1	1	235	5	2	0	173	0
2.344	1	2	235	5	1	8	871	0
2.345	1	1	235	6	2	0	173	0
2.345	1	2	235	6	1	8	871	0
2.346	1	1	235	7	2	0	173	0
2.346	1	2	235	7	1	8	871	0
2.347	1	1	235	8	2	0	173	0
2.347	1	2	235	8	1	8	871	0
2.348	1	1	235	9	2	0	173	0
2.348	1	2	235	9	1	8	871	0
2.349	1	1	235	10	2	0	173	0
2.349	1	2	235	10	1	8	871	0
2.35	1	1	236	1	2	0	173	0
2.35	1	2	236	1	1	8	871	0
2.351	1	1	236	2	2	0	173	0
2.351	1	2	236	2	1	8	871	0
2.402	1	1	241	3	2	2	277	0
2.403	1	1	241	4	2	2	277	0
2.404	1	1	241	5	2	2	277	0
2.405	1	1	241	6	2	2	277	0
2.406	1	1	241	7	2	2	277	0
2.417	1	1	242	8	2	2	277	0
2.418	1	1	242	9	2	2	277	0
2.419	1	1	242	10	2	2	277	0
2.42	1	1	243	1	2	2	277	0
2.421	1	1	243	2	2	2	277	0
2.434	1	1	244	5	2	2	277	0
2.435	1	1	244	6	2	2	277	0
2.436	1	1	244	7	2	2	277	0
2.437	1	1	244	8	2	2	277	0
2.438	1	1	244	9	2	2	277	0
2.439	1	1	244	10	2	2	277	0
