% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	86	22884	86	22884	0.00698671	0.0183408	0.00471429	0.172929	266.093	262.838	2	1168	
1	2	1	2	1	3	187	68364	186	68362	0.00640169	0.0121832	0.00471429	0.121929	367.538	238.321	2	1287	
2	3	1	1	2	3	117	28185	117	28185	0.0104713	0.0174838	0.00471429	0.0769286	240.897	217.302	2	1091	
2	3	1	2	1	3	363	179731	364	179733	0.00471429	0	0.00471429	0.00471429	493.772	347.116	2	1764	
3	4	1	1	2	3	45	7104	45	7104	0.0138762	0.023648	0.00471429	0.0759286	157.867	201.724	2	669	
3	4	1	2	1	3	463	203110	463	203110	0.00471429	0	0.00471429	0.00471429	438.683	325.539	2	1287	
4	5	1	1	2	3	46	4679	46	4679	0.00676708	0.0106087	0.00471429	0.0719286	101.717	133.625	2	566	
4	5	1	2	1	3	295	113978	291	112870	0.00686303	0.014838	0.00471429	0.112929	387.869	251.011	2	1095	
5	6	1	1	2	3	36	2535	36	2535	0.00471429	0	0.00471429	0.00471429	70.4167	89.1401	2	376	
5	6	1	2	1	3	212	97549	216	98657	0.00956217	0.0231479	0.00471429	0.139929	456.745	445.283	2	1764	
6	7	1	1	2	3	47	5242	47	5242	0.00606383	0.00653834	0.00471429	0.0409286	111.532	118.159	2	391	
6	7	1	2	1	3	244	88743	243	88605	0.0060776	0.00872965	0.00471429	0.0719286	364.63	254.886	2	903	
7	8	1	1	2	3	41	8787	41	8787	0.00540244	0.00440633	0.00471429	0.0329286	214.317	216.304	2	641	
7	8	1	2	1	3	305	97527	306	97665	0.00564449	0.00937647	0.00471429	0.105929	319.167	281.086	2	2196	
8	9	1	1	2	3	32	4614	32	4614	0.00644643	0.00681709	0.00471429	0.0329286	144.188	154.97	2	391	
8	9	1	2	1	3	268	112688	268	112688	0.00497255	0.00422794	0.00471429	0.0739286	420.478	344.399	2	1764	
9	10	1	1	2	3	59	11635	59	11635	0.0111538	0.0169796	0.00471429	0.0739286	197.203	184.984	2	613	
9	10	1	2	1	3	235	107176	234	107036	0.00696612	0.0113311	0.00471429	0.0669286	457.419	340.86	2	1760	
10	11	1	1	2	3	46	6899	46	6899	0.00683696	0.00824546	0.00471429	0.0449286	149.978	160.961	2	447	
10	11	1	2	1	3	100	32590	101	32730	0.00597383	0.0126583	0.00471429	0.131929	324.059	291.649	2	1672	
11	12	1	1	2	3	49	7185	49	7185	0.00638047	0.00659201	0.00471429	0.0319286	146.633	176.581	2	741	
11	12	1	2	1	3	136	43183	136	43183	0.00699422	0.0135698	0.00471429	0.134929	317.522	305.878	2	1287	
12	13	1	1	2	3	28	4749	28	4749	0.00887245	0.0171871	0.00471429	0.0919286	169.607	179.869	2	447	
12	13	1	2	1	3	177	59824	177	59824	0.00641162	0.0159225	0.00471429	0.155929	337.989	294.803	2	1287	
13	14	1	1	2	3	51	7253	51	7253	0.00702521	0.0080112	0.00471429	0.0359286	142.216	139.042	2	641	
13	14	1	2	1	3	210	100288	210	100288	0.00471429	0	0.00471429	0.00471429	477.562	386.014	2	1764	
14	15	1	1	2	3	36	5441	36	5441	0.0070377	0.00781642	0.00471429	0.0329286	151.139	156.1	2	606	
14	15	1	2	1	3	287	99944	287	99944	0.00471429	0	0.00471429	0.00471429	348.237	257.833	2	1239	
15	16	1	1	2	3	44	5697	44	5697	0.0111753	0.0174114	0.00471429	0.0709286	129.477	137.374	2	447	
15	16	1	2	1	3	368	179051	365	177925	0.00512857	0.00791492	0.00471429	0.155929	487.466	397.19	2	1287	
16	17	1	1	2	3	30	2538	30	2538	0.00471429	0	0.00471429	0.00471429	84.6	108.401	2	439	
16	17	1	2	1	3	407	189154	410	190280	0.00528606	0.00817659	0.00471429	0.121929	464.098	270.157	2	1287	
17	18	1	1	2	3	44	4501	44	4501	0.00558279	0.00576102	0.00471429	0.0429286	102.295	114.689	2	336	
17	18	1	2	1	3	315	163269	315	163269	0.00547256	0.00671225	0.00471429	0.0699286	518.314	348.504	2	1287	
18	19	1	1	2	3	47	8233	47	8233	0.00645137	0.00672444	0.00471429	0.0319286	175.17	189.451	2	558	
18	19	1	2	1	3	283	129208	281	128774	0.00718149	0.0173572	0.00471429	0.162929	458.27	355.775	2	1287	
19	20	1	1	2	3	77	14747	77	14747	0.0114879	0.0174518	0.00471429	0.0939286	191.519	161.67	2	669	
19	20	1	2	1	3	236	112617	238	113051	0.00657773	0.0107396	0.00471429	0.0729286	475.004	349.335	2	1764	
20	21	1	1	2	3	46	7960	46	7960	0.010368	0.0199554	0.00471429	0.118929	173.043	167.461	2	558	
20	21	1	2	1	3	208	105692	208	105692	0.0069818	0.0187896	0.00471429	0.162929	508.135	348.413	2	1287	
21	22	1	1	2	3	53	7001	53	7001	0.00807412	0.0115964	0.00471429	0.0719286	132.094	162.794	2	860	
21	22	1	2	1	3	303	112329	303	112329	0.00471429	0	0.00471429	0.00471429	370.723	268.158	2	1403	
22	23	1	1	2	3	33	5540	33	5540	0.00669048	0.0113524	0.00471429	0.0699286	167.879	225.898	2	1019	
22	23	1	2	1	3	342	156681	342	156681	0.00471429	0	0.00471429	0.00471429	458.132	339.667	2	1764	
23	24	1	1	2	3	36	3216	36	3216	0.00547024	0.00453571	0.00471429	0.0319286	89.3333	93.9368	2	273	
23	24	1	2	1	3	386	169842	382	169150	0.00513538	0.00413392	0.00471429	0.0489286	442.801	329.65	2	1486	
24	25	1	1	2	3	26	1610	26	1610	0.00729945	0.0131818	0.00471429	0.0719286	61.9231	75.6343	2	273	
24	25	1	2	1	3	248	84825	251	84614	0.00482271	0.00171775	0.00471429	0.0319286	337.108	232.894	2	903	
25	26	1	1	2	3	27	1340	27	1340	0.00471429	0	0.00471429	0.00471429	49.6296	55.1914	2	169	
25	26	1	2	1	3	311	128887	312	129790	0.00698054	0.0178077	0.00471429	0.151929	415.994	412.947	2	2196	
26	27	1	1	2	3	48	5115	48	5115	0.00553125	0.00566009	0.00471429	0.0439286	106.562	123.37	2	439	
26	27	1	2	1	3	275	125834	275	125834	0.00673792	0.0131935	0.00471429	0.110929	457.578	331.441	2	1287	
27	28	1	1	2	3	42	4761	42	4761	0.00605782	0.00608131	0.00471429	0.0329286	113.357	111.305	2	336	
27	28	1	2	1	3	254	133970	253	133790	0.00471429	0	0.00471429	0.00471429	528.814	405.421	2	1764	
28	29	1	1	2	3	37	6656	37	6656	0.00653089	0.01105	0.00471429	0.0719286	179.892	216.873	2	733	
28	29	1	2	1	3	205	80596	202	80084	0.00471429	0	0.00471429	0.00471429	396.455	408.866	2	2196	
29	30	1	1	2	3	32	2574	32	2574	0.00471429	0	0.00471429	0.00471429	80.4375	90.5061	2	225	
29	30	1	2	1	3	389	187901	393	188593	0.00476827	0.00107012	0.00471429	0.0259286	479.88	347.761	2	1287	
30	31	1	1	2	3	30	4843	30	4843	0.00471429	0	0.00471429	0.00471429	161.433	176.914	2	447	
30	31	1	2	1	3	375	117623	370	116933	0.00704865	0.0158026	0.00471429	0.136929	316.035	269.199	2	1287	
31	32	1	1	2	3	44	7281	44	7281	0.0118523	0.0206271	0.00471429	0.0879286	165.477	183.209	2	613	
31	32	1	2	1	3	236	89994	241	90684	0.00579075	0.0145569	0.00471429	0.227929	376.282	312.915	2	2481	
32	33	1	1	2	3	52	8932	52	8932	0.00647665	0.00725803	0.00471429	0.0409286	171.769	191.339	2	757	
32	33	1	2	1	3	241	105275	238	104006	0.00471429	0	0.00471429	0.00471429	437	259.664	2	1287	
33	34	1	1	2	3	36	4136	36	4136	0.00549802	0.00470238	0.00471429	0.0329286	114.889	121.577	2	336	
33	34	1	2	1	3	425	172256	428	173525	0.00521111	0.00593354	0.00471429	0.0789286	405.432	348.132	2	2481	
34	35	1	1	2	3	44	7153	44	7153	0.00597403	0.00584059	0.00471429	0.0329286	162.568	175.504	2	449	
34	35	1	2	1	3	356	176336	356	176336	0.00471429	0	0.00471429	0.00471429	495.326	389.484	2	1764	
35	36	1	1	2	3	33	2354	33	2354	0.00471429	0	0.00471429	0.00471429	71.3333	77.6268	2	225	
35	36	1	2	1	3	301	125187	297	124666	0.00471429	0	0.00471429	0.00471429	419.751	331.393	2	903	
36	37	1	1	2	3	35	5171	35	5171	0.00709796	0.0104344	0.00471429	0.0609286	147.743	152.669	2	449	
36	37	1	2	1	3	339	131678	343	132199	0.00471429	0	0.00471429	0.00471429	385.42	212.887	2	1287	
37	38	1	1	2	3	35	2528	35	2528	0.00549184	0.00460005	0.00471429	0.0319286	72.2286	91.1357	2	384	
37	38	1	2	1	3	252	113248	252	113248	0.00471429	0	0.00471429	0.00471429	449.397	287.384	2	1287	
38	39	1	1	2	3	42	4323	42	4323	0.00471429	0	0.00471429	0.00471429	102.929	113.701	2	336	
38	39	1	2	1	3	200	90100	197	85461	0.00526867	0.0077812	0.00471429	0.113929	433.812	404.35	2	1764	
39	40	1	1	2	3	42	7793	42	7793	0.00920578	0.0172665	0.00471429	0.0909286	185.548	192.268	2	558	
39	40	1	2	1	3	241	114605	240	118196	0.00602946	0.0117358	0.00471429	0.114929	492.483	385.533	2	1764	
40	41	1	1	2	3	54	10524	54	10524	0.00865608	0.0141954	0.00471429	0.0699286	194.889	239.819	2	1026	
40	41	1	2	1	3	19	5651	23	6699	0.0165932	0.0569691	0.00471429	0.277929	291.261	128.645	2	349	
