% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	641	967558	625	943334	0.0108435	0.00577184	0.00301952	0.0230195	1509.33	82.4109	54	1514	
1	2	1	2	1	3	1063	687019	1063	687019	0.00481002	0.00257823	0.00301271	0.0200682	646.302	548.176	50	1546	
2	3	1	1	2	3	609	922026	625	946250	0.00674882	0.00507814	0.00301612	0.0280444	1514	0	1514	1514	
2	3	1	2	1	3	1550	874980	1549	874844	0.00374032	0.00219953	0.00300344	0.0580622	564.78	672.031	85	1595	
3	4	1	1	2	3	174	263436	174	263436	0.00494285	0.00194141	0.00301939	0.0100444	1514	0	1514	1514	
3	4	1	2	1	3	1433	813906	1428	810325	0.00329017	0.000968619	0.00300307	0.024064	567.454	667.633	133	1596	
4	5	1	1	2	3	146	221044	146	221044	0.00358933	0.000602172	0.00301613	0.00498223	1514	0	1514	1514	
4	5	1	2	1	3	735	465663	741	469380	0.00377948	0.00276769	0.0030142	0.0340664	633.441	693.371	133	1596	
5	6	1	1	2	3	79	119606	79	119606	0.00411938	0.00229473	0.00301952	0.0100444	1514	0	1514	1514	
5	6	1	2	1	3	509	304238	509	304238	0.00327636	0.000810712	0.00301282	0.0100665	597.717	680.73	133	1596	
6	7	1	1	2	3	173	261922	173	261922	0.00365584	0.000569066	0.00301952	0.0049698	1514	0	1514	1514	
6	7	1	2	1	3	517	316999	517	316999	0.00319094	0.000477688	0.00300579	0.00703183	613.151	686.544	133	1596	
7	8	1	1	2	3	277	419378	277	419378	0.00471915	0.00186246	0.00301814	0.0119698	1514	0	1514	1514	
7	8	1	2	1	3	598	349656	598	349656	0.00329927	0.00117635	0.00301496	0.0260677	584.709	675.399	133	1596	
8	9	1	1	2	3	165	249810	165	249810	0.00424522	0.00168894	0.00301952	0.0100444	1514	0	1514	1514	
8	9	1	2	1	3	566	324955	566	324955	0.00352483	0.00166705	0.00300645	0.0280515	574.125	670.945	133	1596	
9	10	1	1	2	3	317	479938	317	479938	0.00439756	0.00111988	0.0030194	0.00698223	1514	0	1514	1514	
9	10	1	2	1	3	639	403276	639	403276	0.00337083	0.000714336	0.00301621	0.00702541	631.105	692.647	133	1596	
10	11	1	1	2	3	234	354276	234	354276	0.0044327	0.00172888	0.00301952	0.0109934	1514	0	1514	1514	
10	11	1	2	1	3	245	146489	245	146489	0.00331794	0.00113178	0.00300583	0.0180599	597.914	681.5	133	1596	
11	12	1	1	2	3	203	307342	203	307342	0.0039132	0.000801643	0.00301519	0.00684549	1514	0	1514	1514	
11	12	1	2	1	3	295	182355	295	182355	0.00330646	0.000744943	0.00300579	0.0120645	618.153	688.846	133	1596	
12	13	1	1	2	3	175	264950	175	264950	0.004071	0.000894834	0.00301952	0.00688278	1514	0	1514	1514	
12	13	1	2	1	3	354	222302	354	222302	0.00360606	0.00234364	0.00302451	0.0310533	627.972	692.062	133	1596	
13	14	1	1	2	3	181	274034	181	274034	0.00407935	0.00166132	0.00301952	0.0119698	1514	0	1514	1514	
13	14	1	2	1	3	578	343479	578	343479	0.00325566	0.000769106	0.00301239	0.0140641	594.254	675.613	133	1611	
14	15	1	1	2	3	149	225586	149	225586	0.00390434	0.000749793	0.00301788	0.00591084	1514	0	1514	1514	
14	15	1	2	1	3	549	330715	549	330715	0.00325147	0.00070597	0.00300539	0.0100629	602.395	667.786	149	1648	
15	16	1	1	2	3	158	239212	158	239212	0.003746	0.000645931	0.00301952	0.00590157	1514	0	1514	1514	
15	16	1	2	1	3	908	610038	907	609821	0.00340668	0.000923374	0.00300481	0.010065	672.35	682.433	185	1680	
16	17	1	1	2	3	68	102952	68	102952	0.00355438	0.000729153	0.00301947	0.00601952	1514	0	1514	1514	
16	17	1	2	1	3	1117	730011	1118	730228	0.00333208	0.00112095	0.00301283	0.0100664	653.156	668.489	217	1680	
17	18	1	1	2	3	156	236184	156	236184	0.00362233	0.000591581	0.00301952	0.00501952	1514	0	1514	1514	
17	18	1	2	1	3	951	639960	951	639960	0.00323102	0.000611165	0.00300448	0.0100642	672.934	676.869	217	1680	
18	19	1	1	2	3	282	426948	282	426948	0.00425681	0.000970709	0.00301952	0.00687035	1514	0	1514	1514	
18	19	1	2	1	3	676	482473	676	482473	0.00342614	0.00120766	0.00301783	0.011062	713.717	692.177	217	1680	
19	20	1	1	2	3	398	602572	398	602572	0.00489827	0.00150209	0.00301952	0.0130444	1514	0	1514	1514	
19	20	1	2	1	3	602	400759	602	400759	0.00352518	0.00132664	0.00300444	0.0110384	665.713	674.145	217	1680	
20	21	1	1	2	3	270	408780	270	408780	0.00467961	0.0016762	0.00301877	0.0100444	1514	0	1514	1514	
20	21	1	2	1	3	650	449089	650	449089	0.00327281	0.00087252	0.00301156	0.0220297	690.906	684.028	217	1680	
21	22	1	1	2	3	177	267978	177	267978	0.00381912	0.000775586	0.00301694	0.00689521	1514	0	1514	1514	
21	22	1	2	1	3	626	426393	625	424715	0.00335382	0.00115462	0.0030167	0.0170592	679.544	679.75	217	1680	
22	23	1	1	2	3	155	234670	155	234670	0.00401764	0.000978358	0.00301733	0.00686828	1514	0	1514	1514	
22	23	1	2	1	3	857	561185	857	562643	0.00349733	0.00134437	0.00300287	0.0220627	656.526	670.05	217	1680	
23	24	1	1	2	3	98	148372	98	148372	0.00372768	0.00159304	0.00301952	0.0109947	1514	0	1514	1514	
23	24	1	2	1	3	894	611532	871	596327	0.00337536	0.00144762	0.00301268	0.0250596	684.646	681.565	217	1680	
24	25	1	1	2	3	38	57532	38	57532	0.0031919	0.00035096	0.00301952	0.00399466	1514	0	1514	1514	
24	25	1	2	1	3	425	314179	449	329604	0.00337332	0.00107078	0.00302318	0.015065	734.085	699.028	217	1680	
25	26	1	1	2	3	44	66616	44	66616	0.00319423	0.000351647	0.00301952	0.00399466	1514	0	1514	1514	
25	26	1	2	1	3	676	457682	676	457682	0.00335114	0.000764572	0.00300925	0.0130644	677.044	678.683	217	1680	
26	27	1	1	2	3	151	228614	151	228614	0.00364976	0.000671553	0.00301952	0.0059698	1514	0	1514	1514	
26	27	1	2	1	3	631	424566	630	424346	0.00317849	0.000605153	0.00300448	0.00806088	673.565	677.37	217	1680	
27	28	1	1	2	3	157	237698	157	237698	0.0036468	0.00061076	0.00301866	0.0049698	1514	0	1514	1514	
27	28	1	2	1	3	546	355018	547	355238	0.00323755	0.00116551	0.00301224	0.0280642	649.43	667.162	217	1680	
28	29	1	1	2	3	197	298258	197	298258	0.00401114	0.000906936	0.00301541	0.0068644	1514	0	1514	1514	
28	29	1	2	1	3	469	325179	469	325179	0.00344598	0.00111437	0.00301857	0.0110396	693.345	685.245	217	1680	
29	30	1	1	2	3	87	131718	87	131718	0.00340237	0.000464366	0.00301484	0.00399963	1514	0	1514	1514	
29	30	1	2	1	3	818	538165	818	538165	0.00326835	0.000746609	0.00301498	0.0100657	657.903	670.722	217	1680	
30	31	1	1	2	3	187	283118	187	283118	0.00435306	0.00170245	0.00301866	0.0100444	1514	0	1514	1514	
30	31	1	2	1	3	575	397837	575	397837	0.00325951	0.000666509	0.0030048	0.00706359	691.89	684.587	217	1680	
31	32	1	1	2	3	244	369416	244	369416	0.00461378	0.00134543	0.00301952	0.00900709	1514	0	1514	1514	
31	32	1	2	1	3	367	251956	367	251956	0.0037779	0.00169583	0.00301141	0.0100651	686.529	682.901	217	1680	
32	33	1	1	2	3	229	346706	229	346706	0.00429565	0.00117249	0.00301602	0.00879577	1514	0	1514	1514	
32	33	1	2	1	3	461	316156	461	316156	0.00329623	0.000943181	0.00301457	0.0150634	685.805	682.415	217	1680	
33	34	1	1	2	3	134	202876	134	202876	0.00370047	0.000621162	0.00301744	0.00497401	1514	0	1514	1514	
33	34	1	2	1	3	781	533048	779	531154	0.00317675	0.000440468	0.0030032	0.00703888	681.841	680.579	217	1680	
34	35	1	1	2	3	198	299772	198	299772	0.00482751	0.00379911	0.00301939	0.0310433	1514	0	1514	1514	
34	35	1	2	1	3	784	513244	786	515138	0.0032466	0.000502967	0.00301014	0.00703891	655.392	669.623	217	1680	
35	36	1	1	2	3	90	136260	90	136260	0.00337171	0.000501711	0.00301952	0.0049899	1514	0	1514	1514	
35	36	1	2	1	3	479	308372	478	306694	0.00330256	0.000901102	0.00301731	0.0110664	641.619	663.704	217	1680	
36	37	1	1	2	3	160	242240	160	242240	0.00387533	0.000747787	0.00301616	0.00592915	1514	0	1514	1514	
36	37	1	2	1	3	603	387838	604	389516	0.0032888	0.00110551	0.00301863	0.0180574	644.894	665.098	217	1680	
37	38	1	1	2	3	61	92354	61	92354	0.00319842	0.000357844	0.00301952	0.00403195	1514	0	1514	1514	
37	38	1	2	1	3	467	334966	467	334966	0.00329411	0.00101043	0.0030114	0.0150406	717.272	693.674	217	1680	
38	39	1	1	2	3	147	222558	147	222558	0.00366019	0.000853519	0.00301952	0.0109947	1514	0	1514	1514	
38	39	1	2	1	3	367	266572	367	266572	0.00338548	0.00105083	0.00301667	0.0100389	726.354	696.752	217	1680	
39	40	1	1	2	3	261	395154	261	395154	0.00464961	0.00171416	0.00301952	0.0109947	1514	0	1514	1514	
39	40	1	2	1	3	453	296878	451	296444	0.0034025	0.00162755	0.00300948	0.0300409	657.304	670.799	217	1680	
40	41	1	1	2	3	316	478424	316	478424	0.00450803	0.0018607	0.00301952	0.0129822	1514	0	1514	1514	
40	41	1	2	1	3	24	13837	26	14271	0.00347059	0.00120606	0.00303064	0.0090624	548.885	630.775	82	1678	
