% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
13507	1	2	1	0	2	277	0	1	1	0
13507	1	1	2	0	4	453	0	1	0	0
13527	1	2	1	0	6	1287	0	1	1	0
13528	1	2	1	0	6	1287	0	1	1	0
13529	1	2	1	0	6	1287	0	1	1	0
13530	1	2	1	0	6	1287	0	1	1	0
13531	1	2	1	0	6	1287	0	1	1	0
13532	1	2	1	0	6	1287	0	1	1	0
13533	1	2	1	0	6	645	0	1	1	0
13534	1	2	1	0	6	645	0	1	1	0
13535	1	2	1	0	6	645	0	1	1	0
13536	1	2	1	0	6	645	0	1	1	0
13537	1	2	1	0	6	645	0	1	1	0
13548	1	2	1	0	6	645	0	1	1	0
13549	1	2	1	0	6	645	0	1	1	0
13566	1	2	1	0	6	645	0	1	1	0
13577	1	2	1	0	4	453	0	1	1	0
13578	1	2	1	0	4	453	0	1	1	0
13579	1	2	1	0	4	453	0	1	1	0
13580	1	2	1	0	4	453	0	1	1	0
13581	1	2	1	0	4	453	0	1	1	0
13582	1	2	1	0	4	453	0	1	1	0
13583	1	2	1	0	4	453	0	1	1	0
13584	1	2	1	0	4	453	0	1	1	0
13585	1	2	1	0	4	453	0	1	1	0
13586	1	2	1	0	4	453	0	1	1	0
13587	1	2	1	0	4	453	0	1	1	0
13588	1	2	1	0	4	453	0	1	1	0
13589	1	2	1	0	4	453	0	1	1	0
13590	1	2	1	0	4	453	0	1	1	0
13591	1	2	1	0	4	453	0	1	1	0
13592	1	2	1	0	4	453	0	1	1	0
13593	1	2	1	0	4	453	0	1	1	0
13594	1	2	1	0	4	453	0	1	1	0
13595	1	2	1	0	4	453	0	1	1	0
13596	1	2	1	0	4	453	0	1	1	0
13597	1	2	1	0	4	453	0	1	1	0
13598	1	2	1	0	4	453	0	1	1	0
13608	1	2	1	0	0	173	0	1	1	0
13608	1	1	2	0	4	453	0	1	1	0
13626	1	2	1	0	0	349	0	1	1	0
13627	1	2	1	0	0	349	0	1	1	0
13628	1	2	1	0	0	349	0	1	1	0
13629	1	2	1	0	0	349	0	1	1	0
13630	1	2	1	0	0	349	0	1	1	0
13631	1	2	1	0	0	349	0	1	1	0
13632	1	2	1	0	0	349	0	1	1	0
13633	1	2	1	0	0	349	0	1	1	0
13634	1	2	1	0	0	349	0	1	1	0
13635	1	2	1	0	0	349	0	1	1	0
13636	1	2	1	0	0	349	0	1	1	0
13637	1	2	1	0	0	349	0	1	1	0
13638	1	2	1	0	0	349	0	1	1	0
13639	1	2	1	0	0	349	0	1	1	0
13640	1	2	1	0	0	349	0	1	1	0
13641	1	2	1	0	0	349	0	1	1	0
13642	1	2	1	0	0	349	0	1	1	0
13643	1	2	1	0	0	349	0	1	1	0
13644	1	2	1	0	0	349	0	1	1	0
13645	1	2	1	0	0	349	0	1	1	0
13646	1	2	1	0	0	349	0	1	1	0
13647	1	2	1	0	2	573	0	1	1	0
13648	1	2	1	0	2	573	0	1	1	0
13651	1	2	1	0	2	573	0	1	1	0
13656	1	2	1	0	2	573	0	1	1	0
13660	1	2	1	0	6	645	0	1	1	0
13668	1	2	1	0	6	645	0	1	1	0
13675	1	2	1	0	6	645	0	1	1	0
13678	1	2	1	0	6	645	0	1	1	0
13679	1	2	1	0	6	645	0	1	1	0
13680	1	2	1	0	6	645	0	1	1	0
13681	1	2	1	0	6	645	0	1	1	0
13682	1	2	1	0	6	645	0	1	1	0
13683	1	2	1	0	6	645	0	1	1	0
13684	1	2	1	0	6	645	0	1	1	0
13685	1	2	1	0	6	645	0	1	1	0
13686	1	2	1	0	6	645	0	1	1	0
13688	1	1	2	0	6	645	0	1	1	0
13737	1	1	2	0	6	645	0	1	1	0
13767	1	2	1	0	8	1764	0	1	1	0
13768	1	2	1	0	8	1764	0	1	1	0
13769	1	2	1	0	8	1764	0	1	1	0
13770	1	2	1	0	8	1764	0	1	1	0
13771	1	2	1	0	8	1764	0	1	1	0
13772	1	2	1	0	8	1764	0	1	1	0
13776	1	2	1	0	8	1764	0	1	1	0
13777	1	2	1	0	8	1764	0	1	1	0
13786	1	2	1	0	10	1095	0	1	0	0
13786	1	1	2	0	6	645	0	1	1	0
13788	1	2	1	0	8	1764	0	1	1	0
13816	1	2	1	0	2	573	0	1	1	0
13817	1	2	1	0	2	573	0	1	1	0
13818	1	2	1	0	2	573	0	1	1	0
13819	1	2	1	0	2	573	0	1	1	0
13820	1	2	1	0	2	573	0	1	1	0
13821	1	2	1	0	2	573	0	1	1	0
13822	1	2	1	0	2	573	0	1	1	0
13823	1	2	1	0	2	573	0	1	1	0
13824	1	2	1	0	2	573	0	1	1	0
13825	1	2	1	0	2	573	0	1	1	0
13826	1	2	1	0	2	573	0	1	1	0
13827	1	2	1	0	2	573	0	1	1	0
13828	1	2	1	0	2	573	0	1	1	0
13829	1	2	1	0	2	573	0	1	1	0
13830	1	2	1	0	2	573	0	1	1	0
13831	1	2	1	0	2	573	0	1	1	0
13832	1	2	1	0	2	573	0	1	1	0
13833	1	2	1	0	2	573	0	1	1	0
13834	1	2	1	0	2	573	0	1	1	0
13835	1	2	1	0	2	277	0	1	1	0
13835	1	1	2	0	0	173	0	1	1	0
13836	1	2	1	0	2	277	0	1	1	0
13836	1	1	2	0	0	173	0	1	1	0
13837	1	2	1	0	2	277	0	1	1	0
13837	1	1	2	0	0	173	0	1	0	0
13838	1	2	1	0	2	277	0	1	1	0
13838	1	1	2	0	0	173	0	1	0	0
13839	1	2	1	0	2	573	0	1	1	0
13840	1	2	1	0	2	573	0	1	1	0
13841	1	2	1	0	2	573	0	1	1	0
13847	1	2	1	0	4	903	0	1	1	0
13850	1	2	1	0	4	903	0	1	1	0
13856	1	1	2	0	4	903	0	1	1	0
13858	1	2	1	0	4	903	0	1	1	0
13865	1	2	1	0	4	903	0	1	1	0
13868	1	2	1	0	4	903	0	1	1	0
13869	1	2	1	0	4	903	0	1	1	0
13870	1	2	1	0	4	903	0	1	1	0
13871	1	2	1	0	4	903	0	1	1	0
13872	1	2	1	0	4	903	0	1	1	0
13873	1	2	1	0	4	903	0	1	1	0
13874	1	2	1	0	4	903	0	1	1	0
13875	1	2	1	0	4	903	0	1	1	0
13876	1	2	1	0	4	903	0	1	1	0
13878	1	2	1	0	4	903	0	1	1	0
13879	1	2	1	0	4	903	0	1	1	0
13882	1	2	1	0	4	903	0	1	1	0
13883	1	2	1	0	4	903	0	1	1	0
13884	1	2	1	0	4	453	0	1	0	0
13884	1	1	2	0	4	453	0	1	1	0
13886	1	2	1	0	4	453	0	1	0	0
13886	1	1	2	0	4	453	0	1	1	0
13906	1	1	2	0	6	645	0	1	1	0
13968	1	1	2	0	6	645	0	1	1	0
14007	1	2	1	0	0	349	0	1	1	0
14008	1	2	1	0	0	349	0	1	1	0
14009	1	2	1	0	0	349	0	1	1	0
14010	1	2	1	0	0	349	0	1	1	0
14011	1	2	1	0	0	349	0	1	1	0
14012	1	2	1	0	0	349	0	1	1	0
14013	1	2	1	0	0	349	0	1	1	0
14014	1	2	1	0	0	349	0	1	1	0
14015	1	2	1	0	0	349	0	1	1	0
14016	1	2	1	0	0	349	0	1	1	0
14017	1	2	1	0	0	173	0	1	1	0
14018	1	2	1	0	0	173	0	1	1	0
14019	1	2	1	0	0	173	0	1	1	0
14020	1	2	1	0	0	173	0	1	1	0
14021	1	2	1	0	0	173	0	1	1	0
14022	1	2	1	0	0	173	0	1	1	0
14023	1	2	1	0	0	173	0	1	1	0
14024	1	2	1	0	0	173	0	1	1	0
14025	1	2	1	0	0	173	0	1	1	0
14026	1	2	1	0	0	173	0	1	1	0
14027	1	2	1	0	0	173	0	1	1	0
14028	1	2	1	0	0	173	0	1	1	0
14029	1	2	1	0	0	173	0	1	1	0
14030	1	2	1	0	0	173	0	1	1	0
14031	1	2	1	0	0	173	0	1	1	0
14032	1	2	1	0	0	173	0	1	1	0
14033	1	2	1	0	0	173	0	1	1	0
14034	1	2	1	0	0	173	0	1	1	0
14035	1	2	1	0	0	173	0	1	1	0
14036	1	2	1	0	0	173	0	1	1	0
14037	1	2	1	0	0	173	0	1	1	0
14038	1	2	1	0	0	173	0	1	1	0
14039	1	2	1	0	0	173	0	1	1	0
14040	1	2	1	0	0	173	0	1	1	0
14041	1	2	1	0	0	173	0	1	1	0
14042	1	2	1	0	0	173	0	1	1	0
14043	1	2	1	0	0	173	0	1	1	0
14044	1	2	1	0	0	173	0	1	1	0
14045	1	2	1	0	0	173	0	1	1	0
14046	1	2	1	0	0	173	0	1	1	0
14047	1	2	1	0	0	173	0	1	1	0
14048	1	2	1	0	0	173	0	1	1	0
14048	1	1	2	0	2	277	0	1	1	0
14049	1	2	1	0	0	173	0	1	1	0
14049	1	1	2	0	2	277	0	1	1	0
14050	1	2	1	0	0	349	0	1	1	0
14051	1	2	1	0	0	349	0	1	1	0
14052	1	2	1	0	0	349	0	1	1	0
14053	1	2	1	0	0	349	0	1	1	0
14054	1	2	1	0	0	349	0	1	1	0
14055	1	2	1	0	0	349	0	1	1	0
14056	1	2	1	0	0	349	0	1	1	0
14057	1	2	1	0	0	349	0	1	1	0
14058	1	2	1	0	0	349	0	1	1	0
14059	1	2	1	0	0	173	0	1	1	0
14059	1	1	2	0	2	277	0	1	1	0
14060	1	2	1	0	0	173	0	1	1	0
14060	1	1	2	0	2	277	0	1	0	0
14061	1	2	1	0	0	349	0	1	1	0
14062	1	2	1	0	0	349	0	1	1	0
14063	1	2	1	0	0	349	0	1	1	0
14064	1	2	1	0	0	349	0	1	1	0
14065	1	2	1	0	0	349	0	1	1	0
14066	1	2	1	0	0	349	0	1	1	0
14067	1	2	1	0	0	349	0	1	1	0
14068	1	2	1	0	0	349	0	1	1	0
14069	1	2	1	0	0	349	0	1	1	0
14070	1	2	1	0	0	349	0	1	1	0
14071	1	2	1	0	0	349	0	1	1	0
14072	1	2	1	0	0	349	0	1	1	0
14073	1	2	1	0	0	349	0	1	1	0
14074	1	2	1	0	0	349	0	1	1	0
14075	1	2	1	0	0	349	0	1	1	0
14076	1	2	1	0	0	349	0	1	1	0
14077	1	2	1	0	0	349	0	1	1	0
14078	1	2	1	0	0	349	0	1	1	0
14079	1	2	1	0	0	349	0	1	1	0
14080	1	2	1	0	0	349	0	1	1	0
14081	1	2	1	0	0	349	0	1	1	0
14082	1	2	1	0	0	349	0	1	1	0
14083	1	2	1	0	0	349	0	1	1	0
14084	1	2	1	0	0	349	0	1	1	0
14085	1	2	1	0	0	349	0	1	1	0
14086	1	2	1	0	0	349	0	1	1	0
14097	1	1	2	0	4	453	0	1	1	0
14146	1	2	1	0	12	1239	0	1	1	0
14147	1	2	1	0	12	1239	0	1	1	0
14148	1	2	1	0	12	1239	0	1	1	0
14149	1	2	1	0	12	1239	0	1	1	0
14150	1	2	1	0	12	1239	0	1	1	0
14151	1	2	1	0	12	1239	0	1	1	0
14152	1	2	1	0	12	1239	0	1	1	0
14153	1	2	1	0	12	1239	0	1	1	0
14154	1	2	1	0	12	1239	0	1	1	0
14155	1	2	1	0	12	1239	0	1	1	0
14156	1	2	1	0	12	1239	0	1	1	0
14173	1	1	2	0	6	645	0	1	1	0
14207	1	2	1	0	0	349	0	1	1	0
14208	1	2	1	0	0	349	0	1	1	0
14209	1	2	1	0	0	349	0	1	1	0
14210	1	2	1	0	0	349	0	1	1	0
14211	1	2	1	0	0	349	0	1	1	0
14212	1	2	1	0	0	349	0	1	1	0
14213	1	2	1	0	0	349	0	1	1	0
14214	1	2	1	0	0	349	0	1	1	0
14215	1	2	1	0	0	349	0	1	1	0
14216	1	2	1	0	0	349	0	1	1	0
14217	1	2	1	0	0	349	0	1	1	0
14218	1	2	1	0	0	349	0	1	1	0
14219	1	2	1	0	0	349	0	1	1	0
14220	1	2	1	0	0	349	0	1	1	0
14221	1	2	1	0	0	349	0	1	1	0
14222	1	2	1	0	4	453	0	1	1	0
14222	1	1	2	0	2	277	0	1	1	0
14223	1	2	1	0	4	453	0	1	1	0
14223	1	1	2	0	2	277	0	1	1	0
14224	1	2	1	0	4	453	0	1	1	0
14224	1	1	2	0	2	277	0	1	0	0
14225	1	2	1	0	0	349	0	1	1	0
14226	1	2	1	0	0	349	0	1	1	0
14227	1	2	1	0	0	349	0	1	1	0
14228	1	2	1	0	0	349	0	1	1	0
14229	1	2	1	0	0	349	0	1	1	0
14230	1	2	1	0	0	349	0	1	1	0
14231	1	2	1	0	0	349	0	1	1	0
14232	1	2	1	0	0	349	0	1	1	0
14233	1	2	1	0	0	349	0	1	1	0
14234	1	2	1	0	0	349	0	1	1	0
14235	1	2	1	0	0	349	0	1	1	0
14236	1	2	1	0	0	349	0	1	1	0
14237	1	2	1	0	0	349	0	1	1	0
14238	1	2	1	0	0	349	0	1	1	0
14239	1	2	1	0	0	349	0	1	1	0
14240	1	2	1	0	0	349	0	1	1	0
14241	1	2	1	0	0	349	0	1	1	0
14242	1	2	1	0	0	349	0	1	1	0
14243	1	2	1	0	4	453	0	1	1	0
14243	1	1	2	0	2	277	0	1	1	0
14244	1	2	1	0	0	349	0	1	1	0
14245	1	2	1	0	0	349	0	1	1	0
14246	1	2	1	0	0	349	0	1	1	0
14247	1	2	1	0	0	349	0	1	1	0
14248	1	2	1	0	0	349	0	1	1	0
14249	1	2	1	0	0	349	0	1	1	0
14250	1	2	1	0	0	349	0	1	1	0
14251	1	2	1	0	0	349	0	1	1	0
14253	1	2	1	0	0	349	0	1	1	0
14254	1	2	1	0	0	349	0	1	1	0
14255	1	2	1	0	0	349	0	1	1	0
14256	1	2	1	0	0	349	0	1	1	0
14257	1	2	1	0	0	349	0	1	1	0
14258	1	2	1	0	0	349	0	1	1	0
14259	1	2	1	0	0	349	0	1	1	0
14260	1	2	1	0	0	349	0	1	1	0
14261	1	2	1	0	0	349	0	1	1	0
14262	1	2	1	0	0	349	0	1	1	0
14263	1	2	1	0	0	349	0	1	1	0
14264	1	2	1	0	0	349	0	1	1	0
14265	1	2	1	0	0	349	0	1	1	0
14266	1	2	1	0	0	349	0	1	1	0
14267	1	2	1	0	0	349	0	1	1	0
14268	1	2	1	0	0	349	0	1	1	0
14269	1	2	1	0	0	349	0	1	1	0
14270	1	2	1	0	0	349	0	1	1	0
14271	1	2	1	0	0	173	0	1	1	0
14272	1	2	1	0	0	173	0	1	1	0
14273	1	2	1	0	0	173	0	1	1	0
14274	1	2	1	0	0	173	0	1	1	0
14275	1	2	1	0	0	173	0	1	1	0
14276	1	2	1	0	0	173	0	1	1	0
14277	1	2	1	0	0	173	0	1	1	0
14278	1	2	1	0	0	173	0	1	1	0
14279	1	2	1	0	0	173	0	1	1	0
14280	1	2	1	0	0	173	0	1	1	0
14281	1	2	1	0	0	173	0	1	1	0
14282	1	2	1	0	0	173	0	1	1	0
14283	1	2	1	0	0	173	0	1	1	0
14284	1	2	1	0	0	173	0	1	1	0
14285	1	2	1	0	0	173	0	1	1	0
14286	1	2	1	0	0	173	0	1	1	0
14288	1	1	2	0	6	645	0	1	1	0
14337	1	2	1	0	4	453	0	1	1	0
14337	1	1	2	0	6	645	0	1	1	0
14338	1	2	1	0	4	453	0	1	1	0
14338	1	1	2	0	6	645	0	1	0	0
14339	1	2	1	0	4	453	0	1	1	0
14339	1	1	2	0	6	645	0	1	0	0
14340	1	2	1	0	4	453	0	1	1	0
14340	1	1	2	0	6	645	0	1	0	0
14386	1	1	2	0	2	277	0	1	1	0
14387	1	1	2	0	2	277	0	1	1	0
14388	1	1	2	0	2	277	0	1	1	0
14408	1	1	2	0	4	453	0	1	1	0
14409	1	1	2	0	4	453	0	1	1	0
14436	1	1	2	0	4	453	0	1	1	0
14528	1	1	2	0	0	173	0	1	1	0
14607	1	2	1	0	0	173	0	1	1	0
14608	1	2	1	0	0	173	0	1	1	0
14609	1	2	1	0	0	173	0	1	1	0
14610	1	2	1	0	0	173	0	1	1	0
14611	1	2	1	0	0	173	0	1	1	0
14612	1	2	1	0	0	173	0	1	1	0
14613	1	2	1	0	0	173	0	1	1	0
14614	1	2	1	0	0	173	0	1	1	0
14615	1	2	1	0	0	173	0	1	1	0
14616	1	2	1	0	0	173	0	1	1	0
14617	1	2	1	0	0	173	0	1	1	0
14618	1	2	1	0	0	173	0	1	1	0
14619	1	2	1	0	0	173	0	1	1	0
14620	1	2	1	0	0	173	0	1	1	0
14621	1	2	1	0	0	173	0	1	1	0
14622	1	2	1	0	0	173	0	1	1	0
14623	1	2	1	0	0	173	0	1	1	0
14624	1	2	1	0	0	173	0	1	1	0
14625	1	2	1	0	0	173	0	1	1	0
14626	1	2	1	0	0	173	0	1	1	0
14627	1	2	1	0	0	173	0	1	1	0
14628	1	2	1	0	0	173	0	1	1	0
14629	1	2	1	0	0	173	0	1	1	0
14630	1	2	1	0	0	173	0	1	1	0
14631	1	2	1	0	0	173	0	1	1	0
14632	1	2	1	0	0	173	0	1	1	0
14633	1	2	1	0	0	173	0	1	1	0
14634	1	2	1	0	0	173	0	1	1	0
14635	1	2	1	0	0	173	0	1	1	0
14636	1	2	1	0	0	173	0	1	1	0
14637	1	2	1	0	0	173	0	1	1	0
14638	1	2	1	0	0	173	0	1	1	0
14639	1	2	1	0	0	173	0	1	1	0
14640	1	2	1	0	0	173	0	1	1	0
14641	1	2	1	0	0	173	0	1	1	0
14642	1	2	1	0	0	173	0	1	1	0
14643	1	2	1	0	0	173	0	1	1	0
14644	1	2	1	0	0	173	0	1	1	0
14645	1	2	1	0	0	173	0	1	1	0
14646	1	2	1	0	0	173	0	1	1	0
14648	1	1	2	0	4	453	0	1	1	0
14697	1	2	1	0	4	453	0	1	1	0
14697	1	1	2	0	2	277	0	1	1	0
14698	1	2	1	0	4	453	0	1	1	0
14698	1	1	2	0	2	277	0	1	0	0
14767	1	2	1	0	4	453	0	1	1	0
14768	1	2	1	0	4	453	0	1	1	0
14768	1	1	2	0	12	1239	0	1	1	0
14769	1	2	1	0	4	903	0	1	1	0
14770	1	2	1	0	4	453	0	1	1	0
14770	1	1	2	0	12	1239	0	1	0	0
14771	1	2	1	0	4	453	0	1	1	0
14771	1	1	2	0	12	1239	0	1	0	0
14772	1	2	1	0	4	903	0	1	1	0
14773	1	2	1	0	4	903	0	1	1	0
14774	1	2	1	0	4	903	0	1	1	0
14775	1	2	1	0	4	903	0	1	1	0
14776	1	2	1	0	4	903	0	1	1	0
14777	1	2	1	0	4	903	0	1	1	0
14778	1	2	1	0	4	903	0	1	1	0
14779	1	2	1	0	4	903	0	1	1	0
14780	1	2	1	0	4	903	0	1	1	0
14781	1	2	1	0	4	903	0	1	1	0
14782	1	2	1	0	4	903	0	1	1	0
14783	1	2	1	0	4	903	0	1	1	0
14790	1	2	1	0	4	903	0	1	1	0
14817	1	2	1	0	2	277	0	1	1	0
14817	1	1	2	0	4	453	0	1	1	0
14818	1	2	1	0	2	277	0	1	1	0
14818	1	1	2	0	4	453	0	1	0	0
14819	1	2	1	0	2	277	0	1	1	0
14819	1	1	2	0	4	453	0	1	0	0
14847	1	2	1	0	2	573	0	1	1	0
14848	1	2	1	0	2	573	0	1	1	0
14849	1	2	1	0	2	573	0	1	1	0
14850	1	2	1	0	2	573	0	1	1	0
14851	1	2	1	0	2	573	0	1	1	0
14852	1	2	1	0	2	573	0	1	1	0
14853	1	2	1	0	2	573	0	1	1	0
14854	1	2	1	0	2	573	0	1	1	0
14855	1	2	1	0	2	573	0	1	1	0
14856	1	2	1	0	2	573	0	1	1	0
14857	1	2	1	0	2	573	0	1	1	0
14858	1	2	1	0	2	573	0	1	1	0
14859	1	2	1	0	2	573	0	1	1	0
14860	1	2	1	0	2	573	0	1	1	0
14861	1	2	1	0	2	573	0	1	1	0
14862	1	2	1	0	2	573	0	1	1	0
14863	1	2	1	0	2	573	0	1	1	0
14864	1	2	1	0	2	573	0	1	1	0
14865	1	2	1	0	2	573	0	1	1	0
14866	1	2	1	0	6	645	0	1	1	0
14867	1	2	1	0	6	645	0	1	1	0
14868	1	2	1	0	6	645	0	1	1	0
14869	1	2	1	0	6	645	0	1	1	0
14870	1	2	1	0	6	645	0	1	1	0
14871	1	2	1	0	6	645	0	1	1	0
14872	1	2	1	0	6	645	0	1	1	0
14873	1	2	1	0	6	645	0	1	1	0
14874	1	2	1	0	6	645	0	1	1	0
14875	1	2	1	0	6	645	0	1	1	0
14876	1	2	1	0	6	645	0	1	1	0
14877	1	2	1	0	6	645	0	1	1	0
14878	1	2	1	0	6	645	0	1	1	0
14879	1	2	1	0	6	645	0	1	1	0
14880	1	2	1	0	6	645	0	1	1	0
14881	1	2	1	0	6	645	0	1	1	0
14882	1	2	1	0	6	645	0	1	1	0
14967	1	2	1	0	4	453	0	1	1	0
14968	1	2	1	0	4	453	0	1	1	0
14968	1	1	2	0	10	1095	0	1	1	0
15017	1	1	2	0	0	173	0	1	1	0
15018	1	1	2	0	0	173	0	1	1	0
15038	1	1	2	0	0	173	0	1	1	0
15066	1	1	2	0	4	453	0	1	1	0
15087	1	2	1	0	6	1287	0	1	1	0
15088	1	2	1	0	6	1287	0	1	1	0
15089	1	2	1	0	6	1287	0	1	1	0
15090	1	2	1	0	6	1287	0	1	1	0
15091	1	2	1	0	6	1287	0	1	1	0
15092	1	2	1	0	6	1287	0	1	1	0
15093	1	2	1	0	6	1287	0	1	1	0
15094	1	2	1	0	6	1287	0	1	1	0
15095	1	2	1	0	6	1287	0	1	1	0
15096	1	2	1	0	6	1287	0	1	1	0
15097	1	2	1	0	6	1287	0	1	1	0
15098	1	2	1	0	6	1287	0	1	1	0
15099	1	2	1	0	6	1287	0	1	1	0
15100	1	2	1	0	6	1287	0	1	1	0
15101	1	2	1	0	6	1287	0	1	1	0
15102	1	2	1	0	6	1287	0	1	1	0
15128	1	2	1	0	4	453	0	1	0	0
15128	1	1	2	0	2	277	0	1	1	0
15136	1	2	1	0	4	453	0	1	1	0
15136	1	1	2	0	2	277	0	1	1	0
15137	1	2	1	0	4	453	0	1	1	0
15137	1	1	2	0	2	277	0	1	0	0
15156	1	2	1	0	4	453	0	1	1	0
15156	1	1	2	0	2	277	0	1	1	0
15177	1	1	2	0	12	1239	0	1	1	0
15178	1	1	2	0	12	1239	0	1	1	0
15205	1	1	2	0	12	1239	0	1	1	0
15226	1	1	2	0	4	453	0	1	1	0
15247	1	2	1	0	4	903	0	1	1	0
15248	1	2	1	0	4	903	0	1	1	0
15249	1	2	1	0	4	903	0	1	1	0
15250	1	2	1	0	4	903	0	1	1	0
15251	1	2	1	0	4	903	0	1	1	0
15252	1	2	1	0	4	903	0	1	1	0
15253	1	2	1	0	4	903	0	1	1	0
15254	1	2	1	0	4	903	0	1	1	0
15255	1	2	1	0	4	903	0	1	1	0
15256	1	2	1	0	4	903	0	1	1	0
15257	1	2	1	0	4	903	0	1	1	0
15258	1	2	1	0	4	903	0	1	1	0
15259	1	2	1	0	4	903	0	1	1	0
15260	1	2	1	0	4	903	0	1	1	0
15261	1	2	1	0	4	903	0	1	1	0
15262	1	2	1	0	4	903	0	1	1	0
15263	1	2	1	0	4	903	0	1	1	0
15264	1	2	1	0	4	903	0	1	1	0
15265	1	2	1	0	4	903	0	1	1	0
15266	1	2	1	0	4	903	0	1	1	0
15267	1	2	1	0	4	903	0	1	1	0
15268	1	2	1	0	4	903	0	1	1	0
15275	1	2	1	0	4	453	0	1	0	0
15275	1	1	2	0	2	277	0	1	1	0
15276	1	2	1	0	4	453	0	1	0	0
15276	1	1	2	0	2	277	0	1	1	0
15288	1	2	1	0	4	903	0	1	1	0
15289	1	2	1	0	4	903	0	1	1	0
15290	1	2	1	0	4	903	0	1	1	0
15291	1	2	1	0	4	903	0	1	1	0
15292	1	2	1	0	4	903	0	1	1	0
15293	1	2	1	0	4	903	0	1	1	0
15294	1	2	1	0	4	903	0	1	1	0
15296	1	2	1	0	4	453	0	1	1	0
15296	1	1	2	0	10	1095	0	1	1	0
15297	1	2	1	0	4	903	0	1	1	0
15298	1	2	1	0	4	903	0	1	1	0
15299	1	2	1	0	4	903	0	1	1	0
15300	1	2	1	0	4	903	0	1	1	0
15301	1	2	1	0	4	903	0	1	1	0
15302	1	2	1	0	4	903	0	1	1	0
15303	1	2	1	0	4	903	0	1	1	0
15304	1	2	1	0	4	903	0	1	1	0
15305	1	2	1	0	4	903	0	1	1	0
15306	1	2	1	0	4	903	0	1	1	0
15307	1	2	1	0	4	903	0	1	1	0
15308	1	2	1	0	4	903	0	1	1	0
15309	1	2	1	0	4	903	0	1	1	0
15310	1	2	1	0	4	903	0	1	1	0
15311	1	2	1	0	4	903	0	1	1	0
15312	1	2	1	0	4	903	0	1	1	0
15313	1	2	1	0	4	903	0	1	1	0
15314	1	2	1	0	4	903	0	1	1	0
15319	1	2	1	0	4	903	0	1	1	0
15320	1	2	1	0	4	903	0	1	1	0
15324	1	2	1	0	4	453	0	1	0	0
15324	1	1	2	0	10	1095	0	1	1	0
15330	1	2	1	0	0	349	0	1	1	0
15332	1	2	1	0	0	349	0	1	1	0
15333	1	2	1	0	0	349	0	1	1	0
15334	1	2	1	0	0	349	0	1	1	0
15335	1	2	1	0	0	349	0	1	1	0
15336	1	2	1	0	0	349	0	1	1	0
15340	1	2	1	0	0	349	0	1	1	0
15341	1	2	1	0	0	349	0	1	1	0
15342	1	2	1	0	0	349	0	1	1	0
15343	1	2	1	0	0	349	0	1	1	0
15344	1	2	1	0	0	349	0	1	1	0
15345	1	2	1	0	0	349	0	1	1	0
15347	1	2	1	0	0	349	0	1	1	0
15348	1	2	1	0	0	349	0	1	1	0
15349	1	2	1	0	0	349	0	1	1	0
15350	1	2	1	0	0	349	0	1	1	0
15351	1	2	1	0	0	349	0	1	1	0
15352	1	2	1	0	0	349	0	1	1	0
15353	1	2	1	0	0	349	0	1	1	0
15354	1	2	1	0	0	349	0	1	1	0
15355	1	2	1	0	0	349	0	1	1	0
15407	1	2	1	0	2	277	0	1	1	0
15408	1	2	1	0	2	277	0	1	1	0
15409	1	2	1	0	2	277	0	1	1	0
15410	1	2	1	0	2	277	0	1	1	0
15423	1	2	1	0	2	277	0	1	1	0
15446	1	2	1	0	2	277	0	1	1	0
15458	1	2	1	0	12	1239	0	1	1	0
15459	1	2	1	0	12	1239	0	1	1	0
15460	1	2	1	0	12	1239	0	1	1	0
15461	1	2	1	0	12	1239	0	1	1	0
15462	1	2	1	0	12	1239	0	1	1	0
15463	1	2	1	0	12	1239	0	1	1	0
15469	1	2	1	0	12	1239	0	1	1	0
15470	1	2	1	0	12	1239	0	1	1	0
15497	1	2	1	0	10	1095	0	1	1	0
15497	1	1	2	0	4	453	0	1	1	0
15508	1	2	1	0	4	903	0	1	1	0
15509	1	2	1	0	4	903	0	1	1	0
15510	1	2	1	0	4	903	0	1	1	0
15511	1	2	1	0	4	903	0	1	1	0
15512	1	2	1	0	4	903	0	1	1	0
15513	1	2	1	0	4	903	0	1	1	0
15514	1	2	1	0	4	903	0	1	1	0
15515	1	2	1	0	4	903	0	1	1	0
15516	1	2	1	0	4	903	0	1	1	0
15517	1	2	1	0	4	903	0	1	1	0
15518	1	2	1	0	4	903	0	1	1	0
15519	1	2	1	0	4	903	0	1	1	0
15567	1	2	1	0	4	453	0	1	1	0
15568	1	2	1	0	4	453	0	1	1	0
15568	1	1	2	0	6	645	0	1	1	0
15569	1	2	1	0	4	903	0	1	1	0
15570	1	2	1	0	4	903	0	1	1	0
15571	1	2	1	0	4	903	0	1	1	0
15572	1	2	1	0	4	903	0	1	1	0
15573	1	2	1	0	4	903	0	1	1	0
15574	1	2	1	0	4	903	0	1	1	0
15575	1	2	1	0	4	903	0	1	1	0
15576	1	2	1	0	4	903	0	1	1	0
15577	1	2	1	0	4	903	0	1	1	0
15578	1	2	1	0	4	903	0	1	1	0
15579	1	2	1	0	4	903	0	1	1	0
15580	1	2	1	0	4	903	0	1	1	0
