% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
1.961	1	2	1	21.3751	0
1.962	1	1	2	14.9624	0
2.001	1	2	1	38.8043	0
2.002	1	1	2	21.4914	0
2.041	1	2	1	22.9157	0
2.042	1	1	2	10.8017	0
2.081	1	2	1	17.9949	0
2.082	1	1	2	5.65735	0
2.121	1	2	1	16.028	0
2.122	1	1	2	11.9825	0
2.161	1	2	1	12.4266	0
2.162	1	1	2	17.1025	0
2.201	1	2	1	28.0274	0
2.202	1	1	2	11.331	0
2.241	1	2	1	18.6701	0
2.242	1	1	2	16.3041	0
2.281	1	2	1	17.9759	0
2.282	1	1	2	17.5716	0
2.321	1	2	1	27.294	0
2.322	1	1	2	7.32401	0
2.361	1	2	1	5.76891	0
2.362	1	1	2	15.5541	0
2.401	1	2	1	13.1525	0
2.402	1	1	2	4.33101	0
2.441	1	2	1	12.6997	0
2.442	1	1	2	11.5819	0
2.481	1	2	1	12.722	0
2.482	1	1	2	12.2559	0
2.521	1	2	1	21.2032	0
2.522	1	1	2	20.6516	0
2.561	1	2	1	20.3434	0
2.562	1	1	2	15.0995	0
2.601	1	2	1	12.3706	0
2.602	1	1	2	25.4458	0
2.641	1	2	1	8.99506	0
2.642	1	1	2	6.91732	0
2.681	1	2	1	30.593	0
2.682	1	1	2	20.7113	0
2.721	1	2	1	15.0784	0
2.722	1	1	2	15.1188	0
2.761	1	2	1	15.6198	0
2.762	1	1	2	8.28515	0
2.801	1	2	1	4.87529	0
2.802	1	1	2	12.4967	0
2.841	1	2	1	34.5661	0
2.842	1	1	2	9.30577	0
2.881	1	2	1	39.4536	0
2.882	1	1	2	31.739	0
2.921	1	2	1	8.75881	0
2.922	1	1	2	20.7746	0
2.961	1	2	1	19.8699	0
2.962	1	1	2	26.0238	0
3.001	1	2	1	7.93726	0
3.002	1	1	2	6.11112	0
3.041	1	2	1	7.31339	0
3.042	1	1	2	10.1477	0
3.081	1	2	1	8.77499	0
3.082	1	1	2	23.0404	0
3.121	1	2	1	10.7731	0
3.122	1	1	2	8.02089	0
3.161	1	2	1	20.078	0
3.162	1	1	2	6.60155	0
3.201	1	2	1	19.1942	0
3.202	1	1	2	10.4725	0
3.241	1	2	1	7.85436	0
3.242	1	1	2	12.8724	0
3.281	1	2	1	11.9354	0
3.282	1	1	2	10.4306	0
3.321	1	2	1	11.7675	0
3.322	1	1	2	3.9098	0
3.361	1	2	1	15.0037	0
3.362	1	1	2	16.9447	0
3.401	1	2	1	12.5715	0
3.402	1	1	2	10.8307	0
3.441	1	2	1	4.27701	0
3.442	1	1	2	7.86838	0
3.481	1	2	1	9.3108	0
3.482	1	1	2	7.98175	0
3.521	1	2	1	21.9381	0
3.522	1	1	2	6.39201	0
3.561	1	2	1	8.28239	0
3.562	1	1	2	20.0472	0
3.601	1	2	1	16.8052	0
3.602	1	1	2	14.6525	0
3.641	1	2	1	25.2879	0
3.642	1	1	2	8.64037	0
3.681	1	2	1	15.558	0
3.682	1	1	2	13.5009	0
3.721	1	2	1	16.5598	0
3.722	1	1	2	10.0891	0
3.761	1	2	1	6.8601	0
3.762	1	1	2	30.514	0
3.801	1	2	1	32.8852	0
3.802	1	1	2	21.2138	0
3.841	1	2	1	5.15048	0
3.842	1	1	2	26.2915	0
3.881	1	2	1	12.6202	0
3.882	1	1	2	7.5671	0
3.921	1	2	1	9.85161	0
3.922	1	1	2	12.9825	0
3.961	1	2	1	6.01783	0
3.962	1	1	2	9.7008	0
4.001	1	2	1	10.6938	0
4.002	1	1	2	12.1255	0
4.041	1	2	1	10.5678	0
4.042	1	1	2	10.9733	0
4.081	1	2	1	20.0886	0
4.082	1	1	2	6.07194	0
4.121	1	2	1	12.9818	0
4.122	1	1	2	9.14977	0
4.161	1	2	1	11.2532	0
4.162	1	1	2	27.6237	0
4.201	1	2	1	30.2084	0
4.202	1	1	2	13.4577	0
4.241	1	2	1	18.6085	0
4.242	1	1	2	12.2009	0
4.281	1	2	1	6.10923	0
4.282	1	1	2	13.8273	0
4.321	1	2	1	13.7519	0
4.322	1	1	2	23.1401	0
4.361	1	2	1	14.9135	0
4.362	1	1	2	9.30699	0
4.401	1	2	1	38.0826	0
4.402	1	1	2	2.98996	0
4.441	1	2	1	28.5828	0
4.442	1	1	2	7.7496	0
4.481	1	2	1	25.2272	0
4.482	1	1	2	6.53779	0
4.521	1	2	1	9.5291	0
4.522	1	1	2	11.4873	0
4.561	1	2	1	14.5954	0
4.562	1	1	2	12.1664	0
4.601	1	2	1	5.94664	0
4.602	1	1	2	21.792	0
4.641	1	2	1	13.2436	0
4.642	1	1	2	10.2568	0
4.681	1	2	1	30.8841	0
4.682	1	1	2	4.44448	0
4.721	1	2	1	12.4935	0
4.722	1	1	2	7.84074	0
4.761	1	2	1	10.1058	0
4.762	1	1	2	8.22238	0
4.801	1	2	1	9.25471	0
4.802	1	1	2	8.27175	0
4.841	1	2	1	16.7735	0
4.842	1	1	2	12.7428	0
4.881	1	2	1	15.7362	0
4.882	1	1	2	26.8994	0
4.921	1	2	1	12.6666	0
4.922	1	1	2	10.9471	0
4.961	1	2	1	16.675	0
4.962	1	1	2	20.3147	0
5.001	1	2	1	22.7408	0
5.002	1	1	2	4.98301	0
5.041	1	2	1	16.9465	0
5.042	1	1	2	24.2048	0
5.081	1	2	1	7.59075	0
5.082	1	1	2	8.57344	0
5.121	1	2	1	24.8635	0
5.122	1	1	2	18.0609	0
5.161	1	2	1	17.3753	0
5.162	1	1	2	17.1328	0
5.201	1	2	1	18.6672	0
5.202	1	1	2	19.7503	0
5.241	1	2	1	32.0191	0
5.242	1	1	2	23.5335	0
5.281	1	2	1	6.2956	0
5.282	1	1	2	15.6197	0
5.321	1	2	1	13.1454	0
5.322	1	1	2	21.7513	0
5.361	1	2	1	13.6104	0
5.362	1	1	2	11.0207	0
5.401	1	2	1	14.7146	0
5.402	1	1	2	5.84831	0
5.441	1	2	1	9.20048	0
5.442	1	1	2	24.0386	0
5.481	1	2	1	5.51321	0
5.482	1	1	2	19.1661	0
5.521	1	2	1	18.5041	0
5.522	1	1	2	29.022	0
5.561	1	2	1	6.50542	0
5.562	1	1	2	11.5839	0
5.601	1	2	1	15.5625	0
5.602	1	1	2	19.4083	0
5.641	1	2	1	3.70519	0
5.642	1	1	2	8.61704	0
5.681	1	2	1	10.9054	0
5.682	1	1	2	35.6769	0
5.721	1	2	1	16.4004	0
5.722	1	1	2	7.64472	0
5.761	1	2	1	28.9981	0
5.762	1	1	2	6.63892	0
5.801	1	2	1	6.47221	0
5.802	1	1	2	33.6613	0
5.841	1	2	1	17.8479	0
5.842	1	1	2	13.4406	0
5.881	1	2	1	32.0549	0
5.882	1	1	2	45.2012	0
5.921	1	2	1	14.3744	0
5.922	1	1	2	9.19397	0
5.961	1	2	1	15.4672	0
5.962	1	1	2	2.15295	0
6.001	1	2	1	6.7615	0
6.002	1	1	2	6.85623	0
6.041	1	2	1	8.86906	0
6.042	1	1	2	12.3949	0
6.081	1	2	1	9.59673	0
6.082	1	1	2	5.22055	0
6.121	1	2	1	8.35441	0
6.122	1	1	2	11.8084	0
6.161	1	2	1	18.0737	0
6.162	1	1	2	20.2714	0
6.201	1	2	1	44.2183	0
6.202	1	1	2	6.16913	0
6.241	1	2	1	4.86964	0
6.242	1	1	2	5.91619	0
6.281	1	2	1	14.2442	0
6.282	1	1	2	9.6671	0
6.321	1	2	1	12.0482	0
6.322	1	1	2	13.0412	0
6.361	1	2	1	20.204	0
6.362	1	1	2	16.2664	0
6.401	1	2	1	18.7334	0
6.402	1	1	2	18.3508	0
6.441	1	2	1	14.2431	0
6.442	1	1	2	17.9787	0
6.481	1	2	1	10.0745	0
6.482	1	1	2	13.3953	0
6.521	1	2	1	11.3117	0
6.522	1	1	2	12.3173	0
6.561	1	2	1	7.05074	0
6.562	1	1	2	5.68793	0
6.601	1	2	1	13.4648	0
6.602	1	1	2	18.5541	0
6.641	1	2	1	17.8829	0
6.642	1	1	2	34.9173	0
6.681	1	2	1	11.172	0
6.682	1	1	2	18.369	0
6.721	1	2	1	16.0458	0
6.722	1	1	2	8.38488	0
6.761	1	2	1	18.2578	0
6.762	1	1	2	18.036	0
6.801	1	2	1	6.65626	0
6.802	1	1	2	19.1642	0
6.841	1	2	1	16.403	0
6.842	1	1	2	36.9258	0
6.881	1	2	1	4.2063	0
6.882	1	1	2	21.16	0
6.921	1	2	1	10.5131	0
6.922	1	1	2	34.5528	0
6.961	1	2	1	12.7496	0
6.962	1	1	2	5.09788	0
7.001	1	2	1	15.8466	0
7.002	1	1	2	12.8597	0
7.041	1	2	1	16.2051	0
7.042	1	1	2	14.231	0
7.081	1	2	1	32.3112	0
7.082	1	1	2	12.6449	0
7.121	1	2	1	11.762	0
7.122	1	1	2	8.28299	0
7.161	1	2	1	12.3185	0
7.162	1	1	2	15.4026	0
7.201	1	2	1	20.0394	0
7.202	1	1	2	25.8909	0
7.241	1	2	1	11.0758	0
7.242	1	1	2	10.7197	0
7.281	1	2	1	9.16669	0
7.282	1	1	2	19.9978	0
7.321	1	2	1	35.0949	0
7.322	1	1	2	30.2633	0
7.361	1	2	1	17.8233	0
7.362	1	1	2	12.7063	0
7.401	1	2	1	5.35374	0
7.402	1	1	2	5.99855	0
7.441	1	2	1	11.0742	0
7.442	1	1	2	16.5036	0
7.481	1	2	1	18.4391	0
7.482	1	1	2	20.761	0
7.521	1	2	1	8.40731	0
7.522	1	1	2	11.7538	0
7.561	1	2	1	6.43553	0
7.562	1	1	2	14.8087	0
7.601	1	2	1	11.1744	0
7.602	1	1	2	9.96102	0
7.641	1	2	1	20.6346	0
7.642	1	1	2	15.4324	0
7.681	1	2	1	7.53672	0
7.682	1	1	2	3.57268	0
7.721	1	2	1	7.39761	0
7.722	1	1	2	27.795	0
7.761	1	2	1	11.291	0
7.762	1	1	2	8.88283	0
7.801	1	2	1	11.8876	0
7.802	1	1	2	14.0155	0
7.841	1	2	1	10.6721	0
7.842	1	1	2	5.55854	0
7.881	1	2	1	2.98444	0
7.882	1	1	2	17.0036	0
7.921	1	2	1	16.005	0
7.922	1	1	2	14.5205	0
7.961	1	2	1	12.8902	0
7.962	1	1	2	10.2528	0
8.001	1	2	1	16.2949	0
8.002	1	1	2	39.3696	0
8.041	1	2	1	11.8909	0
8.042	1	1	2	9.07499	0
8.081	1	2	1	25.1192	0
8.082	1	1	2	19.4198	0
8.121	1	2	1	23.136	0
8.122	1	1	2	13.7655	0
8.161	1	2	1	26.0161	0
8.162	1	1	2	10.9859	0
8.201	1	2	1	9.54686	0
8.202	1	1	2	13.3316	0
8.241	1	2	1	9.13779	0
8.242	1	1	2	7.75051	0
8.281	1	2	1	10.3468	0
8.282	1	1	2	10.7787	0
8.321	1	2	1	18.2842	0
8.322	1	1	2	18.6517	0
8.361	1	2	1	33.1736	0
8.362	1	1	2	4.14341	0
8.401	1	2	1	18.2934	0
8.402	1	1	2	21.6903	0
8.441	1	2	1	9.64688	0
8.442	1	1	2	8.76797	0
8.481	1	2	1	8.27639	0
8.482	1	1	2	17.465	0
8.521	1	2	1	15.1188	0
8.522	1	1	2	13.5009	0
8.561	1	2	1	8.28515	0
8.562	1	1	2	10.0891	0
8.601	1	2	1	12.4967	0
8.602	1	1	2	30.514	0
8.641	1	2	1	9.30577	0
8.642	1	1	2	21.2138	0
8.681	1	2	1	31.739	0
8.682	1	1	2	26.2915	0
8.721	1	2	1	20.7746	0
8.722	1	1	2	7.5671	0
8.761	1	2	1	26.0238	0
8.762	1	1	2	12.9825	0
8.801	1	2	1	7.01795	0
8.802	1	1	2	9.7008	0
8.841	1	2	1	14.2664	0
8.842	1	1	2	14.1929	0
8.881	1	2	1	10.1359	0
8.882	1	1	2	29.5439	0
8.921	1	2	1	13.1571	0
8.922	1	1	2	19.8721	0
8.961	1	2	1	27.3532	0
8.962	1	1	2	14.8716	0
9.001	1	2	1	28.547	0
9.002	1	1	2	9.89546	0
9.041	1	2	1	6.88542	0
9.042	1	1	2	6.87852	0
9.081	1	2	1	11.2521	0
9.082	1	1	2	16.4321	0
9.121	1	2	1	11.8206	0
9.122	1	1	2	18.4627	0
9.161	1	2	1	7.64887	0
9.162	1	1	2	11.7795	0
9.201	1	2	1	8.63745	0
9.202	1	1	2	13.3327	0
9.241	1	2	1	13.2602	0
9.242	1	1	2	8.09891	0
9.281	1	2	1	14.9698	0
9.282	1	1	2	11.7824	0
9.321	1	2	1	10.4947	0
9.322	1	1	2	7.91985	0
9.361	1	2	1	15.4268	0
9.362	1	1	2	10.8588	0
9.401	1	2	1	12.7209	0
9.402	1	1	2	17.0855	0
9.441	1	2	1	7.98444	0
9.442	1	1	2	30.5358	0
9.481	1	2	1	12.2791	0
9.482	1	1	2	7.96073	0
9.521	1	2	1	4.89062	0
9.522	1	1	2	18.7532	0
9.561	1	2	1	27.5814	0
9.562	1	1	2	9.88223	0
9.601	1	2	1	39.0891	0
9.602	1	1	2	13.0802	0
9.641	1	2	1	10.0914	0
9.642	1	1	2	5.38421	0
9.681	1	2	1	28.8861	0
9.682	1	1	2	26.0393	0
9.721	1	2	1	17.2259	0
9.722	1	1	2	8.33215	0
9.761	1	2	1	6.23724	0
9.762	1	1	2	11.5355	0
9.801	1	2	1	14.2198	0
9.802	1	1	2	7.65555	0
9.841	1	2	1	6.85759	0
9.842	1	1	2	22.6182	0
9.881	1	2	1	11.9321	0
9.882	1	1	2	12.1145	0
9.921	1	2	1	7.65134	0
9.922	1	1	2	10.499	0
9.961	1	2	1	13.2384	0
9.962	1	1	2	12.2523	0
10.001	1	2	1	31.6718	0
10.002	1	1	2	25.5372	0
10.041	1	2	1	19.6868	0
10.042	1	1	2	18.8126	0
10.081	1	2	1	12.8193	0
10.082	1	1	2	15.8129	0
10.121	1	2	1	10.2184	0
10.122	1	1	2	20.8905	0
10.161	1	2	1	8.07868	0
10.162	1	1	2	9.20442	0
10.201	1	2	1	11.5056	0
10.202	1	1	2	46.1939	0
10.241	1	2	1	17.7341	0
10.242	1	1	2	5.85922	0
10.281	1	2	1	7.34079	0
10.282	1	1	2	8.47273	0
10.321	1	2	1	15.186	0
10.322	1	1	2	31.6237	0
10.361	1	2	1	5.18447	0
10.362	1	1	2	17.8933	0
10.401	1	2	1	3.76779	0
10.402	1	1	2	32.8804	0
10.441	1	2	1	16.5624	0
10.442	1	1	2	8.22322	0
10.481	1	2	1	8.02358	0
10.482	1	1	2	3.76845	0
10.521	1	2	1	14.0426	0
10.522	1	1	2	13.4028	0
10.561	1	2	1	21.9573	0
10.562	1	1	2	20.1368	0
10.601	1	2	1	30.1296	0
10.602	1	1	2	10.3628	0
10.641	1	2	1	13.195	0
10.642	1	1	2	8.0387	0
10.681	1	2	1	4.57932	0
10.682	1	1	2	36.9273	0
10.721	1	2	1	7.70861	0
10.722	1	1	2	17.7368	0
10.761	1	2	1	12.6605	0
10.762	1	1	2	5.46137	0
10.801	1	2	1	11.2326	0
10.802	1	1	2	9.6685	0
10.841	1	2	1	16.7949	0
10.842	1	1	2	20.2272	0
10.881	1	2	1	13.7058	0
10.882	1	1	2	38.3386	0
10.921	1	2	1	10.3682	0
10.922	1	1	2	20.2735	0
10.961	1	2	1	11.2355	0
10.962	1	1	2	29.8135	0
11.001	1	2	1	6.73698	0
11.002	1	1	2	20.7814	0
11.041	1	2	1	21.112	0
11.042	1	1	2	7.10626	0
11.081	1	2	1	12.9588	0
11.082	1	1	2	13.3412	0
11.121	1	2	1	10.3675	0
11.122	1	1	2	31.5812	0
11.161	1	2	1	11.7668	0
11.162	1	1	2	18.2952	0
11.201	1	2	1	12.8785	0
11.202	1	1	2	11.3602	0
11.241	1	2	1	13.4799	0
11.242	1	1	2	11.43	0
11.281	1	2	1	16.2456	0
11.282	1	1	2	34.5015	0
11.321	1	2	1	4.6403	0
11.322	1	1	2	17.4945	0
11.361	1	2	1	9.32897	0
11.362	1	1	2	5.32005	0
11.401	1	2	1	12.3502	0
11.402	1	1	2	23.2797	0
11.441	1	2	1	41.7615	0
11.442	1	1	2	9.69245	0
11.481	1	2	1	14.9628	0
11.482	1	1	2	34.0954	0
11.521	1	2	1	11.3753	0
11.522	1	1	2	10.5229	0
11.561	1	2	1	6.69922	0
11.562	1	1	2	28.5687	0
11.601	1	2	1	14.3389	0
11.602	1	1	2	10.0767	0
11.641	1	2	1	22.4489	0
11.642	1	1	2	7.34237	0
11.681	1	2	1	7.85575	0
11.682	1	1	2	9.16719	0
11.721	1	2	1	10.0243	0
11.722	1	1	2	19.0048	0
11.761	1	2	1	16.7671	0
11.762	1	1	2	32.4371	0
11.801	1	2	1	21.6715	0
11.802	1	1	2	8.65933	0
11.841	1	2	1	12.0707	0
11.842	1	1	2	16.5755	0
11.881	1	2	1	11.8816	0
11.882	1	1	2	18.2381	0
11.921	1	2	1	14.4083	0
11.922	1	1	2	11.2664	0
11.961	1	2	1	9.93002	0
11.962	1	1	2	44.9399	0
12.001	1	2	1	23.2992	0
12.002	1	1	2	11.0402	0
12.041	1	2	1	8.13722	0
12.042	1	1	2	20.0838	0
12.081	1	2	1	6.52437	0
12.082	1	1	2	11.8782	0
12.121	1	2	1	10.3346	0
12.122	1	1	2	7.31835	0
12.161	1	2	1	12.9847	0
12.162	1	1	2	6.98568	0
12.201	1	2	1	10.3873	0
12.202	1	1	2	11.5181	0
12.241	1	2	1	4.07578	0
12.242	1	1	2	14.5166	0
12.281	1	2	1	17.0843	0
12.282	1	1	2	8.76046	0
12.321	1	2	1	10.5539	0
12.322	1	1	2	9.62181	0
12.361	1	2	1	7.83994	0
12.362	1	1	2	11.8093	0
12.401	1	2	1	8.05437	0
12.402	1	1	2	9.57619	0
12.441	1	2	1	10.4156	0
12.442	1	1	2	11.0447	0
12.481	1	2	1	19.8591	0
12.482	1	1	2	2.57628	0
12.521	1	2	1	23.3823	0
12.522	1	1	2	15.9787	0
12.561	1	2	1	3.75474	0
12.562	1	1	2	4.31601	0
12.601	1	2	1	10.119	0
12.602	1	1	2	14.1571	0
12.641	1	2	1	27.6852	0
12.642	1	1	2	7.47977	0
12.681	1	2	1	11.1174	0
12.682	1	1	2	11.3841	0
12.721	1	2	1	7.2527	0
12.722	1	1	2	4.76763	0
12.761	1	2	1	8.36221	0
12.762	1	1	2	21.3593	0
12.801	1	2	1	19.9076	0
12.802	1	1	2	25.059	0
12.841	1	2	1	31.4583	0
12.842	1	1	2	6.29342	0
12.881	1	2	1	10.0204	0
12.882	1	1	2	14.3647	0
12.921	1	2	1	16.6494	0
12.922	1	1	2	12.4753	0
12.961	1	2	1	18.9793	0
12.962	1	1	2	5.80064	0
13.001	1	2	1	18.2469	0
13.002	1	1	2	6.144	0
13.041	1	2	1	20.3765	0
13.042	1	1	2	24.5439	0
13.081	1	2	1	15.9265	0
13.082	1	1	2	18.7414	0
13.121	1	2	1	18.7507	0
13.122	1	1	2	29.022	0
13.161	1	2	1	18.768	0
13.162	1	1	2	11.5839	0
13.201	1	2	1	35.6492	0
13.202	1	1	2	19.4083	0
13.241	1	2	1	16.2202	0
13.242	1	1	2	8.61704	0
13.281	1	2	1	16.1941	0
13.282	1	1	2	35.6769	0
13.321	1	2	1	9.07191	0
13.322	1	1	2	7.64472	0
13.361	1	2	1	4.63591	0
13.362	1	1	2	6.63892	0
13.401	1	2	1	7.72799	0
13.402	1	1	2	33.6613	0
13.441	1	2	1	6.82436	0
13.442	1	1	2	13.4406	0
13.481	1	2	1	5.5339	0
13.482	1	1	2	45.2012	0
13.521	1	2	1	21.2009	0
13.522	1	1	2	17.6172	0
13.561	1	2	1	11.3796	0
13.562	1	1	2	6.12539	0
13.601	1	2	1	6.08852	0
13.602	1	1	2	27.3026	0
13.641	1	2	1	13.3898	0
13.642	1	1	2	7.2366	0
13.681	1	2	1	9.6832	0
13.682	1	1	2	10.8932	0
13.721	1	2	1	9.71941	0
13.722	1	1	2	12.9279	0
13.761	1	2	1	14.086	0
13.762	1	1	2	7.59308	0
13.801	1	2	1	24.1712	0
13.802	1	1	2	8.6648	0
13.841	1	2	1	29.1821	0
13.842	1	1	2	13.8779	0
13.881	1	2	1	14.5745	0
13.882	1	1	2	14.3324	0
13.921	1	2	1	15.1479	0
13.922	1	1	2	9.64311	0
13.961	1	2	1	26.2719	0
13.962	1	1	2	16.6793	0
14.001	1	2	1	7.08056	0
14.002	1	1	2	10.5493	0
14.041	1	2	1	6.4814	0
14.042	1	1	2	3.45962	0
14.081	1	2	1	24.6535	0
14.082	1	1	2	16.5341	0
14.121	1	2	1	38.7048	0
14.122	1	1	2	11.6952	0
14.161	1	2	1	13.6525	0
14.162	1	1	2	7.92539	0
14.201	1	2	1	30.3186	0
14.202	1	1	2	7.75249	0
14.241	1	2	1	16.7767	0
14.242	1	1	2	10.319	0
14.281	1	2	1	4.98952	0
14.282	1	1	2	19.4766	0
14.321	1	2	1	14.2094	0
14.322	1	1	2	16.1558	0
14.361	1	2	1	7.07335	0
14.362	1	1	2	6.3661	0
14.401	1	2	1	11.7047	0
14.402	1	1	2	15.837	0
14.441	1	2	1	5.66635	0
14.442	1	1	2	15.6027	0
14.481	1	2	1	17.7493	0
14.482	1	1	2	17.5977	0
14.521	1	2	1	17.7618	0
14.522	1	1	2	19.7468	0
14.561	1	2	1	13.9062	0
14.562	1	1	2	11.1405	0
14.601	1	2	1	12.6775	0
14.602	1	1	2	8.88776	0
14.641	1	2	1	18.3189	0
14.642	1	1	2	14.9736	0
14.681	1	2	1	14.7155	0
14.682	1	1	2	5.90195	0
14.721	1	2	1	17.6513	0
14.722	1	1	2	12.9375	0
14.761	1	2	1	17.6571	0
14.762	1	1	2	31.8447	0
14.801	1	2	1	9.61179	0
14.802	1	1	2	11.7606	0
14.841	1	2	1	14.2927	0
14.842	1	1	2	9.99613	0
14.881	1	2	1	19.2291	0
14.882	1	1	2	9.34997	0
14.921	1	2	1	5.0846	0
14.922	1	1	2	16.8737	0
14.961	1	2	1	17.9003	0
14.962	1	1	2	15.4742	0
15.001	1	2	1	5.65593	0
15.002	1	1	2	5.6876	0
15.041	1	2	1	20.5133	0
15.042	1	1	2	8.3006	0
15.081	1	2	1	37.6079	0
15.082	1	1	2	10.9874	0
15.121	1	2	1	16.7597	0
15.122	1	1	2	8.51366	0
15.161	1	2	1	10.0253	0
15.162	1	1	2	18.962	0
15.201	1	2	1	20.0599	0
15.202	1	1	2	43.0224	0
15.241	1	2	1	17.352	0
15.242	1	1	2	4.05168	0
15.281	1	2	1	37.1368	0
15.282	1	1	2	15.6842	0
15.321	1	2	1	16.3914	0
15.322	1	1	2	11.593	0
15.361	1	2	1	37.2777	0
15.362	1	1	2	20.7302	0
15.401	1	2	1	3.41874	0
15.402	1	1	2	18.7979	0
15.441	1	2	1	25.1149	0
15.442	1	1	2	13.3885	0
15.481	1	2	1	30.7739	0
15.482	1	1	2	9.80397	0
15.521	1	2	1	20.753	0
15.522	1	1	2	24.8225	0
15.561	1	2	1	16.2877	0
15.562	1	1	2	22.0805	0
15.601	1	2	1	36.8122	0
15.602	1	1	2	16.4732	0
15.641	1	2	1	14.2963	0
15.642	1	1	2	14.8232	0
15.681	1	2	1	38.5629	0
15.682	1	1	2	10.0949	0
15.721	1	2	1	2.98364	0
15.722	1	1	2	5.33806	0
15.761	1	2	1	26.5143	0
15.762	1	1	2	18.6403	0
15.801	1	2	1	31.3529	0
15.802	1	1	2	6.77456	0
15.841	1	2	1	19.2228	0
15.842	1	1	2	11.5135	0
15.881	1	2	1	12.1344	0
15.882	1	1	2	35.2448	0
15.921	1	2	1	6.70663	0
15.922	1	1	2	5.56322	0
15.961	1	2	1	8.75667	0
15.962	1	1	2	11.1481	0
16.001	1	2	1	11.3769	0
16.002	1	1	2	14.8635	0
16.041	1	2	1	9.22447	0
16.042	1	1	2	7.43013	0
16.081	1	2	1	9.54373	0
16.082	1	1	2	17.7515	0
16.121	1	2	1	13.3183	0
16.122	1	1	2	11.437	0
16.161	1	2	1	4.18066	0
16.162	1	1	2	10.0749	0
16.201	1	2	1	7.71293	0
16.202	1	1	2	8.75284	0
16.241	1	2	1	17.9323	0
16.242	1	1	2	11.2644	0
16.281	1	2	1	9.91839	0
16.282	1	1	2	10.6001	0
16.321	1	2	1	14.3707	0
16.322	1	1	2	12.7085	0
16.361	1	2	1	14.2776	0
16.362	1	1	2	19.7933	0
16.401	1	2	1	5.02324	0
16.402	1	1	2	18.5642	0
16.441	1	2	1	20.7992	0
16.442	1	1	2	4.32627	0
16.481	1	2	1	10.6604	0
