1.19393,2920,4124
1.19393,4124,5330
1.19393,5330,6536
1.19393,6536,7568
1.19393,7568,8092
1.19393,8092,8616
1.19393,8616,9140
1.22893,9140,9664
1.30493,9664,10188
1.30493,10188,10712
1.30493,10712,11236
1.30593,11236,11760
1.30593,11760,12284
1.30593,12284,12808
1.30593,12808,13332
1.30693,13332,13856
1.30693,13856,14380
1.30693,14380,14904
1.30793,14904,15428
1.30793,15428,15952
1.30893,15952,16476
1.30893,16476,17000
1.30893,17000,17524
1.30893,17524,18048
1.38493,18048,19508
1.38593,19508,20967
1.38593,20967,22427
1.38793,22427,23886
1.38793,23886,25346
1.38993,25346,26806
1.38993,26806,28266
1.38993,28266,29726
1.39193,29726,31186
1.39293,31186,32646
1.39293,32646,34105
1.39393,34105,34352
1.39393,34352,35812
1.39593,35812,37271
1.39793,37271,38731
1.46493,38731,40191
1.46593,40191,40632
1.46593,40632,42092
1.46593,42092,42192
1.46693,42192,43232
1.46693,43232,43760
1.46693,43760,44288
1.46793,44288,44816
1.46793,44816,45344
1.46793,45344,46384
1.46893,46384,46912
1.46893,46912,47440
1.46893,47440,47968
1.46993,47968,48496
1.46993,48496,49024
1.46993,49024,49552
1.47093,49552,50080
1.47093,50080,50608
1.47193,50608,51136
1.47193,51136,52176
1.47193,52176,52704
1.47193,52704,53232
1.47293,53232,53760
1.47293,53760,54288
1.47293,54288,54816
1.47393,54816,55344
1.47393,55344,55872
1.47393,55872,56400
1.47393,56400,56928
1.47793,56928,57456
1.47793,57456,57984
1.47793,57984,58512
1.47793,58512,59040
1.48093,59040,60500
1.48093,60500,61952
1.48193,61952,63412
1.48193,63412,63808
1.48193,63808,65268
1.48293,65268,65368
1.48293,65368,66408
1.48293,66408,66936
1.48293,66936,67464
1.48393,67464,67992
1.48493,67992,69452
1.48493,69452,70904
1.48793,70904,72364
1.48793,72364,73816
1.48893,73816,75276
1.48893,75276,76728
1.54593,76728,78188
1.54593,78188,79640
1.54693,79640,81100
