% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
33630	1	2	1	0	6	1287	0	1	0
33631	1	2	1	0	6	1287	0	1	0
33632	1	2	1	0	6	1287	0	1	0
33633	1	2	1	0	6	1287	0	1	0
33634	1	2	1	0	6	1287	0	1	0
33635	1	2	1	0	6	1287	0	1	0
33636	1	2	1	0	6	1287	0	1	0
33637	1	2	1	0	6	1287	0	1	0
33638	1	2	1	0	6	1287	0	1	0
33639	1	2	1	0	6	1287	0	1	0
33640	1	2	1	0	6	1287	0	1	0
33641	1	2	1	0	6	1287	0	1	0
33642	1	2	1	0	6	1287	0	1	0
33643	1	2	1	0	6	1287	0	1	0
33644	1	2	1	0	6	645	0	1	0
33645	1	2	1	0	6	645	0	1	0
33646	1	2	1	0	6	645	0	1	0
33648	1	1	2	0	6	645	0	1	0
33697	1	1	2	0	8	871	0	1	0
33698	1	1	2	0	8	871	0	1	0
33699	1	1	2	0	8	871	0	1	0
33727	1	2	1	0	0	349	0	1	0
33728	1	2	1	0	0	349	0	1	0
33729	1	2	1	0	0	349	0	1	0
33730	1	2	1	0	0	349	0	1	0
33731	1	2	1	0	0	349	0	1	0
33732	1	2	1	0	0	349	0	1	0
33733	1	2	1	0	0	349	0	1	0
33734	1	2	1	0	0	349	0	1	0
33735	1	2	1	0	0	349	0	1	0
33736	1	2	1	0	0	349	0	1	0
33737	1	2	1	0	0	349	0	1	0
33738	1	2	1	0	0	349	0	1	0
33739	1	2	1	0	0	349	0	1	0
33740	1	2	1	0	0	349	0	1	0
33741	1	2	1	0	0	349	0	1	0
33742	1	2	1	0	0	349	0	1	0
33743	1	2	1	0	0	349	0	1	0
33744	1	2	1	0	0	349	0	1	0
33745	1	2	1	0	0	349	0	1	0
33746	1	2	1	0	8	871	0	1	0
33747	1	2	1	0	8	871	0	1	0
33748	1	2	1	0	8	871	0	1	0
33749	1	2	1	0	8	871	0	1	0
33750	1	2	1	0	8	871	0	1	0
33751	1	2	1	0	8	871	0	1	0
33752	1	2	1	0	8	871	0	1	0
33753	1	2	1	0	8	871	0	1	0
33754	1	2	1	0	8	871	0	1	0
33755	1	2	1	0	8	871	0	1	0
33756	1	2	1	0	8	871	0	1	0
33757	1	2	1	0	8	871	0	1	0
33758	1	2	1	0	8	871	0	1	0
33759	1	2	1	0	8	871	0	1	0
33760	1	2	1	0	8	871	0	1	0
33761	1	2	1	0	8	871	0	1	0
33762	1	2	1	0	8	871	0	1	0
33763	1	2	1	0	8	871	0	1	0
33764	1	2	1	0	8	871	0	1	0
33765	1	2	1	0	8	871	0	1	0
33766	1	2	1	0	8	871	0	1	0
33767	1	2	1	0	2	277	0	1	0
33768	1	1	2	0	14	1620	0	1	0
33768	1	2	1	0	2	277	0	1	0
33769	1	2	1	0	2	573	0	1	0
33770	1	2	1	0	2	573	0	1	0
33771	1	2	1	0	2	573	0	1	0
33772	1	1	2	0	14	1620	0	1	0
33772	1	2	1	0	2	277	0	1	0
33773	1	1	2	0	6	1287	0	1	0
33776	1	2	1	0	2	573	0	1	0
33777	1	2	1	0	2	573	0	1	0
33778	1	2	1	0	2	573	0	1	0
33779	1	2	1	0	2	573	0	1	0
33783	1	2	1	0	2	573	0	1	0
33784	1	2	1	0	2	573	0	1	0
33785	1	2	1	0	2	573	0	1	0
33786	1	2	1	0	2	573	0	1	0
33787	1	2	1	0	2	573	0	1	0
33788	1	2	1	0	2	573	0	1	0
33789	1	2	1	0	2	573	0	1	0
33790	1	2	1	0	2	573	0	1	0
33791	1	2	1	0	2	573	0	1	0
33792	1	2	1	0	2	573	0	1	0
33793	1	2	1	0	2	573	0	1	0
33794	1	2	1	0	2	573	0	1	0
33795	1	2	1	0	2	573	0	1	0
33796	1	2	1	0	2	573	0	1	0
33797	1	2	1	0	2	573	0	1	0
33798	1	2	1	0	2	573	0	1	0
33799	1	2	1	0	2	573	0	1	0
33800	1	2	1	0	2	573	0	1	0
33801	1	2	1	0	2	573	0	1	0
33802	1	2	1	0	2	573	0	1	0
33803	1	2	1	0	2	573	0	1	0
33804	1	2	1	0	2	573	0	1	0
33805	1	2	1	0	2	573	0	1	0
33806	1	2	1	0	2	573	0	1	0
33807	1	2	1	0	8	1764	0	1	0
33808	1	2	1	0	8	1764	0	1	0
33809	1	2	1	0	8	1764	0	1	0
33810	1	2	1	0	8	1764	0	1	0
33811	1	2	1	0	8	1764	0	1	0
33812	1	2	1	0	8	1764	0	1	0
33821	1	1	2	0	4	453	0	1	0
33821	1	2	1	0	10	1095	0	1	0
33822	1	2	1	0	8	1764	0	1	0
33823	1	2	1	0	8	1764	0	1	0
33824	1	2	1	0	8	1764	0	1	0
33825	1	2	1	0	8	1764	0	1	0
33826	1	2	1	0	8	1764	0	1	0
33827	1	2	1	0	8	1764	0	1	0
33828	1	2	1	0	8	1764	0	1	0
33829	1	2	1	0	8	1764	0	1	0
33830	1	2	1	0	8	1764	0	1	0
33832	1	2	1	0	8	1764	0	1	0
33833	1	2	1	0	8	1764	0	1	0
33834	1	2	1	0	8	1764	0	1	0
33835	1	2	1	0	8	1764	0	1	0
33836	1	2	1	0	8	1764	0	1	0
33837	1	2	1	0	8	1764	0	1	0
33839	1	2	1	0	8	1764	0	1	0
33840	1	2	1	0	8	1764	0	1	0
33841	1	2	1	0	8	1764	0	1	0
33842	1	2	1	0	8	1764	0	1	0
33843	1	2	1	0	8	1764	0	1	0
33845	1	2	1	0	8	1764	0	1	0
33846	1	2	1	0	8	1764	0	1	0
33870	1	1	2	0	0	173	0	1	0
33871	1	1	2	0	0	173	0	1	0
33872	1	1	2	0	0	173	0	1	0
33873	1	1	2	0	0	173	0	1	0
33874	1	1	2	0	0	173	0	1	0
33887	1	2	1	0	0	349	0	1	0
33888	1	2	1	0	0	349	0	1	0
33889	1	2	1	0	0	349	0	1	0
33890	1	2	1	0	0	349	0	1	0
33891	1	2	1	0	0	349	0	1	0
33892	1	1	2	0	8	871	0	1	0
33892	1	2	1	0	2	277	0	1	0
33893	1	2	1	0	0	349	0	1	0
33894	1	2	1	0	0	349	0	1	0
33895	1	2	1	0	0	349	0	1	0
33896	1	2	1	0	0	349	0	1	0
33897	1	2	1	0	0	349	0	1	0
33898	1	2	1	0	0	349	0	1	0
33899	1	1	2	0	8	871	0	1	0
33899	1	2	1	0	2	277	0	1	0
33900	1	2	1	0	0	349	0	1	0
33901	1	2	1	0	0	349	0	1	0
33902	1	2	1	0	0	349	0	1	0
33903	1	2	1	0	0	349	0	1	0
33904	1	2	1	0	0	349	0	1	0
33905	1	2	1	0	0	349	0	1	0
33906	1	2	1	0	0	349	0	1	0
33907	1	2	1	0	0	349	0	1	0
33908	1	2	1	0	0	349	0	1	0
33909	1	2	1	0	0	349	0	1	0
33910	1	2	1	0	0	349	0	1	0
33911	1	2	1	0	0	349	0	1	0
33912	1	2	1	0	0	349	0	1	0
33913	1	2	1	0	0	349	0	1	0
33914	1	2	1	0	0	349	0	1	0
33915	1	2	1	0	0	349	0	1	0
33916	1	2	1	0	0	349	0	1	0
33917	1	2	1	0	0	349	0	1	0
33918	1	2	1	0	0	349	0	1	0
33919	1	1	2	0	8	871	0	1	0
33919	1	2	1	0	2	277	0	1	0
33920	1	1	2	0	8	871	0	1	0
33920	1	2	1	0	2	277	0	1	0
33921	1	1	2	0	8	871	0	1	0
33921	1	2	1	0	2	277	0	1	0
33922	1	2	1	0	0	349	0	1	0
33923	1	2	1	0	0	349	0	1	0
33924	1	2	1	0	0	349	0	1	0
33925	1	2	1	0	0	349	0	1	0
33926	1	2	1	0	0	349	0	1	0
33927	1	2	1	0	0	349	0	1	0
33928	1	2	1	0	0	349	0	1	0
33929	1	2	1	0	0	349	0	1	0
