1.19393,0,0.0490044,0.0490044
1.30493,0.0490044,0,0.0490044
1.30493,0,0.110996,0.110996
1.30493,0.110996,0,0.110996
1.30593,0,0.111995,0.111995
1.30593,0.111995,0,0.111995
1.30593,0,0.111998,0.111998
1.30593,0.111998,0,0.111998
1.30693,0,0.112996,0.112996
1.30693,0.112996,0,0.112996
1.30693,0,0.112998,0.112998
1.30793,0.112998,0,0.112998
1.30793,0,0.113997,0.113997
1.30893,0.113997,0,0.113997
1.38493,0,0.106977,0.106977
1.38993,0.106977,0,0.106977
1.39293,0,0.0839981,0.0839981
1.39393,0.0839981,0,0.0839981
1.39393,0,0.0849989,0.0849989
1.39593,0.0849989,0,0.0849989
1.39793,0,0.0679863,0.0679863
1.46493,0.0679863,0,0.0679863
1.46593,0,0.0799963,0.0799963
1.46593,0.0799963,0,0.0799963
1.46593,0,0.0799992,0.0799992
1.46693,0.0799992,0,0.0799992
1.46693,0,0.080997,0.080997
1.46693,0.080997,0,0.080997
1.46793,0,0.0800009,0.0800009
1.46893,0.0800009,0,0.0800009
1.46893,0,0.0809983,0.0809983
1.46893,0.0809983,0,0.0809983
1.46993,0,0.0819968,0.0819968
1.46993,0.0819968,0,0.0819968
1.46993,0,0.0819998,0.0819998
1.47093,0.0819998,0,0.0819998
1.47093,0,0.0829983,0.0829983
1.47193,0.0829983,0,0.0829983
1.47193,0,0.0820015,0.0820015
1.47293,0.0820015,0,0.0820015
1.47293,0,0.0829996,0.0829996
1.47293,0.0829996,0,0.0829996
1.47393,0,0.0839981,0.0839981
1.47393,0.0839981,0,0.0839981
1.47393,0,0.084001,0.084001
1.47393,0.084001,0,0.084001
1.47793,0,0.0879987,0.0879987
1.48193,0.0879987,0,0.0879987
1.48293,0,0.0899995,0.0899995
1.48293,0.0899995,0,0.0899995
1.48293,0,0.0900017,0.0900017
1.48293,0.0900017,0,0.0900017
1.48393,0,0.0909995,0.0909995
1.48493,0.0909995,0,0.0909995
1.48893,0,0.0910001,0.0910001
1.54693,0.0910001,0,0.0910001
1.54893,0,0.0820003,0.0820003
1.55093,0.0820003,0,0.0820003
1.55093,0,0.082999,0.082999
1.55093,0.082999,0,0.082999
1.55693,0,0.0849981,0.0849981
1.55693,0.0849981,0,0.0849981
1.55693,0,0.0849988,0.0849988
1.55993,0.0849988,0,0.0849988
1.56093,0,0.0830031,0.0830031
1.56193,0.0830031,0,0.0830031
1.56193,0,0.0840024,0.0840024
1.56193,0.0840024,0,0.0840024
1.56194,0,0.0810021,0.0810021
1.56293,0.0810021,0,0.0810021
1.56293,0,0.0820013,0.0820013
1.56393,0.0820013,0,0.0820013
1.56393,0,0.0829975,0.0829975
1.56393,0.0829975,0,0.0829975
1.56393,0,0.0830005,0.0830005
1.56394,0.0830005,0,0.0830005
1.56493,0,0.0829969,0.0829969
1.56493,0.0829969,0,0.0829969
1.56493,0,0.0829999,0.0829999
1.56494,0.0829999,0,0.0829999
1.56593,0,0.0839969,0.0839969
