0.5,0,0
1.5,1.12525,1.72092
2.5,1.12222,3.37605
3.5,1.67818,3.02564
4.5,2.01914,2.90705
5.5,1.86424,3.20208
6.5,1.93332,3.00556
7.5,1.95827,2.88563
8.5,2.01666,2.76683
9.5,2.34498,2.80238
10.5,2.56811,2.70415
11.5,2.83015,2.59325
12.5,3.01459,2.66861
13.5,2.99957,2.64906
14.5,3.0771,2.66299
15.5,3.01675,2.71789
16.5,2.97575,2.68622
17.5,2.92193,2.58007
18.5,2.88163,2.57533
19.5,2.83427,2.56052
20.5,2.81609,2.51279
21.5,2.72206,2.47201
22.5,2.68829,2.48655
23.5,2.72101,2.51118
24.5,2.76132,2.50014
25.5,2.79024,2.50449
26.5,2.87021,2.50214
27.5,2.87662,2.50422
28.5,2.86156,2.46554
29.5,2.83941,2.4171
30.5,2.77087,2.38498
31.5,2.74405,2.35786
32.5,2.73821,2.35836
33.5,2.723,2.38673
34.5,2.71152,2.3726
35.5,2.68471,2.41965
36.5,2.68249,2.50393
37.5,2.64866,2.48472
38.5,2.615,2.47397
39.5,2.60316,2.50164
40.5,2.64859,2.48198
