1.14893,0,0.0490044,0.0490044
1.19793,0.0490044,0,0.0490044
1.19793,0,0.0489963,0.0489963
1.19793,0.0489963,0,0.0489963
1.19793,0,0.0489992,0.0489992
1.19794,0.0489992,0,0.0489992
1.19794,0,0.0490021,0.0490021
1.19794,0.0490021,0,0.0490021
1.19794,0,0.049005,0.049005
1.19794,0.049005,0,0.049005
1.19794,0,0.0490079,0.0490079
1.19794,0.0490079,0,0.0490079
1.19795,0,0.0490108,0.0490108
1.19795,0.0490108,0,0.0490108
1.24793,0,0.0499985,0.0499985
1.24793,0.0499985,0,0.0499985
1.24893,0,0.0509956,0.0509956
1.24994,0.0509956,0,0.0509956
1.25093,0,0.0529905,0.0529905
1.25193,0.0529905,0,0.0529905
1.25294,0,0.0549857,0.0549857
1.25993,0.0549857,0,0.0549857
1.28193,0,0.0629853,0.0629853
1.29693,0.0629853,0,0.0629853
1.29694,0,0.0490054,0.0490054
1.29694,0.0490054,0,0.0490054
1.29694,0,0.0490063,0.0490063
1.29794,0.0490063,0,0.0490063
1.29794,0,0.0480039,0.0480039
1.29795,0.0480039,0,0.0480039
1.29893,0,0.0489945,0.0489945
1.29894,0.0489945,0,0.0489945
1.29894,0,0.04801,0.04801
1.29994,0.04801,0,0.04801
1.29994,0,0.0470067,0.0470067
1.30093,0.0470067,0,0.0470067
1.30094,0,0.0479975,0.0479975
1.30094,0.0479975,0,0.0479975
1.30194,0,0.0420059,0.0420059
1.31993,0.0420059,0,0.0420059
1.33093,0,0.0490048,0.0490048
1.38493,0.0490048,0,0.0490048
1.38493,0,0.0879991,0.0879991
1.38493,0.0879991,0,0.0879991
1.38494,0,0.0880021,0.0880021
1.38494,0.0880021,0,0.0880021
1.38494,0,0.0880083,0.0880083
1.38495,0.0880083,0,0.0880083
1.38495,0,0.0880129,0.0880129
1.38495,0.0880129,0,0.0880129
1.38495,0,0.0880107,0.0880107
1.38496,0.0880107,0,0.0880107
1.38496,0,0.0870246,0.0870246
1.38496,0.0870246,0,0.0870246
1.38497,0,0.0870298,0.0870298
1.38497,0.0870298,0,0.0870298
1.38498,0,0.0870348,0.0870348
1.38498,0.0870348,0,0.0870348
