% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
1366	1	2	1	2	1	26	3662	0	1	1	0
1370	1	1	2	2	0	28	9422	0	1	1	0
1370	1	1	2	2	1	28	9422	0	1	1	0
1370	1	2	1	2	0	26	7708	0	1	1	0
1370	1	2	1	2	1	26	7708	0	1	1	0
1375	1	2	1	2	0	26	7708	0	1	1	0
1375	1	2	1	2	1	26	7708	0	1	1	0
1378	1	1	2	2	0	26	7708	0	1	1	0
1378	1	1	2	2	1	26	7708	0	1	1	0
1395	1	2	1	2	0	26	7708	0	1	1	0
1395	1	2	1	2	1	26	7708	0	1	1	0
1399	1	2	1	2	0	26	7708	0	1	1	0
1399	1	2	1	2	1	26	7708	0	1	1	0
1404	1	2	1	2	0	28	9422	0	1	1	0
1404	1	2	1	2	1	28	9422	0	1	1	0
1405	1	2	1	2	0	28	9422	0	1	1	0
1405	1	2	1	2	1	28	9422	0	1	1	0
1406	1	2	1	2	0	28	9422	0	1	1	0
1406	1	2	1	2	1	28	9422	0	1	1	0
1407	1	2	1	2	0	28	9422	0	1	1	0
1407	1	2	1	2	1	28	9422	0	1	1	0
1408	1	2	1	2	0	28	9422	0	1	1	0
1408	1	2	1	2	1	28	9422	0	1	1	0
1409	1	2	1	2	0	28	9422	0	1	1	0
1409	1	2	1	2	1	28	9422	0	1	1	0
1410	1	2	1	2	0	28	9422	0	1	1	0
1410	1	2	1	2	1	28	9422	0	1	1	0
1411	1	2	1	2	0	28	9422	0	1	1	0
1411	1	2	1	2	1	28	9422	0	1	1	0
1412	1	1	2	2	0	28	4395	0	1	1	0
1412	1	1	2	2	1	28	4395	0	1	1	0
1412	1	2	1	2	0	28	4395	0	1	1	0
1412	1	2	1	2	1	28	4395	0	1	1	0
1413	1	1	2	2	0	28	4395	0	1	1	0
1413	1	1	2	2	1	28	4395	0	1	1	0
1413	1	2	1	2	0	28	4395	0	1	1	0
1413	1	2	1	2	1	28	4395	0	1	1	0
1414	1	1	2	2	0	28	4395	0	1	1	0
1414	1	1	2	2	1	28	4395	0	1	1	0
1414	1	2	1	2	0	28	4395	0	1	1	0
1414	1	2	1	2	1	28	4395	0	1	1	0
1415	1	1	2	2	0	28	4395	0	1	1	0
1415	1	1	2	2	1	28	4395	0	1	1	0
1415	1	2	1	2	0	28	4395	0	1	1	0
1415	1	2	1	2	1	28	4395	0	1	1	0
1416	1	1	2	2	0	28	4395	0	1	1	0
1416	1	1	2	2	1	28	4395	0	1	1	0
1416	1	2	1	2	0	28	4395	0	1	1	0
1416	1	2	1	2	1	28	4395	0	1	1	0
1429	1	1	2	2	0	26	3662	0	1	1	0
1429	1	1	2	2	1	26	3662	0	1	1	0
1429	1	2	1	2	0	28	4395	0	1	1	0
1429	1	2	1	2	1	28	4395	0	1	1	0
1431	1	2	1	2	0	28	9422	0	1	1	0
1431	1	2	1	2	1	28	9422	0	1	1	0
1448	1	2	1	2	0	28	9422	0	1	1	0
1448	1	2	1	2	1	28	9422	0	1	1	0
1449	1	2	1	2	0	28	9422	0	1	1	0
1449	1	2	1	2	1	28	9422	0	1	1	0
1450	1	2	1	2	0	26	7708	0	1	1	0
1450	1	2	1	2	1	26	7708	0	1	1	0
1451	1	2	1	2	0	26	7708	0	1	1	0
1451	1	2	1	2	1	26	7708	0	1	1	0
1452	1	2	1	2	0	26	7708	0	1	1	0
1452	1	2	1	2	1	26	7708	0	1	1	0
1453	1	2	1	2	0	26	7708	0	1	1	0
1453	1	2	1	2	1	26	7708	0	1	1	0
1454	1	2	1	2	0	28	9422	0	1	1	0
1454	1	2	1	2	1	28	9422	0	1	1	0
1455	1	2	1	2	0	28	9422	0	1	1	0
1455	1	2	1	2	1	28	9422	0	1	1	0
1456	1	2	1	2	0	28	9422	0	1	1	0
1456	1	2	1	2	1	28	9422	0	1	1	0
1457	1	2	1	2	0	28	9422	0	1	1	0
1457	1	2	1	2	1	28	9422	0	1	1	0
1459	1	2	1	2	0	28	9422	0	1	1	0
1459	1	2	1	2	1	28	9422	0	1	1	0
1461	1	1	2	2	0	28	4395	0	1	1	0
1461	1	1	2	2	1	28	4395	0	1	1	0
1461	1	2	1	2	0	28	4395	0	1	1	0
1461	1	2	1	2	1	28	4395	0	1	1	0
1462	1	1	2	2	0	28	4395	0	1	1	0
1462	1	1	2	2	1	28	4395	0	1	1	0
1462	1	2	1	2	0	26	3662	0	1	1	0
1462	1	2	1	2	1	26	3662	0	1	1	0
1463	1	1	2	2	0	28	4395	0	1	1	0
1463	1	1	2	2	1	28	4395	0	1	1	0
1463	1	2	1	2	0	26	3662	0	1	1	0
1463	1	2	1	2	1	26	3662	0	1	1	0
1464	1	1	2	2	0	28	4395	0	1	1	0
1464	1	1	2	2	1	28	4395	0	1	1	0
1464	1	2	1	2	0	28	4395	0	1	1	0
1464	1	2	1	2	1	28	4395	0	1	1	0
1465	1	1	2	2	0	28	4395	0	1	1	0
1465	1	1	2	2	1	28	4395	0	1	1	0
1465	1	2	1	2	0	28	4395	0	1	1	0
1465	1	2	1	2	1	28	4395	0	1	1	0
1466	1	1	2	2	0	28	4395	0	1	1	0
1466	1	1	2	2	1	28	4395	0	1	1	0
1466	1	2	1	2	0	28	4395	0	1	1	0
1466	1	2	1	2	1	28	4395	0	1	1	0
1467	1	1	2	2	0	28	9422	0	1	1	0
1467	1	1	2	2	1	28	9422	0	1	1	0
1474	1	1	2	2	0	28	9422	0	1	1	0
1474	1	1	2	2	1	28	9422	0	1	1	0
1474	1	2	1	2	0	28	9422	0	1	1	0
1474	1	2	1	2	1	28	9422	0	1	1	0
1476	1	1	2	2	0	28	9422	0	1	1	0
1476	1	1	2	2	1	28	9422	0	1	1	0
1476	1	2	1	2	0	28	9422	0	1	1	0
1476	1	2	1	2	1	28	9422	0	1	1	0
1481	1	2	1	2	0	28	9422	0	1	1	0
1481	1	2	1	2	1	28	9422	0	1	1	0
1482	1	2	1	2	0	28	9422	0	1	1	0
1482	1	2	1	2	1	28	9422	0	1	1	0
1484	1	2	1	2	0	28	9422	0	1	1	0
1484	1	2	1	2	1	28	9422	0	1	1	0
1499	1	2	1	2	0	28	9422	0	1	1	0
1499	1	2	1	2	1	28	9422	0	1	1	0
1500	1	2	1	2	0	28	9422	0	1	1	0
1500	1	2	1	2	1	28	9422	0	1	1	0
1501	1	2	1	2	0	28	9422	0	1	1	0
1501	1	2	1	2	1	28	9422	0	1	1	0
1502	1	2	1	2	0	28	9422	0	1	1	0
1502	1	2	1	2	1	28	9422	0	1	1	0
1503	1	2	1	2	0	28	9422	0	1	1	0
1503	1	2	1	2	1	28	9422	0	1	1	0
1510	1	1	2	2	0	28	9422	0	1	1	0
1510	1	1	2	2	1	28	9422	0	1	1	0
1511	1	1	2	2	0	28	4395	0	1	1	0
1511	1	1	2	2	1	28	4395	0	1	1	0
1511	1	2	1	2	0	28	4395	0	1	1	0
1511	1	2	1	2	1	28	4395	0	1	1	0
1512	1	1	2	2	0	26	3662	0	1	1	0
1512	1	1	2	2	1	26	3662	0	1	1	0
1512	1	2	1	2	0	28	4395	0	1	1	0
1512	1	2	1	2	1	28	4395	0	1	1	0
1513	1	1	2	2	0	26	3662	0	1	1	0
1513	1	1	2	2	1	26	3662	0	1	1	0
1513	1	2	1	2	0	28	4395	0	1	1	0
1513	1	2	1	2	1	28	4395	0	1	1	0
1514	1	1	2	2	0	28	4395	0	1	1	0
1514	1	1	2	2	1	28	4395	0	1	1	0
1514	1	2	1	2	0	28	4395	0	1	1	0
1514	1	2	1	2	1	28	4395	0	1	1	0
1515	1	1	2	2	0	28	9422	0	1	1	0
1515	1	1	2	2	1	28	9422	0	1	1	0
1516	1	1	2	2	0	28	9422	0	1	1	0
1516	1	1	2	2	1	28	9422	0	1	1	0
1517	1	1	2	2	0	28	9422	0	1	1	0
1517	1	1	2	2	1	28	9422	0	1	1	0
1518	1	1	2	2	0	28	4395	0	1	1	0
1518	1	1	2	2	1	28	4395	0	1	1	0
1518	1	2	1	2	0	28	4395	0	1	1	0
1518	1	2	1	2	1	28	4395	0	1	1	0
1520	1	1	2	2	0	28	9422	0	1	1	0
1520	1	1	2	2	1	28	9422	0	1	1	0
1528	1	1	2	2	0	28	9422	0	1	1	0
1528	1	1	2	2	1	28	9422	0	1	1	0
1528	1	2	1	2	0	28	9422	0	1	1	0
1528	1	2	1	2	1	28	9422	0	1	1	0
1531	1	1	2	2	0	28	9422	0	1	1	0
1531	1	1	2	2	1	28	9422	0	1	1	0
1548	1	1	2	2	0	28	4395	0	1	1	0
1548	1	1	2	2	1	28	4395	0	1	1	0
1548	1	2	1	2	0	26	3662	0	1	1	0
1548	1	2	1	2	1	26	3662	0	1	1	0
1549	1	1	2	2	0	28	4395	0	1	1	0
1549	1	1	2	2	1	28	4395	0	1	1	0
1549	1	2	1	2	0	26	3662	0	1	1	0
1549	1	2	1	2	1	26	3662	0	1	1	0
1550	1	2	1	2	0	26	7708	0	1	1	0
1550	1	2	1	2	1	26	7708	0	1	1	0
1551	1	2	1	2	0	26	7708	0	1	1	0
1551	1	2	1	2	1	26	7708	0	1	1	0
1552	1	2	1	2	0	28	9422	0	1	1	0
1552	1	2	1	2	1	28	9422	0	1	1	0
1553	1	2	1	2	0	28	9422	0	1	1	0
1553	1	2	1	2	1	28	9422	0	1	1	0
1558	1	2	1	2	0	28	9422	0	1	1	0
1558	1	2	1	2	1	28	9422	0	1	1	0
1563	1	1	2	2	0	28	9422	0	1	1	0
1563	1	1	2	2	1	28	9422	0	1	1	0
1563	1	2	1	2	0	28	9422	0	1	1	0
1563	1	2	1	2	1	28	9422	0	1	1	0
1565	1	1	2	2	0	26	3662	0	1	1	0
1565	1	1	2	2	1	26	3662	0	1	1	0
1565	1	2	1	2	0	28	4395	0	1	1	0
1565	1	2	1	2	1	28	4395	0	1	1	0
1566	1	1	2	2	0	26	7708	0	1	1	0
1566	1	1	2	2	1	26	7708	0	1	1	0
1567	1	1	2	2	0	26	7708	0	1	1	0
1567	1	1	2	2	1	26	7708	0	1	1	0
1568	1	1	2	2	0	28	4395	0	1	1	0
1568	1	1	2	2	1	28	4395	0	1	1	0
1568	1	2	1	2	0	28	4395	0	1	1	0
1568	1	2	1	2	1	28	4395	0	1	1	0
1569	1	1	2	2	0	28	9422	0	1	1	0
1569	1	1	2	2	1	28	9422	0	1	1	0
1570	1	1	2	2	0	28	9422	0	1	1	0
1570	1	1	2	2	1	28	9422	0	1	1	0
1571	1	1	2	2	0	28	9422	0	1	1	0
1571	1	1	2	2	1	28	9422	0	1	1	0
1572	1	1	2	2	0	28	9422	0	1	1	0
1572	1	1	2	2	1	28	9422	0	1	1	0
1573	1	1	2	2	0	28	9422	0	1	1	0
1573	1	1	2	2	1	28	9422	0	1	1	0
1576	1	1	2	2	0	28	4395	0	1	1	0
1576	1	1	2	2	1	28	4395	0	1	1	0
1576	1	2	1	2	0	28	4395	0	1	1	0
1576	1	2	1	2	1	28	4395	0	1	1	0
1578	1	1	2	2	0	28	4395	0	1	1	0
1578	1	1	2	2	1	28	4395	0	1	1	0
1578	1	2	1	2	0	28	4395	0	1	1	0
1578	1	2	1	2	1	28	4395	0	1	1	0
1580	1	1	2	2	0	28	9422	0	1	1	0
1580	1	1	2	2	1	28	9422	0	1	1	0
1587	1	1	2	2	0	28	4395	0	1	1	0
1587	1	1	2	2	1	28	4395	0	1	1	0
1587	1	2	1	2	0	28	4395	0	1	1	0
1587	1	2	1	2	1	28	4395	0	1	1	0
1590	1	1	2	2	0	28	9422	0	1	1	0
1590	1	1	2	2	1	28	9422	0	1	1	0
1593	1	1	2	2	0	28	9422	0	1	1	0
1593	1	1	2	2	1	28	9422	0	1	1	0
1597	1	1	2	2	0	28	4395	0	1	1	0
1597	1	1	2	2	1	28	4395	0	1	1	0
1597	1	2	1	2	0	28	4395	0	1	1	0
1597	1	2	1	2	1	28	4395	0	1	1	0
1598	1	1	2	2	0	28	4395	0	1	1	0
1598	1	1	2	2	1	28	4395	0	1	1	0
1598	1	2	1	2	0	28	4395	0	1	1	0
1598	1	2	1	2	1	28	4395	0	1	1	0
1599	1	1	2	2	0	28	4395	0	1	1	0
1599	1	1	2	2	1	28	4395	0	1	1	0
1599	1	2	1	2	0	28	4395	0	1	1	0
1599	1	2	1	2	1	28	4395	0	1	1	0
1600	1	1	2	2	0	28	4395	0	1	1	0
1600	1	1	2	2	1	28	4395	0	1	1	0
1600	1	2	1	2	0	28	4395	0	1	1	0
1600	1	2	1	2	1	28	4395	0	1	1	0
1601	1	1	2	2	0	28	4395	0	1	1	0
1601	1	1	2	2	1	28	4395	0	1	1	0
1601	1	2	1	2	0	28	4395	0	1	1	0
1601	1	2	1	2	1	28	4395	0	1	1	0
1602	1	1	2	2	0	28	4395	0	1	1	0
1602	1	1	2	2	1	28	4395	0	1	1	0
1602	1	2	1	2	0	28	4395	0	1	1	0
1602	1	2	1	2	1	28	4395	0	1	1	0
1603	1	1	2	2	0	28	4395	0	1	1	0
1603	1	1	2	2	1	28	4395	0	1	1	0
1603	1	2	1	2	0	28	4395	0	1	1	0
1603	1	2	1	2	1	28	4395	0	1	1	0
1610	1	1	2	2	0	28	4395	0	1	1	0
1610	1	1	2	2	1	28	4395	0	1	1	0
1610	1	2	1	2	0	28	4395	0	1	1	0
1610	1	2	1	2	1	28	4395	0	1	1	0
1614	1	1	2	2	0	26	7708	0	1	1	0
1614	1	1	2	2	1	26	7708	0	1	1	0
1614	1	2	1	2	0	28	9422	0	1	1	0
1614	1	2	1	2	1	28	9422	0	1	1	0
1615	1	1	2	2	0	26	7708	0	1	1	0
1615	1	1	2	2	1	26	7708	0	1	1	0
1616	1	1	2	2	0	28	4395	0	1	1	0
1616	1	1	2	2	1	28	4395	0	1	1	0
1616	1	2	1	2	0	26	3662	0	1	1	0
1616	1	2	1	2	1	26	3662	0	1	1	0
1617	1	1	2	2	0	28	4395	0	1	1	0
1617	1	1	2	2	1	28	4395	0	1	1	0
1617	1	2	1	2	0	26	3662	0	1	1	0
1617	1	2	1	2	1	26	3662	0	1	1	0
1618	1	1	2	2	0	28	4395	0	1	1	0
1618	1	1	2	2	1	28	4395	0	1	1	0
1618	1	2	1	2	0	28	4395	0	1	1	0
1618	1	2	1	2	1	28	4395	0	1	1	0
1619	1	1	2	2	0	28	4395	0	1	1	0
1619	1	1	2	2	1	28	4395	0	1	1	0
1619	1	2	1	2	0	28	4395	0	1	1	0
1619	1	2	1	2	1	28	4395	0	1	1	0
1620	1	1	2	2	0	28	4395	0	1	1	0
1620	1	1	2	2	1	28	4395	0	1	1	0
1620	1	2	1	2	0	28	4395	0	1	1	0
1620	1	2	1	2	1	28	4395	0	1	1	0
1621	1	1	2	2	0	28	9422	0	1	1	0
1621	1	1	2	2	1	28	9422	0	1	1	0
1622	1	1	2	2	0	26	7708	0	1	1	0
1622	1	1	2	2	1	26	7708	0	1	1	0
1623	1	1	2	2	0	26	7708	0	1	1	0
1623	1	1	2	2	1	26	7708	0	1	1	0
1624	1	1	2	2	0	26	7708	0	1	1	0
1624	1	1	2	2	1	26	7708	0	1	1	0
1625	1	1	2	2	0	26	7708	0	1	1	0
1625	1	1	2	2	1	26	7708	0	1	1	0
1626	1	1	2	2	0	28	9422	0	1	1	0
1626	1	1	2	2	1	28	9422	0	1	1	0
1627	1	1	2	2	0	28	9422	0	1	1	0
1627	1	1	2	2	1	28	9422	0	1	1	0
1628	1	1	2	2	0	28	9422	0	1	1	0
1628	1	1	2	2	1	28	9422	0	1	1	0
1629	1	1	2	2	0	28	9422	0	1	1	0
1629	1	1	2	2	1	28	9422	0	1	1	0
1635	1	1	2	2	0	28	4395	0	1	1	0
1635	1	1	2	2	1	28	4395	0	1	1	0
1635	1	2	1	2	0	28	4395	0	1	1	0
1635	1	2	1	2	1	28	4395	0	1	1	0
1642	1	1	2	2	0	26	7708	0	1	1	0
1642	1	1	2	2	1	26	7708	0	1	1	0
1643	1	1	2	2	0	26	7708	0	1	1	0
1643	1	1	2	2	1	26	7708	0	1	1	0
1646	1	2	1	2	0	28	9422	0	1	1	0
1646	1	2	1	2	1	28	9422	0	1	1	0
1647	1	2	1	2	0	28	9422	0	1	1	0
1647	1	2	1	2	1	28	9422	0	1	1	0
1650	1	2	1	2	0	28	9422	0	1	1	0
1650	1	2	1	2	1	28	9422	0	1	1	0
1652	1	2	1	2	0	26	7708	0	1	1	0
1652	1	2	1	2	1	26	7708	0	1	1	0
1656	1	2	1	2	0	28	9422	0	1	1	0
1656	1	2	1	2	1	28	9422	0	1	1	0
1657	1	1	2	2	0	28	4395	0	1	1	0
1657	1	1	2	2	1	28	4395	0	1	1	0
1657	1	2	1	2	0	28	4395	0	1	1	0
1657	1	2	1	2	1	28	4395	0	1	1	0
1663	1	1	2	2	0	28	4395	0	1	1	0
1663	1	1	2	2	1	28	4395	0	1	1	0
1663	1	2	1	2	0	26	3662	0	1	1	0
1663	1	2	1	2	1	26	3662	0	1	1	0
1664	1	1	2	2	0	28	9422	0	1	1	0
1664	1	1	2	2	1	28	9422	0	1	1	0
1665	1	1	2	2	0	28	9422	0	1	1	0
1665	1	1	2	2	1	28	9422	0	1	1	0
1666	1	1	2	2	0	28	4395	0	1	1	0
1666	1	1	2	2	1	28	4395	0	1	1	0
1666	1	2	1	2	0	26	3662	0	1	1	0
1666	1	2	1	2	1	26	3662	0	1	1	0
1667	1	1	2	2	0	28	9422	0	1	1	0
1667	1	1	2	2	1	28	9422	0	1	1	0
1668	1	1	2	2	0	28	9422	0	1	1	0
1668	1	1	2	2	1	28	9422	0	1	1	0
1669	1	1	2	2	0	28	9422	0	1	1	0
1669	1	1	2	2	1	28	9422	0	1	1	0
1670	1	1	2	2	0	26	7708	0	1	1	0
1670	1	1	2	2	1	26	7708	0	1	1	0
1671	1	1	2	2	0	26	7708	0	1	1	0
1671	1	1	2	2	1	26	7708	0	1	1	0
1677	1	1	2	2	0	28	4395	0	1	1	0
1677	1	1	2	2	1	28	4395	0	1	1	0
1677	1	2	1	2	0	28	4395	0	1	1	0
1677	1	2	1	2	1	28	4395	0	1	1	0
1678	1	1	2	2	0	28	4395	0	1	1	0
1678	1	1	2	2	1	28	4395	0	1	1	0
1678	1	2	1	2	0	28	4395	0	1	1	0
1678	1	2	1	2	1	28	4395	0	1	1	0
1684	1	1	2	2	0	28	9422	0	1	1	0
1684	1	1	2	2	1	28	9422	0	1	1	0
1684	1	2	1	2	0	28	9422	0	1	1	0
