% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0682143	1	1	2	8.27121e-11	174372	0
0.0682143	1	2	1	9.61185e-11	202636	0
0.0692143	1	1	2	8.41937e-11	177496	0
0.0692143	1	2	1	9.27071e-11	195444	0
0.0702143	1	1	2	8.55504e-11	180356	0
0.0702143	1	2	1	8.9105e-11	187850	0
0.0712143	1	1	2	8.67701e-11	182927	0
0.0712143	1	2	1	8.53985e-11	180036	0
0.0722143	1	1	2	8.78411e-11	185185	0
0.0722143	1	2	1	8.16229e-11	172076	0
0.0732143	1	1	2	8.87361e-11	187072	0
0.0732143	1	2	1	7.78216e-11	164062	0
0.0742143	1	1	2	8.94288e-11	188532	0
0.0742143	1	2	1	7.40306e-11	156070	0
0.0752143	1	1	2	8.99334e-11	189596	0
0.0752143	1	2	1	7.02799e-11	148163	0
0.0762143	1	1	2	9.02498e-11	190263	0
0.0762143	1	2	1	6.66295e-11	140467	0
0.0772143	1	1	2	9.03758e-11	190529	0
0.0772143	1	2	1	6.31244e-11	133078	0
0.0782143	1	1	2	9.02943e-11	190357	0
0.0782143	1	2	1	5.9804e-11	126078	0
0.0792143	1	1	2	8.99803e-11	189695	0
0.0792143	1	2	1	5.67012e-11	119537	0
0.0802143	1	1	2	8.94513e-11	188580	0
0.0802143	1	2	1	5.38408e-11	113506	0
0.0812143	1	1	2	8.87177e-11	187033	0
0.0812143	1	2	1	5.12581e-11	108062	0
0.0822143	1	1	2	8.77811e-11	185059	0
0.0822143	1	2	1	4.89831e-11	103265	0
0.0832143	1	1	2	8.66401e-11	182653	0
0.0832143	1	2	1	4.70352e-11	99159	0
0.0842143	1	1	2	8.52802e-11	179786	0
0.0842143	1	2	1	4.54273e-11	95769.1	0
0.0852143	1	1	2	8.37095e-11	176475	0
0.0852143	1	2	1	4.4163e-11	93103.7	0
0.0862143	1	1	2	8.19632e-11	172794	0
0.0862143	1	2	1	4.32535e-11	91186.5	0
0.0872143	1	1	2	8.00511e-11	168763	0
0.0872143	1	2	1	4.27008e-11	90021.3	0
0.0882143	1	1	2	7.79879e-11	164413	0
0.0882143	1	2	1	4.24993e-11	89596.4	0
0.0892143	1	1	2	7.57694e-11	159736	0
0.0892143	1	2	1	4.26401e-11	89893.3	0
0.0902143	1	1	2	7.33962e-11	154733	0
0.0902143	1	2	1	4.30976e-11	90857.7	0
0.0912143	1	1	2	7.09156e-11	149503	0
0.0912143	1	2	1	4.38634e-11	92472.3	0
0.0922143	1	1	2	6.83438e-11	144081	0
0.0922143	1	2	1	4.49142e-11	94687.4	0
0.0932143	1	1	2	6.5698e-11	138503	0
0.0932143	1	2	1	4.62245e-11	97449.9	0
0.0942143	1	1	2	6.29874e-11	132789	0
0.0942143	1	2	1	4.77642e-11	100696	0
0.0952143	1	1	2	6.02115e-11	126937	0
0.0952143	1	2	1	4.94802e-11	104313	0
0.0962143	1	1	2	5.74168e-11	121045	0
0.0962143	1	2	1	5.13481e-11	108251	0
0.0972143	1	1	2	5.46253e-11	115160	0
0.0972143	1	2	1	5.33354e-11	112441	0
0.0982143	1	1	2	5.18508e-11	109311	0
0.0982143	1	2	1	5.54032e-11	116800	0
0.0992143	1	1	2	4.91036e-11	103520	0
0.0992143	1	2	1	5.75117e-11	121245	0
0.100214	1	1	2	4.63884e-11	97795.4	0
0.100214	1	2	1	5.96007e-11	125649	0
0.101214	1	1	2	4.37336e-11	92198.5	0
0.101214	1	2	1	6.1637e-11	129942	0
0.102214	1	1	2	4.11603e-11	86773.6	0
0.102214	1	2	1	6.35973e-11	134075	0
0.103214	1	1	2	3.86809e-11	81546.4	0
0.103214	1	2	1	6.54383e-11	137956	0
0.104214	1	1	2	3.63018e-11	76531	0
0.104214	1	2	1	6.71256e-11	141513	0
0.105214	1	1	2	3.40272e-11	71735.6	0
0.105214	1	2	1	6.86099e-11	144642	0
0.106214	1	1	2	3.18702e-11	67188.4	0
0.106214	1	2	1	6.98496e-11	147256	0
0.107214	1	1	2	2.98443e-11	62917.2	0
0.107214	1	2	1	7.08402e-11	149344	0
0.108214	1	1	2	2.79542e-11	58932.7	0
0.108214	1	2	1	7.15634e-11	150869	0
0.109214	1	1	2	2.62021e-11	55238.9	0
0.109214	1	2	1	7.20026e-11	151795	0
0.110214	1	1	2	2.45837e-11	51827	0
0.110214	1	2	1	7.21445e-11	152094	0
0.111214	1	1	2	2.31044e-11	48708.3	0
0.111214	1	2	1	7.19477e-11	151679	0
0.112214	1	1	2	2.17685e-11	45892	0
0.112214	1	2	1	7.14386e-11	150606	0
0.113214	1	1	2	2.05758e-11	43377.5	0
0.113214	1	2	1	7.06296e-11	148900	0
0.114214	1	1	2	1.95235e-11	41159.1	0
0.114214	1	2	1	6.95237e-11	146569	0
0.115214	1	1	2	1.85995e-11	39211.1	0
0.115214	1	2	1	6.81327e-11	143636	0
0.116214	1	1	2	1.77992e-11	37524	0
0.116214	1	2	1	6.64356e-11	140059	0
0.117214	1	1	2	1.71236e-11	36099.6	0
0.117214	1	2	1	6.44852e-11	135947	0
0.118214	1	1	2	1.65662e-11	34924.5	0
0.118214	1	2	1	6.23209e-11	131384	0
0.119214	1	1	2	1.61222e-11	33988.5	0
0.119214	1	2	1	5.99715e-11	126431	0
0.120214	1	1	2	1.57791e-11	33265.2	0
0.120214	1	2	1	5.7463e-11	121143	0
0.121214	1	1	2	1.55253e-11	32730.3	0
0.121214	1	2	1	5.48095e-11	115549	0
0.122214	1	1	2	1.53623e-11	32386.6	0
0.122214	1	2	1	5.2059e-11	109750	0
0.123214	1	1	2	1.52806e-11	32214.3	0
0.123214	1	2	1	4.92607e-11	103851	0
0.124214	1	1	2	1.5272e-11	32196.2	0
0.124214	1	2	1	4.6455e-11	97935.8	0
0.125214	1	1	2	1.53271e-11	32312.3	0
0.125214	1	2	1	4.36826e-11	92091	0
0.126214	1	1	2	1.54319e-11	32533.4	0
0.126214	1	2	1	4.0973e-11	86378.6	0
0.127214	1	1	2	1.55833e-11	32852.5	0
0.127214	1	2	1	3.83703e-11	80891.7	0
0.128214	1	1	2	1.57786e-11	33264.1	0
0.128214	1	2	1	3.59255e-11	75737.6	0
0.129214	1	1	2	1.60101e-11	33752.2	0
0.129214	1	2	1	3.36768e-11	70996.9	0
0.130214	1	1	2	1.62757e-11	34312.1	0
0.130214	1	2	1	3.16591e-11	66743.3	0
0.131214	1	1	2	1.65612e-11	34914.2	0
0.131214	1	2	1	2.99018e-11	63038.6	0
0.132214	1	1	2	1.68571e-11	35538	0
0.132214	1	2	1	2.84335e-11	59943.1	0
0.133214	1	1	2	1.71663e-11	36189.7	0
0.133214	1	2	1	2.72891e-11	57530.5	0
0.134214	1	1	2	1.74843e-11	36860.1	0
0.134214	1	2	1	2.64898e-11	55845.4	0
0.135214	1	1	2	1.78071e-11	37540.7	0
0.135214	1	2	1	2.60512e-11	54920.9	0
0.136214	1	1	2	1.81288e-11	38218.8	0
0.136214	1	2	1	2.59861e-11	54783.6	0
0.137214	1	1	2	1.84366e-11	38867.8	0
0.137214	1	2	1	2.62989e-11	55443	0
0.138214	1	1	2	1.87435e-11	39514.8	0
0.138214	1	2	1	2.69932e-11	56906.6	0
0.139214	1	1	2	1.90497e-11	40160.3	0
0.139214	1	2	1	2.80677e-11	59172	0
0.140214	1	1	2	1.9348e-11	40789.1	0
0.140214	1	2	1	2.95143e-11	62221.6	0
0.141214	1	1	2	1.96353e-11	41394.9	0
0.141214	1	2	1	3.13197e-11	66027.7	0
0.142214	1	1	2	1.98961e-11	41944.6	0
0.142214	1	2	1	3.3461e-11	70542	0
0.143214	1	1	2	2.01429e-11	42465	0
0.143214	1	2	1	3.59118e-11	75708.8	0
0.144214	1	1	2	2.03754e-11	42955.2	0
0.144214	1	2	1	3.86479e-11	81477	0
0.145214	1	1	2	2.05925e-11	43412.8	0
0.145214	1	2	1	4.1641e-11	87786.9	0
0.146214	1	1	2	2.07913e-11	43831.8	0
0.146214	1	2	1	4.48568e-11	94566.5	0
0.147214	1	1	2	2.09679e-11	44204.2	0
0.147214	1	2	1	4.82509e-11	101722	0
0.148214	1	1	2	2.11216e-11	44528.2	0
0.148214	1	2	1	5.17737e-11	109149	0
0.149214	1	1	2	2.12537e-11	44806.7	0
0.149214	1	2	1	5.53906e-11	116774	0
0.150214	1	1	2	2.13624e-11	45035.9	0
0.150214	1	2	1	5.90618e-11	124513	0
0.151214	1	1	2	2.14439e-11	45207.8	0
0.151214	1	2	1	6.27434e-11	132275	0
0.152214	1	1	2	2.14892e-11	45303.2	0
0.152214	1	2	1	6.63858e-11	139954	0
0.153214	1	1	2	2.15004e-11	45326.9	0
0.153214	1	2	1	6.9928e-11	147421	0
0.154214	1	1	2	2.14827e-11	45289.5	0
0.154214	1	2	1	7.33358e-11	154605	0
0.155214	1	1	2	2.14388e-11	45197	0
0.155214	1	2	1	7.65804e-11	161446	0
0.156214	1	1	2	2.13653e-11	45041.9	0
0.156214	1	2	1	7.96209e-11	167855	0
0.157214	1	1	2	2.12513e-11	44801.7	0
0.157214	1	2	1	8.24154e-11	173747	0
0.158214	1	1	2	2.10981e-11	44478.6	0
0.158214	1	2	1	8.4909e-11	179004	0
0.159214	1	1	2	2.09142e-11	44091	0
0.159214	1	2	1	8.70778e-11	183576	0
0.160214	1	1	2	2.07012e-11	43642	0
0.160214	1	2	1	8.89218e-11	187464	0
0.161214	1	1	2	2.04629e-11	43139.6	0
0.161214	1	2	1	9.04213e-11	190625	0
0.162214	1	1	2	2.01917e-11	42567.8	0
0.162214	1	2	1	9.15573e-11	193020	0
0.163214	1	1	2	1.98919e-11	41935.8	0
0.163214	1	2	1	9.22964e-11	194578	0
0.164214	1	1	2	1.95805e-11	41279.2	0
0.164214	1	2	1	9.26263e-11	195273	0
0.165214	1	1	2	1.92565e-11	40596.4	0
0.165214	1	2	1	9.25746e-11	195164	0
0.166214	1	1	2	1.89254e-11	39898.2	0
0.166214	1	2	1	9.21452e-11	194259	0
0.167214	1	1	2	1.85861e-11	39183	0
0.167214	1	2	1	9.13466e-11	192576	0
0.168214	1	1	2	1.82437e-11	38461.2	0
0.168214	1	2	1	9.01716e-11	190098	0
0.169214	1	1	2	1.79159e-11	37770.1	0
0.169214	1	2	1	8.86337e-11	186856	0
0.170214	1	1	2	1.7613e-11	37131.4	0
0.170214	1	2	1	8.67778e-11	182944	0
0.171214	1	1	2	1.73437e-11	36563.7	0
0.171214	1	2	1	8.46348e-11	178426	0
0.172214	1	1	2	1.71153e-11	36082.3	0
0.172214	1	2	1	8.22329e-11	173362	0
0.173214	1	1	2	1.69337e-11	35699.3	0
0.173214	1	2	1	7.95874e-11	167785	0
0.174214	1	1	2	1.6815e-11	35449.2	0
0.174214	1	2	1	7.67218e-11	161744	0
0.175214	1	1	2	1.67734e-11	35361.3	0
0.175214	1	2	1	7.36905e-11	155353	0
0.176214	1	1	2	1.68197e-11	35459	0
0.176214	1	2	1	7.05391e-11	148709	0
0.177214	1	1	2	1.6963e-11	35761.1	0
0.177214	1	2	1	6.73078e-11	141897	0
0.178214	1	1	2	1.72106e-11	36283.2	0
0.178214	1	2	1	6.40264e-11	134980	0
0.179214	1	1	2	1.75735e-11	37048.2	0
0.179214	1	2	1	6.07221e-11	128014	0
0.180214	1	1	2	1.80646e-11	38083.6	0
0.180214	1	2	1	5.74417e-11	121098	0
0.181214	1	1	2	1.86907e-11	39403.5	0
0.181214	1	2	1	5.42287e-11	114324	0
0.182214	1	1	2	1.94571e-11	41019.2	0
0.182214	1	2	1	5.11162e-11	107762	0
0.183214	1	1	2	2.0365e-11	42933.2	0
0.183214	1	2	1	4.81336e-11	101474	0
0.184214	1	1	2	2.14154e-11	45147.5	0
0.184214	1	2	1	4.53024e-11	95505.8	0
0.185214	1	1	2	2.26172e-11	47681.3	0
0.185214	1	2	1	4.26503e-11	89914.7	0
0.186214	1	1	2	2.39719e-11	50537.2	0
0.186214	1	2	1	4.02067e-11	84763.2	0
0.187214	1	1	2	2.54776e-11	53711.6	0
0.187214	1	2	1	3.79898e-11	80089.4	0
0.188214	1	1	2	2.71289e-11	57192.7	0
0.188214	1	2	1	3.60131e-11	75922.2	0
0.189214	1	1	2	2.89129e-11	60953.7	0
0.189214	1	2	1	3.42845e-11	72278.1	0
0.190214	1	1	2	3.08293e-11	64993.9	0
0.190214	1	2	1	3.28063e-11	69161.7	0
0.191214	1	1	2	3.2868e-11	69291.7	0
0.191214	1	2	1	3.15873e-11	66591.8	0
0.192214	1	1	2	3.50167e-11	73821.8	0
0.192214	1	2	1	3.06248e-11	64562.8	0
0.193214	1	1	2	3.72602e-11	78551.3	0
0.193214	1	2	1	2.99126e-11	63061.4	0
0.194214	1	1	2	3.9569e-11	83418.8	0
0.194214	1	2	1	2.94384e-11	62061.7	0
0.195214	1	1	2	4.19369e-11	88410.7	0
0.195214	1	2	1	2.91838e-11	61524.9	0
0.196214	1	1	2	4.43469e-11	93491.5	0
0.196214	1	2	1	2.91378e-11	61427.8	0
0.197214	1	1	2	4.67802e-11	98621.3	0
0.197214	1	2	1	2.92842e-11	61736.6	0
0.198214	1	1	2	4.92131e-11	103750	0
0.198214	1	2	1	2.96031e-11	62408.8	0
0.199214	1	1	2	5.16078e-11	108799	0
0.199214	1	2	1	3.00711e-11	63395.3	0
0.200214	1	1	2	5.39466e-11	113729	0
0.200214	1	2	1	3.06559e-11	64628.2	0
0.201214	1	1	2	5.62187e-11	118519	0
0.201214	1	2	1	3.13346e-11	66059.2	0
0.202214	1	1	2	5.84036e-11	123126	0
0.202214	1	2	1	3.20875e-11	67646.5	0
0.203214	1	1	2	6.04828e-11	127509	0
0.203214	1	2	1	3.28903e-11	69338.8	0
0.204214	1	1	2	6.24207e-11	131594	0
0.204214	1	2	1	3.3718e-11	71083.9	0
0.205214	1	1	2	6.41956e-11	135336	0
0.205214	1	2	1	3.45442e-11	72825.5	0
0.206214	1	1	2	6.58175e-11	138756	0
0.206214	1	2	1	3.53365e-11	74496	0
0.207214	1	1	2	6.72628e-11	141803	0
0.207214	1	2	1	3.60846e-11	76072.9	0
0.208214	1	1	2	6.85177e-11	144448	0
0.208214	1	2	1	3.67681e-11	77514	0
0.209214	1	1	2	6.95594e-11	146644	0
0.209214	1	2	1	3.73689e-11	78780.6	0
0.210214	1	1	2	7.03598e-11	148331	0
0.210214	1	2	1	3.78632e-11	79822.7	0
0.211214	1	1	2	7.09467e-11	149569	0
0.211214	1	2	1	3.82258e-11	80587	0
0.212214	1	1	2	7.13171e-11	150350	0
0.212214	1	2	1	3.84681e-11	81097.9	0
0.213214	1	1	2	7.1468e-11	150668	0
0.213214	1	2	1	3.85881e-11	81350.9	0
0.214214	1	1	2	7.14043e-11	150533	0
0.214214	1	2	1	3.85828e-11	81339.7	0
0.215214	1	1	2	7.10935e-11	149878	0
0.215214	1	2	1	3.84431e-11	81045.2	0
0.216214	1	1	2	7.05741e-11	148783	0
0.216214	1	2	1	3.81542e-11	80436.2	0
0.217214	1	1	2	6.98585e-11	147275	0
0.217214	1	2	1	3.77438e-11	79570.8	0
0.218214	1	1	2	6.89591e-11	145378	0
0.218214	1	2	1	3.72226e-11	78472.1	0
0.219214	1	1	2	6.7887e-11	143118	0
0.219214	1	2	1	3.66014e-11	77162.6	0
0.220214	1	1	2	6.66392e-11	140488	0
0.220214	1	2	1	3.58926e-11	75668.2	0
0.221214	1	1	2	6.5249e-11	137557	0
0.221214	1	2	1	3.51009e-11	73999.3	0
0.222214	1	1	2	6.37531e-11	134403	0
0.222214	1	2	1	3.42618e-11	72230.2	0
0.223214	1	1	2	6.21745e-11	131075	0
0.223214	1	2	1	3.33922e-11	70396.9	0
0.224214	1	1	2	6.05262e-11	127600	0
0.224214	1	2	1	3.25113e-11	68539.7	0
0.225214	1	1	2	5.88152e-11	123993	0
0.225214	1	2	1	3.16381e-11	66698.9	0
0.226214	1	1	2	5.70691e-11	120312	0
0.226214	1	2	1	3.07849e-11	64900.3	0
0.227214	1	1	2	5.53284e-11	116642	0
0.227214	1	2	1	2.99726e-11	63187.8	0
0.228214	1	1	2	5.36183e-11	113037	0
0.228214	1	2	1	2.92281e-11	61618.2	0
0.229214	1	1	2	5.19605e-11	109542	0
0.229214	1	2	1	2.85701e-11	60231	0
0.230214	1	1	2	5.03687e-11	106187	0
0.230214	1	2	1	2.80195e-11	59070.2	0
0.231214	1	1	2	4.88656e-11	103018	0
0.231214	1	2	1	2.75858e-11	58156	0
0.232214	1	1	2	4.74831e-11	100103	0
0.232214	1	2	1	2.72748e-11	57500.2	0
0.233214	1	1	2	4.62398e-11	97482.1	0
0.233214	1	2	1	2.71062e-11	57144.9	0
0.234214	1	1	2	4.51525e-11	95189.9	0
0.234214	1	2	1	2.70886e-11	57107.9	0
0.235214	1	1	2	4.4228e-11	93240.9	0
0.235214	1	2	1	2.72283e-11	57402.4	0
0.236214	1	1	2	4.34696e-11	91641.9	0
0.236214	1	2	1	2.75259e-11	58029.8	0
0.237214	1	1	2	4.29054e-11	90452.6	0
0.237214	1	2	1	2.79757e-11	58978	0
0.238214	1	1	2	4.2544e-11	89690.6	0
0.238214	1	2	1	2.85893e-11	60271.6	0
0.239214	1	1	2	4.23955e-11	89377.5	0
0.239214	1	2	1	2.93651e-11	61907.1	0
0.240214	1	1	2	4.2452e-11	89496.7	0
0.240214	1	2	1	3.02946e-11	63866.6	0
0.241214	1	1	2	4.27073e-11	90034.9	0
0.241214	1	2	1	3.13706e-11	66135	0
0.242214	1	1	2	4.31729e-11	91016.4	0
0.242214	1	2	1	3.25699e-11	68663.3	0
0.243214	1	1	2	4.38482e-11	92440.1	0
0.243214	1	2	1	3.38886e-11	71443.5	0
0.244214	1	1	2	4.4729e-11	94297	0
0.244214	1	2	1	3.53133e-11	74447	0
0.245214	1	1	2	4.58002e-11	96555.4	0
0.245214	1	2	1	3.68294e-11	77643.2	0
0.246214	1	1	2	4.70473e-11	99184.4	0
0.246214	1	2	1	3.84216e-11	80999.8	0
0.247214	1	1	2	4.84728e-11	102190	0
0.247214	1	2	1	4.00668e-11	84468.3	0
0.248214	1	1	2	5.0072e-11	105561	0
0.248214	1	2	1	4.17448e-11	88005.7	0
0.249214	1	1	2	5.18304e-11	109268	0
0.249214	1	2	1	4.34432e-11	91586.4	0
0.250214	1	1	2	5.37259e-11	113264	0
0.250214	1	2	1	4.51437e-11	95171.3	0
0.251214	1	1	2	5.57312e-11	117492	0
0.251214	1	2	1	4.68268e-11	98719.5	0
0.252214	1	1	2	5.78467e-11	121952	0
0.252214	1	2	1	4.84623e-11	102167	0
0.253214	1	1	2	6.00621e-11	126622	0
0.253214	1	2	1	5.0028e-11	105468	0
0.254214	1	1	2	6.23618e-11	131470	0
0.254214	1	2	1	5.15271e-11	108629	0
0.255214	1	1	2	6.47263e-11	136455	0
0.255214	1	2	1	5.29522e-11	111633	0
0.256214	1	1	2	6.71171e-11	141495	0
0.256214	1	2	1	5.429e-11	114453	0
0.257214	1	1	2	6.95356e-11	146594	0
0.257214	1	2	1	5.55152e-11	117036	0
0.258214	1	1	2	7.19734e-11	151733	0
0.258214	1	2	1	5.66071e-11	119338	0
0.259214	1	1	2	7.44156e-11	156882	0
0.259214	1	2	1	5.75815e-11	121393	0
0.260214	1	1	2	7.68472e-11	162008	0
0.260214	1	2	1	5.84347e-11	123191	0
0.261214	1	1	2	7.92242e-11	167019	0
0.261214	1	2	1	5.91616e-11	124724	0
0.262214	1	1	2	8.15469e-11	171916	0
0.262214	1	2	1	5.97572e-11	125979	0
0.263214	1	1	2	8.38163e-11	176700	0
0.263214	1	2	1	6.02066e-11	126927	0
0.264214	1	1	2	8.60244e-11	181355	0
0.264214	1	2	1	6.05495e-11	127649	0
0.265214	1	1	2	8.81593e-11	185856	0
0.265214	1	2	1	6.0783e-11	128142	0
0.266214	1	1	2	9.01813e-11	190119	0
0.266214	1	2	1	6.09145e-11	128419	0
0.267214	1	1	2	9.20739e-11	194109	0
0.267214	1	2	1	6.09453e-11	128484	0
0.268214	1	1	2	9.38443e-11	197841	0
0.268214	1	2	1	6.08701e-11	128325	0
0.269214	1	1	2	9.54862e-11	201303	0
0.269214	1	2	1	6.0715e-11	127999	0
0.270214	1	1	2	9.69907e-11	204474	0
0.270214	1	2	1	6.04978e-11	127541	0
0.271214	1	1	2	9.83331e-11	207304	0
0.271214	1	2	1	6.02347e-11	126986	0
0.272214	1	1	2	9.94865e-11	209736	0
0.272214	1	2	1	5.99401e-11	126365	0
0.273214	1	1	2	1.00466e-10	211800	0
0.273214	1	2	1	5.96101e-11	125669	0
0.274214	1	1	2	1.01262e-10	213479	0
0.274214	1	2	1	5.92641e-11	124940	0
0.275214	1	1	2	1.01866e-10	214753	0
