% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
1	2	1	1	2	3	265	1398618	265	1398618	0.00320391	0.0023428	0.003	0.0300623	5277.8	3288.2	2	9422	
1	2	1	2	1	3	274	881767	274	881767	0.00324499	0.0023424	0.003	0.0279999	3218.13	3214.49	2	9422	
2	3	1	1	2	3	86	367012	85	367010	0.003	0	0.003	0.003	4317.76	3223.2	2	9422	
2	3	1	2	1	3	268	758566	268	758566	0.00321299	0.0025457	0.003	0.0390669	2830.47	2935.5	2	9422	
3	4	1	1	2	3	69	150230	70	150232	0.00328635	0.00239576	0.003	0.0230444	2146.17	1968.68	2	6065	
3	4	1	2	1	3	344	794585	344	794585	0.00354375	0.00383862	0.003	0.0349898	2309.84	2506.97	2	9422	
4	5	1	1	2	3	87	295788	87	295788	0.003	0	0.003	0.003	3399.86	2719.96	2	9422	
4	5	1	2	1	3	217	626139	217	626139	0.00356791	0.00436917	0.003	0.0480665	2885.43	2988.64	2	9422	
5	6	1	1	2	3	63	215368	63	215368	0.00366729	0.00371481	0.003	0.0240444	3418.54	2753.19	2	7580	
5	6	1	2	1	3	201	597949	201	597949	0.003	0	0.003	0.003	2974.87	3300.75	2	9422	
6	7	1	1	2	3	92	297323	92	297323	0.003	0	0.003	0.003	3231.77	2587.22	2	9422	
6	7	1	2	1	3	292	796921	292	796921	0.00306864	0.00117286	0.003	0.0230418	2729.18	3032.06	2	9422	
7	8	1	1	2	3	108	341337	108	341337	0.00382423	0.00422309	0.003	0.0259501	3160.53	2281.84	2	9422	
7	8	1	2	1	3	247	514432	247	514432	0.00328411	0.002568	0.003	0.0270665	2082.72	2389.57	2	9422	
8	9	1	1	2	3	77	210880	77	210880	0.003	0	0.003	0.003	2738.7	2291.75	2	6065	
8	9	1	2	1	3	349	913058	347	905466	0.00306647	0.00123826	0.003	0.0260662	2609.41	2570.99	2	9422	
9	10	1	1	2	3	60	163836	60	163836	0.003	0	0.003	0.003	2730.6	2526.12	2	7580	
