% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
5002	1	2	1	0	28	9422	0	1	0
5002	1	2	1	1	28	9422	0	1	0
5009	1	1	2	0	26	7708	0	1	0
5009	1	1	2	1	26	7708	0	1	0
5010	1	1	2	0	26	7708	0	1	0
5010	1	1	2	1	26	7708	0	1	0
5012	1	2	1	0	26	7708	0	1	0
5012	1	2	1	1	26	7708	0	1	0
5024	1	1	2	0	28	4395	0	1	0
5024	1	1	2	1	28	4395	0	1	0
5024	1	2	1	0	28	4395	0	1	0
5024	1	2	1	1	28	4395	0	1	0
5025	1	2	1	0	28	9422	0	1	0
5025	1	2	1	1	28	9422	0	1	0
5026	1	2	1	0	28	9422	0	1	0
5026	1	2	1	1	28	9422	0	1	0
5027	1	2	1	0	28	9422	0	1	0
5027	1	2	1	1	28	9422	0	1	0
5028	1	2	1	0	28	9422	0	1	0
5028	1	2	1	1	28	9422	0	1	0
5029	1	2	1	0	28	9422	0	1	0
5029	1	2	1	1	28	9422	0	1	0
5030	1	2	1	0	28	9422	0	1	0
5030	1	2	1	1	28	9422	0	1	0
5031	1	2	1	0	28	9422	0	1	0
5031	1	2	1	1	28	9422	0	1	0
5032	1	2	1	0	28	9422	0	1	0
5032	1	2	1	1	28	9422	0	1	0
5033	1	2	1	0	28	9422	0	1	0
5033	1	2	1	1	28	9422	0	1	0
5034	1	2	1	0	28	9422	0	1	0
5034	1	2	1	1	28	9422	0	1	0
5035	1	2	1	0	28	9422	0	1	0
5035	1	2	1	1	28	9422	0	1	0
5039	1	2	1	0	28	9422	0	1	0
5039	1	2	1	1	28	9422	0	1	0
5053	1	2	1	0	28	9422	0	1	0
5053	1	2	1	1	28	9422	0	1	0
5058	1	1	2	0	28	9422	0	1	0
5058	1	1	2	1	28	9422	0	1	0
5059	1	1	2	0	28	9422	0	1	0
5059	1	1	2	1	28	9422	0	1	0
5071	1	2	1	0	28	9422	0	1	0
5071	1	2	1	1	28	9422	0	1	0
5072	1	2	1	0	28	9422	0	1	0
5072	1	2	1	1	28	9422	0	1	0
5073	1	1	2	0	28	4395	0	1	0
5073	1	1	2	1	28	4395	0	1	0
5073	1	2	1	0	28	4395	0	1	0
5073	1	2	1	1	28	4395	0	1	0
5074	1	2	1	0	28	9422	0	1	0
5074	1	2	1	1	28	9422	0	1	0
5075	1	2	1	0	28	9422	0	1	0
5075	1	2	1	1	28	9422	0	1	0
5076	1	2	1	0	28	9422	0	1	0
5076	1	2	1	1	28	9422	0	1	0
5077	1	2	1	0	28	9422	0	1	0
5077	1	2	1	1	28	9422	0	1	0
5078	1	2	1	0	28	9422	0	1	0
5078	1	2	1	1	28	9422	0	1	0
5079	1	2	1	0	28	9422	0	1	0
5079	1	2	1	1	28	9422	0	1	0
5080	1	2	1	0	28	9422	0	1	0
5080	1	2	1	1	28	9422	0	1	0
5081	1	2	1	0	28	9422	0	1	0
5081	1	2	1	1	28	9422	0	1	0
5082	1	2	1	0	28	9422	0	1	0
5082	1	2	1	1	28	9422	0	1	0
5087	1	2	1	0	28	9422	0	1	0
5087	1	2	1	1	28	9422	0	1	0
5107	1	1	2	0	28	9422	0	1	0
5107	1	1	2	1	28	9422	0	1	0
5108	1	1	2	0	28	9422	0	1	0
5108	1	1	2	1	28	9422	0	1	0
5120	1	2	1	0	26	7708	0	1	0
5120	1	2	1	1	26	7708	0	1	0
5121	1	2	1	0	26	7708	0	1	0
5121	1	2	1	1	26	7708	0	1	0
5122	1	1	2	0	26	3662	0	1	0
5122	1	1	2	1	26	3662	0	1	0
5122	1	2	1	0	28	4395	0	1	0
5122	1	2	1	1	28	4395	0	1	0
5123	1	2	1	0	28	9422	0	1	0
5123	1	2	1	1	28	9422	0	1	0
5124	1	2	1	0	28	9422	0	1	0
5124	1	2	1	1	28	9422	0	1	0
5125	1	2	1	0	28	9422	0	1	0
5125	1	2	1	1	28	9422	0	1	0
5126	1	2	1	0	28	9422	0	1	0
5126	1	2	1	1	28	9422	0	1	0
5127	1	2	1	0	28	9422	0	1	0
5127	1	2	1	1	28	9422	0	1	0
5128	1	2	1	0	28	9422	0	1	0
5128	1	2	1	1	28	9422	0	1	0
5129	1	2	1	0	28	9422	0	1	0
5129	1	2	1	1	28	9422	0	1	0
5130	1	2	1	0	28	9422	0	1	0
5130	1	2	1	1	28	9422	0	1	0
5131	1	2	1	0	28	9422	0	1	0
5131	1	2	1	1	28	9422	0	1	0
5136	1	2	1	0	26	7708	0	1	0
5136	1	2	1	1	26	7708	0	1	0
5148	1	2	1	0	28	9422	0	1	0
5148	1	2	1	1	28	9422	0	1	0
5156	1	1	2	0	26	7708	0	1	0
5156	1	1	2	1	26	7708	0	1	0
5157	1	1	2	0	26	7708	0	1	0
5157	1	1	2	1	26	7708	0	1	0
5169	1	2	1	0	28	9422	0	1	0
5169	1	2	1	1	28	9422	0	1	0
5170	1	2	1	0	28	9422	0	1	0
5170	1	2	1	1	28	9422	0	1	0
5171	1	1	2	0	28	4395	0	1	0
5171	1	1	2	1	28	4395	0	1	0
5171	1	2	1	0	28	4395	0	1	0
5171	1	2	1	1	28	4395	0	1	0
5172	1	2	1	0	28	9422	0	1	0
5172	1	2	1	1	28	9422	0	1	0
5173	1	2	1	0	28	9422	0	1	0
5173	1	2	1	1	28	9422	0	1	0
5174	1	2	1	0	28	9422	0	1	0
5174	1	2	1	1	28	9422	0	1	0
5175	1	2	1	0	28	9422	0	1	0
5175	1	2	1	1	28	9422	0	1	0
5176	1	2	1	0	28	9422	0	1	0
5176	1	2	1	1	28	9422	0	1	0
5177	1	2	1	0	28	9422	0	1	0
5177	1	2	1	1	28	9422	0	1	0
5178	1	2	1	0	28	9422	0	1	0
5178	1	2	1	1	28	9422	0	1	0
5179	1	2	1	0	28	9422	0	1	0
5179	1	2	1	1	28	9422	0	1	0
5180	1	2	1	0	28	9422	0	1	0
5180	1	2	1	1	28	9422	0	1	0
5185	1	2	1	0	28	9422	0	1	0
5185	1	2	1	1	28	9422	0	1	0
5203	1	2	1	0	28	9422	0	1	0
5203	1	2	1	1	28	9422	0	1	0
5205	1	1	2	0	28	9422	0	1	0
5205	1	1	2	1	28	9422	0	1	0
5206	1	1	2	0	28	9422	0	1	0
5206	1	1	2	1	28	9422	0	1	0
5207	1	2	1	0	28	9422	0	1	0
5207	1	2	1	1	28	9422	0	1	0
5218	1	2	1	0	28	9422	0	1	0
5218	1	2	1	1	28	9422	0	1	0
5219	1	2	1	0	28	9422	0	1	0
5219	1	2	1	1	28	9422	0	1	0
5220	1	1	2	0	26	3662	0	1	0
5220	1	1	2	1	26	3662	0	1	0
5220	1	2	1	0	28	4395	0	1	0
5220	1	2	1	1	28	4395	0	1	0
5221	1	2	1	0	28	9422	0	1	0
5221	1	2	1	1	28	9422	0	1	0
5222	1	2	1	0	28	9422	0	1	0
5222	1	2	1	1	28	9422	0	1	0
5223	1	2	1	0	28	9422	0	1	0
5223	1	2	1	1	28	9422	0	1	0
5224	1	2	1	0	28	9422	0	1	0
5224	1	2	1	1	28	9422	0	1	0
5225	1	2	1	0	28	9422	0	1	0
5225	1	2	1	1	28	9422	0	1	0
5226	1	2	1	0	28	9422	0	1	0
5226	1	2	1	1	28	9422	0	1	0
5227	1	2	1	0	28	9422	0	1	0
5227	1	2	1	1	28	9422	0	1	0
5228	1	2	1	0	26	7708	0	1	0
5228	1	2	1	1	26	7708	0	1	0
5229	1	2	1	0	26	7708	0	1	0
5229	1	2	1	1	26	7708	0	1	0
5230	1	2	1	0	28	9422	0	1	0
5230	1	2	1	1	28	9422	0	1	0
5231	1	2	1	0	28	9422	0	1	0
5231	1	2	1	1	28	9422	0	1	0
5232	1	2	1	0	28	9422	0	1	0
5232	1	2	1	1	28	9422	0	1	0
5233	1	2	1	0	28	9422	0	1	0
5233	1	2	1	1	28	9422	0	1	0
5234	1	2	1	0	28	9422	0	1	0
5234	1	2	1	1	28	9422	0	1	0
5239	1	2	1	0	28	9422	0	1	0
5239	1	2	1	1	28	9422	0	1	0
5251	1	2	1	0	28	9422	0	1	0
5251	1	2	1	1	28	9422	0	1	0
5254	1	1	2	0	26	7708	0	1	0
5254	1	1	2	1	26	7708	0	1	0
5255	1	1	2	0	26	7708	0	1	0
5255	1	1	2	1	26	7708	0	1	0
5264	1	2	1	0	28	9422	0	1	0
5264	1	2	1	1	28	9422	0	1	0
5267	1	2	1	0	28	9422	0	1	0
5267	1	2	1	1	28	9422	0	1	0
5268	1	2	1	0	28	9422	0	1	0
5268	1	2	1	1	28	9422	0	1	0
5269	1	1	2	0	28	4395	0	1	0
5269	1	1	2	1	28	4395	0	1	0
5269	1	2	1	0	28	4395	0	1	0
5269	1	2	1	1	28	4395	0	1	0
5270	1	2	1	0	26	7708	0	1	0
5270	1	2	1	1	26	7708	0	1	0
5271	1	2	1	0	26	7708	0	1	0
5271	1	2	1	1	26	7708	0	1	0
5272	1	2	1	0	26	7708	0	1	0
5272	1	2	1	1	26	7708	0	1	0
5273	1	2	1	0	26	7708	0	1	0
5273	1	2	1	1	26	7708	0	1	0
5274	1	2	1	0	28	9422	0	1	0
5274	1	2	1	1	28	9422	0	1	0
5275	1	2	1	0	28	9422	0	1	0
5275	1	2	1	1	28	9422	0	1	0
5276	1	2	1	0	28	9422	0	1	0
5276	1	2	1	1	28	9422	0	1	0
5277	1	2	1	0	28	9422	0	1	0
5277	1	2	1	1	28	9422	0	1	0
5278	1	2	1	0	28	9422	0	1	0
5278	1	2	1	1	28	9422	0	1	0
5283	1	2	1	0	28	9422	0	1	0
5283	1	2	1	1	28	9422	0	1	0
5285	1	2	1	0	28	9422	0	1	0
5285	1	2	1	1	28	9422	0	1	0
5295	1	2	1	0	28	9422	0	1	0
5295	1	2	1	1	28	9422	0	1	0
5303	1	1	2	0	28	9422	0	1	0
5303	1	1	2	1	28	9422	0	1	0
5308	1	2	1	0	28	9422	0	1	0
5308	1	2	1	1	28	9422	0	1	0
5310	1	2	1	0	28	9422	0	1	0
5310	1	2	1	1	28	9422	0	1	0
5316	1	2	1	0	28	9422	0	1	0
5316	1	2	1	1	28	9422	0	1	0
5317	1	2	1	0	28	9422	0	1	0
5317	1	2	1	1	28	9422	0	1	0
5318	1	1	2	0	28	4395	0	1	0
5318	1	1	2	1	28	4395	0	1	0
5318	1	2	1	0	28	4395	0	1	0
5318	1	2	1	1	28	4395	0	1	0
5342	1	2	1	0	28	9422	0	1	0
5342	1	2	1	1	28	9422	0	1	0
5345	1	2	1	0	26	7708	0	1	0
5345	1	2	1	1	26	7708	0	1	0
5352	1	1	2	0	28	9422	0	1	0
5352	1	1	2	1	28	9422	0	1	0
5364	1	2	1	0	28	9422	0	1	0
5364	1	2	1	1	28	9422	0	1	0
5367	1	1	2	0	28	9422	0	1	0
5367	1	1	2	1	28	9422	0	1	0
5370	1	2	1	0	28	9422	0	1	0
5370	1	2	1	1	28	9422	0	1	0
5376	1	2	1	0	28	9422	0	1	0
5376	1	2	1	1	28	9422	0	1	0
5377	1	2	1	0	28	9422	0	1	0
5377	1	2	1	1	28	9422	0	1	0
5378	1	2	1	0	28	9422	0	1	0
5378	1	2	1	1	28	9422	0	1	0
5385	1	2	1	0	28	9422	0	1	0
5385	1	2	1	1	28	9422	0	1	0
5386	1	2	1	0	28	9422	0	1	0
5386	1	2	1	1	28	9422	0	1	0
5387	1	2	1	0	28	9422	0	1	0
5387	1	2	1	1	28	9422	0	1	0
5388	1	2	1	0	28	9422	0	1	0
5388	1	2	1	1	28	9422	0	1	0
5389	1	2	1	0	28	9422	0	1	0
5389	1	2	1	1	28	9422	0	1	0
5390	1	2	1	0	28	9422	0	1	0
5390	1	2	1	1	28	9422	0	1	0
5391	1	2	1	0	28	9422	0	1	0
5391	1	2	1	1	28	9422	0	1	0
5392	1	2	1	0	28	9422	0	1	0
5392	1	2	1	1	28	9422	0	1	0
5393	1	2	1	0	28	9422	0	1	0
5393	1	2	1	1	28	9422	0	1	0
5398	1	2	1	0	28	9422	0	1	0
5398	1	2	1	1	28	9422	0	1	0
5399	1	2	1	0	28	9422	0	1	0
5399	1	2	1	1	28	9422	0	1	0
5400	1	2	1	0	28	9422	0	1	0
5400	1	2	1	1	28	9422	0	1	0
5401	1	1	2	0	28	4395	0	1	0
5401	1	1	2	1	28	4395	0	1	0
5401	1	2	1	0	28	4395	0	1	0
5401	1	2	1	1	28	4395	0	1	0
5413	1	2	1	0	28	9422	0	1	0
5413	1	2	1	1	28	9422	0	1	0
5416	1	1	2	0	26	7708	0	1	0
5416	1	1	2	1	26	7708	0	1	0
5419	1	2	1	0	28	9422	0	1	0
5419	1	2	1	1	28	9422	0	1	0
5420	1	2	1	0	28	9422	0	1	0
5420	1	2	1	1	28	9422	0	1	0
5421	1	2	1	0	28	9422	0	1	0
5421	1	2	1	1	28	9422	0	1	0
5428	1	2	1	0	28	9422	0	1	0
5428	1	2	1	1	28	9422	0	1	0
5439	1	2	1	0	28	9422	0	1	0
5439	1	2	1	1	28	9422	0	1	0
5444	1	2	1	0	26	7708	0	1	0
5444	1	2	1	1	26	7708	0	1	0
5450	1	1	2	0	28	9422	0	1	0
5450	1	1	2	1	28	9422	0	1	0
5451	1	1	2	0	28	9422	0	1	0
5451	1	1	2	1	28	9422	0	1	0
5462	1	2	1	0	26	7708	0	1	0
5462	1	2	1	1	26	7708	0	1	0
5463	1	2	1	0	26	7708	0	1	0
5463	1	2	1	1	26	7708	0	1	0
5465	1	1	2	0	28	9422	0	1	0
5465	1	1	2	1	28	9422	0	1	0
5468	1	2	1	0	26	7708	0	1	0
5468	1	2	1	1	26	7708	0	1	0
5469	1	2	1	0	26	7708	0	1	0
5469	1	2	1	1	26	7708	0	1	0
5470	1	2	1	0	26	7708	0	1	0
5470	1	2	1	1	26	7708	0	1	0
5471	1	2	1	0	26	7708	0	1	0
5471	1	2	1	1	26	7708	0	1	0
5472	1	2	1	0	26	7708	0	1	0
5472	1	2	1	1	26	7708	0	1	0
5473	1	2	1	0	26	7708	0	1	0
5473	1	2	1	1	26	7708	0	1	0
5474	1	2	1	0	26	7708	0	1	0
5474	1	2	1	1	26	7708	0	1	0
5475	1	2	1	0	26	7708	0	1	0
5475	1	2	1	1	26	7708	0	1	0
5476	1	2	1	0	26	7708	0	1	0
5476	1	2	1	1	26	7708	0	1	0
5477	1	2	1	0	26	7708	0	1	0
5477	1	2	1	1	26	7708	0	1	0
5478	1	2	1	0	26	7708	0	1	0
5478	1	2	1	1	26	7708	0	1	0
5479	1	2	1	0	26	7708	0	1	0
5479	1	2	1	1	26	7708	0	1	0
5480	1	2	1	0	26	7708	0	1	0
5480	1	2	1	1	26	7708	0	1	0
5481	1	2	1	0	26	7708	0	1	0
5481	1	2	1	1	26	7708	0	1	0
5482	1	2	1	0	28	9422	0	1	0
5482	1	2	1	1	28	9422	0	1	0
5483	1	2	1	0	28	9422	0	1	0
5483	1	2	1	1	28	9422	0	1	0
5484	1	2	1	0	28	9422	0	1	0
5484	1	2	1	1	28	9422	0	1	0
5485	1	2	1	0	28	9422	0	1	0
5485	1	2	1	1	28	9422	0	1	0
5490	1	2	1	0	26	7708	0	1	0
5490	1	2	1	1	26	7708	0	1	0
5498	1	2	1	0	26	7708	0	1	0
5498	1	2	1	1	26	7708	0	1	0
5499	1	1	2	0	28	4395	0	1	0
5499	1	1	2	1	28	4395	0	1	0
5499	1	2	1	0	26	3662	0	1	0
5499	1	2	1	1	26	3662	0	1	0
5503	1	2	1	0	28	9422	0	1	0
5503	1	2	1	1	28	9422	0	1	0
5514	1	1	2	0	28	9422	0	1	0
5514	1	1	2	1	28	9422	0	1	0
5515	1	2	1	0	28	9422	0	1	0
5515	1	2	1	1	28	9422	0	1	0
5524	1	2	1	0	28	9422	0	1	0
5524	1	2	1	1	28	9422	0	1	0
5525	1	2	1	0	28	9422	0	1	0
5525	1	2	1	1	28	9422	0	1	0
5526	1	2	1	0	28	9422	0	1	0
5526	1	2	1	1	28	9422	0	1	0
5535	1	2	1	0	28	9422	0	1	0
5535	1	2	1	1	28	9422	0	1	0
5536	1	2	1	0	28	9422	0	1	0
5536	1	2	1	1	28	9422	0	1	0
5537	1	2	1	0	28	9422	0	1	0
5537	1	2	1	1	28	9422	0	1	0
5538	1	2	1	0	28	9422	0	1	0
5538	1	2	1	1	28	9422	0	1	0
5539	1	2	1	0	28	9422	0	1	0
5539	1	2	1	1	28	9422	0	1	0
5547	1	2	1	0	28	9422	0	1	0
5547	1	2	1	1	28	9422	0	1	0
5548	1	1	2	0	28	9422	0	1	0
5548	1	1	2	1	28	9422	0	1	0
5549	1	2	1	0	28	4395	0	1	0
5549	1	2	1	1	28	4395	0	1	0
5549	1	1	2	0	28	4395	0	1	0
5549	1	1	2	1	28	4395	0	1	0
5550	1	1	2	0	28	9422	0	1	0
5550	1	1	2	1	28	9422	0	1	0
5553	1	2	1	0	28	9422	0	1	0
5553	1	2	1	1	28	9422	0	1	0
5563	1	1	2	0	28	9422	0	1	0
5563	1	1	2	1	28	9422	0	1	0
5568	1	2	1	0	28	9422	0	1	0
5568	1	2	1	1	28	9422	0	1	0
5573	1	2	1	0	28	9422	0	1	0
5573	1	2	1	1	28	9422	0	1	0
5574	1	2	1	0	28	9422	0	1	0
5574	1	2	1	1	28	9422	0	1	0
5575	1	2	1	0	28	9422	0	1	0
5575	1	2	1	1	28	9422	0	1	0
5584	1	2	1	0	28	9422	0	1	0
5584	1	2	1	1	28	9422	0	1	0
5587	1	2	1	0	28	9422	0	1	0
5587	1	2	1	1	28	9422	0	1	0
5597	1	1	2	0	28	4395	0	1	0
5597	1	1	2	1	28	4395	0	1	0
5597	1	2	1	0	28	4395	0	1	0
5597	1	2	1	1	28	4395	0	1	0
5598	1	1	2	0	28	9422	0	1	0
5598	1	1	2	1	28	9422	0	1	0
5599	1	2	1	0	28	9422	0	1	0
5599	1	2	1	1	28	9422	0	1	0
5607	1	2	1	0	28	9422	0	1	0
5607	1	2	1	1	28	9422	0	1	0
5608	1	2	1	0	28	9422	0	1	0
5608	1	2	1	1	28	9422	0	1	0
5612	1	1	2	0	28	9422	0	1	0
5612	1	1	2	1	28	9422	0	1	0
5613	1	2	1	0	28	9422	0	1	0
5613	1	2	1	1	28	9422	0	1	0
5617	1	2	1	0	28	9422	0	1	0
5617	1	2	1	1	28	9422	0	1	0
5618	1	2	1	0	28	9422	0	1	0
5618	1	2	1	1	28	9422	0	1	0
5619	1	2	1	0	28	9422	0	1	0
5619	1	2	1	1	28	9422	0	1	0
5624	1	2	1	0	28	9422	0	1	0
5624	1	2	1	1	28	9422	0	1	0
5625	1	2	1	0	28	9422	0	1	0
5625	1	2	1	1	28	9422	0	1	0
5626	1	2	1	0	28	9422	0	1	0
5626	1	2	1	1	28	9422	0	1	0
5627	1	2	1	0	28	9422	0	1	0
5627	1	2	1	1	28	9422	0	1	0
5628	1	2	1	0	28	9422	0	1	0
5628	1	2	1	1	28	9422	0	1	0
5629	1	2	1	0	28	9422	0	1	0
5629	1	2	1	1	28	9422	0	1	0
5630	1	2	1	0	28	9422	0	1	0
5630	1	2	1	1	28	9422	0	1	0
5631	1	2	1	0	28	9422	0	1	0
5631	1	2	1	1	28	9422	0	1	0
5632	1	2	1	0	26	7708	0	1	0
5632	1	2	1	1	26	7708	0	1	0
5637	1	2	1	0	28	9422	0	1	0
5637	1	2	1	1	28	9422	0	1	0
5646	1	1	2	0	28	9422	0	1	0
5646	1	1	2	1	28	9422	0	1	0
5647	1	2	1	0	28	4395	0	1	0
5647	1	2	1	1	28	4395	0	1	0
5647	1	1	2	0	28	4395	0	1	0
5647	1	1	2	1	28	4395	0	1	0
5648	1	1	2	0	28	9422	0	1	0
5648	1	1	2	1	28	9422	0	1	0
5657	1	2	1	0	28	9422	0	1	0
5657	1	2	1	1	28	9422	0	1	0
5658	1	2	1	0	28	9422	0	1	0
5658	1	2	1	1	28	9422	0	1	0
5661	1	1	2	0	26	7708	0	1	0
5661	1	1	2	1	26	7708	0	1	0
5667	1	2	1	0	28	9422	0	1	0
5667	1	2	1	1	28	9422	0	1	0
5668	1	2	1	0	28	9422	0	1	0
5668	1	2	1	1	28	9422	0	1	0
5672	1	2	1	0	28	9422	0	1	0
5672	1	2	1	1	28	9422	0	1	0
5673	1	2	1	0	28	9422	0	1	0
5673	1	2	1	1	28	9422	0	1	0
5674	1	2	1	0	28	9422	0	1	0
5674	1	2	1	1	28	9422	0	1	0
5675	1	2	1	0	28	9422	0	1	0
5675	1	2	1	1	28	9422	0	1	0
5676	1	2	1	0	28	9422	0	1	0
5676	1	2	1	1	28	9422	0	1	0
5677	1	2	1	0	28	9422	0	1	0
5677	1	2	1	1	28	9422	0	1	0
5678	1	2	1	0	28	9422	0	1	0
5678	1	2	1	1	28	9422	0	1	0
5679	1	2	1	0	28	9422	0	1	0
5679	1	2	1	1	28	9422	0	1	0
5680	1	2	1	0	26	7708	0	1	0
5680	1	2	1	1	26	7708	0	1	0
5685	1	2	1	0	26	7708	0	1	0
5685	1	2	1	1	26	7708	0	1	0
5695	1	1	2	0	26	7708	0	1	0
5695	1	1	2	1	26	7708	0	1	0
5696	1	1	2	0	26	7708	0	1	0
5696	1	1	2	1	26	7708	0	1	0
5706	1	2	1	0	28	9422	0	1	0
5706	1	2	1	1	28	9422	0	1	0
5710	1	1	2	0	26	7708	0	1	0
5710	1	1	2	1	26	7708	0	1	0
5716	1	2	1	0	26	7708	0	1	0
5716	1	2	1	1	26	7708	0	1	0
5717	1	2	1	0	26	7708	0	1	0
5717	1	2	1	1	26	7708	0	1	0
5718	1	2	1	0	28	9422	0	1	0
5718	1	2	1	1	28	9422	0	1	0
5721	1	2	1	0	28	9422	0	1	0
5721	1	2	1	1	28	9422	0	1	0
5722	1	2	1	0	28	9422	0	1	0
5722	1	2	1	1	28	9422	0	1	0
5723	1	2	1	0	28	9422	0	1	0
5723	1	2	1	1	28	9422	0	1	0
5724	1	2	1	0	28	9422	0	1	0
5724	1	2	1	1	28	9422	0	1	0
5725	1	2	1	0	28	9422	0	1	0
5725	1	2	1	1	28	9422	0	1	0
5726	1	2	1	0	28	9422	0	1	0
5726	1	2	1	1	28	9422	0	1	0
5727	1	2	1	0	28	9422	0	1	0
5727	1	2	1	1	28	9422	0	1	0
5728	1	2	1	0	28	9422	0	1	0
5728	1	2	1	1	28	9422	0	1	0
5729	1	2	1	0	28	9422	0	1	0
5729	1	2	1	1	28	9422	0	1	0
5734	1	2	1	0	28	9422	0	1	0
5734	1	2	1	1	28	9422	0	1	0
5738	1	2	1	0	26	7708	0	1	0
5738	1	2	1	1	26	7708	0	1	0
5743	1	2	1	0	28	9422	0	1	0
5743	1	2	1	1	28	9422	0	1	0
5744	1	1	2	0	28	9422	0	1	0
5744	1	1	2	1	28	9422	0	1	0
5745	1	1	2	0	28	9422	0	1	0
5745	1	1	2	1	28	9422	0	1	0
5755	1	2	1	0	28	9422	0	1	0
5755	1	2	1	1	28	9422	0	1	0
5765	1	1	2	0	28	9422	0	1	0
5765	1	1	2	1	28	9422	0	1	0
5766	1	2	1	0	28	4395	0	1	0
5766	1	2	1	1	28	4395	0	1	0
5766	1	1	2	0	28	4395	0	1	0
5766	1	1	2	1	28	4395	0	1	0
5767	1	2	1	0	28	9422	0	1	0
5767	1	2	1	1	28	9422	0	1	0
5768	1	2	1	0	28	9422	0	1	0
5768	1	2	1	1	28	9422	0	1	0
5776	1	2	1	0	28	9422	0	1	0
5776	1	2	1	1	28	9422	0	1	0
5777	1	2	1	0	28	9422	0	1	0
5777	1	2	1	1	28	9422	0	1	0
5778	1	2	1	0	28	9422	0	1	0
5778	1	2	1	1	28	9422	0	1	0
5786	1	2	1	0	28	9422	0	1	0
5786	1	2	1	1	28	9422	0	1	0
5791	1	2	1	0	28	9422	0	1	0
5791	1	2	1	1	28	9422	0	1	0
5800	1	1	2	0	28	9422	0	1	0
5800	1	1	2	1	28	9422	0	1	0
5801	1	1	2	0	28	9422	0	1	0
5801	1	1	2	1	28	9422	0	1	0
5812	1	2	1	0	28	9422	0	1	0
5812	1	2	1	1	28	9422	0	1	0
5813	1	2	1	0	28	9422	0	1	0
5813	1	2	1	1	28	9422	0	1	0
5814	1	2	1	0	28	9422	0	1	0
5814	1	2	1	1	28	9422	0	1	0
5815	1	1	2	0	28	9422	0	1	0
5815	1	1	2	1	28	9422	0	1	0
5823	1	2	1	0	28	9422	0	1	0
5823	1	2	1	1	28	9422	0	1	0
5824	1	2	1	0	28	9422	0	1	0
5824	1	2	1	1	28	9422	0	1	0
5825	1	2	1	0	28	9422	0	1	0
5825	1	2	1	1	28	9422	0	1	0
5826	1	2	1	0	28	9422	0	1	0
5826	1	2	1	1	28	9422	0	1	0
5833	1	2	1	0	28	9422	0	1	0
5833	1	2	1	1	28	9422	0	1	0
5837	1	2	1	0	28	9422	0	1	0
5837	1	2	1	1	28	9422	0	1	0
5838	1	2	1	0	28	9422	0	1	0
5838	1	2	1	1	28	9422	0	1	0
5849	1	1	2	0	28	9422	0	1	0
5849	1	1	2	1	28	9422	0	1	0
5850	1	1	2	0	28	9422	0	1	0
5850	1	1	2	1	28	9422	0	1	0
5853	1	2	1	0	28	9422	0	1	0
5853	1	2	1	1	28	9422	0	1	0
5860	1	2	1	0	28	9422	0	1	0
5860	1	2	1	1	28	9422	0	1	0
5861	1	2	1	0	28	9422	0	1	0
5861	1	2	1	1	28	9422	0	1	0
5862	1	2	1	0	28	9422	0	1	0
5862	1	2	1	1	28	9422	0	1	0
5864	1	1	2	0	28	9422	0	1	0
5864	1	1	2	1	28	9422	0	1	0
5871	1	2	1	0	26	7708	0	1	0
5871	1	2	1	1	26	7708	0	1	0
5872	1	2	1	0	26	7708	0	1	0
5872	1	2	1	1	26	7708	0	1	0
5873	1	2	1	0	26	7708	0	1	0
5873	1	2	1	1	26	7708	0	1	0
5874	1	2	1	0	28	9422	0	1	0
5874	1	2	1	1	28	9422	0	1	0
5875	1	2	1	0	28	9422	0	1	0
5875	1	2	1	1	28	9422	0	1	0
5881	1	2	1	0	26	7708	0	1	0
5881	1	2	1	1	26	7708	0	1	0
5887	1	2	1	0	28	9422	0	1	0
5887	1	2	1	1	28	9422	0	1	0
5889	1	2	1	0	28	9422	0	1	0
5889	1	2	1	1	28	9422	0	1	0
5897	1	2	1	0	26	7708	0	1	0
5897	1	2	1	1	26	7708	0	1	0
5898	1	1	2	0	28	9422	0	1	0
5898	1	1	2	1	28	9422	0	1	0
5899	1	1	2	0	28	9422	0	1	0
5899	1	1	2	1	28	9422	0	1	0
5907	1	2	1	0	28	9422	0	1	0
5907	1	2	1	1	28	9422	0	1	0
5909	1	2	1	0	28	9422	0	1	0
5909	1	2	1	1	28	9422	0	1	0
5910	1	2	1	0	28	9422	0	1	0
5910	1	2	1	1	28	9422	0	1	0
5911	1	2	1	0	28	9422	0	1	0
5911	1	2	1	1	28	9422	0	1	0
5912	1	2	1	0	28	9422	0	1	0
5912	1	2	1	1	28	9422	0	1	0
5913	1	1	2	0	28	4395	0	1	0
5913	1	1	2	1	28	4395	0	1	0
5913	1	2	1	0	28	4395	0	1	0
5913	1	2	1	1	28	4395	0	1	0
5914	1	2	1	0	28	9422	0	1	0
5914	1	2	1	1	28	9422	0	1	0
5915	1	2	1	0	28	9422	0	1	0
5915	1	2	1	1	28	9422	0	1	0
5916	1	2	1	0	28	9422	0	1	0
5916	1	2	1	1	28	9422	0	1	0
5917	1	2	1	0	28	9422	0	1	0
5917	1	2	1	1	28	9422	0	1	0
5918	1	2	1	0	28	9422	0	1	0
5918	1	2	1	1	28	9422	0	1	0
5919	1	2	1	0	28	9422	0	1	0
5919	1	2	1	1	28	9422	0	1	0
5923	1	2	1	0	26	7708	0	1	0
5923	1	2	1	1	26	7708	0	1	0
