% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1541	1	2	1	0	24	6882	0	1	0
1550	1	2	1	0	24	6882	0	1	0
1560	1	1	2	0	18	2292	0	1	0
1560	1	2	1	0	24	3422	0	1	0
1561	1	1	2	0	18	2292	0	1	0
1561	1	2	1	0	24	3422	0	1	0
1562	1	2	1	0	24	6882	0	1	0
1563	1	2	1	0	24	6882	0	1	0
1564	1	2	1	0	24	6882	0	1	0
1565	1	2	1	0	24	6882	0	1	0
1566	1	2	1	0	24	6882	0	1	0
1571	1	2	1	0	4	903	0	1	0
1572	1	2	1	0	4	903	0	1	0
1573	1	2	1	0	4	903	0	1	0
1577	1	1	2	0	18	4587	0	1	0
1578	1	1	2	0	18	4587	0	1	0
1579	1	1	2	0	18	4587	0	1	0
1580	1	1	2	0	28	4587	0	1	0
1580	1	2	1	0	4	453	0	1	0
1581	1	1	2	0	18	4587	0	1	0
1582	1	1	2	0	18	4587	0	1	0
1583	1	1	2	0	18	4587	0	1	0
1584	1	1	2	0	18	4587	0	1	0
1585	1	1	2	0	18	4587	0	1	0
1590	1	2	1	0	4	903	0	1	0
1600	1	2	1	0	4	903	0	1	0
1605	1	1	2	0	18	4587	0	1	0
1609	1	1	2	0	22	2865	0	1	0
1609	1	2	1	0	24	3422	0	1	0
1610	1	2	1	0	22	5861	0	1	0
1611	1	2	1	0	22	5861	0	1	0
1612	1	2	1	0	22	5861	0	1	0
1613	1	2	1	0	22	5861	0	1	0
1614	1	2	1	0	22	5861	0	1	0
1615	1	2	1	0	22	5861	0	1	0
1616	1	2	1	0	22	5861	0	1	0
1622	1	2	1	0	22	5861	0	1	0
1626	1	1	2	0	6	1287	0	1	0
1627	1	1	2	0	6	1287	0	1	0
1628	1	1	2	0	6	1287	0	1	0
1629	1	1	2	0	6	1287	0	1	0
1630	1	1	2	0	6	1287	0	1	0
1631	1	1	2	0	6	1287	0	1	0
1632	1	1	2	0	22	2865	0	1	0
1632	1	2	1	0	24	3422	0	1	0
1633	1	1	2	0	6	1287	0	1	0
1634	1	1	2	0	6	1287	0	1	0
1635	1	1	2	0	6	1287	0	1	0
1636	1	1	2	0	6	1287	0	1	0
1637	1	1	2	0	6	1287	0	1	0
1638	1	1	2	0	6	1287	0	1	0
1639	1	1	2	0	6	1287	0	1	0
1640	1	1	2	0	6	1287	0	1	0
1641	1	1	2	0	6	1287	0	1	0
1642	1	1	2	0	6	1287	0	1	0
1643	1	1	2	0	22	2865	0	1	0
1643	1	2	1	0	24	3422	0	1	0
1644	1	1	2	0	6	1287	0	1	0
1647	1	2	1	0	18	4587	0	1	0
1654	1	1	2	0	28	9422	0	1	0
1655	1	1	2	0	28	9422	0	1	0
1658	1	2	1	0	18	4587	0	1	0
1659	1	2	1	0	18	4587	0	1	0
1660	1	2	1	0	18	4587	0	1	0
1661	1	2	1	0	18	4587	0	1	0
1664	1	2	1	0	18	4587	0	1	0
1665	1	2	1	0	18	4587	0	1	0
1668	1	2	1	0	18	4587	0	1	0
1669	1	2	1	0	18	4587	0	1	0
1675	1	1	2	0	28	9422	0	1	0
1676	1	1	2	0	28	9422	0	1	0
1677	1	1	2	0	28	9422	0	1	0
1678	1	1	2	0	28	4587	0	1	0
1678	1	2	1	0	26	3822	0	1	0
1679	1	1	2	0	28	9422	0	1	0
1680	1	1	2	0	28	9422	0	1	0
1681	1	1	2	0	28	9422	0	1	0
1682	1	1	2	0	28	9422	0	1	0
1683	1	1	2	0	28	9422	0	1	0
1696	1	2	1	0	12	2481	0	1	0
1697	1	2	1	0	12	2481	0	1	0
1703	1	1	2	0	12	2481	0	1	0
1704	1	1	2	0	12	2481	0	1	0
1706	1	2	1	0	12	2481	0	1	0
1707	1	2	1	0	12	2481	0	1	0
1708	1	2	1	0	12	2481	0	1	0
1709	1	2	1	0	12	2481	0	1	0
1710	1	2	1	0	12	2481	0	1	0
1711	1	2	1	0	12	2481	0	1	0
1712	1	2	1	0	12	2481	0	1	0
1713	1	2	1	0	12	2481	0	1	0
1714	1	2	1	0	12	2481	0	1	0
1720	1	2	1	0	12	2481	0	1	0
1721	1	2	1	0	12	2481	0	1	0
1722	1	2	1	0	12	2481	0	1	0
1723	1	2	1	0	12	2481	0	1	0
1724	1	1	2	0	12	2481	0	1	0
1725	1	1	2	0	12	2481	0	1	0
1726	1	1	2	0	12	2481	0	1	0
1727	1	1	2	0	12	1239	0	1	0
1727	1	2	1	0	18	2292	0	1	0
1728	1	1	2	0	22	5861	0	1	0
1729	1	1	2	0	22	5861	0	1	0
1730	1	1	2	0	22	5861	0	1	0
1731	1	1	2	0	22	5861	0	1	0
1732	1	1	2	0	22	5861	0	1	0
1737	1	2	1	0	18	4587	0	1	0
1741	1	2	1	0	18	4587	0	1	0
1752	1	1	2	0	28	4587	0	1	0
1752	1	2	1	0	18	2292	0	1	0
1753	1	1	2	0	22	5861	0	1	0
1756	1	2	1	0	18	4587	0	1	0
1757	1	2	1	0	18	4587	0	1	0
1758	1	2	1	0	18	4587	0	1	0
1759	1	2	1	0	18	4587	0	1	0
1760	1	2	1	0	18	4587	0	1	0
1772	1	2	1	0	28	9422	0	1	0
1773	1	1	2	0	28	9422	0	1	0
1774	1	1	2	0	28	9422	0	1	0
1775	1	1	2	0	28	9422	0	1	0
1776	1	1	2	0	28	9422	0	1	0
1777	1	1	2	0	28	9422	0	1	0
1778	1	1	2	0	28	9422	0	1	0
1779	1	1	2	0	28	9422	0	1	0
1782	1	2	1	0	28	9422	0	1	0
1783	1	2	1	0	28	9422	0	1	0
1801	1	1	2	0	28	4587	0	1	0
1801	1	2	1	0	28	4587	0	1	0
1802	1	1	2	0	28	4587	0	1	0
1802	1	2	1	0	28	4587	0	1	0
1803	1	2	1	0	28	9422	0	1	0
1805	1	2	1	0	28	9422	0	1	0
1806	1	2	1	0	28	9422	0	1	0
1807	1	2	1	0	4	903	0	1	0
1808	1	2	1	0	4	903	0	1	0
1809	1	2	1	0	4	903	0	1	0
1810	1	2	1	0	4	903	0	1	0
1811	1	2	1	0	4	903	0	1	0
1812	1	2	1	0	4	903	0	1	0
1813	1	2	1	0	4	903	0	1	0
1814	1	2	1	0	4	903	0	1	0
1815	1	2	1	0	4	903	0	1	0
1816	1	2	1	0	4	903	0	1	0
1817	1	2	1	0	4	903	0	1	0
1818	1	2	1	0	4	903	0	1	0
1819	1	2	1	0	4	903	0	1	0
1822	1	1	2	0	28	4587	0	1	0
1822	1	2	1	0	4	453	0	1	0
1823	1	1	2	0	26	7708	0	1	0
1824	1	1	2	0	26	7708	0	1	0
1825	1	1	2	0	26	7708	0	1	0
1826	1	1	2	0	26	7708	0	1	0
1827	1	1	2	0	26	7708	0	1	0
1828	1	1	2	0	26	7708	0	1	0
1831	1	2	1	0	4	903	0	1	0
1832	1	2	1	0	4	903	0	1	0
1833	1	2	1	0	4	903	0	1	0
1842	1	2	1	0	4	903	0	1	0
1843	1	2	1	0	4	903	0	1	0
1850	1	1	2	0	20	2673	0	1	0
1850	1	2	1	0	28	4587	0	1	0
1851	1	1	2	0	20	2673	0	1	0
1851	1	2	1	0	28	4587	0	1	0
1852	1	2	1	0	24	6882	0	1	0
1853	1	2	1	0	24	6882	0	1	0
1854	1	2	1	0	24	6882	0	1	0
1855	1	2	1	0	24	6882	0	1	0
1856	1	2	1	0	24	6882	0	1	0
1862	1	2	1	0	24	6882	0	1	0
1865	1	2	1	0	24	6882	0	1	0
1866	1	2	1	0	24	6882	0	1	0
1871	1	1	2	0	20	5477	0	1	0
1872	1	1	2	0	20	5477	0	1	0
1873	1	1	2	0	26	3822	0	1	0
1873	1	2	1	0	24	3422	0	1	0
1874	1	1	2	0	26	3822	0	1	0
1874	1	2	1	0	24	3422	0	1	0
1875	1	1	2	0	20	5477	0	1	0
1876	1	1	2	0	20	5477	0	1	0
1877	1	1	2	0	20	5477	0	1	0
1878	1	1	2	0	20	5477	0	1	0
1879	1	1	2	0	20	5477	0	1	0
1880	1	2	1	0	24	6882	0	1	0
1881	1	2	1	0	24	6882	0	1	0
1892	1	2	1	0	16	3822	0	1	0
1893	1	2	1	0	16	3822	0	1	0
1899	1	1	2	0	20	2673	0	1	0
1899	1	2	1	0	16	1908	0	1	0
1900	1	1	2	0	20	2673	0	1	0
1900	1	2	1	0	16	1908	0	1	0
1901	1	2	1	0	16	3822	0	1	0
1902	1	2	1	0	16	3822	0	1	0
1903	1	2	1	0	16	3822	0	1	0
1904	1	2	1	0	16	3822	0	1	0
1905	1	2	1	0	16	3822	0	1	0
1913	1	2	1	0	16	3822	0	1	0
1914	1	2	1	0	16	3822	0	1	0
1915	1	2	1	0	16	3822	0	1	0
1916	1	2	1	0	16	3822	0	1	0
1917	1	2	1	0	16	3822	0	1	0
1918	1	2	1	0	16	3822	0	1	0
1919	1	2	1	0	16	3822	0	1	0
1920	1	1	2	0	20	5477	0	1	0
1921	1	1	2	0	20	5477	0	1	0
1922	1	1	2	0	20	5477	0	1	0
1923	1	1	2	0	20	5477	0	1	0
1924	1	1	2	0	20	5477	0	1	0
1925	1	1	2	0	20	5477	0	1	0
1926	1	1	2	0	20	5477	0	1	0
1932	1	2	1	0	4	903	0	1	0
1941	1	2	1	0	4	903	0	1	0
1942	1	2	1	0	4	903	0	1	0
1943	1	2	1	0	4	903	0	1	0
1944	1	2	1	0	4	903	0	1	0
1945	1	2	1	0	4	903	0	1	0
1946	1	2	1	0	4	903	0	1	0
1947	1	2	1	0	4	903	0	1	0
1948	1	2	1	0	4	903	0	1	0
1949	1	2	1	0	4	903	0	1	0
1950	1	2	1	0	4	903	0	1	0
1951	1	2	1	0	4	903	0	1	0
1952	1	2	1	0	4	903	0	1	0
1953	1	2	1	0	4	903	0	1	0
1954	1	2	1	0	4	903	0	1	0
1955	1	2	1	0	4	903	0	1	0
1956	1	2	1	0	4	903	0	1	0
1957	1	2	1	0	4	903	0	1	0
1958	1	2	1	0	4	903	0	1	0
1959	1	2	1	0	4	903	0	1	0
1963	1	2	1	0	4	903	0	1	0
1964	1	2	1	0	4	903	0	1	0
1965	1	2	1	0	4	903	0	1	0
1966	1	2	1	0	4	903	0	1	0
1967	1	2	1	0	26	7708	0	1	0
1969	1	1	2	0	14	3182	0	1	0
1970	1	1	2	0	14	3182	0	1	0
1971	1	1	2	0	14	3182	0	1	0
1972	1	1	2	0	14	3182	0	1	0
1973	1	1	2	0	14	1620	0	1	0
1973	1	2	1	0	26	3822	0	1	0
1974	1	1	2	0	14	3182	0	1	0
1981	1	2	1	0	26	7708	0	1	0
1982	1	2	1	0	26	7708	0	1	0
1990	1	2	1	0	26	7708	0	1	0
1991	1	2	1	0	26	7708	0	1	0
1992	1	2	1	0	26	7708	0	1	0
1993	1	2	1	0	26	7708	0	1	0
1994	1	2	1	0	26	7708	0	1	0
1995	1	2	1	0	26	7708	0	1	0
1996	1	2	1	0	26	7708	0	1	0
1997	1	2	1	0	26	7708	0	1	0
1998	1	2	1	0	26	7708	0	1	0
1999	1	2	1	0	26	7708	0	1	0
2000	1	2	1	0	26	7708	0	1	0
2005	1	2	1	0	26	7708	0	1	0
2006	1	2	1	0	26	7708	0	1	0
2015	1	2	1	0	26	7708	0	1	0
2016	1	2	1	0	26	7708	0	1	0
2018	1	1	2	0	28	9422	0	1	0
2019	1	1	2	0	28	9422	0	1	0
2020	1	1	2	0	28	9422	0	1	0
2021	1	1	2	0	28	9422	0	1	0
2022	1	1	2	0	28	9422	0	1	0
2026	1	2	1	0	26	7708	0	1	0
2031	1	2	1	0	26	7708	0	1	0
2039	1	2	1	0	26	7708	0	1	0
2040	1	2	1	0	26	7708	0	1	0
2041	1	2	1	0	26	7708	0	1	0
2042	1	2	1	0	26	7708	0	1	0
2043	1	2	1	0	26	7708	0	1	0
2044	1	2	1	0	26	7708	0	1	0
2047	1	2	1	0	14	3182	0	1	0
2048	1	2	1	0	14	3182	0	1	0
2057	1	2	1	0	14	3182	0	1	0
2058	1	2	1	0	14	3182	0	1	0
2064	1	2	1	0	14	3182	0	1	0
2065	1	2	1	0	14	3182	0	1	0
2067	1	1	2	0	24	6882	0	1	0
2068	1	1	2	0	24	6882	0	1	0
2069	1	1	2	0	24	6882	0	1	0
2074	1	2	1	0	14	3182	0	1	0
2089	1	2	1	0	12	2481	0	1	0
2090	1	2	1	0	12	2481	0	1	0
2091	1	2	1	0	12	2481	0	1	0
2092	1	2	1	0	12	2481	0	1	0
2093	1	2	1	0	12	2481	0	1	0
2094	1	2	1	0	12	2481	0	1	0
2095	1	2	1	0	12	2481	0	1	0
2096	1	2	1	0	12	2481	0	1	0
2097	1	2	1	0	12	2481	0	1	0
2100	1	2	1	0	12	2481	0	1	0
2101	1	2	1	0	12	2481	0	1	0
2102	1	2	1	0	12	2481	0	1	0
2103	1	2	1	0	12	2481	0	1	0
2104	1	2	1	0	12	2481	0	1	0
2107	1	2	1	0	12	2481	0	1	0
2108	1	2	1	0	12	2481	0	1	0
2109	1	2	1	0	12	2481	0	1	0
2116	1	1	2	0	6	645	0	1	0
2116	1	2	1	0	28	4587	0	1	0
2117	1	1	2	0	6	1287	0	1	0
2118	1	1	2	0	6	1287	0	1	0
2126	1	2	1	0	12	2481	0	1	0
2131	1	2	1	0	6	1287	0	1	0
2132	1	2	1	0	6	1287	0	1	0
2138	1	2	1	0	6	1287	0	1	0
2139	1	2	1	0	6	1287	0	1	0
2140	1	2	1	0	6	1287	0	1	0
2141	1	2	1	0	6	1287	0	1	0
2142	1	2	1	0	6	1287	0	1	0
2143	1	2	1	0	6	1287	0	1	0
2144	1	2	1	0	6	1287	0	1	0
2145	1	2	1	0	6	1287	0	1	0
2146	1	2	1	0	6	1287	0	1	0
2147	1	2	1	0	6	1287	0	1	0
2148	1	2	1	0	6	1287	0	1	0
2149	1	2	1	0	6	1287	0	1	0
2150	1	2	1	0	6	1287	0	1	0
2151	1	2	1	0	6	1287	0	1	0
2152	1	2	1	0	6	1287	0	1	0
2153	1	2	1	0	6	1287	0	1	0
2154	1	2	1	0	6	1287	0	1	0
2155	1	2	1	0	6	1287	0	1	0
2156	1	2	1	0	6	1287	0	1	0
2157	1	2	1	0	6	1287	0	1	0
2158	1	2	1	0	6	1287	0	1	0
2159	1	2	1	0	6	1287	0	1	0
2160	1	2	1	0	6	1287	0	1	0
2161	1	2	1	0	6	1287	0	1	0
2162	1	2	1	0	6	1287	0	1	0
2163	1	2	1	0	6	1287	0	1	0
2164	1	2	1	0	6	1287	0	1	0
2165	1	1	2	0	22	5861	0	1	0
2166	1	1	2	0	22	5861	0	1	0
2167	1	1	2	0	22	5861	0	1	0
2168	1	1	2	0	24	6882	0	1	0
2170	1	2	1	0	16	3822	0	1	0
2176	1	2	1	0	16	3822	0	1	0
2180	1	2	1	0	16	3822	0	1	0
2181	1	2	1	0	16	3822	0	1	0
2182	1	2	1	0	16	3822	0	1	0
2188	1	2	1	0	16	3822	0	1	0
2189	1	2	1	0	16	3822	0	1	0
2190	1	2	1	0	16	3822	0	1	0
2191	1	2	1	0	16	3822	0	1	0
2192	1	2	1	0	16	3822	0	1	0
2195	1	2	1	0	16	3822	0	1	0
2196	1	2	1	0	16	3822	0	1	0
2197	1	2	1	0	16	3822	0	1	0
2198	1	2	1	0	16	3822	0	1	0
2200	1	2	1	0	16	3822	0	1	0
2201	1	2	1	0	16	3822	0	1	0
2202	1	2	1	0	16	3822	0	1	0
2203	1	2	1	0	16	3822	0	1	0
2204	1	2	1	0	16	3822	0	1	0
2210	1	2	1	0	14	3182	0	1	0
2213	1	2	1	0	14	3182	0	1	0
2214	1	1	2	0	12	2481	0	1	0
2215	1	1	2	0	12	2481	0	1	0
2216	1	1	2	0	12	2481	0	1	0
2220	1	2	1	0	14	3182	0	1	0
2225	1	2	1	0	14	3182	0	1	0
2226	1	2	1	0	14	3182	0	1	0
2227	1	2	1	0	14	3182	0	1	0
2230	1	2	1	0	14	3182	0	1	0
2231	1	2	1	0	14	3182	0	1	0
2232	1	2	1	0	14	3182	0	1	0
2233	1	2	1	0	14	3182	0	1	0
2234	1	2	1	0	14	3182	0	1	0
2237	1	2	1	0	14	3182	0	1	0
2238	1	2	1	0	14	3182	0	1	0
2239	1	2	1	0	14	3182	0	1	0
2240	1	2	1	0	14	3182	0	1	0
2241	1	2	1	0	14	3182	0	1	0
2244	1	2	1	0	14	3182	0	1	0
2245	1	2	1	0	14	3182	0	1	0
2259	1	2	1	0	0	349	0	1	0
2260	1	2	1	0	0	349	0	1	0
2263	1	1	2	0	26	7708	0	1	0
2264	1	1	2	0	26	7708	0	1	0
2265	1	1	2	0	26	7708	0	1	0
2269	1	2	1	0	0	349	0	1	0
2270	1	2	1	0	0	349	0	1	0
2271	1	2	1	0	0	349	0	1	0
2272	1	2	1	0	0	349	0	1	0
2275	1	2	1	0	0	349	0	1	0
2276	1	2	1	0	0	349	0	1	0
2277	1	2	1	0	0	349	0	1	0
2279	1	2	1	0	0	349	0	1	0
2280	1	2	1	0	0	349	0	1	0
2281	1	2	1	0	0	349	0	1	0
2296	1	2	1	0	18	4587	0	1	0
2306	1	2	1	0	18	4587	0	1	0
2307	1	2	1	0	18	4587	0	1	0
2308	1	2	1	0	18	4587	0	1	0
2312	1	1	2	0	6	1287	0	1	0
2313	1	1	2	0	6	1287	0	1	0
2314	1	1	2	0	6	1287	0	1	0
2318	1	2	1	0	18	4587	0	1	0
2319	1	2	1	0	18	4587	0	1	0
2320	1	2	1	0	18	4587	0	1	0
2321	1	2	1	0	18	4587	0	1	0
2322	1	2	1	0	18	4587	0	1	0
2323	1	2	1	0	18	4587	0	1	0
2324	1	2	1	0	18	4587	0	1	0
2325	1	2	1	0	18	4587	0	1	0
2334	1	2	1	0	28	9422	0	1	0
2335	1	2	1	0	28	9422	0	1	0
2336	1	2	1	0	28	9422	0	1	0
2344	1	2	1	0	28	9422	0	1	0
2356	1	2	1	0	28	9422	0	1	0
2357	1	2	1	0	28	9422	0	1	0
2361	1	1	2	0	20	5477	0	1	0
2362	1	1	2	0	20	5477	0	1	0
2363	1	2	1	0	28	9422	0	0	0
2366	1	2	1	0	28	9422	0	1	0
2407	1	2	1	0	12	2481	0	1	0
2408	1	2	1	0	12	2481	0	1	0
2409	1	2	1	0	12	2481	0	1	0
2410	1	1	2	0	22	2865	0	1	0
2410	1	2	1	0	12	1239	0	1	0
2411	1	1	2	0	2	573	0	1	0
2413	1	2	1	0	12	2481	0	1	0
2414	1	2	1	0	12	2481	0	1	0
2415	1	2	1	0	12	2481	0	1	0
2416	1	2	1	0	12	2481	0	1	0
2417	1	2	1	0	12	2481	0	1	0
2418	1	2	1	0	12	2481	0	1	0
2419	1	2	1	0	12	2481	0	1	0
2420	1	2	1	0	12	2481	0	1	0
2421	1	2	1	0	12	2481	0	1	0
2424	1	2	1	0	12	2481	0	1	0
2425	1	2	1	0	12	2481	0	1	0
2426	1	2	1	0	12	2481	0	1	0
2444	1	2	1	0	12	2481	0	1	0
2445	1	2	1	0	12	2481	0	1	0
2446	1	2	1	0	12	2481	0	1	0
2447	1	2	1	0	14	3182	0	1	0
2456	1	2	1	0	14	3182	0	1	0
2457	1	2	1	0	14	3182	0	1	0
2458	1	2	1	0	14	3182	0	1	0
2459	1	1	2	0	6	645	0	1	0
2459	1	2	1	0	18	2292	0	1	0
2460	1	1	2	0	6	645	0	1	0
2460	1	2	1	0	18	2292	0	1	0
2461	1	2	1	0	14	3182	0	1	0
2462	1	2	1	0	14	3182	0	1	0
2463	1	2	1	0	14	3182	0	1	0
2464	1	2	1	0	14	3182	0	1	0
2472	1	2	1	0	14	3182	0	1	0
2473	1	2	1	0	14	3182	0	1	0
2474	1	2	1	0	14	3182	0	1	0
2476	1	2	1	0	14	3182	0	1	0
2486	1	2	1	0	14	3182	0	1	0
2508	1	1	2	0	22	2865	0	1	0
2509	1	1	2	0	22	2865	0	1	0
2527	1	2	1	0	24	6882	0	1	0
2528	1	2	1	0	24	6882	0	1	0
2531	1	2	1	0	24	6882	0	1	0
2532	1	2	1	0	24	6882	0	1	0
2546	1	2	1	0	24	6882	0	1	0
2556	1	2	1	0	24	6882	0	1	0
2557	1	1	2	0	2	573	0	1	0
2558	1	1	2	0	2	573	0	1	0
2571	1	2	1	0	16	3822	0	1	0
2576	1	2	1	0	16	3822	0	1	0
2577	1	2	1	0	16	3822	0	1	0
2578	1	2	1	0	16	3822	0	1	0
2579	1	2	1	0	16	3822	0	1	0
2580	1	2	1	0	16	3822	0	1	0
2587	1	2	1	0	16	3822	0	1	0
2588	1	2	1	0	16	3822	0	1	0
2597	1	2	1	0	16	3822	0	1	0
2603	1	2	1	0	16	3822	0	1	0
2606	1	1	2	0	10	2196	0	1	0
2607	1	1	2	0	10	2196	0	1	0
2620	1	2	1	0	4	903	0	1	0
2621	1	2	1	0	4	903	0	1	0
2622	1	2	1	0	4	903	0	1	0
2623	1	2	1	0	4	903	0	1	0
2624	1	2	1	0	4	903	0	1	0
2625	1	2	1	0	4	903	0	1	0
2626	1	2	1	0	4	903	0	1	0
2627	1	2	1	0	4	903	0	1	0
2628	1	2	1	0	4	903	0	1	0
2629	1	2	1	0	4	903	0	1	0
2630	1	2	1	0	4	903	0	1	0
2631	1	2	1	0	4	903	0	1	0
2632	1	2	1	0	4	903	0	1	0
2633	1	2	1	0	4	903	0	1	0
2634	1	2	1	0	4	903	0	1	0
2635	1	2	1	0	4	903	0	1	0
2636	1	2	1	0	4	903	0	1	0
2637	1	2	1	0	4	903	0	1	0
2638	1	2	1	0	4	903	0	1	0
2639	1	2	1	0	4	903	0	1	0
2640	1	2	1	0	4	903	0	1	0
2641	1	2	1	0	4	903	0	1	0
2642	1	2	1	0	4	903	0	1	0
2643	1	2	1	0	4	903	0	1	0
2644	1	2	1	0	4	903	0	1	0
