% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
1703	1	1	2	0	12	2481	0	1	1	0
1706	1	2	1	0	12	2481	0	1	1	0
1707	1	2	1	0	12	2481	0	1	1	0
1708	1	2	1	0	12	2481	0	1	1	0
1709	1	2	1	0	12	2481	0	1	1	0
1713	1	2	1	0	12	2481	0	1	1	0
1720	1	2	1	0	12	2481	0	1	1	0
1724	1	1	2	0	12	2481	0	1	1	0
1725	1	1	2	0	12	2481	0	1	1	0
1737	1	2	1	0	18	4587	0	1	1	0
1752	1	2	1	0	18	2292	0	1	1	0
1752	1	1	2	0	28	4587	0	1	1	0
1756	1	2	1	0	18	4587	0	1	1	0
1757	1	2	1	0	18	4587	0	1	1	0
1772	1	2	1	0	28	9422	0	1	1	0
1773	1	1	2	0	28	9422	0	1	1	0
1782	1	2	1	0	28	9422	0	1	1	0
1783	1	2	1	0	28	9422	0	1	1	0
1801	1	2	1	0	28	4587	0	1	1	0
1801	1	1	2	0	28	4587	0	1	1	0
1802	1	2	1	0	28	4587	0	1	1	0
1802	1	1	2	0	28	4587	0	1	0	0
1809	1	2	1	0	4	903	0	1	1	0
1812	1	2	1	0	4	903	0	1	1	0
1814	1	2	1	0	4	903	0	1	1	0
1822	1	2	1	0	4	453	0	1	0	0
1822	1	1	2	0	28	4587	0	1	1	0
1831	1	2	1	0	4	903	0	1	1	0
1842	1	2	1	0	4	903	0	1	1	0
1843	1	2	1	0	4	903	0	1	1	0
1850	1	2	1	0	28	4587	0	1	1	0
1850	1	1	2	0	20	2673	0	1	1	0
1851	1	2	1	0	28	4587	0	1	1	0
1851	1	1	2	0	20	2673	0	1	0	0
1852	1	2	1	0	24	6882	0	1	1	0
1854	1	2	1	0	24	6882	0	1	1	0
1862	1	2	1	0	24	6882	0	1	1	0
1865	1	2	1	0	24	6882	0	1	1	0
1866	1	2	1	0	24	6882	0	1	1	0
1871	1	1	2	0	20	5477	0	1	1	0
1872	1	1	2	0	20	5477	0	1	1	0
1873	1	2	1	0	24	3422	0	1	1	0
1873	1	1	2	0	26	3822	0	1	0	0
1892	1	2	1	0	16	3822	0	1	1	0
1893	1	2	1	0	16	3822	0	1	1	0
1899	1	2	1	0	16	1908	0	1	1	0
1899	1	1	2	0	20	2673	0	1	1	0
1900	1	2	1	0	16	1908	0	1	1	0
1900	1	1	2	0	20	2673	0	1	0	0
1901	1	2	1	0	16	3822	0	1	1	0
1902	1	2	1	0	16	3822	0	1	1	0
1913	1	2	1	0	16	3822	0	1	1	0
1914	1	2	1	0	16	3822	0	1	1	0
1920	1	1	2	0	20	5477	0	1	1	0
1932	1	2	1	0	4	903	0	1	1	0
1941	1	2	1	0	4	903	0	1	1	0
1942	1	2	1	0	4	903	0	1	1	0
1943	1	2	1	0	4	903	0	1	1	0
1944	1	2	1	0	4	903	0	1	1	0
1945	1	2	1	0	4	903	0	1	1	0
1946	1	2	1	0	4	903	0	1	1	0
1947	1	2	1	0	4	903	0	1	1	0
1948	1	2	1	0	4	903	0	1	1	0
1949	1	2	1	0	4	903	0	1	1	0
1950	1	2	1	0	4	903	0	1	1	0
1951	1	2	1	0	4	903	0	1	1	0
1952	1	2	1	0	4	903	0	1	1	0
1956	1	2	1	0	4	903	0	1	1	0
1957	1	2	1	0	4	903	0	1	1	0
1963	1	2	1	0	4	903	0	1	1	0
1966	1	2	1	0	4	903	0	1	1	0
1969	1	1	2	0	14	3182	0	1	1	0
1981	1	2	1	0	26	7708	0	1	1	0
1990	1	2	1	0	26	7708	0	1	1	0
1991	1	2	1	0	26	7708	0	1	1	0
1992	1	2	1	0	26	7708	0	1	1	0
1998	1	2	1	0	26	7708	0	1	1	0
2015	1	2	1	0	26	7708	0	1	1	0
2018	1	1	2	0	28	9422	0	1	1	0
2026	1	2	1	0	26	7708	0	1	1	0
2039	1	2	1	0	26	7708	0	1	1	0
2040	1	2	1	0	26	7708	0	1	1	0
2041	1	2	1	0	26	7708	0	1	1	0
2057	1	2	1	0	14	3182	0	1	1	0
2067	1	1	2	0	24	6882	0	1	1	0
2074	1	2	1	0	14	3182	0	1	1	0
2089	1	2	1	0	12	2481	0	1	1	0
2090	1	2	1	0	12	2481	0	1	1	0
2091	1	2	1	0	12	2481	0	1	1	0
2092	1	2	1	0	12	2481	0	1	1	0
2093	1	2	1	0	12	2481	0	1	1	0
2100	1	2	1	0	12	2481	0	1	1	0
2101	1	2	1	0	12	2481	0	1	1	0
2109	1	2	1	0	12	2481	0	1	1	0
2116	1	2	1	0	28	4587	0	1	0	0
2116	1	1	2	0	6	645	0	1	1	0
2126	1	2	1	0	12	2481	0	1	1	0
2131	1	2	1	0	6	1287	0	1	1	0
2132	1	2	1	0	6	1287	0	1	1	0
2138	1	2	1	0	6	1287	0	1	1	0
2139	1	2	1	0	6	1287	0	1	1	0
2140	1	2	1	0	6	1287	0	1	1	0
2141	1	2	1	0	6	1287	0	1	1	0
2142	1	2	1	0	6	1287	0	1	1	0
2143	1	2	1	0	6	1287	0	1	1	0
2144	1	2	1	0	6	1287	0	1	1	0
2145	1	2	1	0	6	1287	0	1	1	0
2148	1	2	1	0	6	1287	0	1	1	0
2151	1	2	1	0	6	1287	0	1	1	0
2153	1	2	1	0	6	1287	0	1	1	0
2158	1	2	1	0	6	1287	0	1	1	0
2163	1	2	1	0	6	1287	0	1	1	0
2165	1	2	1	0	6	1287	0	1	1	0
2165	1	1	2	0	22	5861	0	1	1	0
2170	1	2	1	0	16	3822	0	1	1	0
2176	1	2	1	0	16	3822	0	1	1	0
2181	1	2	1	0	16	3822	0	1	1	0
2182	1	2	1	0	16	3822	0	1	1	0
2188	1	2	1	0	16	3822	0	1	1	0
2189	1	2	1	0	16	3822	0	1	1	0
2191	1	2	1	0	16	3822	0	1	1	0
2195	1	2	1	0	16	3822	0	1	1	0
2203	1	2	1	0	16	3822	0	1	1	0
2210	1	2	1	0	14	3182	0	1	1	0
2213	1	2	1	0	14	3182	0	1	1	0
2214	1	1	2	0	12	2481	0	1	1	0
2220	1	2	1	0	14	3182	0	1	1	0
2225	1	2	1	0	14	3182	0	1	1	0
2226	1	2	1	0	14	3182	0	1	1	0
2230	1	2	1	0	14	3182	0	1	1	0
2231	1	2	1	0	14	3182	0	1	1	0
2232	1	2	1	0	14	3182	0	1	1	0
2237	1	2	1	0	14	3182	0	1	1	0
2259	1	2	1	0	0	349	0	1	1	0
2263	1	1	2	0	26	7708	0	1	1	0
2269	1	2	1	0	0	349	0	1	1	0
2270	1	2	1	0	0	349	0	1	1	0
2272	1	2	1	0	0	349	0	1	1	0
2275	1	2	1	0	0	349	0	1	1	0
2296	1	2	1	0	18	4587	0	1	1	0
2306	1	2	1	0	18	4587	0	1	1	0
2307	1	2	1	0	18	4587	0	1	1	0
2312	1	1	2	0	6	1287	0	1	1	0
2318	1	2	1	0	18	4587	0	1	1	0
2334	1	2	1	0	28	9422	0	1	1	0
2344	1	2	1	0	28	9422	0	1	1	0
2356	1	2	1	0	28	9422	0	1	0	0
2361	1	1	2	0	20	5477	0	1	1	0
2363	1	2	1	0	28	9422	1	0	1	0
2366	1	2	1	0	28	9422	0	1	1	0
2407	1	2	1	0	12	2481	0	1	1	0
2408	1	2	1	0	12	2481	0	1	1	0
2409	1	2	1	0	12	2481	0	1	1	0
2410	1	2	1	0	12	1239	0	1	0	0
2410	1	1	2	0	22	2865	0	1	1	0
2413	1	2	1	0	12	2481	0	1	1	0
2417	1	2	1	0	12	2481	0	1	1	0
2444	1	2	1	0	12	2481	0	1	1	0
2445	1	2	1	0	12	2481	0	1	1	0
2456	1	2	1	0	14	3182	0	1	1	0
2457	1	2	1	0	14	3182	0	1	1	0
2458	1	2	1	0	14	3182	0	1	1	0
2459	1	2	1	0	18	2292	0	1	0	0
2459	1	1	2	0	6	645	0	1	1	0
2472	1	2	1	0	14	3182	0	1	1	0
2486	1	2	1	0	14	3182	0	1	1	0
2508	1	1	2	0	22	2865	0	1	1	0
2527	1	2	1	0	24	6882	0	1	1	0
2528	1	2	1	0	24	6882	0	1	1	0
2546	1	2	1	0	24	6882	0	1	1	0
2556	1	2	1	0	24	6882	0	1	1	0
2557	1	1	2	0	2	573	0	1	1	0
2571	1	2	1	0	16	3822	0	1	1	0
2576	1	2	1	0	16	3822	0	1	1	0
2577	1	2	1	0	16	3822	0	1	1	0
2580	1	2	1	0	16	3822	0	1	1	0
2587	1	2	1	0	16	3822	0	1	1	0
2597	1	2	1	0	16	3822	0	1	1	0
2606	1	1	2	0	10	2196	0	1	1	0
2620	1	2	1	0	4	903	0	1	1	0
2621	1	2	1	0	4	903	0	1	1	0
2622	1	2	1	0	4	903	0	1	1	0
2623	1	2	1	0	4	903	0	1	1	0
2624	1	2	1	0	4	903	0	1	1	0
2625	1	2	1	0	4	903	0	1	1	0
2626	1	2	1	0	4	903	0	1	1	0
2627	1	2	1	0	4	903	0	1	1	0
2628	1	2	1	0	4	903	0	1	1	0
2629	1	2	1	0	4	903	0	1	1	0
2630	1	2	1	0	4	903	0	1	1	0
2631	1	2	1	0	4	903	0	1	1	0
2632	1	2	1	0	4	903	0	1	1	0
2647	1	2	1	0	18	4587	0	1	1	0
2655	1	1	2	0	8	1764	0	1	1	0
2664	1	2	1	0	18	4587	0	1	1	0
2669	1	2	1	0	18	4587	0	1	1	0
2670	1	2	1	0	18	4587	0	1	1	0
2671	1	2	1	0	18	4587	0	1	1	0
2673	1	2	1	0	18	4587	0	1	1	0
2674	1	2	1	0	18	4587	0	1	1	0
2694	1	2	1	0	28	9422	0	1	1	0
2704	1	1	2	0	14	3182	0	1	1	0
2706	1	2	1	0	28	9422	0	1	1	0
2713	1	2	1	0	28	9422	0	1	1	0
2715	1	2	1	0	28	9422	0	1	1	0
2718	1	2	1	0	28	9422	0	1	1	0
2732	1	2	1	0	8	1764	0	1	1	0
2735	1	2	1	0	8	1764	0	1	1	0
2742	1	2	1	0	8	1764	0	1	1	0
2744	1	2	1	0	8	1764	0	1	1	0
2753	1	2	1	0	8	871	0	1	1	0
2753	1	1	2	0	28	4587	0	1	1	0
2755	1	2	1	0	8	1764	0	1	1	0
2756	1	2	1	0	8	1764	0	1	1	0
2762	1	2	1	0	8	1764	0	1	1	0
2763	1	2	1	0	8	1764	0	1	1	0
2764	1	2	1	0	8	1764	0	1	1	0
2765	1	2	1	0	8	1764	0	1	1	0
2766	1	2	1	0	8	1764	0	1	1	0
2767	1	2	1	0	22	5861	0	1	1	0
2774	1	2	1	0	22	5861	0	1	1	0
2775	1	2	1	0	22	5861	0	1	1	0
2777	1	2	1	0	22	5861	0	1	1	0
2793	1	2	1	0	22	5861	0	1	1	0
2802	1	1	2	0	16	3822	0	1	1	0
2803	1	2	1	0	28	4587	0	1	1	0
2803	1	1	2	0	16	1908	0	1	0	0
2804	1	2	1	0	22	5861	0	1	1	0
2805	1	2	1	0	22	5861	0	1	1	0
2806	1	2	1	0	22	5861	0	1	1	0
2811	1	2	1	0	18	4587	0	1	1	0
2813	1	2	1	0	18	4587	0	1	1	0
2819	1	2	1	0	18	4587	0	1	1	0
2826	1	2	1	0	18	4587	0	1	1	0
2836	1	2	1	0	18	4587	0	1	1	0
2843	1	2	1	0	18	4587	0	1	1	0
2846	1	2	1	0	18	4587	0	1	1	0
2851	1	1	2	0	18	4587	0	1	1	0
2853	1	2	1	0	24	6882	0	1	1	0
2854	1	2	1	0	24	6882	0	1	1	0
2861	1	2	1	0	24	6882	0	1	1	0
2879	1	2	1	0	24	6882	0	1	1	0
2888	1	2	1	0	24	6882	0	1	1	0
2893	1	2	1	0	24	6882	0	1	1	0
2900	1	1	2	0	20	5477	0	1	1	0
2902	1	2	1	0	24	6882	0	1	1	0
2903	1	2	1	0	24	6882	0	1	1	0
2904	1	2	1	0	24	6882	0	1	1	0
2930	1	2	1	0	6	1287	0	1	1	0
2937	1	2	1	0	6	1287	0	1	1	0
2949	1	1	2	0	2	573	0	1	1	0
2951	1	2	1	0	6	1287	0	1	1	0
2951	1	1	2	0	2	573	0	1	1	0
2952	1	2	1	0	6	1287	0	1	1	0
2953	1	2	1	0	6	1287	0	1	1	0
2954	1	2	1	0	6	1287	0	1	1	0
2955	1	2	1	0	6	1287	0	1	1	0
2956	1	2	1	0	6	1287	0	1	1	0
2957	1	2	1	0	6	1287	0	1	1	0
2958	1	2	1	0	6	1287	0	1	1	0
2959	1	2	1	0	6	1287	0	1	1	0
2960	1	2	1	0	6	1287	0	1	1	0
2961	1	2	1	0	6	1287	0	1	1	0
2962	1	2	1	0	6	1287	0	1	1	0
2967	1	2	1	0	14	3182	0	1	1	0
2971	1	2	1	0	14	3182	0	1	1	0
2974	1	2	1	0	14	3182	0	1	1	0
2989	1	2	1	0	14	3182	0	1	1	0
2996	1	2	1	0	14	3182	0	1	1	0
2998	1	1	2	0	28	9422	0	1	1	0
3000	1	2	1	0	14	3182	0	1	1	0
3001	1	2	1	0	14	3182	0	1	1	0
3002	1	2	1	0	14	3182	0	1	1	0
3004	1	2	1	0	14	3182	0	1	1	0
3023	1	2	1	0	16	3822	0	1	1	0
3026	1	2	1	0	16	3822	0	1	1	0
3033	1	2	1	0	16	3822	0	1	1	0
3040	1	2	1	0	16	3822	0	1	1	0
3045	1	2	1	0	16	3822	0	1	1	0
3046	1	2	1	0	16	3822	0	1	1	0
3047	1	2	1	0	12	1239	0	1	1	0
3047	1	1	2	0	4	453	0	1	1	0
3048	1	2	1	0	12	1239	0	1	1	0
3048	1	1	2	0	26	3822	0	1	0	0
3049	1	2	1	0	12	2481	0	1	1	0
3076	1	2	1	0	12	2481	0	1	1	0
3085	1	2	1	0	12	2481	0	1	1	0
3089	1	2	1	0	0	349	0	1	1	0
3090	1	2	1	0	0	349	0	1	1	0
3091	1	2	1	0	0	349	0	1	1	0
3092	1	2	1	0	0	349	0	1	1	0
3093	1	2	1	0	0	349	0	1	1	0
3094	1	2	1	0	0	349	0	1	1	0
3095	1	2	1	0	0	349	0	1	1	0
3096	1	2	1	0	10	1095	0	1	1	0
3096	1	1	2	0	28	4587	0	1	1	0
3097	1	2	1	0	10	1095	0	1	1	0
3097	1	1	2	0	28	4587	0	1	0	0
3098	1	2	1	0	0	349	0	1	1	0
3099	1	2	1	0	0	349	0	1	1	0
3100	1	2	1	0	0	349	0	1	1	0
3101	1	2	1	0	0	349	0	1	1	0
3102	1	2	1	0	0	349	0	1	1	0
3103	1	2	1	0	0	349	0	1	1	0
3104	1	2	1	0	0	349	0	1	1	0
3105	1	2	1	0	0	349	0	1	1	0
3106	1	2	1	0	0	349	0	1	1	0
3107	1	2	1	0	0	349	0	1	1	0
3108	1	2	1	0	0	349	0	1	1	0
3109	1	2	1	0	0	349	0	1	1	0
3110	1	2	1	0	0	349	0	1	1	0
3111	1	2	1	0	0	349	0	1	1	0
3112	1	2	1	0	0	349	0	1	1	0
3113	1	2	1	0	0	349	0	1	1	0
3114	1	2	1	0	0	349	0	1	1	0
3115	1	2	1	0	0	349	0	1	1	0
3116	1	2	1	0	0	349	0	1	1	0
3117	1	2	1	0	0	349	0	1	1	0
3118	1	2	1	0	0	349	0	1	1	0
3119	1	2	1	0	0	349	0	1	1	0
3120	1	2	1	0	0	349	0	1	1	0
3121	1	2	1	0	0	349	0	1	1	0
3122	1	2	1	0	0	349	0	1	1	0
3127	1	2	1	0	0	349	0	1	1	0
3128	1	2	1	0	0	349	0	1	1	0
3129	1	2	1	0	0	349	0	1	1	0
3130	1	2	1	0	0	349	0	1	1	0
3131	1	2	1	0	0	349	0	1	1	0
3132	1	2	1	0	0	349	0	1	1	0
3133	1	2	1	0	0	349	0	1	1	0
3134	1	2	1	0	0	349	0	1	1	0
3135	1	2	1	0	0	349	0	1	1	0
3136	1	2	1	0	0	349	0	1	1	0
3137	1	2	1	0	0	349	0	1	1	0
3138	1	2	1	0	0	349	0	1	1	0
3139	1	2	1	0	0	349	0	1	1	0
3140	1	2	1	0	0	349	0	1	1	0
3141	1	2	1	0	0	349	0	1	1	0
3142	1	2	1	0	0	349	0	1	1	0
3143	1	2	1	0	0	349	0	1	1	0
3144	1	2	1	0	0	349	0	1	1	0
3145	1	2	1	0	28	4587	0	1	1	0
3145	1	1	2	0	14	1620	0	1	1	0
3147	1	2	1	0	28	4587	0	1	1	0
3147	1	1	2	0	14	1620	0	1	0	0
3149	1	2	1	0	0	349	0	1	1	0
3150	1	2	1	0	0	349	0	1	1	0
3151	1	2	1	0	0	349	0	1	1	0
3152	1	2	1	0	0	349	0	1	1	0
3153	1	2	1	0	0	349	0	1	1	0
3154	1	2	1	0	0	349	0	1	1	0
3155	1	2	1	0	0	349	0	1	1	0
3156	1	2	1	0	0	349	0	1	1	0
3157	1	2	1	0	0	349	0	1	1	0
3158	1	2	1	0	0	349	0	1	1	0
3159	1	2	1	0	0	349	0	1	1	0
3160	1	2	1	0	0	349	0	1	1	0
3161	1	2	1	0	0	349	0	1	1	0
3162	1	2	1	0	0	349	0	1	1	0
3163	1	2	1	0	0	349	0	1	1	0
3164	1	2	1	0	0	349	0	1	1	0
3165	1	2	1	0	0	349	0	1	1	0
3170	1	2	1	0	26	7708	0	1	1	0
3177	1	2	1	0	26	7708	0	1	1	0
3178	1	2	1	0	26	7708	0	1	1	0
3181	1	2	1	0	26	7708	0	1	1	0
3183	1	2	1	0	26	7708	0	1	1	0
3184	1	2	1	0	26	7708	0	1	1	0
3186	1	2	1	0	26	7708	0	1	1	0
3187	1	2	1	0	26	7708	0	1	1	0
3188	1	2	1	0	26	7708	0	1	1	0
3189	1	2	1	0	26	7708	0	1	1	0
3192	1	2	1	0	26	7708	0	1	1	0
3194	1	2	1	0	26	3822	0	1	1	0
3194	1	1	2	0	8	871	0	1	1	0
3196	1	2	1	0	26	7708	0	1	1	0
3197	1	2	1	0	26	7708	0	1	1	0
3199	1	2	1	0	26	7708	0	1	1	0
3204	1	2	1	0	26	7708	0	1	1	0
3205	1	2	1	0	26	7708	0	1	1	0
3206	1	2	1	0	26	7708	0	1	1	0
3212	1	2	1	0	24	6882	0	1	1	0
3219	1	2	1	0	24	6882	0	1	1	0
3220	1	2	1	0	24	6882	0	1	1	0
3226	1	2	1	0	24	6882	0	1	1	0
3232	1	2	1	0	24	6882	0	1	1	0
3233	1	2	1	0	24	6882	0	1	1	0
3239	1	2	1	0	24	6882	0	1	1	0
3241	1	2	1	0	24	6882	0	1	1	0
3243	1	2	1	0	24	3422	0	1	1	0
3243	1	1	2	0	14	1620	0	1	1	0
3244	1	2	1	0	24	3422	0	1	1	0
3244	1	1	2	0	14	1620	0	1	0	0
3248	1	2	1	0	20	5477	0	1	1	0
3254	1	2	1	0	20	5477	0	1	1	0
3261	1	2	1	0	20	5477	0	1	1	0
3262	1	2	1	0	20	5477	0	1	1	0
3268	1	2	1	0	20	5477	0	1	1	0
3269	1	2	1	0	20	5477	0	1	1	0
3275	1	2	1	0	20	5477	0	1	1	0
3281	1	2	1	0	20	5477	0	1	1	0
3283	1	2	1	0	20	5477	0	1	1	0
3288	1	2	1	0	28	9422	0	1	1	0
3290	1	2	1	0	28	9422	0	1	1	0
3291	1	2	1	0	28	9422	0	1	1	0
3292	1	1	2	0	2	573	0	1	1	0
3295	1	2	1	0	28	9422	0	1	1	0
3296	1	2	1	0	28	9422	0	1	1	0
3303	1	2	1	0	28	9422	0	1	1	0
3310	1	2	1	0	28	9422	0	1	1	0
3311	1	2	1	0	28	9422	0	1	1	0
3313	1	2	1	0	28	9422	0	1	1	0
3318	1	2	1	0	28	9422	0	1	1	0
3325	1	2	1	0	28	9422	0	1	1	0
3331	1	2	1	0	22	5861	0	1	1	0
3332	1	2	1	0	22	5861	0	1	1	0
3338	1	2	1	0	22	5861	0	1	1	0
3341	1	2	1	0	22	5861	0	1	1	0
3341	1	1	2	0	18	4587	0	1	1	0
3359	1	2	1	0	22	5861	0	1	1	0
3390	1	1	2	0	26	3822	0	1	1	0
3407	1	2	1	0	28	9422	0	1	1	0
3411	1	2	1	0	28	9422	0	1	1	0
3418	1	2	1	0	28	9422	0	1	1	0
3428	1	2	1	0	28	9422	0	1	1	0
3448	1	1	2	0	4	903	0	1	1	0
3453	1	2	1	0	4	903	0	1	1	0
3456	1	2	1	0	4	903	0	1	1	0
3457	1	2	1	0	4	903	0	1	1	0
3458	1	2	1	0	4	903	0	1	1	0
3459	1	2	1	0	20	2673	0	1	1	0
3459	1	1	2	0	28	4587	0	1	1	0
3460	1	2	1	0	4	903	0	1	1	0
3461	1	2	1	0	4	903	0	1	1	0
3462	1	2	1	0	4	903	0	1	1	0
3463	1	2	1	0	4	903	0	1	1	0
3464	1	2	1	0	4	903	0	1	1	0
3465	1	2	1	0	4	903	0	1	1	0
3470	1	2	1	0	4	903	0	1	1	0
3473	1	2	1	0	4	903	0	1	1	0
3497	1	2	1	0	14	1620	0	1	1	0
3497	1	1	2	0	18	2292	0	1	1	0
3498	1	2	1	0	14	3182	0	1	1	0
3502	1	2	1	0	14	3182	0	1	1	0
3503	1	2	1	0	14	3182	0	1	1	0
3505	1	2	1	0	14	3182	0	1	1	0
3506	1	2	1	0	14	3182	0	1	1	0
3507	1	2	1	0	14	3182	0	1	1	0
3508	1	2	1	0	14	3182	0	1	1	0
3512	1	2	1	0	14	3182	0	1	1	0
3522	1	2	1	0	14	3182	0	1	1	0
3544	1	2	1	0	14	3182	0	1	1	0
3546	1	2	1	0	14	1620	0	1	1	0
3546	1	1	2	0	26	3822	0	1	1	0
3547	1	2	1	0	14	1620	0	1	1	0
3547	1	1	2	0	26	3822	0	1	0	0
3550	1	2	1	0	14	3182	0	1	1	0
3571	1	2	1	0	20	5477	0	1	1	0
3582	1	2	1	0	20	5477	0	1	1	0
3595	1	2	1	0	20	2673	0	1	1	0
3595	1	1	2	0	18	2292	0	1	1	0
3596	1	2	1	0	20	2673	0	1	1	0
3596	1	1	2	0	18	2292	0	1	0	0
3600	1	2	1	0	20	5477	0	1	1	0
3606	1	2	1	0	20	5477	0	1	1	0
3616	1	2	1	0	18	4587	0	1	1	0
3621	1	2	1	0	18	4587	0	1	1	0
3628	1	2	1	0	18	4587	0	1	1	0
3630	1	2	1	0	18	4587	0	1	1	0
3640	1	2	1	0	18	4587	0	1	1	0
3644	1	1	2	0	4	903	0	1	1	0
3645	1	2	1	0	18	4587	0	1	1	0
3659	1	2	1	0	18	4587	0	1	1	0
3663	1	2	1	0	18	4587	0	1	1	0
