0.5,0,0
1.5,3.12923,7.85858
2.5,8.84245,6.68665
3.5,5.82453,6.90227
4.5,4.70677,6.28909
5.5,4.06445,6.03033
6.5,3.7354,5.78222
7.5,3.49122,5.76934
8.5,3.34592,5.62018
9.5,3.11732,6.0893
10.5,2.92539,5.93582
11.5,2.79955,5.92324
12.5,2.84781,5.78705
13.5,2.86047,5.71221
14.5,2.80106,5.8118
15.5,2.78353,5.7952
16.5,2.76622,5.87773
17.5,2.67134,5.88912
18.5,2.61196,5.78994
19.5,2.57703,5.71991
20.5,2.54369,5.71489
21.5,2.48463,5.9306
22.5,2.53421,5.95714
23.5,2.57781,5.88375
24.5,2.53145,5.91126
25.5,2.48337,5.88382
26.5,2.47355,5.76135
27.5,2.43659,5.71912
28.5,2.42372,5.73281
29.5,2.39341,5.76432
30.5,2.37942,5.69304
31.5,2.42145,5.59552
32.5,2.50266,5.65426
33.5,2.50219,5.60432
34.5,2.45339,5.55892
35.5,2.43937,5.48584
36.5,2.43265,5.44753
37.5,2.41007,5.48698
38.5,2.3829,5.60879
39.5,2.41111,5.62792
40.5,2.44025,5.63095
